"SpcRecID","Rank","GEO_entity","ISO Code 2","RefIDs"
52380,"Species","Country","MU",
52380,"Species","Country","SC",
52381,"Species","Country","MG",
52382,"Species","Country","MG",
52382,"Species","Country","MU",
52406,"Species","Country","SU",
52408,"Species","Country","MY",
52409,"Species","Country","MY",
52410,"Species","Country","MY",
52411,"Species","Country","MY",
52412,"Species","Country","MY",
52413,"Species","Country","MY",
52414,"Species","Country","MY",
52415,"Species","Country","MY",
52419,"Species","Country","CN",
52419,"Species","Country","ID",
52419,"Species","Country","MY",
52419,"Species","Country","TH",
52420,"Species","Country","CN",
52420,"Species","Country","ID",
52423,"Species","Country","ID",
52424,"Species","Country","ID",
52425,"Species","Country","ID",
52426,"Species","Country","PH",
52427,"Species","Country","PH",
52430,"Species","Country","PH",
52431,"Species","Country","IN",
52431,"Species","Country","MM",
52432,"Species","Country","ID",
52432,"Species","Country","MY",
52433,"Species","Country","ID",
52433,"Species","Country","MY",
52467,"Species","Country","CR",
52468,"Species","Country","CR",
52468,"Species","Country","NI",
52468,"Species","Country","PA",
52497,"Species","Country","IN",
52609,"Species","Country","HN",
52638,"Species","Country","DM",
52728,"Species","Country","CU",
52728,"Species","Country","DM",
52728,"Species","Country","HT",
52729,"Species","Country","GD",
52729,"Species","Country","VC",
52730,"Species","Country","DM",
52731,"Species","Country","GD",
52731,"Species","Country","KN",
52731,"Species","Country","TT",
52731,"Species","Country","VC",
52732,"Species","Country","DM",
52733,"Species","Country","DM",
52733,"Species","Country","VC",
52734,"Species","Country","DM",
52735,"Species","Country","DM",
52736,"Species","Country","DM",
52738,"Species","Country","DM",
52740,"Species","Country","AG",
52740,"Species","Country","DM",
52740,"Species","Country","KN",
52741,"Species","Country","DM",
52742,"Species","Country","DM",
52743,"Species","Country","DM",
52744,"Species","Country","DM",
52745,"Species","Country","DM",
52746,"Species","Country","DM",
52747,"Species","Country","DM",
52748,"Species","Country","DM",
52750,"Species","Country","DM",
52751,"Species","Country","DM",
52818,"Species","Country","DO",
52835,"Species","Country","BB",
52835,"Species","Country","BS",
52835,"Species","Country","CU",
52835,"Species","Country","DO",
52835,"Species","Country","JM",
52835,"Species","Country","PE",
52835,"Species","Country","TT",
52952,"Species","Country","ID",
52970,"Species","Country","PA",
53090,"Species","Country","LK",
53390,"Species","Country","DJ",
53390,"Species","Country","ET",
53390,"Species","Country","KE",
53390,"Species","Country","SA",
53390,"Species","Country","S1",
53390,"Species","Country","SO",
53391,"Species","Country","ET",
53391,"Species","Country","SA",
53391,"Species","Country","S1",
53477,"Species","Country","IN",
53478,"Species","Country","IN",
53479,"Species","Country","IN",
53482,"Species","Country","IN",
53483,"Species","Country","IN",
53484,"Species","Country","IN",
53485,"Species","Country","IN",
53486,"Species","Country","IN",
53487,"Species","Country","IN",
53488,"Species","Country","IN",
53490,"Species","Country","IN",
53505,"Species","Country","BT",
53505,"Species","Country","IN",
53508,"Species","Country","ID",
53508,"Species","Country","IN",
53508,"Species","Country","PG",
53533,"Species","Country","CR",
53535,"Species","Country","BZ",
53535,"Species","Country","GT",
53535,"Species","Country","HN",
53535,"Species","Country","MX",
53535,"Species","Country","SV",
53624,"Species","Country","HN",
53624,"Species","Country","NI",
53624,"Species","Country","SV",
53627,"Species","Country","MX",
53628,"Species","Country","PA",
53631,"Species","Country","PA",
53632,"Species","Country","CO",
53632,"Species","Country","PA",
53687,"Species","Country","PH",
53698,"Species","Territory","NF",
53703,"Species","Country","BZ",
53703,"Species","Country","CR",
53703,"Species","Country","GT",
53703,"Species","Country","HN",
53703,"Species","Country","SV",
53729,"Species","Country","KE",
53731,"Species","Country","KE",
53842,"Species","Country","KE",
53843,"Species","Country","KE",
53933,"Species","Country","CR",
53933,"Species","Country","PA",
53936,"Species","Country","GT",
53937,"Species","Country","CR",
53937,"Species","Country","GT",
53937,"Species","Country","HN",
53938,"Species","Country","PA",
53939,"Species","Country","CR",
53939,"Species","Country","EC",
53939,"Species","Country","PA",
53941,"Species","Country","CR",
53942,"Species","Country","CR",
53944,"Species","Country","HN",
53944,"Species","Country","NI",
53945,"Species","Country","NI",
53946,"Species","Country","CO",
53946,"Species","Country","NI",
53947,"Species","Country","HN",
53947,"Species","Country","NI",
53947,"Species","Country","PA",
53948,"Species","Country","PA",
53949,"Species","Country","NI",
53950,"Species","Country","CR",
53952,"Species","Country","CR",
53953,"Species","Country","CR",
53953,"Species","Country","NI",
53954,"Species","Country","CR",
53954,"Species","Country","SV",
53955,"Species","Country","HN",
53955,"Species","Country","NI",
53955,"Species","Country","PA",
53956,"Species","Country","GT",
53956,"Species","Country","NI",
53956,"Species","Country","SV",
53959,"Species","Country","BZ",
53959,"Species","Country","NI",
53959,"Species","Country","SV",
53960,"Species","Country","HN",
53963,"Species","Country","PA",
53964,"Species","Country","NI",
53970,"Species","Country","GT",
53970,"Species","Country","HN",
53970,"Species","Country","MX",
53970,"Species","Country","NI",
53970,"Species","Country","PA",
53971,"Species","Country","BZ",
53971,"Species","Country","PA",
53972,"Species","Country","PA",
53974,"Species","Country","CR",
53975,"Species","Country","PA",
53976,"Species","Country","PA",
53977,"Species","Country","CR",
53977,"Species","Country","GT",
53977,"Species","Country","HN",
53977,"Species","Country","MX",
53977,"Species","Country","NI",
53978,"Species","Country","GT",
53981,"Species","Country","SV",
53982,"Species","Country","PA",
53985,"Species","Country","MX",
53987,"Species","Country","HN",
53987,"Species","Country","NI",
53989,"Species","Country","CR",
53989,"Species","Country","HN",
53991,"Species","Country","SV",
53993,"Species","Country","PA",
53997,"Species","Country","CO",
53998,"Species","Country","BZ",
53998,"Species","Country","NI",
53998,"Species","Country","PA",
53999,"Species","Country","EC",
53999,"Species","Country","PA",
54000,"Species","Country","EC",
54000,"Species","Country","SV",
54003,"Species","Country","CR",
54004,"Species","Country","PA",
54005,"Species","Country","PA",
54009,"Species","Country","CO",
54012,"Species","Country","PA",
54014,"Species","Country","SV",
54015,"Species","Country","CR",
54015,"Species","Country","NI",
54382,"Species","Country","MX",
54383,"Species","Country","MX",
54384,"Species","Country","GT",
54384,"Species","Country","MX",
54384,"Species","Country","NI",
54384,"Species","Country","SV",
54385,"Species","Country","MX",
54386,"Species","Country","MX",
54387,"Species","Country","MX",
54388,"Species","Country","MX",
54389,"Species","Country","MX",
54389,"Species","Country","SV",
54390,"Species","Country","MX",
54392,"Species","Country","MX",
54393,"Species","Country","MX",
54394,"Species","Country","MX",
54396,"Species","Country","MX",
54397,"Species","Country","MX",
54400,"Species","Country","MX",
54401,"Species","Country","MX",
54403,"Species","Country","MX",
54404,"Species","Country","MX",
54405,"Species","Country","MX",
54407,"Species","Country","MX",
54410,"Species","Country","MX",
54414,"Species","Country","MX",
54415,"Species","Country","MX",
54416,"Species","Country","MX",
54417,"Species","Country","MX",
54693,"Species","Country","AO",
54693,"Species","Country","NA",
54842,"Species","Country","CN",
54842,"Species","Country","SU",
54863,"Species","Country","PA",
54864,"Species","Country","CO",
54865,"Species","Country","PA",
54868,"Species","Country","PA",
54869,"Species","Country","PA",
54871,"Species","Country","PA",
54872,"Species","Country","PA",
54873,"Species","Country","CR",
54888,"Species","Country","CR",
54888,"Species","Country","EC",
54888,"Species","Country","GT",
54888,"Species","Country","HN",
54888,"Species","Country","MX",
54888,"Species","Country","NI",
54888,"Species","Country","PA",
54888,"Species","Country","PE",
54888,"Species","Country","VE",
54889,"Species","Country","PA",
54889,"Species","Country","VE",
54892,"Species","Country","CO",
54893,"Species","Country","CR",
55587,"Species","Country","SY",
55589,"Species","Country","SY",
55648,"Species","Country","SY",
55857,"Species","Country","NG",
55858,"Species","Country","NG",
55859,"Species","Country","NG",
55860,"Species","Country","NG",
55861,"Species","Country","NG",
55862,"Species","Country","NG",
55863,"Species","Country","ET",
55863,"Species","Country","NG",
55864,"Species","Country","NG",
55866,"Species","Country","NG",
55867,"Species","Country","NG",
55868,"Species","Country","NG",
55869,"Species","Country","NG",
55871,"Species","Country","NG",
55872,"Species","Country","NG",
55873,"Species","Country","NG",
55996,"Species","Country","PA",
55997,"Species","Country","PA",
55998,"Species","Country","CR",
55999,"Species","Country","PA",
56000,"Species","Country","PA",
56001,"Species","Country","CR",
56002,"Species","Country","CR",
56003,"Species","Country","CR",
56004,"Species","Country","CR",
56005,"Species","Country","CR",
56006,"Species","Country","CR",
56007,"Species","Country","CR",
56008,"Species","Country","CR",
56009,"Species","Country","PA",
56010,"Species","Country","PA",
56011,"Species","Country","CR",
56012,"Species","Country","CR",
56013,"Species","Country","CR",
56014,"Species","Country","PA",
56015,"Species","Country","CR",
56016,"Species","Country","PA",
56472,"Species","Country","CO",
56472,"Species","Country","VE",
56477,"Species","Country","BO",
56477,"Species","Country","MX",
56477,"Species","Country","VE",
56479,"Species","Country","EC",
56480,"Species","Country","EC",
56480,"Species","Country","PE",
56481,"Species","Country","CO",
56481,"Species","Country","EC",
56481,"Species","Country","VE",
56482,"Species","Country","AR",
56482,"Species","Country","BO",
56482,"Species","Country","BR",
56482,"Species","Country","CO",
56482,"Species","Country","EC",
56482,"Species","Country","MX",
56482,"Species","Country","PE",
56482,"Species","Country","US",
56482,"Species","Country","VE",
56483,"Species","Country","EC",
57557,"Species","Country","CD",
57558,"Species","Country","CD",
57559,"Species","Country","CD",
57560,"Species","Country","CD",
57561,"Species","Country","CD",
57562,"Species","Country","CD",
57563,"Species","Country","CD",
57564,"Species","Country","CD",
57565,"Species","Country","CD",
57566,"Species","Country","CD",
57567,"Species","Country","CD",
57568,"Species","Country","CD",
57569,"Species","Country","CD",
57572,"Species","Country","CD",
57895,"Species","Country","CD",
58313,"Species","Country","ST",
58314,"Species","Country","GQ",
58315,"Species","Country","ST",
58316,"Species","Country","ST",
58317,"Species","Country","ST",
58318,"Species","Country","ST",
58320,"Species","Country","ST",
58321,"Species","Country","ST",
58322,"Species","Country","ST",
58323,"Species","Country","ST",
58324,"Species","Country","GQ",
58324,"Species","Country","ST",
58325,"Species","Country","ST",
58385,"Species","Country","ST",
58387,"Species","Country","ST",
58388,"Species","Country","ST",
58389,"Species","Country","ST",
58390,"Species","Country","ST",
58391,"Species","Country","ST",
58411,"Species","Country","CG",
58480,"Species","Country","ZM",
58662,"Species","Country","MX",
58663,"Species","Country","MX",
58664,"Species","Country","MX",
58665,"Species","Country","MX",
58668,"Species","Country","GT",
58669,"Species","Country","CR",
58670,"Species","Country","CR",
58671,"Species","Country","CR",
58672,"Species","Country","CR",
58673,"Species","Country","CR",
58674,"Species","Country","CR",
58675,"Species","Country","CR",
58677,"Species","Country","CR",
58726,"Species","Country","MX",
58732,"Species","Country","MX",
58734,"Species","Country","MX",
58739,"Species","Country","PA",
58740,"Species","Country","MX",
58741,"Species","Country","MX",
58743,"Species","Country","MX",
58745,"Species","Country","PA",
58746,"Species","Country","PA",
58873,"Species","Country","IN",
58873,"Species","Country","MY",
58874,"Species","Country","AF",
58874,"Species","Country","MY",
58874,"Species","Country","NP",
58874,"Species","Country","PK",
58931,"Species","Country","PA",
58947,"Species","Country","MX",
58948,"Species","Country","CR",
58952,"Species","Country","MX",
58953,"Species","Country","BZ",
58953,"Species","Country","CR",
58953,"Species","Country","GT",
58953,"Species","Country","HN",
58953,"Species","Country","NI",
58953,"Species","Country","PA",
58957,"Species","Country","MX",
58961,"Species","Country","NI",
58962,"Species","Country","MX",
58964,"Species","Country","MX",
59019,"Species","Country","TH",
59205,"Species","Country","VN",
59220,"Species","Country","VN",
59221,"Species","Country","VN",
59228,"Species","Country","VN",
59230,"Species","Country","VN",
59232,"Species","Country","VN",
59234,"Species","Country","VN",
59236,"Species","Country","VN",
59238,"Species","Country","VN",
59241,"Species","Country","VN",
59248,"Species","Country","VN",
59249,"Species","Country","VN",
59250,"Species","Country","VN",
59251,"Species","Country","VN",
59256,"Species","Country","VN",
59257,"Species","Country","VN",
59264,"Species","Country","VN",
59265,"Species","Country","VN",
59266,"Species","Country","VN",
59276,"Species","Country","VN",
59278,"Species","Country","VN",
59283,"Species","Country","VN",
59284,"Species","Country","VN",
59285,"Species","Country","VN",
59286,"Species","Country","VN",
59290,"Species","Country","VN",
59292,"Species","Country","VN",
59302,"Species","Country","VN",
59303,"Species","Country","VN",
59372,"Species","Country","ZM",
59374,"Species","Country","ZM",
59375,"Species","Country","ZM",
59376,"Species","Country","ZM",
59377,"Species","Country","ZM",
59378,"Species","Country","ZM",
60019,"Species","Country","S1",
60518,"Species","Country","CR",
60536,"Species","Country","PA",
60538,"Species","Country","CR",
60539,"Species","Country","CR",
60541,"Species","Country","PA",
60542,"Species","Country","PA",
60792,"Species","Country","CY",
60792,"Species","Country","IL",
60792,"Species","Country","IQ",
60792,"Species","Country","JO",
60792,"Species","Country","LB",
60792,"Species","Country","SY",
60814,"Species","Country","CV",
60818,"Species","Country","CV",
60838,"Species","Country","CI",
60869,"Species","Country","CI",
61102,"Species","Country","CR",
61193,"Species","Country","ID",
61193,"Species","Country","MY",
61194,"Species","Country","BN",
61195,"Species","Country","ID",
61195,"Species","Country","MY",
61196,"Species","Country","ID",
61196,"Species","Country","MY",
61197,"Species","Country","BN",
61198,"Species","Country","ID",
61435,"Species","Country","ID",
61437,"Species","Country","ID",
61589,"Species","Country","MY",
61651,"Species","Country","BZ",
61651,"Species","Country","GT",
61664,"Species","Country","GT",
61664,"Species","Country","NI",
61665,"Species","Country","CR",
61665,"Species","Country","SV",
61666,"Species","Country","BZ",
61666,"Species","Country","CR",
61668,"Species","Country","CO",
61668,"Species","Country","GY",
61668,"Species","Country","JM",
61668,"Species","Country","SR",
61671,"Species","Country","CR",
61671,"Species","Country","GT",
61671,"Species","Country","HN",
61671,"Species","Country","NI",
61671,"Species","Country","PA",
61672,"Species","Country","CO",
61672,"Species","Country","CR",
61672,"Species","Country","HN",
61673,"Species","Country","BZ",
61673,"Species","Country","CO",
61673,"Species","Country","CR",
61673,"Species","Country","GT",
61673,"Species","Country","HN",
61673,"Species","Country","NI",
61673,"Species","Country","PA",
61673,"Species","Country","SV",
61674,"Species","Country","CR",
61674,"Species","Country","GT",
61674,"Species","Country","HN",
61674,"Species","Country","NI",
61674,"Species","Country","PA",
61675,"Species","Country","CO",
61675,"Species","Country","CR",
61675,"Species","Country","EC",
61675,"Species","Country","GT",
61675,"Species","Country","NI",
61675,"Species","Country","PA",
61675,"Species","Country","TT",
61675,"Species","Country","VE",
61676,"Species","Country","BZ",
61676,"Species","Country","GT",
61676,"Species","Country","HN",
61676,"Species","Country","NI",
61676,"Species","Country","PA",
61677,"Species","Country","CO",
61677,"Species","Country","CR",
61677,"Species","Country","GT",
61677,"Species","Country","HN",
61677,"Species","Country","NI",
61677,"Species","Country","PA",
61677,"Species","Country","PE",
61679,"Species","Country","BR",
61679,"Species","Country","CO",
61679,"Species","Country","CR",
61679,"Species","Country","HN",
61679,"Species","Country","PA",
61679,"Species","Country","VE",
61680,"Species","Country","BZ",
61680,"Species","Country","CO",
61680,"Species","Country","CR",
61680,"Species","Country","EC",
61680,"Species","Country","HN",
61682,"Species","Country","CR",
61682,"Species","Country","GT",
61682,"Species","Country","HN",
61682,"Species","Country","NI",
61682,"Species","Country","PA",
61682,"Species","Country","SV",
61683,"Species","Country","BZ",
61683,"Species","Country","GT",
61683,"Species","Country","HN",
61684,"Species","Country","GT",
61684,"Species","Country","HN",
61684,"Species","Country","NI",
61685,"Species","Country","CR",
61685,"Species","Country","PA",
61686,"Species","Country","CR",
61686,"Species","Country","GT",
61686,"Species","Country","PA",
61688,"Species","Country","CR",
61688,"Species","Country","NI",
61688,"Species","Country","VE",
61689,"Species","Country","BZ",
61689,"Species","Country","GT",
61689,"Species","Country","NI",
61690,"Species","Country","NI",
61690,"Species","Country","VE",
61691,"Species","Country","CO",
61691,"Species","Country","NI",
61692,"Species","Country","BZ",
61699,"Species","Country","BZ",
61699,"Species","Country","CR",
61699,"Species","Country","GT",
61699,"Species","Country","HN",
61699,"Species","Country","NI",
61699,"Species","Country","PA",
61699,"Species","Country","SV",
61703,"Species","Country","BZ",
61703,"Species","Country","CR",
61703,"Species","Country","NI",
61704,"Species","Country","NI",
61704,"Species","Country","SV",
61706,"Species","Country","NI",
61707,"Species","Country","BZ",
61707,"Species","Country","CR",
61709,"Species","Country","CR",
61709,"Species","Country","HN",
61710,"Species","Country","HN",
61710,"Species","Country","NI",
61711,"Species","Country","SV",
61714,"Species","Country","BZ",
61714,"Species","Country","CR",
61714,"Species","Country","HN",
61714,"Species","Country","NI",
61715,"Species","Country","SV",
61717,"Species","Country","BZ",
61764,"Species","Country","CU",
61765,"Species","Country","CU",
61807,"Species","Country","BZ",
61810,"Species","Country","CO",
61842,"Species","Country","BO",
61842,"Species","Country","CO",
61842,"Species","Country","MX",
61842,"Species","Country","PE",
61842,"Species","Country","VE",
61877,"Species","Country","PE",
61888,"Species","Country","US",
61911,"Species","Country","US",
61920,"Species","Country","MX",
61931,"Species","Country","MX",
61931,"Species","Country","US",
61982,"Species","Country","CR",
61982,"Species","Country","GT",
61982,"Species","Country","MX",
61982,"Species","Country","PA",
61983,"Species","Country","MX",
61984,"Species","Country","PA",
61985,"Species","Country","PA",
61986,"Species","Country","BZ",
61986,"Species","Country","MX",
61987,"Species","Country","CR",
61987,"Species","Country","GT",
61987,"Species","Country","GY",
61987,"Species","Country","PA",
61987,"Species","Country","SR",
61987,"Species","Country","TT",
61988,"Species","Country","CO",
61988,"Species","Country","PA",
61988,"Species","Country","TT",
61988,"Species","Country","VE",
61989,"Species","Country","BO",
61989,"Species","Country","CO",
61989,"Species","Country","CR",
61989,"Species","Country","PA",
61990,"Species","Country","CO",
61990,"Species","Country","CR",
61990,"Species","Country","EC",
61990,"Species","Country","GT",
61990,"Species","Country","PA",
61990,"Species","Country","SV",
61991,"Species","Country","CO",
61991,"Species","Country","EC",
61991,"Species","Country","PA",
61997,"Species","Country","MX",
62003,"Species","Country","BR",
62003,"Species","Country","CO",
62003,"Species","Country","GY",
62003,"Species","Country","SR",
62071,"Species","Country","BO",
62071,"Species","Country","CO",
62071,"Species","Country","EC",
62071,"Species","Country","GY",
62071,"Species","Country","PE",
62078,"Species","Country","CN",
62078,"Species","Country","IN",
62078,"Species","Country","MM",
62078,"Species","Country","NP",
62078,"Species","Country","TH",
62085,"Species","Country","GT",
62087,"Species","Country","CR",
62087,"Species","Country","NI",
62090,"Species","Country","NI",
62099,"Species","Country","CR",
62240,"Species","Country","CN",
62241,"Species","Country","BE",
62241,"Species","Country","DE",
62241,"Species","Country","ES",
62241,"Species","Country","FR",
62241,"Species","Country","GR",
62241,"Species","Country","IT",
62241,"Species","Country","PT",
62241,"Species","Country","TR",
62242,"Species","Country","DE",
62524,"Species","Country","AT",
62524,"Species","Country","BE",
62524,"Species","Country","FR",
62524,"Species","Country","GR",
62525,"Species","Country","AL",
62525,"Species","Country","AT",
62525,"Species","Country","BE",
62525,"Species","Country","BG",
62525,"Species","Country","CN",
62525,"Species","Country","DE",
62525,"Species","Country","ES",
62525,"Species","Country","GR",
62525,"Species","Country","HU",
62525,"Species","Country","IE",
62525,"Species","Country","IT",
62525,"Species","Country","MN",
62525,"Species","Country","NO",
62525,"Species","Country","RO",
62526,"Species","Country","AT",
62526,"Species","Country","ES",
62526,"Species","Country","FR",
62526,"Species","Country","NO",
62527,"Species","Country","AL",
62527,"Species","Country","BG",
62527,"Species","Country","DE",
62527,"Species","Country","FR",
62527,"Species","Country","GR",
62527,"Species","Country","IT",
62529,"Species","Country","AT",
62529,"Species","Country","BE",
62529,"Species","Country","BG",
62529,"Species","Country","DE",
62529,"Species","Country","DK",
62529,"Species","Country","ES",
62529,"Species","Country","FI",
62529,"Species","Country","FR",
62529,"Species","Country","IS",
62529,"Species","Country","IT",
62529,"Species","Country","PL",
62529,"Species","Country","SE",
62529,"Species","Country","SK",
62529,"Species","Country","SU",
62552,"Species","Country","CN",
62633,"Species","Country","SE",
62699,"Species","Country","AT",
62699,"Species","Country","DE",
62699,"Species","Country","ES",
62699,"Species","Country","FR",
62699,"Species","Country","IT",
62699,"Species","Country","NL",
63003,"Species","Territory","TW",
63329,"Species","Country","CD",
63329,"Species","Country","KE",
63329,"Species","Country","MW",
63329,"Species","Country","MZ",
63329,"Species","Country","TZ",
63329,"Species","Country","ZA",
63329,"Species","Country","ZM",
63329,"Species","Country","ZW",
63339,"Species","Country","AL",
63339,"Species","Country","AT",
63339,"Species","Country","BE",
63339,"Species","Country","DE",
63339,"Species","Country","ES",
63339,"Species","Country","FR",
63339,"Species","Country","GB",
63339,"Species","Country","GR",
63339,"Species","Country","IT",
63339,"Species","Country","PT",
63339,"Species","Country","SE",
63339,"Species","Country","SU",
63398,"Species","Country","CD",
63398,"Species","Country","GH",
63398,"Species","Country","NG",
64515,"Species","Country","ID",
64638,"Species","Country","ID",
64638,"Species","Country","MY",
66119,"Species","Country","CO",
66825,"Species","Country","TR",
67244,"Species","Country","AO",
67244,"Species","Country","BW",
67244,"Species","Country","CD",
67244,"Species","Country","KE",
67244,"Species","Country","MW",
67244,"Species","Country","MZ",
67244,"Species","Country","NA",
67244,"Species","Country","RW",
67244,"Species","Country","TZ",
67244,"Species","Country","ZA",
67286,"Species","Country","BF",
67286,"Species","Country","BJ",
67286,"Species","Country","CF",
67286,"Species","Country","CI",
67286,"Species","Country","CM",
67286,"Species","Country","GH",
67286,"Species","Country","GN",
67286,"Species","Country","GW",
67286,"Species","Country","ML",
67286,"Species","Country","NE",
67286,"Species","Country","NG",
67286,"Species","Country","S1",
67286,"Species","Country","SL",
67286,"Species","Country","SN",
67286,"Species","Country","TD",
67286,"Species","Country","TG",
67359,"Species","Country","MM",
67733,"Species","Country","MY",
67757,"Species","Country","MY",
67785,"Species","Country","MY",
67939,"Species","Country","SC",
67976,"Species","Country","GT",
67980,"Species","Country","BZ",
67980,"Species","Country","GT",
67980,"Species","Country","HN",
67980,"Species","Country","MX",
67991,"Species","Country","SV",
68133,"Species","Country","BZ",
68133,"Species","Country","CR",
68133,"Species","Country","CU",
68133,"Species","Country","GD",
68133,"Species","Country","GT",
68133,"Species","Country","HN",
68133,"Species","Country","LC",
68133,"Species","Country","NI",
68133,"Species","Country","SV",
68133,"Species","Country","TT",
68133,"Species","Country","US",
68133,"Species","Country","VE",
68437,"Species","Country","MX",
68439,"Species","Country","MX",
68439,"Species","Country","US",
68443,"Species","Country","MX",
68443,"Species","Country","US",
68446,"Species","Country","CU",
68447,"Species","Country","US",
68451,"Species","Country","MX",
68451,"Species","Country","US",
68452,"Species","Country","CU",
68452,"Species","Country","MX",
68452,"Species","Country","US",
68454,"Species","Country","MX",
68454,"Species","Country","US",
68456,"Species","Country","MX",
68459,"Species","Country","MX",
68466,"Species","Country","MX",
68476,"Species","Country","MX",
68476,"Species","Country","US",
68477,"Species","Country","US",
68478,"Species","Country","MX",
68478,"Species","Country","US",
68481,"Species","Country","MX",
68481,"Species","Country","US",
68487,"Species","Country","AR",
68487,"Species","Country","CL",
68487,"Species","Country","CU",
68487,"Species","Country","EC",
68487,"Species","Country","MX",
68487,"Species","Country","PE",
68661,"Species","Country","BT",
68661,"Species","Country","CN",
68661,"Species","Country","IN",
68707,"Species","Country","LK",
68981,"Species","Country","AU",
68981,"Species","Country","VU",
68985,"Species","Country","AU",
68985,"Species","Country","ID",
68985,"Species","Country","PG",
68986,"Species","Country","PG",
69006,"Species","Country","PG",
69007,"Species","Country","ID",
69007,"Species","Country","PG",
69008,"Species","Country","PG",
69016,"Species","Country","PG",
69017,"Species","Country","PG",
69020,"Species","Country","PG",
69022,"Species","Country","PG",
69022,"Species","Country","VU",
69023,"Species","Country","PG",
69024,"Species","Country","PG",
69025,"Species","Country","ID",
69025,"Species","Country","PG",
69025,"Species","Country","VU",
69027,"Species","Country","PG",
69028,"Species","Country","PG",
69029,"Species","Country","PG",
69113,"Species","Country","BR",
69320,"Species","Country","US",
69586,"Species","Country","BI",
69586,"Species","Country","CD",
69586,"Species","Country","ET",
69586,"Species","Country","KE",
69586,"Species","Country","MG",
69586,"Species","Country","MZ",
69586,"Species","Country","RW",
69586,"Species","Country","S1",
69586,"Species","Country","SZ",
69586,"Species","Country","TZ",
69586,"Species","Country","ZA",
69586,"Species","Country","ZM",
69586,"Species","Country","ZW",
69687,"Species","Country","KM",
69687,"Species","Country","MG",
69687,"Species","Country","MU",
69967,"Species","Country","AL",
69967,"Species","Country","AT",
69967,"Species","Country","BG",
69967,"Species","Country","DE",
69967,"Species","Country","ES",
69967,"Species","Country","FR",
69967,"Species","Country","GR",
69967,"Species","Country","IT",
69969,"Species","Country","ES",
69969,"Species","Country","FR",
70152,"Species","Country","CN",
70277,"Species","Country","SO",
70718,"Species","Country","PH",
70719,"Species","Country","BS",
70719,"Species","Country","DM",
70719,"Species","Country","GD",
70719,"Species","Country","PA",
70719,"Species","Country","VC",
71162,"Species","Country","ID",
71340,"Species","Country","AG",
71340,"Species","Country","CO",
71340,"Species","Country","CR",
71340,"Species","Country","KN",
71340,"Species","Country","VE",
72144,"Species","Country","MY",
73461,"Species","Country","MX",
73467,"Species","Country","LA",
73467,"Species","Country","VN",
73474,"Species","Country","PG",
73475,"Species","Country","NA",
73479,"Species","Country","PH",
73480,"Species","Country","EC",
73480,"Species","Country","ID",
73480,"Species","Country","LK",
73480,"Species","Country","MG",
73480,"Species","Territory","PF",
73480,"Species","Country","PK",
73480,"Species","Territory","PR",
73480,"Species","Country","TH",
73496,"Species","Country","MY",
73497,"Species","Country","CN",
73497,"Species","Territory","TW",
73498,"Species","Country","CN",
73498,"Species","Country","MM",
73499,"Species","Country","CN",
73501,"Species","Country","VN",
73508,"Species","Country","AL",
73508,"Species","Country","CH",
73508,"Species","Country","FR",
73508,"Species","Country","GR",
73508,"Species","Country","IT",
73515,"Species","Country","AM",
73515,"Species","Country","AZ",
73515,"Species","Country","GE",
73515,"Species","Country","IL",
73515,"Species","Country","IR",
73515,"Species","Country","LB",
73515,"Species","Country","RU",
73515,"Species","Country","SY",
73515,"Species","Country","UA",
73516,"Species","Country","AM",
73516,"Species","Country","AZ",
73516,"Species","Country","GE",
73516,"Species","Country","IR",
73516,"Species","Country","RU",
73516,"Species","Country","TR",
73525,"Species","Country","AL",
73525,"Species","Country","BG",
73525,"Species","Country","CH",
73525,"Species","Country","FR",
73525,"Species","Country","GB",
73525,"Species","Country","GR",
73525,"Species","Country","IT",
73526,"Species","Country","DZ",
73526,"Species","Country","TN",
73527,"Species","Country","CY",
73527,"Species","Country","GR",
73528,"Species","Country","DZ",
73528,"Species","Country","GR",
73528,"Species","Country","IL",
73528,"Species","Country","JO",
73528,"Species","Country","LB",
73528,"Species","Country","SY",
73528,"Species","Country","TN",
73529,"Species","Country","SO",
73666,"Species","Country","KR",
73667,"Species","Country","KP",
73668,"Species","Country","KR",
73669,"Species","Country","KR",
73671,"Species","Country","KR",
73712,"Species","Country","US",
74222,"Species","Country","KR",
75060,"Species","Country","US",
75347,"Species","Country","AT",
75347,"Species","Country","BE",
75347,"Species","Country","CH",
75347,"Species","Country","DE",
75347,"Species","Country","FR",
75347,"Species","Country","GB",
75347,"Species","Country","IE",
75347,"Species","Country","IS",
75347,"Species","Country","IT",
75347,"Species","Country","NL",
75347,"Species","Country","NO",
75347,"Species","Country","RO",
75347,"Species","Country","RU",
75348,"Species","Country","AL",
75348,"Species","Country","AT",
75348,"Species","Country","BE",
75348,"Species","Country","DE",
75348,"Species","Country","ES",
75348,"Species","Country","FR",
75348,"Species","Country","GB",
75348,"Species","Country","IE",
75348,"Species","Country","IS",
75348,"Species","Country","IT",
75348,"Species","Country","NO",
75348,"Species","Country","PT",
75348,"Species","Country","RO",
75348,"Species","Country","SK",
75367,"Species","Country","HU",
75502,"Species","Country","AL",
75502,"Species","Country","AT",
75502,"Species","Country","BE",
75502,"Species","Country","DE",
