Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species Author,notes,Designation
ruckeri,Species,176125,Genus,1041,A,Lindl. 1843,,CITES_EU
saccata,Species,176126,Genus,1041,A,Bateman,,CITES_EU
schilleriana,Species,176127,Genus,1041,A,Rchb.f.,,CITES_EU
shuttleworthii,Species,176128,Genus,1041,A,Rchb.f. 1876,,CITES_EU
stevensonii,Species,176129,Genus,1041,A,Mejia & Escobar ex Jenny 1994,,CITES_EU
thienii,Species,176130,Genus,1041,A,Dodson 1980,,CITES_EU
tricornis,Species,176131,Genus,1041,A,Lindl. 1849,,CITES_EU
wardii,Species,176133,Genus,1041,A,Lodd. ex Lindl. 1838,,CITES_EU
warszewicziana,Species,176138,Genus,1041,A,Klotzsch 1852,,CITES_EU
xytriophora,Species,176140,Genus,1041,A,Rchb.f. 1868,,CITES_EU
bradeorum,Species,176148,Genus,637,A,Schltr. 1923,,CITES_EU
brevispatha,Species,176149,Genus,637,A,(Klotzsch) Lindl. 1852,,CITES_EU
candida,Species,176152,Genus,637,A,Lindl. ex Rchb.f. 1866? 1861?,,CITES_EU
costata,Species,176163,Genus,637,A,(Lindl.) Lindl. 1843,,CITES_EU
fimbriata,Species,176164,Genus,637,A,(Poepp. & Endl.) Cogn. 1898,,CITES_EU
diastasia,Species,176168,Genus,637,A,D.E.Benn & H.Oakeley 1994,,CITES_EU
lanceolata,Species,176171,Genus,970,A,(Aubl.) Garay,,CITES_EU
fulvescens,Species,176173,Genus,637,A,Hook.,,CITES_EU
lata,Species,176179,Genus,637,A,Rolfe 1910,,CITES_EU
longipetala,Species,176186,Genus,637,A,(Ruiz & Pav.) Garay 1962,,CITES_EU
luminosa,Species,176196,Genus,637,A,Oakeley 1991,,CITES_EU
macrobulbon,Species,176197,Genus,637,A,(Hook.) Lindl. 1850-1,,CITES_EU
lanceolatum,Species,176202,Genus,1051,A,Spr.,,CITES_EU
maxibractea,Species,176207,Genus,637,A,D.E.Benn. & H.Oakeley 1994,,CITES_EU
mezae,Species,176208,Genus,637,A,D.E.Benn. & H.Oakeley 1994,,CITES_EU
neglecta,Species,176209,Genus,637,A,Schltr. 1929,,CITES_EU
reichenbachii,Species,176210,Genus,637,A,Giroud ex Rchb.f. 1856,,CITES_EU
tricolor,Species,176213,Genus,637,A,(Klotzsch) Rchb.f. 1961? 1861?,,CITES_EU
aurorae,Species,176231,Genus,696,A,D.E.Benn. & Christenson 1998,,CITES_EU
fuchsii,Species,176232,Genus,696,A,J.T.Atwood 1978,,CITES_EU
speciosum,Species,176233,Genus,1051,A,(Jacq.) L.C.Rich. ex Spreng.,,CITES_EU
gracilipes,Species,176234,Genus,696,A,(Schltr.) Garay & Wirth 1959,,CITES_EU
ringens,Species,176237,Genus,696,A,(Lindl.) Schltr. (1914),,CITES_EU
schweinfurthiana,Species,176243,Genus,696,A,Wirth & Garay 1959,,CITES_EU
vaginatum,Species,176249,Genus,1051,A,"(Humb., Bonpl. & Kunth) Spreng.",,CITES_EU
aguirrei,Species,176253,Genus,1061,A,Koniger (1999),,CITES_EU
brysiana,Species,176254,Genus,700,A,(Lem.) G.C.Kenn. (1979),,CITES_EU
tibicinis,Species,176256,Genus,700,A,(Bateman ex Lindl.) Rolfe 1917,,CITES_EU
aberrans,Species,176257,Genus,939,A,Luer 1996,,CITES_EU
antennifera,Species,176258,Genus,939,A,"Humb., Bonpl. & Kunth 1816",,CITES_EU
christinae,Species,176259,Genus,700,A,Carnevali & Gomez-Juarez (2001),,CITES_EU
grandiflora,Species,176262,Genus,700,A,"(Lindl.) Carnevali, J.L.Tapia & I.Ramirez (2001)",,CITES_EU
aristulifera,Species,176265,Genus,939,A,Garay & Dunst.,,CITES_EU
laguna-guerrerae,Species,176266,Genus,700,A,"Carnevali, L.Ibarra-Gonzalez & J.L.Tapia-Munoz (2001)",,CITES_EU
brachypus,Species,176267,Genus,939,A,Rchb.f. 1886,,CITES_EU
thomsoniana,Species,176268,Genus,700,A,(Rchb.f.) Rolfe 1917,,CITES_EU
chameleon,Species,176272,Genus,939,A,Luer & Escobar 1996,,CITES_EU
chocoensis,Species,176273,Genus,939,A,Garay 1973,,CITES_EU
citrina,Species,176274,Genus,939,A,Luer & Escobar,,CITES_EU
condorensis,Species,176275,Genus,939,A,Luer & Escobar 1996,,CITES_EU
contorta,Species,176276,Genus,939,A,Luer & R.Escobar,,CITES_EU
cuprea,Species,176277,Genus,939,A,Luer & Escobar 1996,,CITES_EU
cymbula,Species,176278,Genus,939,A,Luer & Escobar 1996,,CITES_EU
echinata,Species,176280,Genus,939,A,Luer & Escobar 1996,,CITES_EU
echo,Species,176281,Genus,939,A,Luer & Escobar,,CITES_EU
elegans,Species,176282,Genus,939,A,Karst. 1847,,CITES_EU
falkenbergii,Species,176285,Genus,939,A,Rchb.f. 1880,,CITES_EU
flosculata,Species,176287,Genus,939,A,Luer 1982,,CITES_EU
wendlandii,Species,176288,Genus,700,A,(Rchb.f.) G.C.Kenn (1979),,CITES_EU
iris,Species,176298,Genus,939,A,Luer 1980,,CITES_EU
lansbergii,Species,176300,Genus,939,A,Rchb.f. & Wagener 1854,,CITES_EU
limbata,Species,176302,Genus,939,A,Luer & R.Escobar,,CITES_EU
mendozae,Species,176303,Genus,939,A,Luer 1996,,CITES_EU
metae,Species,176304,Genus,939,A,Luer 1996,,CITES_EU
muscifera,Species,176305,Genus,939,A,(Lindl.) Rchb.f. ex Lindl. 1859,,CITES_EU
nittiorhyncha,Species,176309,Genus,939,A,(Lindl.) Garay 1967,,CITES_EU
pandurata,Species,176311,Genus,939,A,Rchb.f. 1887,,CITES_EU
pelyx,Species,176312,Genus,939,A,Luer & R.Escobar 1982,,CITES_EU
piperitosa,Species,176313,Genus,939,A,Luer 1998,,CITES_EU
purpurea,Species,176314,Genus,939,A,Luer & Escobar 1996,,CITES_EU
sanguinea,Species,176315,Genus,939,A,Rolfe 1896,,CITES_EU
purpurea,Species,176317,Genus,706,A,(Lindl.) L.O.Williams 1940,,CITES_EU
seketii,Species,176318,Genus,939,A,Luer & Escobar 1996,,CITES_EU
tabeae,Species,176323,Genus,939,A,Mohr 1996,,CITES_EU
trichoglossa,Species,176325,Genus,939,A,Lehm. ex Sander 1901,,CITES_EU
tsubotae,Species,176330,Genus,939,A,Luer & Escobar 1996,,CITES_EU
vasquezii,Species,176331,Genus,939,A,Luer 1996,,CITES_EU
digbyana,Species,176338,Genus,949,A,(Lindl.) Schltr. (1918),,CITES_EU
glauca,Species,176344,Genus,949,A,(Lindl.) Schltr. (1918),,CITES_EU
batemanii,Species,176348,Genus,958,A,Poepp. & Endl. 1836,,CITES_EU
bockiae,Species,176349,Genus,958,A,D.E.Benn. & Christenson 1995,,CITES_EU
candida,Species,176350,Genus,958,A,Batem. ex Lindl.,,CITES_EU
boothii,Species,176354,Genus,739,A,(Lindl.) Schltr. 1922,,CITES_EU
carnea,Species,176355,Genus,958,A,Lindl. 1843,,CITES_EU
chasei,Species,176356,Genus,958,A,Dodson & Bennett 1989,,CITES_EU
chimorensis,Species,176358,Genus,958,A,Dodson & Vásquez 1989,,CITES_EU
cinnabarina,Species,176363,Genus,958,A,H.G.Jones,,CITES_EU
claudiae,Species,176365,Genus,958,A,G.Chiron (2001),,CITES_EU
decora,Species,176368,Genus,958,A,(Lem.) Rchb.f.,,CITES_EU
ottonis,Species,176371,Genus,739,A,(Rchb.f.) Britten & Millspaugh 1920,,CITES_EU
delcastilloi,Species,176372,Genus,958,A,D.E.Benn. & Christenson 1998,,CITES_EU
fernandezii,Species,176373,Genus,958,A,Dodson & Bennett,,CITES_EU
flavida,Species,176374,Genus,958,A,Garay & Dunsterv.,,CITES_EU
granadensis,Species,176375,Genus,958,A,(Lindl.) Rchb.f. 1852,,CITES_EU
leeana,Species,176382,Genus,958,A,Rchb.f. 1883,,CITES_EU
lehmannii,Species,176383,Genus,958,A,Rchb.f. 1883,,CITES_EU
refracta,Species,176384,Genus,958,A,(Lindl.) Rchb.f. 1854,,CITES_EU
luteola,Species,176385,Genus,958,A,N.E.Br.,,CITES_EU
candidum,Species,176386,Genus,781,A,(Linden & André) Garay,,CITES_EU
obtusifolia,Species,176387,Genus,958,A,(Lindl.) Rchb.f. 1852,,CITES_EU
ricii,Species,176390,Genus,958,A,R.Vásquez & Dodson (1999),,CITES_EU
dubium,Species,176391,Genus,781,A,S.Rosillo,,CITES_EU
rigida,Species,176392,Genus,958,A,(Lindl.) Rchb.f. 1852,,CITES_EU
satipoana,Species,176393,Genus,958,A,Dodson & Bennett 1989,,CITES_EU
egertonii,Species,176394,Genus,781,A,(Lindl.) Schltr. 1916,,CITES_EU
vasquezii,Species,176395,Genus,958,A,Dodson 1989,,CITES_EU
venusta,Species,176396,Genus,958,A,(Lindl.) Rchb.f. 1852,,CITES_EU
acuminatum,Species,176398,Genus,781,A,Schltr. 1922,,CITES_EU
cerina,Species,176401,Genus,825,A,Lindl.,,CITES_EU
guttata,Species,176405,Genus,825,A,Knowles & Westc. 1839,,CITES_EU
leucoxantha,Species,176409,Genus,825,A,Garay,,CITES_EU
lindenii,Species,176410,Genus,825,A,Rolfe,,CITES_EU
rossiana,Species,176413,Genus,825,A,Rchb.f.,,CITES_EU
selligera,Species,176414,Genus,825,A,Rchb.f.,,CITES_EU
rosea,Species,176416,Genus,928,A,(Maust.) Dod 1979,,CITES_EU
alatissima,Species,176442,Genus,261,A,Stolze 1974,,CITES_EU
amabilis,Species,176443,Genus,261,A,(C.Morton 1951) R.Tryon 1970,,CITES_EU
chocoensis,Species,176448,Genus,261,A,Stolze 1974,,CITES_EU
cocleana,Species,176449,Genus,261,A,Stolze 1974,,CITES_EU
consimilis,Species,176453,Genus,261,A,Stolze 1974,,CITES_EU
ewanii,Species,176456,Genus,261,A,(Alston 1958) R. Tryon 1970,,CITES_EU
karsteniana,Species,176465,Genus,261,A,(Klotzsch 1854) R.Tryon 1970,,CITES_EU
lindenii,Species,176468,Genus,261,A,(Hook. 1844) R.Tryon 1970,,CITES_EU
nervosa,Species,176474,Genus,261,A,(Maxon 1944) R.Tryon 1970,,CITES_EU
roraimensis,Species,176479,Genus,261,A,(Domin 1929) R.Tryon 1970,,CITES_EU
rudis,Species,176481,Genus,261,A,(Maxon 1914) R.Tryon 1970,,CITES_EU
singularis,Species,176483,Genus,261,A,Stolze 1974,,CITES_EU
acuensis,Species,176499,Genus,1030,A,Fowlie,,CITES_EU
bicolor,Species,176500,Genus,1030,A,F.Miranda,,CITES_EU
cernua,Species,176501,Genus,1030,A,(Lindl.) Lindl.,,CITES_EU
pygmaea,Species,176506,Genus,1030,A,(Pabst) Wither,,CITES_EU
mantiqueirae,Species,176513,Genus,1030,A,(Fowlie) Fowlie,,CITES_EU
pterocarpa,Species,176515,Genus,1030,A,Lindl. & Paxt.,,CITES_EU
wittigiana,Species,176519,Genus,1030,A,Barb. Rodr.,,CITES_EU
albiflora,Species,176524,Genus,860,A,P.J.Cribb & C.Z.Tang,,CITES_EU
amoena,Species,176526,Genus,860,A,Schltr.,,CITES_EU
chunii,Species,176536,Genus,860,A,C.L.Tso,,CITES_EU
confusa,Species,176538,Genus,860,A,P.J.Cribb & C.Z.Tang,,CITES_EU
coronaria,Species,176539,Genus,860,A,P.J.Cribb & C.Z.Tang,,CITES_EU
kohlsii,Species,176549,Genus,860,A,Braem,,CITES_EU
saxicola,Species,176562,Genus,860,A,T.Tang & Wang ex S.C.Chen,,CITES_EU
speciosa,Species,176563,Genus,860,A,Ames & Schltr.,,CITES_EU
serpentilingua,Species,176567,Genus,809,A,(J.J.Sm.) A.D.Hawkes,,CITES_EU
thorntonii,Species,176568,Genus,809,A,(Holttum) A.D.Hawkes,,CITES_EU
bastianii,Species,176577,Genus,830,A,Gruss & Roellke,,CITES_EU
floresensis,Species,176584,Genus,830,A,Fowlie,,CITES_EU
gersenii,Species,176585,Genus,830,A,(Teijsm & Binn) Rolfe,,CITES_EU
incriptiosinensis,Species,176586,Genus,830,A,Fowlie,,CITES_EU
philippinensis,Species,176593,Genus,830,A,Golamco ex Fowlie & Tang,,CITES_EU
speciosa,Species,176599,Genus,830,A,Rchb.f.,,CITES_EU
incana,Species,176615,Genus,39,A,(H.Karst) D.S.Conant 1983,,CITES_EU
cipoensis,Species,176618,Genus,39,A,Sehnem 1978,,CITES_EU
cubensis,Species,176619,Genus,39,A,(Maxon) comb.ined.,,CITES_EU
latebrosa,Species,176620,Genus,39,A,Wall. ex Hook. 1844,,CITES_EU
rebeccae,Species,176624,Genus,39,A,F.v.Muell. 1865,,CITES_EU
wilsonii,Species,176638,Genus,261,A,(Hook) comb.ined.,,CITES_EU
bisquamata,Species,176639,Genus,309,A,M.Kato 1990,,CITES_EU
flava,Species,176642,Genus,309,A,(R.M.Tryon) comb.ined.,,CITES_EU
goudeyi,Species,176643,Genus,309,A,D.L.Jones 1996,,CITES_EU
holdrigeana,Species,176644,Genus,309,A,Nisman & L.Gómez 1971,,CITES_EU
hombersleyii,Species,176645,Genus,309,A,(Maxon) Stolze 1974,,CITES_EU
mapahuwensis,Species,176646,Genus,309,A,M.Kato 1990,,CITES_EU
mello-baroetoi,Species,176647,Genus,309,A,(Brade) comb.ined.,,CITES_EU
monilifera,Species,176648,Genus,309,A,(J.Sm.) comb.ined.,,CITES_EU
murkelensis,Species,176649,Genus,309,A,M.Kato 1990,,CITES_EU
ohaensis,Species,176650,Genus,309,A,M.Kato 1990,,CITES_EU
portoana,Species,176651,Genus,309,A,(Brade) comb.ined.,,CITES_EU
pukuana,Species,176652,Genus,309,A,M.Kato 1990,,CITES_EU
raiateensis,Species,176653,Genus,309,A,(J.W.Moore) comb.ined.,,CITES_EU
ramispinoides,Species,176654,Genus,309,A,M.Kato,,CITES_EU
rojasii,Species,176656,Genus,309,A,Christ 1909,,CITES_EU
serpens,Species,176657,Genus,309,A,(R.M.Tryon) nom. ined.,,CITES_EU
thysanolepis,Species,176658,Genus,309,A,(Barrington) A.R.Sm.,,CITES_EU
lathamii,Species,176659,Genus,309,A,Holtt.,,CITES_EU
cooperi,Species,176668,Genus,1034,A,(Hook. F.v. Muell 1866) R.Tryon 1970,,CITES_EU
grandifolia,Species,176682,Genus,261,A,(Willd. 1810) Proctor 1961,,CITES_EU
dalessandroi,Species,176686,Genus,11,A,Dodson 1984,,CITES_EU
sulcata,Species,176689,Genus,11,A,Rchb.f. 1879,,CITES_EU
arbuscula,Species,176694,Genus,309,A,(C.Presl. 1836) Domin 1929,,CITES_EU
steyermarkii,Species,176706,Genus,133,A,(Foldats) Garay & Dunsterv. 1976,,CITES_EU
elegantula,Species,176708,Genus,156,A,Rchb.f. 1885,,CITES_EU
escobariana,Species,176711,Genus,156,A,Garay 1973,,CITES_EU
keiliana,Species,176723,Genus,17,A,(Rchb.f. ex Lindl.) N.H.Williams 1972,,CITES_EU
ocanensis,Species,176729,Genus,17,A,(Lindl.) N.H.Williams 1972,,CITES_EU
jamaicensis,Species,176730,Genus,159,A,Sauleda & Adams,,CITES_EU
thienii,Species,176731,Genus,263,A,Dodson 1980,,CITES_EU
trinitatis,Species,176732,Genus,263,A,(Ames) R.E.Schultes & Garay 1959,,CITES_EU
elata,Species,176736,Genus,397,A,(Luer) Luer 1978,,CITES_EU
crassicornis,Species,176742,Genus,503,A,Garay 2001,,CITES_EU
gilbertoi,Species,176749,Genus,503,A,Garay 2001,,CITES_EU
ilense,Species,176750,Genus,503,A,Whitten & Jenny,,CITES_EU
lagunae,Species,176751,Genus,503,A,G.Gerlach 1995,,CITES_EU
latibasis,Species,176752,Genus,503,A,(C.Schweinf. & P.H.Allen) Jenny 1993,,CITES_EU
nigropunctata,Species,176755,Genus,503,A,Schltr.,,CITES_EU
simplex,Species,176760,Genus,503,A,Garay 2001,,CITES_EU
stenoglossa,Species,176761,Genus,503,A,Rchb.f.,,CITES_EU
henekenii,Species,176767,Genus,558,A,(Schomb. ex Lindl.) Braem 1980,,CITES_EU
muralis,Species,176779,Genus,1114,A,Lindl. 1933,,CITES_EU
bictoniensis,Species,176797,Genus,951,A,(Bateman) Soto Arenas & Salazar 1993,,CITES_EU
stevensonii,Species,176798,Genus,998,A,Dodson,,CITES_EU
humeanum,Species,176826,Genus,951,A,(Rchb.f.) Soto Arenas & Salazar 1993,,CITES_EU
exaltata,Species,176827,Genus,700,A,(Kraenzl.) Kennedy 1979,,CITES_EU
paulensis,Species,176851,Genus,618,A,Hoehne 1933,,CITES_EU
minuta,Species,176853,Genus,618,A,(Rolfe) Rolfe 1889,,CITES_EU
triangulabia,Species,176856,Genus,629,A,Ames & Schweinf. 1925,,CITES_EU
genegeorgei,Species,176857,Genus,711,A,(D.E.Benn. & christenson) Senghas 2001,,CITES_EU
humboldtii,Species,176858,Genus,700,A,(Rchb.f.) Rolfe 1917,,CITES_EU
variabilis,Species,176863,Genus,629,A,Ames & Schweinf. 1925,,CITES_EU
moyobambae,Species,176866,Genus,1001,A,Schltr. 1921,,CITES_EU
rossyi,Species,176891,Genus,637,A,Hoehne 1937,,CITES_EU
cinnabarina,Species,176892,Genus,637,A,(Lindl.) Rolfe 1893,,CITES_EU
consobrina,Species,176899,Genus,637,A,Rchb.f. 1852,,CITES_EU
dunstervillei,Species,176930,Genus,637,A,Bergold 1906,,CITES_EU
dyeriana,Species,176931,Genus,637,A,Sander 1895,,CITES_EU
barbifrons,Species,176936,Genus,637,A,Lindl. 1845,,CITES_EU
jarae,Species,176938,Genus,637,A,D.E.Benn & Christenson 1996,,CITES_EU
lanipes,Species,176939,Genus,637,A,Lindl. 1843,,CITES_EU
mesochlaena,Species,176940,Genus,637,A,Rchb.f. & Warsz. 1854,,CITES_EU
linguella,Species,176943,Genus,637,A,Rchb.f. 1871,,CITES_EU
locusta,Species,176944,Genus,637,A,Rchb.f. 1879,,CITES_EU
cristata,Species,176958,Genus,1011,A,Garay 1970,,CITES_EU
dunstervilleorum,Species,176960,Genus,1011,A,Foldats 1968,,CITES_EU
mathiasiae,Species,176962,Genus,637,A,G.C.Kenn. 1978,,CITES_EU
peruviana,Species,176963,Genus,1011,A,Rolfe ex Schweinf. 1943,,CITES_EU
rhonhofae,Species,176966,Genus,1011,A,Mansf. 1938,,CITES_EU
nana,Species,176967,Genus,637,A,Oakeley,,CITES_EU
peruviana,Species,176968,Genus,637,A,Rolfe 1910,,CITES_EU
hennisiana,Species,176969,Genus,637,A,Kraenzl. 1906,,CITES_EU
virginalis,Species,176971,Genus,637,A,(Scheidw.) Linden 1888,,CITES_EU
smeeana,Species,176973,Genus,637,A,Rchb.f. 1883,,CITES_EU
smeeana,Species,176975,Genus,637,A,Rchb.f. ex Warner & Williams,,CITES_EU
horichiana,Species,176997,Genus,1041,A,Jenny,,CITES_EU
nigroviolacea,Species,177013,Genus,1041,A,(Morr.) Beer 1854,,CITES_EU
peruviana,Species,177020,Genus,1041,A,Rolfe,,CITES_EU
madouxiana,Species,177022,Genus,1041,A,Cogn. 1898,,CITES_EU
pseudoradiosa,Species,177023,Genus,1041,A,Jenny & R.Gonzales 1997,,CITES_EU
lowii,Species,177026,Genus,1041,A,Rolfe,,CITES_EU
serroniana,Species,177032,Genus,825,A,(Barb.Rodr.) Garay,,CITES_EU
cloesii,Species,177070,Genus,939,A,Luer 1996,,CITES_EU
ephippium,Species,177074,Genus,939,A,Luer & Hirtz 1996,,CITES_EU
jesupiana,Species,177084,Genus,939,A,Luer 1996,,CITES_EU
wittii,Species,177085,Genus,1061,A,(Oppenheim) Königer & Pongratz 1997,,CITES_EU
negrensis,Species,177092,Genus,958,A,(Barb.Rodr.) Cogn. 1904-1906,,CITES_EU
mohrii,Species,177101,Genus,939,A,Braem 1993,,CITES_EU
radulifera,Species,177105,Genus,939,A,Luer & Escobar 1996,,CITES_EU
renzii,Species,177107,Genus,939,A,Luer 1996,,CITES_EU
roseola,Species,177108,Genus,939,A,Luer & Escobar 1996,,CITES_EU
schizosepala,Species,177111,Genus,939,A,Luer & Hirtz 1996,,CITES_EU
macrantha,Species,177114,Genus,958,A,Schltr. 1924,,CITES_EU
leucantha,Species,177117,Genus,958,A,Barb.Rodr. 1877,,CITES_EU
wageneri,Species,177118,Genus,939,A,Rchb.f. 1854,,CITES_EU
ensiformis,Species,177126,Genus,958,A,Ruiz & Pav. 1798,,CITES_EU
strobelii,Species,177131,Genus,958,A,Garay 1956,,CITES_EU
pubescens,Species,177135,Genus,958,A,Rchb.f. 1852,,CITES_EU
aurorae,Species,177171,Genus,156,A,D.E.Benn. 1992,,CITES_EU
jipijapensis,Species,177173,Genus,156,A,Dodson & N.H.Williams 1980,,CITES_EU
pascoensis,Species,177177,Genus,156,A,D.S.Benn. & Christenson 2001,,CITES_EU
albidum,Species,177181,Genus,314,A,Kraenzl. 1909,,CITES_EU
espiritosantense,Species,177185,Genus,314,A,Brade 1942,,CITES_EU
pescatorei,Species,177186,Genus,635,A,(Lindl.) Linden & Rchb.f.,,CITES_EU
quatuorcristis,Species,177189,Genus,314,A,D.E.Benn. 1992,,CITES_EU
crenulata,Species,177190,Genus,397,A,(Pabst) Luer 1978,,CITES_EU
lueriana,Species,177192,Genus,397,A,Carnevali & G.A.Romero 1991,,CITES_EU
marsupiata,Species,177193,Genus,397,A,Luer 1982,,CITES_EU
misasii,Species,177194,Genus,397,A,Luer & R.Escobar 1978,,CITES_EU
gracilis,Species,177197,Genus,1116,A,C.Schweinf. 1952,,CITES_EU
grata,Species,177198,Genus,1116,A,Rchb.f. 1868,,CITES_EU
simula,Species,177199,Genus,393,A,,,CITES_EU
susanae,Species,177202,Genus,397,A,(Pabst) Luer 1978,,CITES_EU
werneri,Species,177203,Genus,397,A,Luer 2001,,CITES_EU
mutica,Species,177209,Genus,621,A,(Lindl.) Schltr.,,CITES_EU
peruviana,Species,177210,Genus,1116,A,Kraenzl. 1915,,CITES_EU
santoslimae,Species,177212,Genus,1116,A,Brade 1943,,CITES_EU
revoluta,Species,177222,Genus,309,A,(C.Chr. 1913) Domn. 1929,,CITES_EU
farinosa,Species,177232,Genus,637,A,Kraenzl. 1920,,CITES_EU
groganii,Species,177233,Genus,637,A,E.Cooper 1931,,CITES_EU
michellii,Species,177235,Genus,637,A,Oakeley 1994,,CITES_EU
aspasicensium,Species,177244,Genus,939,A,Rchb.f. 1855,,CITES_EU
portillae,Species,177245,Genus,939,A,Luer 1998,,CITES_EU
antioquiana,Species,177246,Genus,958,A,Kraenzl. 1920,,CITES_EU
candelariae,Species,177248,Genus,958,A,Kraenzl. 1916,,CITES_EU
sticta,Species,177252,Genus,958,A,M.W.Chase. 1987,,CITES_EU
brachycion,Species,177256,Genus,1012,A,Griseb. 1879,,CITES_EU
dilatata,Species,177258,Genus,962,A,(Rchb.f.) Schltr.,,CITES_EU
malleifera,Species,177266,Genus,962,A,(Rchb.f.) Schltr.,,CITES_EU
lutzii,Species,177267,Genus,1012,A,Königer 1995,,CITES_EU
marinii,Species,177268,Genus,1012,A,Königer 1995,,CITES_EU
portillae,Species,177269,Genus,1012,A,Königer 1995,,CITES_EU
reversa,Species,177270,Genus,962,A,(Rchb.f.) Schltr.,,CITES_EU
tenuirostris,Species,177271,Genus,1012,A,Kraenzl. 1922,,CITES_EU
trimorion,Species,177272,Genus,1012,A,Königer 1996,,CITES_EU
wallisii,Species,177273,Genus,962,A,(Rchb.f.) Schltr.,,CITES_EU
confusa,Species,177290,Genus,11,A,Schltr. 1917,,CITES_EU
luridum,Species,177296,Genus,191,A,(Link) Lindl.,,CITES_EU
lyrata,Species,177300,Genus,100,A,(Vell.) Rchb.f. 1852,,CITES_EU
aurantiaca,Species,177318,Genus,965,A,(Lindl.) Hoehne,,CITES_EU
bicornaria,Species,177320,Genus,965,A,(Rchb.f.) Hoehne,,CITES_EU
floribunda,Species,177324,Genus,965,A,(Schltr.) Hoehne,,CITES_EU
hadwenii,Species,177326,Genus,1003,A,(Lindl.) Planch,,CITES_EU
petiolaris,Species,177354,Genus,573,A,(Schltr.) G.Carnevali & G.A.Romero,,CITES_EU
parvula,Species,177355,Genus,133,A,(Hook.) Rchb.f. 1862,,CITES_EU
secunda,Species,177365,Genus,133,A,(Hoehne) Pabst 1967,,CITES_EU
villosula,Species,177376,Genus,133,A,Brade 1949,,CITES_EU
fuscus,Species,177386,Genus,784,A,Lindl.,,CITES_EU
maculatum,Species,177395,Genus,1169,A,,,CITES_EU
albus,Species,177397,Genus,784,A,Lindl.,,CITES_EU
tetragonus,Species,177400,Genus,829,A,(Thouars) Rchb.f.,,CITES_EU
amazonicum,Species,177401,Genus,195,A,(Schltr.) H.G.Jones 1968,,CITES_EU
kraenzlinianum,Species,177404,Genus,195,A,H.G.Jones 1981,,CITES_EU
emarginata,Species,177406,Genus,363,A,(G.mey) Hoehne,,CITES_EU
lendyana,Species,177415,Genus,235,A,Rchb.f.,,CITES_EU
maloi,Species,177424,Genus,276,A,I.Bock 1986,,CITES_EU
saccatus,Species,177426,Genus,993,A,(Poepp. & Endl.) Rchb.f.,,CITES_EU
cerina,Species,177436,Genus,828,A,(Lindl. & Paxton),,CITES_EU
graminea,Species,177438,Genus,591,A,(Lindl.) Rchb.f.,,CITES_EU
grandiflora,Species,177439,Genus,568,A,Lam. 1869,,CITES_EU
cernua,Species,177444,Genus,157,A,(Lindl.) Senghas,,CITES_EU
livida,Species,177446,Genus,991,A,(Lindl.) Schltr.,,CITES_EU
fusiforme,Species,177449,Genus,430,A,(Lindl.) Rchb.f.,,CITES_EU
globosa,Species,177451,Genus,585,A,(Jacq.) Schltr.,,CITES_EU
graminoides,Species,177454,Genus,350,A,(Sw.) Lindl.,,CITES_EU
lateorubra,Species,177456,Genus,659,A,(Lindl.) Rchb.f.,,CITES_EU
dunstervillei,Species,177461,Genus,991,A,(Garay) Foldats,,CITES_EU
smithii,Species,177462,Genus,583,A,H.G.Jones 1975,,CITES_EU
teretifolia,Species,177467,Genus,157,A,(Sw.) Senghas,,CITES_EU
blanche-amesii,Species,177472,Genus,631,A,(Loefgr.) Hoehne 1927,,CITES_EU
goyazensis,Species,177482,Genus,629,A,Rchb.f. 1852,,CITES_EU
lepticaula,Species,177483,Genus,629,A,D.E.Benn & Christenson 2001,,CITES_EU
mirabilis,Species,177491,Genus,629,A,Rchb.f. 1855,,CITES_EU
aquinoi,Species,177492,Genus,1172,A,Schltr. 1925,,CITES_EU
bradei,Species,177493,Genus,1172,A,(Schltr.) Garay 1967,,CITES_EU
cornuta,Species,177497,Genus,1172,A,Lindl. 1837,,CITES_EU
schunkei,Species,177498,Genus,629,A,D.E.Benn. & Christenson 1998,,CITES_EU
dasyrhiza,Species,177501,Genus,1172,A,(Kraenzl.) Schltr. 1920,,CITES_EU
grandiflora,Species,177504,Genus,1172,A,(Lindl.) Mansf. 1938,,CITES_EU
kuhlmannii,Species,177507,Genus,1172,A,Brade 1951,,CITES_EU
lunata,Species,177509,Genus,1172,A,Lindl. 1837,,CITES_EU
multiflora,Species,177512,Genus,1172,A,(Rolfe) Schltr. 1926,,CITES_EU
octavioreisii,Species,177516,Genus,1172,A,Porto & Brade 1935,,CITES_EU
papillosa,Species,177518,Genus,1172,A,Cogn. 1907,,CITES_EU
pellucida,Species,177519,Genus,1172,A,Rchb.f. 1863,,CITES_EU
pustulata,Species,177523,Genus,1172,A,(Kraenzl.) Schltr. 1926,,CITES_EU
bicornis,Species,177529,Genus,774,A,Lindl.,,CITES_EU
geeniana,Species,177531,Genus,198,A,,,CITES_EU
paranaensis,Species,177532,Genus,1156,A,Kraenzl. 1911,,CITES_EU
ulei,Species,177536,Genus,1133,A,(Cogn.) Handro,,CITES_EU
equitans,Species,177538,Genus,1120,A,Garay 1953,,CITES_EU
latifolium,Species,177539,Genus,1120,A,Lindl. 1837,,CITES_EU
