Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation
eungellensis,SPECIES,,GENUS,13382,A,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,,CITES_EU
clementsii,SPECIES,,GENUS,13382,A,(D.L.Jones) J.M.H.Shaw,,CITES_EU
vierlingii,SPECIES,,GENUS,12644,A,Luer & Sijm,,CITES_EU
tobarii,SPECIES,,GENUS,12644,A,Luer & Hirtz,,CITES_EU
subansiriense,SPECIES,,GENUS,13382,A,D.Verma & Barbhuiya,,CITES_EU
azureum,SPECIES,,GENUS,13382,A,Schuit.,,CITES_EU
goodallianum,SPECIES,,GENUS,13382,A,"de Vogel, E.Winkel & Vugt",,CITES_EU
subcarinatum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
navarroi,SPECIES,,GENUS,12822,A,Vale & D.Rojas,,CITES_EU
parkeri,SPECIES,,GENUS,12822,A,Reina-Rodr. & Leopardi,,CITES_EU
guanahacabibensis,SPECIES,,GENUS,12822,A,Sauleda & Esperon,,CITES_EU
nizanburyi,SPECIES,,GENUS,12822,A,Pérez-García & Hágsater,,CITES_EU
wamachukorum,SPECIES,,GENUS,12723,A,Dalström,,CITES_EU
wetzelii,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
rosacea,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
ecallosa,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
dickinsoniana,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
deburghgraevei,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
barbozae,SPECIES,,GENUS,12723,A,(Luer) J.M.H.Shaw,,CITES_EU
rojohnii,SPECIES,,GENUS,12723,A,(Luer) Pfahl & A.Doucette,,CITES_EU
doucetteana,SPECIES,,GENUS,12723,A,Pfahl,,CITES_EU
tonsijmii,SPECIES,,GENUS,12723,A,(Luer) J.M.H.Shaw,,CITES_EU
ruthiana,SPECIES,,GENUS,12723,A,(Luer & Sijm) J.M.H.Shaw,,CITES_EU
eyrei,SPECIES,,GENUS,12723,A,J.M.H.Shaw,,CITES_EU
dejonghei,SPECIES,,GENUS,12723,A,(Luer & Sijm) J.M.H.Shaw,,CITES_EU
beckendorfii,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
ubonensis,SPECIES,,GENUS,12827,A,(O.Gruss) J.M.H.Shaw,,CITES_EU
marriottiana,SPECIES,,GENUS,12827,A,(Rchb.f.) Kocyan & Schuit.,,CITES_EU
yingjiangensis,SPECIES,,GENUS,12827,A,(Z.H.Tsi) Kocyan & Schuit.,,CITES_EU
difformis,SPECIES,,GENUS,12827,A,(Wall. ex Lindl.) Kocyan & Schuit.,,CITES_EU
cacharensis,SPECIES,,GENUS,12827,A,"(Barbhuiya, B.K.Dutta & Schuit.) Kocyan & Schuit.",,CITES_EU
mentawaiensis,SPECIES,,GENUS,12827,A,O.Gruss,,CITES_EU
subparishii,SPECIES,,GENUS,12827,A,(Z.H.Tsi) Kocyan & Schuit.,,CITES_EU
caloptera,SPECIES,,GENUS,13020,A,(Rchb.f.) Kocyan & Schuit.,,CITES_EU
porphyrodesme,SPECIES,,GENUS,13020,A,(Schltr.) Kocyan & Schuit.,,CITES_EU
pardoi,SPECIES,,GENUS,12624,A,(Carnevali & G.A.Romero) J.M.H.Shaw,,CITES_EU
malipoensis,SPECIES,,GENUS,12854,A,"L.H.Zou, Jiu X.Huang & Z.J.Liu",,CITES_EU
kallarense,SPECIES,,GENUS,13382,A,"J.Mathew, K.V.George, Yohannan & K.Madhus.",,CITES_EU
sibuyanense,SPECIES,,GENUS,13348,A,Cootes & G.Tiong,,CITES_EU
fernandezii,SPECIES,,GENUS,12644,A,Cavestro,,CITES_EU
georgei,SPECIES,,GENUS,13382,A,J.Mathew,,CITES_EU
havanensis,SPECIES,,GENUS,12822,A,"O.Bello, Esperon & Sauleda",,CITES_EU
celiamirandae,SPECIES,,GENUS,12822,A,Campacci & G.F.Carr,,CITES_EU
jezuinae,SPECIES,,GENUS,12822,A,Campacci & G.F.Carr,,CITES_EU
tonii,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
burkeanum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
enigmaticum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
seidenfadenii,SPECIES,,GENUS,13014,A,(P.J.Cribb & Du Puy) P.J.Cribb,,CITES_EU
bidoupense,SPECIES,,GENUS,13569,A,Aver. & Duy,,CITES_EU
dolichodon,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
hortorum,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
artvogelii,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
hyption,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
ischnobasis,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
belopetalum,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
tropidopous,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
kapitense,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
eleiosurum,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
oreogigas,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
streptomorphum,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
koilobasis,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
brachyrhopalon,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
goniopterum,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
upupops,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
xylinopus,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
jeannineanum,SPECIES,,GENUS,13563,A,Fournel & Micheneau,,CITES_EU
perryi,SPECIES,,GENUS,13569,A,J.J.Verm. & Kindler,,CITES_EU
chthonochroma,SPECIES,,GENUS,13569,A,J.J.Verm. & Sieder,,CITES_EU
polythyris,SPECIES,,GENUS,13569,A,J.J.Verm. & Sieder,,CITES_EU
himantosepalum,SPECIES,,GENUS,13569,A,J.J.Verm. & Sieder,,CITES_EU
pterostele,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
mengyuanense,SPECIES,,GENUS,13569,A,"Q.Liu, Jian W.Li & X.H.Jin",,CITES_EU
clinocoryphe,SPECIES,,GENUS,13569,A,"J.J.Verm., P.O'Byrne & A.L.Lamb",,CITES_EU
huangshanense,SPECIES,,GENUS,13569,A,Y.M.Hu & X.H.Jin,,CITES_EU
salweenensis,SPECIES,,GENUS,13569,A,X.H.Jin,,CITES_EU
sagemuelleri,SPECIES,,GENUS,13569,A,R.Bustam. & Kindler,,CITES_EU
freitasii,SPECIES,,GENUS,13515,A,Benelli,,CITES_EU
telespirense,SPECIES,,GENUS,13515,A,Benelli & Soares-Lopes,,CITES_EU
insularis,SPECIES,,GENUS,13348,A,"S.H.Oh, H.J.Suh & C.W.Park",,CITES_EU
longgangensis,SPECIES,,GENUS,13348,A,Y.S.Huang & Yan Liu,,CITES_EU
erectilobum,SPECIES,,GENUS,13382,A,P.J.Spence,,CITES_EU
thinhii,SPECIES,,GENUS,13382,A,Aver.,,CITES_EU
calcaratimentum,SPECIES,,GENUS,13382,A,P.O'Byrne,,CITES_EU
cyrilianum,SPECIES,,GENUS,13382,A,"P.O'Byrne, Gokusing & J.J.Wood",,CITES_EU
cyrusianum,SPECIES,,GENUS,13382,A,"P.O'Byrne, Gokusing & J.J.Wood",,CITES_EU
smaug,SPECIES,,GENUS,12644,A,Baquero & Gary Mey.,,CITES_EU
staerkeriana,SPECIES,,GENUS,13380,A,McMurtry & Bytebier,,CITES_EU
guentheriana,SPECIES,,GENUS,12822,A,(Kraenzl.) R.Vásquez,,CITES_EU
fenestrellata,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
fenestralis,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
roessigeriana,SPECIES,,GENUS,12723,A,"A.Doucette, J.Portilla & G.Merino",,CITES_EU
mariposa,SPECIES,,GENUS,12723,A,"A.Doucette, J.Portilla & G.Merino",,CITES_EU
corinnea,SPECIES,,GENUS,12723,A,"Archila, Jiménez Rodr. & Véliz",,CITES_EU
dilamellata,SPECIES,,GENUS,13312,A,"Z.J.Liu, O.Gruss & L.J.Chen",,CITES_EU
tsii,SPECIES,,GENUS,12827,A,"(M.H.Li, Z.J.Liu & S.R.Lan) Hua Deng, Z.J.Liu & Yan Wang",,CITES_EU
hygrochila,SPECIES,,GENUS,12827,A,J.M.H.Shaw,,CITES_EU
zhejiangensis,SPECIES,,GENUS,12827,A,(Z.H.Tsi) Schuit.,,CITES_EU
aliceae,SPECIES,,GENUS,12854,A,"Motes, L.M.Gardiner & D.L.Roberts",,CITES_EU
romyi,SPECIES,,GENUS,13569,A,B.Thoms,,CITES_EU
normanbyense,SPECIES,,GENUS,13382,A,P.J.Spence,,CITES_EU
lanceolatum,SPECIES,,GENUS,13563,A,"Jecmenica, Stévart & Droissart",,CITES_EU
pingnanense,SPECIES,,GENUS,13569,A,"J.F.Liu, S.R.Lan & Y.C.Liang",,CITES_EU
blaoense,SPECIES,,GENUS,13569,A,Tich & Diep ex Aver. & Tich,,CITES_EU
biteaui,SPECIES,,GENUS,13563,A,M.Simo & Stévart,,CITES_EU
repens,SPECIES,,GENUS,13014,A,Aver. & Q.T.Phan,,CITES_EU
campaccii,SPECIES,,GENUS,13644,A,(P.A.Harding & Bohnke) J.M.H.Shaw,,CITES_EU
lydiae,SPECIES,,GENUS,13382,A,"Cootes, M.Leon & Naive",,CITES_EU
rubrolingue,SPECIES,,GENUS,13569,A,Cootes & Boos,,CITES_EU
polyflorum,SPECIES,,GENUS,13569,A,J.M.H.Shaw,,CITES_EU
kenchungianum,SPECIES,,GENUS,13569,A,P.O'Byrne & Gokusing,,CITES_EU
lyciachungianum,SPECIES,,GENUS,13569,A,P.O'Byrne & Gokusing,,CITES_EU
pitengoensis,SPECIES,,GENUS,12999,A,Campacci,,CITES_EU
karenkoensis,SPECIES,,GENUS,13569,A,T.P.Lin,,CITES_EU
leucoglossum,SPECIES,,GENUS,13569,A,"Schuit., Juswara & Droissart",,CITES_EU
tipula,SPECIES,,GENUS,13569,A,Aver.,,CITES_EU
striatulum,SPECIES,,GENUS,13569,A,Aver.,,CITES_EU
victoriacarolinae,SPECIES,,GENUS,13644,A,(Campacci & C.R.Espejo) J.M.H.Shaw,,CITES_EU
nevesii,SPECIES,,GENUS,13644,A,(Campacci) J.M.H.Shaw,,CITES_EU
nevesiana,SPECIES,,GENUS,13644,A,(V.P.Castro & K.G.Lacerda) J.M.H.Shaw,,CITES_EU
dasilvae,SPECIES,,GENUS,13644,A,Campacci & Rosim,,CITES_EU
gottoana,SPECIES,,GENUS,13644,A,(G.Gordon) J.M.H.Shaw,,CITES_EU
brassii,SPECIES,,GENUS,13348,A,Ormerod,,CITES_EU
tomasellii,SPECIES,,GENUS,13515,A,Campacci & J.B.F.Silva,,CITES_EU
canaense,SPECIES,,GENUS,13515,A,Benelli,,CITES_EU
schwadtkii,SPECIES,,GENUS,12780,A,Danell,,CITES_EU
ivaneae,SPECIES,,GENUS,13515,A,Benelli,,CITES_EU
mesquitae,SPECIES,,GENUS,13515,A,U.L.C.Ferreira,,CITES_EU
stockelbuschii,SPECIES,,GENUS,13382,A,Schettler,,CITES_EU
ketrickkianum,SPECIES,,GENUS,13382,A,"P.O'Byrne, Gokusing & A.L.Lamb",,CITES_EU
angusticaule,SPECIES,,GENUS,13382,A,P.J.Spence,,CITES_EU
yulianiae,SPECIES,,GENUS,13382,A,Schuit. & P.O'Byrne,,CITES_EU
luoi,SPECIES,,GENUS,13382,A,L.J.Chen & W.H.Rao,,CITES_EU
sinianum,SPECIES,,GENUS,13382,A,P.O'Byrne,,CITES_EU
wantipiense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
siewhongii,SPECIES,,GENUS,13382,A,(P.O'Byrne) J.M.H.Shaw,,CITES_EU
restrepioides,SPECIES,,GENUS,13382,A,(W.Suarez & M.A.Clem.) J.M.H.Shaw,,CITES_EU
brinkmanii,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
zhenghuoense,SPECIES,,GENUS,13382,A,"S.P.Chen, Liang Ma & M.He Li",,CITES_EU
jimcootesii,SPECIES,,GENUS,13382,A,Cabactulan & M.Leon,,CITES_EU
marieae,SPECIES,,GENUS,12644,A,Cavestro & J.Fernandez,,CITES_EU
kruizingae,SPECIES,,GENUS,13382,A,"de Vogel, E.Winkel & Vugt",,CITES_EU
cleistanthum,SPECIES,,GENUS,13382,A,"de Vogel, E.Winkel & Vugt",,CITES_EU
taeniocaule,SPECIES,,GENUS,13382,A,"Schuit., Juswara & Droissart",,CITES_EU
carmindae,SPECIES,,GENUS,13382,A,"M.Leon, Cootes & R.Boos",,CITES_EU
centrosepalum,SPECIES,,GENUS,13382,A,"Schuit., Juswara & Droissart",,CITES_EU
schaeferi,SPECIES,,GENUS,12822,A,"Archila, Chiron & Véliz",,CITES_EU
rodolfoi,SPECIES,,GENUS,12822,A,"Archila, Chiron & Véliz",,CITES_EU
ferreirae,SPECIES,,GENUS,12822,A,Campacci & J.B.F.Silva,,CITES_EU
inopinata,SPECIES,,GENUS,12822,A,"Leopardi, Carnevali & G.A.Romero",,CITES_EU
jaderi,SPECIES,,GENUS,12723,A,S.V.Uribe & Bogarín,,CITES_EU
jorge-warneri,SPECIES,,GENUS,12723,A,"(C.M.Sm., Bogarín & Pupulin) Bogarín",,CITES_EU
apoloae,SPECIES,,GENUS,12723,A,(Luer & Sijm) J.M.H.Shaw,,CITES_EU
aureoportensis,SPECIES,,GENUS,12723,A,(Luer & J.Leathers) J.M.H.Shaw,,CITES_EU
jimeneziana,SPECIES,,GENUS,12723,A,J.M.H.Shaw,,CITES_EU
roseogena,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
robineae,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
goettfertiana,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
funingensis,SPECIES,,GENUS,12854,A,L.H.Zou & Z.J.Liu,,CITES_EU
gracilis,SPECIES,,GENUS,12854,A,Aver.,,CITES_EU
marinii,SPECIES,,GENUS,12644,A,Baquero,,CITES_EU
schaiblei,SPECIES,,GENUS,13569,A,Cootes & Naive,,CITES_EU
yingjiangense,SPECIES,,GENUS,13569,A,B.M.Wang & J.W.Zhai,,CITES_EU
putaoensis,SPECIES,,GENUS,13569,A,Q.Liu,,CITES_EU
physometrum,SPECIES,,GENUS,13569,A,"J.J.Verm., Suksathan & Watthana",,CITES_EU
setilabium,SPECIES,,GENUS,13569,A,Aver.,,CITES_EU
rubusioides,SPECIES,,GENUS,13569,A,"Naive, M.Leon & Cootes",,CITES_EU
amorosoanum,SPECIES,,GENUS,13569,A,"Naive, M.Leon & Cootes",,CITES_EU
marknaivei,SPECIES,,GENUS,13569,A,"Cootes, R.Boos & M.Leon",,CITES_EU
leeana,SPECIES,,GENUS,13644,A,(Rchb.f.) J.M.H.Shaw,,CITES_EU
alexii,SPECIES,,GENUS,12748,A,"(Szlach., Kolan. & Oledrz.) J.M.H.Shaw",,CITES_EU
caatingense,SPECIES,,GENUS,13515,A,Marçal & Chiron,,CITES_EU
suareziorum,SPECIES,,GENUS,12748,A,"(Kolan., Szlach. & Mystkowska) J.M.H.Shaw",,CITES_EU
pleurocrepis,SPECIES,,GENUS,13569,A,"J.J.Verm., Cootes & M.Perry",,CITES_EU
menglaense,SPECIES,,GENUS,13569,A,Jian W.Li & X.H.Jin,,CITES_EU
aquinoi,SPECIES,,GENUS,13569,A,"(Cootes, M.Leon & Naive) J.M.H.Shaw",,CITES_EU
paranaitense,SPECIES,,GENUS,13515,A,Benelli & Soares-Lopes,,CITES_EU
cootesii,SPECIES,,GENUS,13348,A,Naive,,CITES_EU
espirito-santensis,SPECIES,,GENUS,13644,A,(Pabst) J.M.H.Shaw,,CITES_EU
putaoensis,SPECIES,,GENUS,12780,A,"X.H.Jin, L.A.Ye & Schuit.",,CITES_EU
locatellii,SPECIES,,GENUS,13644,A,(F.E.L.Miranda) Van den Berg,,CITES_EU
colidense,SPECIES,,GENUS,13515,A,"Engels, Fern.Rocha & Benelli",,CITES_EU
ventrinigra,SPECIES,,GENUS,12780,A,"de Vogel, Suksathan & Boonnuang",,CITES_EU
fred-mulleri,SPECIES,,GENUS,12617,A,"Szlach., Kolan. & Górniak",,CITES_EU
tsekourioides,SPECIES,,GENUS,13569,A,"M.Leon, Naive & Cootes",,CITES_EU
phitamii,SPECIES,,GENUS,13569,A,Aver.,,CITES_EU
glabrichelia,SPECIES,,GENUS,13569,A,Aver.,,CITES_EU
acuiferum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
amiengense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
hentyanum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
beleense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
awormangae,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
caladenia,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
tuensangense,SPECIES,,GENUS,13382,A,Odyuo & C.Deori,,CITES_EU
dockrillii,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
butchcamposii,SPECIES,,GENUS,13382,A,"Cootes, M.Leon & R.Boos",,CITES_EU
boridiense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
bobolei,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
hartleyi,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
misoanum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
matapense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
anilii,SPECIES,,GENUS,13382,A,"P.M.Salim, J.Mathew & Szlach.",,CITES_EU
minusculum,SPECIES,,GENUS,13382,A,Aver.,,CITES_EU
yondaliae,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
shramii,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
polyrhopalon,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
irinae,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
hansmeyerense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
kanchianum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
xanthocheilum,SPECIES,,GENUS,13382,A,(Aver.) J.M.H.Shaw,,CITES_EU
doormantopense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
goilalae,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
pallidum,SPECIES,,GENUS,13382,A,(Chadim) M.A.Clem. & P.J.Spence,,CITES_EU
pacificum,SPECIES,,GENUS,13382,A,M.A.Clem. & P.J.Spence,,CITES_EU
chiangdaoense,SPECIES,,GENUS,13382,A,"Promm., Kidyoo, Buddh. & Suddee",,CITES_EU
hoftii,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
schettleri,SPECIES,,GENUS,13382,A,"Cootes, Cabactulan, Pimentel & M.Leon",,CITES_EU
breueriana,SPECIES,,GENUS,12822,A,V.P.Castro & Speckm.,,CITES_EU
patriciana,SPECIES,,GENUS,12822,A,(J.S.Moreno & Campacci) J.M.H.Shaw,,CITES_EU
luerorum,SPECIES,,GENUS,12723,A,"Bogarín, Oses & C.M.Sm.",,CITES_EU
gloriosa,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
tatianae,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
kapuasensis,SPECIES,,GENUS,12827,A,Metusala & P.O'Byrne,,CITES_EU
kingdonwardii,SPECIES,,GENUS,13312,A,P.J.Cribb & Butterf.,,CITES_EU
arunachalensis,SPECIES,,GENUS,13312,A,"Hareesh, P.Kumar & M.Sabu",,CITES_EU
cootesii,SPECIES,,GENUS,12854,A,Motes,,CITES_EU
migueldavidii,SPECIES,,GENUS,13569,A,"Cootes, Cabactulan & Pimentel",,CITES_EU
anascaputum,SPECIES,,GENUS,13569,A,"Cootes, Cabactulan, Pimentel & M.Leon",,CITES_EU
magnifica,SPECIES,,GENUS,12780,A,"Y.H.Tan, S.S.Zhou & B.Yang",,CITES_EU
derekcabactulanii,SPECIES,,GENUS,13382,A,"Cootes, Pimentel & M.Leon",,CITES_EU
reypimentelii,SPECIES,,GENUS,13382,A,"Cootes, Cabactulan & M.Leon",,CITES_EU
