ComName,LangShort,RecId,Rank,Designation,ReferenceID
rrush qeni,SQI,76840,Species,CITES_EU,20178
Patah tulang,BAH,28226,Species,CITES_EU,18136
Club-shaped Euphorb,ENG,28360,Species,CITES_EU,15937
Clanwilliam Aloe,ENG,28576,Species,CITES_EU,20371
Clanwilliamaalwyn,ENG,28576,Species,CITES_EU,20371
Afrikanische Aloe,DEU,28584,Species,CITES_EU,22208
Aloë del Capo,ITA,28584,Species,CITES_EU,22208
Aloè du Cap,FRA,28584,Species,CITES_EU,22208
Aloe,ENG,28584,Species,CITES_EU,21121
Aloe,JPN,28584,Species,CITES_EU,22208
Aloe,SPA,28584,Species,CITES_EU,22208
Berg-Aloe,DEU,28584,Species,CITES_EU,22208
Cape Aloe,ENG,28584,Species,CITES_EU,14010
Namaqua Aloe,ENG,28599,Species,CITES_EU,20371
Aloe arborescens Blatter,DEU,28657,Species,CITES_EU,21852
Aloe drevovidne,RUS,28657,Species,CITES_EU,21852
Baumartige Aloe,DEU,28657,Species,CITES_EU,21852
Candelabra Aloe,ENG,28657,Species,CITES_EU,21852
