Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation,AcceptedRank,AcceptedID
var. autumnale,VARIETY,,SPECIES,20515,S,Grey-Wilson,,CITES_EU,SPECIES,20515
vernale,SPECIES,,GENUS,13292,S,Mill.,,CITES_EU,SPECIES,20515
var. vernale,VARIETY,,SPECIES,20515,S,(Mill.) Martyn,,CITES_EU,SPECIES,20515
pyrolifolium,SPECIES,,GENUS,13292,S,Salisb.,,CITES_EU,SPECIES,20515
utopicum,SPECIES,,GENUS,13292,S,Hoffmanns.,,CITES_EU,SPECIES,20515
latifolium,SPECIES,,GENUS,13292,S,Sm.,,CITES_EU,SPECIES,20515
hederaceum,SPECIES,,GENUS,13292,S,Sieber ex Steud.,,CITES_EU,SPECIES,20515
vulgare,SPECIES,,GENUS,13292,S,Champy,,CITES_EU,SPECIES,20515
antiochium,SPECIES,,GENUS,13292,S,Decne.,,CITES_EU,SPECIES,20515
var. grandiflorum,VARIETY,,SPECIES,20515,S,J.Dix,,CITES_EU,SPECIES,20515
var. marginatum-purpureum,VARIETY,,SPECIES,20515,S,J.Dix,,CITES_EU,SPECIES,20515
var. purpureum,VARIETY,,SPECIES,20515,S,J.Dix,,CITES_EU,SPECIES,20515
var. rubrum-coccineum,VARIETY,,SPECIES,20515,S,J.Dix,,CITES_EU,SPECIES,20515
var. giganteum,VARIETY,,SPECIES,20515,S,W.Bull,,CITES_EU,SPECIES,20515
punicum,SPECIES,,GENUS,13292,S,Pomel,,CITES_EU,SPECIES,20515
var. cristatum,VARIETY,,SPECIES,20515,S,Guiheneuf,,CITES_EU,SPECIES,20515
var. flore-pleno,VARIETY,,SPECIES,20515,S,Guiheneuf,,CITES_EU,SPECIES,20515
var. foliis-variegatis,VARIETY,,SPECIES,20515,S,Guiheneuf,,CITES_EU,SPECIES,20515
var. monstrosum,VARIETY,,SPECIES,20515,S,Guiheneuf,,CITES_EU,SPECIES,20515
var. papilio,VARIETY,,SPECIES,20515,S,Guiheneuf,,CITES_EU,SPECIES,20515
albidum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,20515
tunetanum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,20515
immaculatum,SUBSPECIES,,SPECIES,27381,S,(Hrabĕtová) Halda & Soják,,CITES_EU,SPECIES,27381
var. immaculatum,VARIETY,,SPECIES,50496,S,Hrabvtová,,CITES_EU,SPECIES,27381
floridum,SPECIES,,GENUS,13292,S,Salisb.,,CITES_EU,SPECIES,27381
retroflexum,SPECIES,,GENUS,13292,S,Moench,,CITES_EU,SPECIES,27381
variegatum,SPECIES,,GENUS,13292,S,Pohl,,CITES_EU,SPECIES,27381
cordifolium,SPECIES,,GENUS,13292,S,Stokes,,CITES_EU,SPECIES,27381
clusii,SPECIES,,GENUS,13292,S,Lindl.,,CITES_EU,SPECIES,27381
deltoideum,SPECIES,,GENUS,13292,S,Tausch,,CITES_EU,SPECIES,27381
hastatum,SPECIES,,GENUS,13292,S,Tausch,,CITES_EU,SPECIES,27381
aestivum,SPECIES,,GENUS,13292,S,Rchb.,,CITES_EU,SPECIES,27381
littorale,SPECIES,,GENUS,13292,S,Sadler ex Rchb.,,CITES_EU,SPECIES,27381
var. littorale,VARIETY,,SPECIES,50496,S,(Sadler ex Rchb.) Guiheneuf,,CITES_EU,SPECIES,27381
rotundifolium,SPECIES,,GENUS,13292,S,St.-Lag.,,CITES_EU,SPECIES,27381
var. peakianum,VARIETY,,SPECIES,50496,S,Guiheneuf,,CITES_EU,SPECIES,27381
breviflorum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,27381
cyclophyllum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,27381
holochlorum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,27381
lilacinum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,27381
umbratile,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,27381
repandum,SUBSPECIES,,SPECIES,50496,S,(Sm.) Bonnier & Layens,,CITES_EU,SPECIES,18045
var. baborense,VARIETY,,SPECIES,18045,S,Debussche & Quézel,,CITES_EU,SPECIES,18045
ficariifolium,SPECIES,,GENUS,13292,S,Rchb.,,CITES_EU,SPECIES,18045
ilicetorum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,18045
lobospilum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,18045
var. parvifolia,VARIETY,,SPECIES,24546,S,Airy Shaw,,CITES_EU,SPECIES,26621
var. tsuiana,VARIETY,,SPECIES,105428,S,(S.H.Fu) S.H.Fu,,CITES_EU,SPECIES,99667
var. pubescens,VARIETY,,SPECIES,51906,S,Elmer,,CITES_EU,SPECIES,24546
pubescens,SPECIES,,GENUS,13257,S,(Elmer) Hallier f.,,CITES_EU,SPECIES,24546
acuminata,SPECIES,,GENUS,39280,S,Merr.,,CITES_EU,SPECIES,16426
officinarum,SPECIES,,GENUS,39430,S,Lam.,,CITES_EU,SPECIES,24742
praestantissimum,SPECIES,,GENUS,39430,S,Lam.,,CITES_EU,SPECIES,24742
sylvestre,SPECIES,,GENUS,39430,S,Lam.,,CITES_EU,SPECIES,24742
ovata,SPECIES,,GENUS,13257,S,Cav.,,CITES_EU,SPECIES,24742
agallocha,SPECIES,,GENUS,12658,S,Spreng.,,CITES_EU,SPECIES,24742
moluccensis,SPECIES,,GENUS,13257,S,Oken,,CITES_EU,SPECIES,24742
microcarpa,SPECIES,,GENUS,39306,S,(Baill.) Tiegh.,,CITES_EU,SPECIES,27777
borneensis,SPECIES,,GENUS,13257,S,(Tiegh.) Gilg,,CITES_EU,SPECIES,27777
parvifolia,SPECIES,,GENUS,39280,S,Quisumb.,,CITES_EU,SPECIES,19453
sinense,SPECIES,,GENUS,39430,S,(Lour.) Kuntze,,CITES_EU,SPECIES,19042
grandiflorum,SPECIES,,GENUS,39430,S,(Benth.) Kuntze,,CITES_EU,SPECIES,19042
var. elwesii,VARIETY,,SPECIES,18774,S,Hook.f.,,CITES_EU,SPECIES,18774
var. monostictus,VARIETY,,SPECIES,18774,S,P.D.Sell,,CITES_EU,SPECIES,18774
plicatus,SUBSPECIES,,SPECIES,21557,S,M.Bieb.,,CITES_EU,SPECIES,21557
reginae-olgae,SUBSPECIES,,SPECIES,26040,S,Orph.,,CITES_EU,SPECIES,26040
lutea,SUBSPECIES,,SPECIES,17074,S,(L.) Ker Gawl. ex Spreng.,,CITES_EU,SPECIES,17074
brevicaule,SUBSPECIES,,SPECIES,28536,S,Baker,,CITES_EU,SPECIES,28536
succulentus,SPECIES,,GENUS,39614,S,(L.f.) E.Mey,,CITES_EU,SPECIES,13793
succulentus,SPECIES,,GENUS,39602,S,L.f.,,CITES_EU,SPECIES,13793
alsia,SUBSPECIES,,SPECIES,99660,S,(Fröd.) S.H.Fu,,CITES_EU,SPECIES,99660
pubescens,SUBSPECIES,,SPECIES,24484,S,"(Bosser & R.Rabev.) Crameri, Phillipson & N.Wilding",,CITES_EU,SPECIES,24484
var. pubescens,VARIETY,,SPECIES,24484,S,Bosser & R.Rabev.,,CITES_EU,SPECIES,24484
acutissima,SUBSPECIES,,SPECIES,24638,S,H.Perrier,,CITES_EU,SPECIES,24638
antandroi,SUBSPECIES,,SPECIES,27974,S,(Decary) H. Perrier,,CITES_EU,SPECIES,27974
arborescens,SUBSPECIES,,SPECIES,19415,S,Mill.,,CITES_EU,SPECIES,19415
archeri,SUBSPECIES,,SPECIES,24572,S,Lavranos,,CITES_EU,SPECIES,24572
conifera,SUBSPECIES,,SPECIES,23642,S,H.Perrier,,CITES_EU,SPECIES,23642
deltoideodonta,SUBSPECIES,,SPECIES,18308,S,Baker,,CITES_EU,SPECIES,18308
descoingsii,SUBSPECIES,,SPECIES,21376,S,Reynolds,,CITES_EU,SPECIES,21376
divaricata,SUBSPECIES,,SPECIES,17563,S,A.Berger,,CITES_EU,SPECIES,17563
erythrophylla,SUBSPECIES,,SPECIES,19069,S,Bosser,,CITES_EU,SPECIES,19069
fievetii,SUBSPECIES,,SPECIES,24643,S,Reynolds,,CITES_EU,SPECIES,24643
framesii,SUBSPECIES,,SPECIES,23220,S,L. Bolus,,CITES_EU,SPECIES,23220
gilbertii,SUBSPECIES,,SPECIES,15556,S,T.Reynolds ex Sebsebe & Brandham,,CITES_EU,SPECIES,15556
khamiesensis,SUBSPECIES,,SPECIES,25512,S,Pillans,,CITES_EU,SPECIES,25512
labworana,SUBSPECIES,,SPECIES,15775,S,(Reynolds) S.Carter,,CITES_EU,SPECIES,15775
maculata,SUBSPECIES,,SPECIES,26686,S,All.,,CITES_EU,SPECIES,26686
marlothii,SUBSPECIES,,SPECIES,23568,S,A. Berger,,CITES_EU,SPECIES,23568
massawana,SUBSPECIES,,SPECIES,17271,S,Reynolds,,CITES_EU,SPECIES,17271
megalacantha,SUBSPECIES,,SPECIES,18718,S,Baker,,CITES_EU,SPECIES,18718
menyharthii,SUBSPECIES,,SPECIES,16785,S,Baker,,CITES_EU,SPECIES,16785
microstigma,SUBSPECIES,,SPECIES,23606,S,Salm-Dyck,,CITES_EU,SPECIES,23606
trichosantha,SUBSPECIES,,SPECIES,15639,S,A. Berger,,CITES_EU,SPECIES,15639
zombitsiensis,SUBSPECIES,,SPECIES,18586,S,Rauh & M.Teissier,,CITES_EU,SPECIES,18586
graecum,SUBSPECIES,,SPECIES,20594,S,Link,,CITES_EU,SPECIES,20594
var. parviflorum,VARIETY,,SPECIES,16391,S,Pobed.,,CITES_EU,SPECIES,16391
var. persicum,VARIETY,,SPECIES,20515,S,Mill.,,CITES_EU,SPECIES,20515
f. puniceum,VARIETY,,SPECIES,20515,S,(Glasau) Grey-Wilson,,CITES_EU,SPECIES,20515
var. repandum,VARIETY,,SPECIES,18045,S,Sm.,,CITES_EU,SPECIES,18045
caudatus,SPECIES,,GENUS,39511,S,Gilg,,CITES_EU,SPECIES,94534
salicifolia,SPECIES,,GENUS,39280,S,(Ridl.) Quisumb.,,CITES_EU,SPECIES,16011
walla,SPECIES,,GENUS,13257,S,(Gaertn.) Hallier f.,,CITES_EU,SPECIES,27068
var. davyana,VARIETY,,SPECIES,56052,S,Schönland,,CITES_EU,SPECIES,56052
var. magdae,VARIETY,,SPECIES,56052,S,Gideon F.Sm.,,CITES_EU,SPECIES,56052
var. subolifera,VARIETY,,SPECIES,56052,S,Groenew.,,CITES_EU,SPECIES,56052
comosibracteata,SPECIES,,GENUS,13461,S,Reynolds,,CITES_EU,SPECIES,56052
var. erinacea,VARIETY,,SPECIES,23924,S,(D.S.Hardy) G.D.Rowley,,CITES_EU,SPECIES,56059
hunsbergensis,SUBSPECIES,,SPECIES,64206,S,van Jaarsv. & Swanepoel,,CITES_EU,SPECIES,64206
karasbergensis,SUBSPECIES,,SPECIES,64206,S,Pillans,,CITES_EU,SPECIES,64206
karasbergensis,SUBSPECIES,,SPECIES,29326,S,(Pillans) Glen & D.S.Hardy,,CITES_EU,SPECIES,64206
parviflora,SPECIES,,GENUS,39251,S,(Baker) Stapf,,CITES_EU,SPECIES,56070
var. xanthostachys,VARIETY,,SPECIES,14121,S,A.Berger,,CITES_EU,SPECIES,56075
var. lutea,VARIETY,,SPECIES,46749,S,Reynolds,,CITES_EU,SPECIES,46749
var. divaricata,VARIETY,,SPECIES,17563,S,A.Berger,,CITES_EU,SPECIES,17563
var. hazeliana,VARIETY,,SPECIES,14286,S,Reynolds,,CITES_EU,SPECIES,14286
var. madecassa,VARIETY,,SPECIES,23155,S,H.Perrier,,CITES_EU,SPECIES,18308
sakarahensis,SUBSPECIES,,SPECIES,15685,S,Lavranos & M.Teissier,,CITES_EU,SPECIES,18586
var. versicolor,VARIETY,,SPECIES,22489,S,Guillaumin,,CITES_EU,SPECIES,22489
var. secundiflora,VARIETY,,SPECIES,19524,S,Engl.,,CITES_EU,SPECIES,19524
gariepensis,SPECIES,,GENUS,13696,S,G.Will.,,CITES_EU,SPECIES,105157
var. grisea,VARIETY,,SPECIES,24851,S,G.Will.,,CITES_EU,SPECIES,105158
grisea,SUBSPECIES,,SPECIES,105343,S,G.Will.,,CITES_EU,SPECIES,105160
major,SUBSPECIES,,SPECIES,105343,S,G.Will.,,CITES_EU,SPECIES,105160
var. minor,VARIETY,,SPECIES,64218,S,Poelln.,,CITES_EU,SPECIES,64218
variabilis,SPECIES,,GENUS,13696,S,(Poelln.) G.Will.,,CITES_EU,SPECIES,105167
harveyi,SPECIES,,GENUS,13696,S,J.van Thiel & Lavranos,,CITES_EU,SPECIES,105168
var. depauperata,VARIETY,,SPECIES,14102,S,A.Berger,,CITES_EU,SPECIES,53415
kurtzii,SPECIES,,GENUS,13082,S,(Bacig.) G.D.Rowley,,CITES_EU,SPECIES,44213
vulcanensis,SPECIES,,GENUS,13082,S,(Añon) G.D.Rowley,,CITES_EU,SPECIES,46528
lubbersii,SUBSPECIES,,SPECIES,25268,S,(Bleck) Gerbaulet,,CITES_EU,SPECIES,25268
subnuda,SUBSPECIES,,SPECIES,25268,S,,,CITES_EU,SPECIES,25268
var. humilis,VARIETY,,SPECIES,64214,S,Poelln.,,CITES_EU,SPECIES,64219
poellnitziana,SPECIES,,GENUS,12558,S,Dinter ex Poelln.,,CITES_EU,SPECIES,64219
albiflora,SPECIES,,GENUS,12558,S,N.E.Br. ex Poelln.,,CITES_EU,SPECIES,105348
nebrownii,SUBSPECIES,,SPECIES,28205,S,(Pelln.) Gerbaulet,,CITES_EU,SPECIES,105348
perplexa,SPECIES,,GENUS,13696,S,G.Will.,,CITES_EU,SPECIES,105349
perplexa,SUBSPECIES,,SPECIES,51337,S,(G.Will.) Dreher,,CITES_EU,SPECIES,105349
var. crinita,VARIETY,,SPECIES,64220,S,Dinter,,CITES_EU,SPECIES,64220
margaretae,SPECIES,,GENUS,12558,S,Dinter ex Poelln.,,CITES_EU,SPECIES,64220
var. margaretae,VARIETY,,SPECIES,64220,S,(Dinter ex Poelln.) Poelln.,,CITES_EU,SPECIES,64220
juttae,SPECIES,,GENUS,12558,S,Dinter ex Poelln.,,CITES_EU,SPECIES,64220
avasmontana,SPECIES,,GENUS,12558,S,Dinter ex Poelln.,,CITES_EU,SPECIES,48179
var. rubens,VARIETY,,SPECIES,17637,S,(Haw.) Sond.,,CITES_EU,SPECIES,17637
hispidula,SPECIES,,GENUS,12558,S,A.Berger,,CITES_EU,SPECIES,17637
var. crinita,VARIETY,,SPECIES,18480,S,Dinter,,CITES_EU,SPECIES,18480
var. hispidula,VARIETY,,SPECIES,17637,S,(A.Berger) Poelln.,,CITES_EU,SPECIES,17637
var. barberae,VARIETY,,SPECIES,44975,S,(Dyer) Baker,,CITES_EU,SPECIES,94517
var. montana,VARIETY,,SPECIES,14160,S,(Schinz) A.Berger,,CITES_EU,SPECIES,94516
var. schmidtii,VARIETY,,SPECIES,51804,S,A.Berger,,CITES_EU,SPECIES,45027
schmidtii,SPECIES,,GENUS,12558,S,(A.Berger) Poelln.,,CITES_EU,SPECIES,45027
omaruruensis,SPECIES,,GENUS,12558,S,Dinter ex Poelln.,,CITES_EU,SPECIES,45027
neglecta,SPECIES,,GENUS,12558,S,Poelln.,,CITES_EU,SPECIES,45027
var. levis,VARIETY,,SPECIES,42973,S,Poelln.,,CITES_EU,SPECIES,45027
ramosissima,SUBSPECIES,,SPECIES,14160,S,(Pillans) Zonn.,,CITES_EU,SPECIES,94513
var. ramosissima,VARIETY,,SPECIES,14160,S,(Pillans) Glen & D.S.Hardy,,CITES_EU,SPECIES,94513
var. albiflora,VARIETY,,SPECIES,28205,S,Poelln.,,CITES_EU,SPECIES,28205
namaensis,SUBSPECIES,,SPECIES,51337,S,Gerbaulet,,CITES_EU,SPECIES,51337
papyracea,SUBSPECIES,,SPECIES,51337,S,,,CITES_EU,SPECIES,51337
alstonii,SUBSPECIES,,SPECIES,51804,S,(Schönland) G.D.Rowley,,CITES_EU,SPECIES,51804
quinaria,SUBSPECIES,,SPECIES,51804,S,,,CITES_EU,SPECIES,51804
buderiana,SUBSPECIES,,SPECIES,105339,S,(Poelln.) Gerbaulet,,CITES_EU,SPECIES,105339
buderiana,SUBSPECIES,,SPECIES,17289,S,(Poelln.) G.Will.,,CITES_EU,SPECIES,105339
minuta,SUBSPECIES,,SPECIES,105339,S,Gerbaulet,,CITES_EU,SPECIES,105339
minuta,SUBSPECIES,,SPECIES,17289,S,(Gerbaulet) G.D.Rowley,,CITES_EU,SPECIES,105339
recurvata,SUBSPECIES,,SPECIES,105339,S,,,CITES_EU,SPECIES,105339
lanuginosa,SUBSPECIES,,SPECIES,20494,S,G.Will.,,CITES_EU,SPECIES,20494
retusa,SUBSPECIES,,SPECIES,20494,S,,,CITES_EU,SPECIES,20494
bremekampii,SPECIES,,GENUS,12558,S,Poelln.,,CITES_EU,SPECIES,43433
var. grandiflora,VARIETY,,SPECIES,17637,S,Sond.,,CITES_EU,SPECIES,13965
rotundifolia,SPECIES,,GENUS,12558,S,Sweet,,CITES_EU,SPECIES,22787
intermedia,SPECIES,,GENUS,12558,S,Haw.,,CITES_EU,SPECIES,22787
var. ciliaris,VARIETY,,SPECIES,94505,S,(Haw.) Klopper & Gideon F.Sm.,,CITES_EU,SPECIES,94505
var. ciliaris,VARIETY,,SPECIES,17987,S,(Haw.) Klopper & Gideon F.Sm.,,CITES_EU,SPECIES,94505
var. flanaganii,VARIETY,,SPECIES,17987,S,Schönland,,CITES_EU,SPECIES,94505
var. redacta,VARIETY,,SPECIES,17987,S,S.Carter,,CITES_EU,SPECIES,94505
var. tidmarshii,VARIETY,,SPECIES,17987,S,Schönland,,CITES_EU,SPECIES,94505
var. decumbens,VARIETY,,SPECIES,28142,S,Reynolds,,CITES_EU,SPECIES,94509
var. stricta,VARIETY,,SPECIES,68236,S,(Lem.)Baker,,CITES_EU,SPECIES,68028
var. gracilis,VARIETY,,SPECIES,28142,S,Haw.,,CITES_EU,SPECIES,94510
laxiflora,SPECIES,,GENUS,13461,S,N.E.Br.,,CITES_EU,SPECIES,94510
var. caesia,VARIETY,,SPECIES,20743,S,Reynolds,,CITES_EU,SPECIES,94511
var. striatula,VARIETY,,SPECIES,20743,S,(Haw.) Klopper & Gideon F.Sm.,,CITES_EU,SPECIES,94511
subinermis,SPECIES,,GENUS,13461,S,Lem.,,CITES_EU,SPECIES,94511
macowanii,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,94511
aurantiaca,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,94511
cascadensis,SPECIES,,GENUS,13461,S,Kuntze,,CITES_EU,SPECIES,94511
var. decidua,VARIETY,,SPECIES,94518,S,(Reynolds) van Jaarsv.,,CITES_EU,SPECIES,94518
var. decidua,VARIETY,,SPECIES,23530,S,Reynolds,,CITES_EU,SPECIES,94518
var. densiflora,VARIETY,,SPECIES,94518,S,(Reynolds) van Jaarsv.,,CITES_EU,SPECIES,94518
var. densiflora,VARIETY,,SPECIES,23530,S,Reynolds,,CITES_EU,SPECIES,94518
var. ernstii,VARIETY,,SPECIES,94518,S,Gideon F.Sm. & Figueiredo,,CITES_EU,SPECIES,94518
var. rubriflora,VARIETY,,SPECIES,94518,S,(Reynolds) van Jaarsv.,,CITES_EU,SPECIES,94518
var. rubriflora,VARIETY,,SPECIES,23530,S,Reynolds,,CITES_EU,SPECIES,94518
var. tenuior,VARIETY,,SPECIES,94518,S,(Haw.) Klopper & Gideon F.Sm.,,CITES_EU,SPECIES,94518
var. tenuior,VARIETY,,SPECIES,23530,S,(Haw.) Klopper & Gideon F.Sm.,,CITES_EU,SPECIES,94518
var. glaucescens,VARIETY,,SPECIES,23530,S,Zahlbr.,,CITES_EU,SPECIES,94518
var. viridifolia,VARIETY,,SPECIES,94518,S,(van Jaarsv.) van Jaarsv.,,CITES_EU,SPECIES,94518
var. viridifolia,VARIETY,,SPECIES,23530,S,van Jaarsv.,,CITES_EU,SPECIES,94518
var. leiophylla,VARIETY,,SPECIES,16080,S,Baker,,CITES_EU,SPECIES,101260
var. parvifolia,VARIETY,,SPECIES,16080,S,Baker,,CITES_EU,SPECIES,101260
var. haworthii,VARIETY,,SPECIES,17950,S,A.Berger,,CITES_EU,SPECIES,101263
var. plicatilis,VARIETY,,SPECIES,49780,S,L.,,CITES_EU,SPECIES,94512
plicatilis,SPECIES,,GENUS,13461,S,(L.) Burm.f.,,CITES_EU,SPECIES,94512
var. major,VARIETY,,SPECIES,16510,S,Salm-Dyck,,CITES_EU,SPECIES,94512
colchiciflorus,SPECIES,,GENUS,39268,S,(Waldst. & Kit.) Herb.,,CITES_EU,SPECIES,22537
var. baronii,VARIETY,,SPECIES,20879,S,,,CITES_EU,SPECIES,20879
var. confusum,VARIETY,,SPECIES,18858,S,Grey-Wilson,,CITES_EU,SPECIES,105402
confusum,SUBSPECIES,,SPECIES,18858,S,(Grey-Wilson) Grey-Wilson,,CITES_EU,SPECIES,105402
var. tuberosum,VARIETY,,SPECIES,40880,S,,,CITES_EU,SPECIES,40880
var. densiflorum,VARIETY,,SPECIES,17269,S,,,CITES_EU,SPECIES,17269
elegans,SUBSPECIES,,SPECIES,13934,S,(Boiss. & Buhse) Grey-Wilson,,CITES_EU,SPECIES,105403
var. typicum,VARIETY,,SPECIES,17717,S,,,CITES_EU,SPECIES,17717
var. lamerei,VARIETY,,SPECIES,17717,S,,,CITES_EU,SPECIES,17717
lealii,SUBSPECIES,,SPECIES,23705,S,,,CITES_EU,SPECIES,23705
rosulatum,SUBSPECIES,,SPECIES,21335,S,,,CITES_EU,SPECIES,21335
var. typicum,VARIETY,,SPECIES,21335,S,,,CITES_EU,SPECIES,21335
var. typicum,VARIETY,,SPECIES,19734,S,,,CITES_EU,SPECIES,19734
coum,SUBSPECIES,,SPECIES,13934,S,Mill.,,CITES_EU,SPECIES,13934
crassifolium,SUBSPECIES,,SPECIES,18858,S,"(Hildebr.) Culham, Denney & P.Moore",,CITES_EU,SPECIES,18858
hederifolium,SUBSPECIES,,SPECIES,18858,S,Aiton,,CITES_EU,SPECIES,18858
romanum,SUBSPECIES,,SPECIES,18858,S,(Griseb.) O.Schwarz,,CITES_EU,SPECIES,18858
citrinicarpa,SPECIES,,GENUS,39280,S,Elmer,,CITES_EU,SPECIES,105330
rhodium,SUBSPECIES,,SPECIES,105408,S,R.Gorer ex O.Schwarz & Lepper,,CITES_EU,SPECIES,105408
peloponnesiacum,SUBSPECIES,,SPECIES,105408,S,(Grey-Wilson) J.Compton & Culham,,CITES_EU,SPECIES,105408
var. peloponnesiacum,VARIETY,,SPECIES,18045,S,(Grey-Wilson) Grey-Wilson,,CITES_EU,SPECIES,105408
peloponnesiacum,SUBSPECIES,,SPECIES,18045,S,Grey-Wilson,,CITES_EU,SPECIES,105408
var. rhodense,VARIETY,,SPECIES,18045,S,Meikle,,CITES_EU,SPECIES,105408
rhodense,SUBSPECIES,,SPECIES,105443,S,(Meikle) Kit Tan,,CITES_EU,SPECIES,105408
vividum,SUBSPECIES,,SPECIES,105408,S,(Grey-Wilson) J.Compton & Culham,,CITES_EU,SPECIES,105408
eucardium,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,105408
spectabile,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,105408
stenopetalum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,105408
var. vividum,VARIETY,,SPECIES,18045,S,(Grey-Wilson) Grey-Wilson,,CITES_EU,SPECIES,105408
vividum,SUBSPECIES,,SPECIES,105443,S,(Grey-Wilson) Kit Tan,,CITES_EU,SPECIES,105408
chinensis,SPECIES,,GENUS,13257,S,Spreng.,,CITES_EU,SPECIES,19042
var. tetraphylla,VARIETY,,SPECIES,103564,S,(Spruce ex Benth.) Ducke,,CITES_EU,SPECIES,100447
nemoralis,SUBSPECIES,,SPECIES,105299,S,"Rakoton., Phillipson & Crameri",,CITES_EU,SPECIES,105299
decaryi,SUBSPECIES,,SPECIES,105299,S,"(Bosser & R.Rabev.) Rakoton., N.Wilding, Phillipson & Crameri",,CITES_EU,SPECIES,105299
var. decaryi,VARIETY,,SPECIES,27831,S,Bosser & R.Rabev.,,CITES_EU,SPECIES,105299
trochopteranthum,SUBSPECIES,,SPECIES,13934,S,(O.Schwarz) Ietsw.,,CITES_EU,SPECIES,13934
pseudomaritimum,SPECIES,,GENUS,13292,S,Hildebr.,,CITES_EU,SPECIES,105406
cyprograecum,SPECIES,,GENUS,13292,S,E.Mutch & N.Mutch,,CITES_EU,SPECIES,105406
anatolicum,SUBSPECIES,,SPECIES,20594,S,Ietsw.,,CITES_EU,SPECIES,105406
subalpinum,SUBSPECIES,,SPECIES,16391,S,(Grey-Wilson) Grey-Wilson,,CITES_EU,SPECIES,16391
var. maritima,VARIETY,,SPECIES,24484,S,,,CITES_EU,SPECIES,24484
reflexus,SUBSPECIES,,SPECIES,27195,S,(Lindl.) K.Richt,,CITES_EU,SPECIES,25701
ketzkhovelii,SPECIES,,GENUS,13395,S,Kem.-Nath.,,CITES_EU,SPECIES,18637
scharlokii,SPECIES,,GENUS,13395,S,(Casp.) Baker,,CITES_EU,SPECIES,27195
melvillei,SPECIES,,GENUS,13395,S,Voss,,CITES_EU,SPECIES,27195
borealis,SUBSPECIES,,SPECIES,99716,S,(Boriss.) A.P.Khokhr. & Kuvaev,,CITES_EU,SPECIES,104012
chrysanthemifolia,SUBSPECIES,,SPECIES,99667,S,,,CITES_EU,SPECIES,99667
coccinea,SUBSPECIES,,SPECIES,99668,S,,,CITES_EU,SPECIES,99668
cretinii,SUBSPECIES,,SPECIES,99670,S,,,CITES_EU,SPECIES,99670
var. forrestii,VARIETY,,SPECIES,104192,S,Raym.-Hamet,,CITES_EU,SPECIES,105319
var. forrestii,VARIETY,,SPECIES,99732,S,(Raym.-Hamet) H.Jacobsen,,CITES_EU,SPECIES,105319
forrestii,SUBSPECIES,,SPECIES,99732,S,(Raym.-Hamet) H.Ohba,,CITES_EU,SPECIES,105319
var. papillocarpum,VARIETY,,SPECIES,104192,S,Fröd.,,CITES_EU,SPECIES,105319
papillocarpa,SPECIES,,GENUS,99655,S,(Fröd.) S.H.Fu,,CITES_EU,SPECIES,105319
himalensis,SUBSPECIES,,SPECIES,99679,S,,,CITES_EU,SPECIES,99679
taohoensis,SPECIES,,GENUS,99655,S,S.H.Fu,,CITES_EU,SPECIES,99679
integrifolia,SUBSPECIES,,SPECIES,99685,S,,,CITES_EU,SPECIES,99685
liciae,SPECIES,,GENUS,103597,S,Raym.-Hamet,,CITES_EU,SPECIES,105320
liciae,SUBSPECIES,,SPECIES,99667,S,(Raym.-Hamet) H.Ohba,,CITES_EU,SPECIES,105320
var. pauciflorum,VARIETY,,SPECIES,104230,S,(Edgw.) C.B.Clarke,,CITES_EU,SPECIES,104976
primuloides,SUBSPECIES,,SPECIES,99712,S,,,CITES_EU,SPECIES,99712
var. oblonga,VARIETY,,SPECIES,99716,S,(Regel & Tiling) H.Hara,,CITES_EU,SPECIES,99716
var. oblongum,VARIETY,,SPECIES,104266,S,(Regel & Tiling) H.Hara,,CITES_EU,SPECIES,99716
sachalinensis,SUBSPECIES,,SPECIES,99716,S,(Boriss.) S.B.Gontch.,,CITES_EU,SPECIES,104241
var. hookeri,VARIETY,,SPECIES,46390,S,A.Berger,,CITES_EU,SPECIES,19601
var. andongensis,VARIETY,,SPECIES,19199,S,,,CITES_EU,SPECIES,19199
mzimnyati,SUBSPECIES,,SPECIES,19415,S,van Jaarsv. & A.E. van Wyk,,CITES_EU,SPECIES,19415
var. natalensis,VARIETY,,SPECIES,105019,S,(J.M.Wood & M.S.Evans),,CITES_EU,SPECIES,19415
