Species RecID,Rank,GEO_entity,ISO Code 2,Reference IDs,CITES
106835,Species,Country,PY,15964,CITES
106837,Species,Country,BO,,CITES
106837,Species,Country,BO,15964,CITES
106838,Species,Country,ET,,CITES
106838,Species,Country,ET,19976,CITES
106842,Species,Country,ZA,20604,CITES
106844,Species,Country,SO,,CITES
106844,Species,Country,SO,19158,CITES
106847,Species,Country,ZA,20604,CITES
106848,Species,Country,GH,,CITES
106848,Species,Country,GH,19158,CITES
106850,Species,Country,KE,20057,CITES
106854,Species,Country,TZ,20264,CITES
106854,Species,Country,TZ,5926,CITES
106858,Species,Country,SO,,CITES
106858,Species,Country,SO,19976,CITES
106859,Species,Country,KE,,CITES
106859,Species,Country,KE,20264,CITES
106862,Species,Country,SA,21482,CITES
106862,Species,Country,YE,,CITES
106862,Species,Country,YE,19976,CITES
106863,Species,Country,ET,,CITES
106863,Species,Country,ET,20264,CITES
106863,Species,Country,KE,,CITES
106863,Species,Country,KE,20264,CITES
106863,Species,Country,SO,,CITES
106863,Species,Country,SO,20264,CITES
106863,Species,Country,TZ,,CITES
106863,Species,Country,TZ,20264,CITES
106865,Species,Country,CL,15964,CITES
106867,Species,Country,KE,20057,CITES
106871,Species,Country,ET,,CITES
106871,Species,Country,ET,20264,CITES
106871,Species,Country,KE,,CITES
106871,Species,Country,KE,20264,CITES
106873,Species,Country,KE,,CITES
106873,Species,Country,KE,20264,CITES
106875,Species,Country,SA,,CITES
106875,Species,Country,SA,19976,CITES
106881,Species,Country,KE,20264,CITES
106881,Species,Country,KE,21416,CITES
106882,Species,Country,BR,,CITES
106882,Species,Country,BR,15964,CITES
106885,Species,Country,PY,,CITES
106885,Species,Country,PY,15964,CITES
106886,Species,Country,BR,,CITES
106886,Species,Country,BR,15964,CITES
106886,Species,Country,PY,,CITES
106886,Species,Country,PY,15964,CITES
106886,Species,Country,UY,,CITES
106886,Species,Country,UY,15964,CITES
106887,Species,Country,AR,,CITES
106887,Species,Country,AR,15964,CITES
106887,Species,Country,PY,,CITES
106887,Species,Country,PY,15964,CITES
106890,Species,Country,PY,,CITES
106890,Species,Country,PY,15964,CITES
106892,Species,Country,AR,,CITES
106892,Species,Country,AR,15964,CITES
106892,Species,Country,BR,,CITES
106892,Species,Country,BR,15964,CITES
106893,Species,Country,CL,15964,CITES
106896,Species,Country,BR,,CITES
106896,Species,Country,BR,15964,CITES
106898,Species,Country,BR,,CITES
106898,Species,Country,BR,15964,CITES
106898,Species,Country,UY,,CITES
106898,Species,Country,UY,15964,CITES
106899,Species,Country,UY,,CITES
106899,Species,Country,UY,15964,CITES
106900,Species,Country,AR,,CITES
106900,Species,Country,AR,15964,CITES
106900,Species,Country,BR,,CITES
106900,Species,Country,BR,15964,CITES
106900,Species,Country,UY,,CITES
106900,Species,Country,UY,15964,CITES
106901,Species,Country,AR,,CITES
106901,Species,Country,AR,15964,CITES
106901,Species,Country,PY,,CITES
106901,Species,Country,PY,15964,CITES
106905,Species,Country,ZA,,CITES
106905,Species,Country,ZA,20306,CITES
106910,Species,Country,ZA,,CITES
106910,Species,Country,ZA,20306,CITES
106911,Species,Country,CL,15964,CITES
106913,Species,Country,NA,20604,CITES
106913,Species,Country,ZA,20604,CITES
106916,Species,Country,ZA,20604,CITES
106921,Species,Country,NA,,CITES
106921,Species,Country,NA,20306,CITES
106921,Species,Country,ZA,,CITES
106921,Species,Country,ZA,20306,CITES
106934,Species,Country,AR,,CITES
106934,Species,Country,AR,15964,CITES
106935,Species,Country,AR,,CITES
106935,Species,Country,AR,15964,CITES
106936,Species,Country,BO,,CITES
106936,Species,Country,BO,15964,CITES
106936,Species,Country,BR,,CITES
106936,Species,Country,BR,15964,CITES
106936,Species,Country,PY,,CITES
106936,Species,Country,PY,15964,CITES
106937,Species,Country,AR,,CITES
106937,Species,Country,AR,15964,CITES
106938,Species,Country,AR,,CITES
106938,Species,Country,AR,15964,CITES
106940,Species,Country,AR,,CITES
106940,Species,Country,AR,15964,CITES
106941,Species,Country,AR,,CITES
106941,Species,Country,AR,15964,CITES
106942,Species,Country,AR,,CITES
106942,Species,Country,AR,15964,CITES
106943,Species,Country,BR,,CITES
106943,Species,Country,BR,15964,CITES
106944,Species,Country,AR,,CITES
106944,Species,Country,AR,15964,CITES
106945,Species,Country,AR,,CITES
106945,Species,Country,AR,15964,CITES
106946,Species,Country,ZA,,CITES
106946,Species,Country,ZA,20306,CITES
106948,Species,Country,AR,,CITES
106948,Species,Country,AR,15964,CITES
106949,Species,Country,AR,,CITES
106949,Species,Country,AR,15964,CITES
106951,Species,Country,BO,,CITES
106951,Species,Country,BO,15964,CITES
106953,Species,Country,AR,,CITES
106953,Species,Country,AR,15964,CITES
106955,Species,Country,BR,,CITES
106955,Species,Country,BR,15964,CITES
106955,Species,Country,UY,,CITES
106955,Species,Country,UY,15964,CITES
106958,Species,Country,AR,,CITES
106958,Species,Country,AR,15964,CITES
106960,Species,Country,PY,,CITES
106960,Species,Country,PY,15964,CITES
106963,Species,Country,PY,,CITES
106963,Species,Country,PY,15964,CITES
106965,Species,Country,AR,,CITES
106965,Species,Country,AR,15964,CITES
106965,Species,Country,AR,20137,CITES
106969,Species,Country,BR,,CITES
106969,Species,Country,BR,15964,CITES
106974,Species,Country,NA,,CITES
106974,Species,Country,NA,20306,CITES
106974,Species,Country,ZA,,CITES
106974,Species,Country,ZA,20306,CITES
106977,Species,Country,LS,20604,CITES
106977,Species,Country,ZA,20604,CITES
106983,Species,Country,ZA,,CITES
106983,Species,Country,ZA,20306,CITES
106991,Species,Country,US,19629,CITES
106992,Species,Country,US,,CITES
106992,Species,Country,US,19629,CITES
106993,Species,Country,CO,20016,CITES
106993,Species,Country,CO,20883,CITES
106994,Species,Country,CO,20016,CITES
106994,Species,Country,CO,20883,CITES
107008,Species,Country,AR,,CITES
107008,Species,Country,AR,15964,CITES
107009,Species,Country,AR,,CITES
107009,Species,Country,AR,15964,CITES
107010,Species,Country,UY,,CITES
107010,Species,Country,UY,15964,CITES
107013,Species,Country,AR,,CITES
107013,Species,Country,AR,15964,CITES
107014,Species,Country,AR,,CITES
107014,Species,Country,AR,15964,CITES
107015,Species,Country,AR,,CITES
107015,Species,Country,AR,15964,CITES
107016,Species,Country,AR,,CITES
107016,Species,Country,AR,15964,CITES
107016,Species,Country,BO,,CITES
107016,Species,Country,BO,15964,CITES
107016,Species,Country,BR,,CITES
107016,Species,Country,BR,15964,CITES
107016,Species,Country,PY,,CITES
107016,Species,Country,PY,15964,CITES
107020,Species,Country,AR,,CITES
107020,Species,Country,AR,15964,CITES
107021,Species,Country,AR,,CITES
107021,Species,Country,AR,15964,CITES
107021,Species,Country,PY,,CITES
107021,Species,Country,PY,15964,CITES
107022,Species,Country,AR,21437,CITES
107023,Species,Country,AR,,CITES
107023,Species,Country,AR,15964,CITES
107025,Species,Country,UY,,CITES
107025,Species,Country,UY,15964,CITES
107027,Species,Country,AR,,CITES
107027,Species,Country,AR,15964,CITES
107029,Species,Country,AR,,CITES
107029,Species,Country,AR,15964,CITES
107030,Species,Country,AR,,CITES
107030,Species,Country,AR,15964,CITES
107032,Species,Country,PY,,CITES
107032,Species,Country,PY,15964,CITES
107033,Species,Country,AR,,CITES
107033,Species,Country,AR,15964,CITES
107033,Species,Country,BO,,CITES
107033,Species,Country,BO,15964,CITES
107033,Species,Country,PY,,CITES
107033,Species,Country,PY,15964,CITES
107035,Species,Country,AR,,CITES
107035,Species,Country,AR,15964,CITES
107035,Species,Country,AR,20137,CITES
107036,Species,Country,AR,,CITES
107036,Species,Country,AR,15964,CITES
107037,Species,Country,AR,,CITES
107037,Species,Country,AR,15964,CITES
107038,Species,Country,AR,,CITES
107038,Species,Country,AR,15964,CITES
107039,Species,Country,AR,,CITES
107039,Species,Country,AR,15964,CITES
107040,Species,Country,AR,,CITES
107040,Species,Country,AR,15964,CITES
107041,Species,Country,PE,,CITES
107041,Species,Country,PE,15964,CITES
107041,Species,Country,PE,30001,CITES
107042,Species,Country,PE,,CITES
107042,Species,Country,PE,15964,CITES
107042,Species,Country,PE,30001,CITES
107044,Species,Country,AR,,CITES
107044,Species,Country,AR,15964,CITES
107046,Species,Country,AR,,CITES
107046,Species,Country,AR,15964,CITES
107047,Species,Country,AR,,CITES
107047,Species,Country,AR,15964,CITES
107048,Species,Country,AR,,CITES
107048,Species,Country,AR,15964,CITES
107049,Species,Country,AR,,CITES
107049,Species,Country,AR,15964,CITES
107050,Species,Country,AR,,CITES
107050,Species,Country,AR,15964,CITES
107051,Species,Country,AR,,CITES
107051,Species,Country,AR,15946,CITES
107055,Species,Country,AR,,CITES
107055,Species,Country,AR,15964,CITES
107055,Species,Country,PY,,CITES
107055,Species,Country,PY,15964,CITES
107056,Species,Country,AR,,CITES
107056,Species,Country,AR,15964,CITES
107056,Species,Country,BO,21437,CITES
107056,Species,Country,PY,,CITES
107056,Species,Country,PY,15964,CITES
107057,Species,Country,US,15964,CITES
107057,Species,Country,US,20850,CITES
107058,Species,Country,BO,,CITES
107058,Species,Country,BO,15964,CITES
107059,Species,Country,AR,,CITES
107059,Species,Country,AR,15964,CITES
107059,Species,Country,AR,20137,CITES
107059,Species,Country,PY,,CITES
107059,Species,Country,PY,15964,CITES
107059,Species,Country,UY,,CITES
107059,Species,Country,UY,15964,CITES
107060,Species,Country,BR,15964,CITES
107061,Species,Country,BR,15964,CITES
107062,Species,Country,BR,15964,CITES
107063,Species,Country,BR,15964,CITES
107064,Species,Country,BR,15964,CITES
107064,Species,Country,BR,21426,CITES
107067,Species,Country,PE,,CITES
107067,Species,Country,PE,15964,CITES
107067,Species,Country,PE,30001,CITES
107068,Species,Country,PE,,CITES
107068,Species,Country,PE,15964,CITES
107068,Species,Country,PE,30001,CITES
107069,Species,Country,BR,21408,CITES
107072,Species,Country,AR,,CITES
107072,Species,Country,AR,15964,CITES
107073,Species,Country,BR,,CITES
107073,Species,Country,BR,15964,CITES
107073,Species,Country,UY,,CITES
107073,Species,Country,UY,15964,CITES
107074,Species,Country,AR,,CITES
107074,Species,Country,AR,15964,CITES
107076,Species,Country,BO,21408,CITES
107077,Species,Country,PE,,CITES
107077,Species,Country,PE,15964,CITES
107077,Species,Country,PE,30001,CITES
107079,Species,Country,BO,,CITES
107079,Species,Country,BO,15964,CITES
107080,Species,Country,AR,,CITES
107080,Species,Country,AR,15964,CITES
107080,Species,Country,BR,15964,CITES
107080,Species,Country,BR,21426,CITES
107080,Species,Country,PY,,CITES
107080,Species,Country,PY,15964,CITES
107082,Species,Country,AR,,CITES
107082,Species,Country,AR,15964,CITES
107082,Species,Country,BO,,CITES
107082,Species,Country,BO,15964,CITES
107083,Species,Country,AR,,CITES
107083,Species,Country,AR,15964,CITES
107083,Species,Country,BR,,CITES
107084,Species,Country,AR,,CITES
107084,Species,Country,AR,15964,CITES
107084,Species,Country,BO,21437,CITES
107085,Species,Country,AR,,CITES
107085,Species,Country,AR,15964,CITES
107085,Species,Country,BO,21437,CITES
107085,Species,Country,BR,15964,CITES
107085,Species,Country,BR,21426,CITES
107085,Species,Country,PY,,CITES
107085,Species,Country,PY,15964,CITES
107085,Species,Country,UY,,CITES
107085,Species,Country,UY,15964,CITES
107087,Species,Country,BO,,CITES
107087,Species,Country,BO,15964,CITES
107088,Species,Country,AR,,CITES
107088,Species,Country,AR,15964,CITES
107088,Species,Country,BO,,CITES
107088,Species,Country,BO,15964,CITES
107089,Species,Country,BO,,CITES
107089,Species,Country,BO,15964,CITES
107091,Species,Country,AR,21437,CITES
107091,Species,Country,BR,21408,CITES
107091,Species,Country,PY,21437,CITES
107092,Species,Country,PE,,CITES
107092,Species,Country,PE,15964,CITES
107092,Species,Country,PE,30001,CITES
107093,Species,Country,PE,,CITES
107093,Species,Country,PE,15964,CITES
107093,Species,Country,PE,30001,CITES
107094,Species,Country,PE,,CITES
107094,Species,Country,PE,15964,CITES
107094,Species,Country,PE,30001,CITES
107095,Species,Country,PE,,CITES
107095,Species,Country,PE,15964,CITES
107095,Species,Country,PE,30001,CITES
107100,Species,Country,US,15964,CITES
107101,Species,Country,BR,15964,CITES
107101,Species,Country,BR,21426,CITES
107103,Species,Country,UY,,CITES
107103,Species,Country,UY,15964,CITES
107105,Species,Country,PE,,CITES
107105,Species,Country,PE,15964,CITES
107105,Species,Country,PE,30001,CITES
107106,Species,Country,PE,,CITES
107106,Species,Country,PE,15964,CITES
107106,Species,Country,PE,30001,CITES
107107,Species,Country,PE,,CITES
107107,Species,Country,PE,15964,CITES
107107,Species,Country,PE,30001,CITES
107108,Species,Country,PE,,CITES
107108,Species,Country,PE,15964,CITES
107108,Species,Country,PE,30001,CITES
107109,Species,Country,PE,,CITES
107109,Species,Country,PE,15964,CITES
107110,Species,Country,PE,,CITES
107110,Species,Country,PE,15964,CITES
107110,Species,Country,PE,30001,CITES
107111,Species,Country,PE,,CITES
107111,Species,Country,PE,15964,CITES
107111,Species,Country,PE,30001,CITES
107112,Species,Country,PE,,CITES
107112,Species,Country,PE,15964,CITES
107112,Species,Country,PE,30001,CITES
107113,Species,Country,PE,,CITES
107113,Species,Country,PE,15964,CITES
107113,Species,Country,PE,30001,CITES
107114,Species,Country,PE,,CITES
107114,Species,Country,PE,15964,CITES
107114,Species,Country,PE,30001,CITES
107115,Species,Country,PE,,CITES
107115,Species,Country,PE,15964,CITES
107115,Species,Country,PE,30001,CITES
107123,Species,Country,AR,,CITES
107123,Species,Country,AR,15964,CITES
107123,Species,Country,BR,15964,CITES
107123,Species,Country,BR,21426,CITES
107124,Species,Country,PE,,CITES
107124,Species,Country,PE,15964,CITES
107124,Species,Country,PE,30001,CITES
107125,Species,Country,BO,,CITES
107125,Species,Country,BO,15964,CITES
107127,Species,Country,AR,,CITES
107127,Species,Country,AR,15964,CITES
107127,Species,Country,CL,15964,CITES
107131,Species,Country,MX,,CITES
107131,Species,Country,MX,15964,CITES
107136,Species,Country,PE,15964,CITES
107136,Species,Country,PE,30001,CITES
107137,Species,Country,PE,,CITES
107137,Species,Country,PE,15964,CITES
107137,Species,Country,PE,30001,CITES
107142,Species,Country,PE,,CITES
107142,Species,Country,PE,15964,CITES
107142,Species,Country,PE,30001,CITES
107144,Species,Country,PE,,CITES
107144,Species,Country,PE,15964,CITES
107144,Species,Country,PE,30001,CITES
107145,Species,Country,PE,,CITES
107145,Species,Country,PE,15964,CITES
107145,Species,Country,PE,30001,CITES
107147,Species,Country,PE,,CITES
107147,Species,Country,PE,15964,CITES
107147,Species,Country,PE,30001,CITES
107149,Species,Country,PE,,CITES
107149,Species,Country,PE,15964,CITES
107149,Species,Country,PE,30001,CITES
107151,Species,Country,PE,,CITES
107151,Species,Country,PE,15964,CITES
107151,Species,Country,PE,30001,CITES
107152,Species,Country,PE,,CITES
107152,Species,Country,PE,15964,CITES
107152,Species,Country,PE,30001,CITES
107153,Species,Country,PE,,CITES
107153,Species,Country,PE,15964,CITES
107153,Species,Country,PE,30001,CITES
107156,Species,Country,BR,15964,CITES
107157,Species,Country,BR,21408,CITES
107159,Species,Country,EC,,CITES
107159,Species,Country,EC,15964,CITES
107159,Species,Country,PE,,CITES
107159,Species,Country,PE,15964,CITES
107159,Species,Country,PE,30001,CITES
107162,Species,Country,JM,,CITES
107162,Species,Country,JM,15964,CITES
107163,Species,Country,BR,21408,CITES
107167,Species,Country,BR,21408,CITES
107168,Species,Country,BR,15964,CITES
107170,Species,Country,BR,15964,CITES
107171,Species,Country,BR,15964,CITES
107171,Species,Country,BR,21426,CITES
107174,Species,Country,CO,,CITES
107174,Species,Country,CO,15964,CITES
107174,Species,Country,VE,,CITES
107174,Species,Country,VE,15964,CITES
107175,Species,Country,BR,15964,CITES
107175,Species,Country,GY,21437,CITES
107175,Species,Country,SR,,CITES
107175,Species,Country,SR,15964,CITES
107175,Species,Country,VE,,CITES
107175,Species,Country,VE,15964,CITES
107177,Species,Country,BR,21408,CITES
107178,Species,Country,BR,15964,CITES
107179,Species,Country,EC,15964,CITES
107179,Species,Country,PE,,CITES
107179,Species,Country,PE,15964,CITES
107179,Species,Country,PE,30001,CITES
107180,Species,Country,BR,15964,CITES
107180,Species,Country,BR,21426,CITES
107181,Species,Country,CO,,CITES
107181,Species,Country,CO,15964,CITES
107181,Species,Country,VE,,CITES
107181,Species,Country,VE,15964,CITES
107182,Species,Country,BR,15964,CITES
107182,Species,Country,GY,,CITES
107182,Species,Country,GY,15964,CITES
107183,Species,Country,BR,,CITES
107183,Species,Country,BR,21408,CITES
107184,Species,Country,BR,15964,CITES
107184,Species,Country,BR,21426,CITES
107185,Species,Country,BR,15964,CITES
107185,Species,Country,BR,21426,CITES
107186,Species,Country,BR,15964,CITES
107186,Species,Country,BR,21426,CITES
107188,Species,Country,BR,15964,CITES
107189,Species,Country,BR,15964,CITES
107190,Species,Country,BR,21408,CITES
107191,Species,Country,BR,15964,CITES
107191,Species,Country,BR,21426,CITES
107192,Species,Country,BR,21408,CITES
107193,Species,Country,BR,15964,CITES
107194,Species,Country,BR,15964,CITES
107194,Species,Country,BR,21426,CITES
107195,Species,Country,PE,,CITES
107195,Species,Country,PE,15964,CITES
107195,Species,Country,PE,30001,CITES
107196,Species,Country,PE,,CITES
107196,Species,Country,PE,15964,CITES
107196,Species,Country,PE,30001,CITES
107207,Species,Country,MX,,CITES
107207,Species,Country,MX,15964,CITES
107209,Species,Country,MX,,CITES
107209,Species,Country,MX,15964,CITES
107246,Species,Country,MX,,CITES
107246,Species,Country,MX,15964,CITES
107247,Species,Country,GT,,CITES
107247,Species,Country,GT,15964,CITES
107248,Species,Country,HT,21408,CITES
107249,Species,Country,MX,,CITES
107249,Species,Country,MX,15964,CITES
107250,Species,Country,MX,,CITES
107250,Species,Country,MX,15964,CITES
107254,Species,Country,MX,,CITES
107254,Species,Country,MX,15964,CITES
107255,Species,Country,MX,,CITES
107255,Species,Country,MX,15964,CITES
107269,Species,Country,MX,,CITES
107269,Species,Country,MX,15964,CITES
107270,Species,Country,MX,,CITES
107270,Species,Country,MX,15964,CITES
107290,Species,Country,PE,,CITES
107290,Species,Country,PE,15964,CITES
107290,Species,Country,PE,30001,CITES
107291,Species,Country,BO,,CITES
107291,Species,Country,BO,15964,CITES
107293,Species,Country,AR,,CITES
107293,Species,Country,AR,15964,CITES
107293,Species,Country,BO,,CITES
107293,Species,Country,BO,15964,CITES
107339,Species,Country,MX,,CITES
107339,Species,Country,MX,15964,CITES
107339,Species,Country,US,,CITES
107339,Species,Country,US,15964,CITES
107340,Species,Country,EC,,CITES
107340,Species,Country,EC,15964,CITES
107341,Species,Country,US,,CITES
107341,Species,Country,US,15964,CITES
107342,Species,Country,BO,,CITES
107342,Species,Country,BO,15964,CITES
107343,Species,Country,AR,,CITES
107343,Species,Country,AR,15964,CITES
107344,Species,Country,BO,,CITES
107344,Species,Country,BO,15964,CITES
107345,Species,Country,US,,CITES
107345,Species,Country,US,15964,CITES
107346,Species,Country,AR,,CITES
107346,Species,Country,AR,15964,CITES
107346,Species,Country,BO,21437,CITES
107346,Species,Country,PY,21437,CITES
107347,Species,Country,AR,,CITES
107347,Species,Country,AR,15964,CITES
107348,Species,Country,BO,,CITES
107348,Species,Country,BO,15964,CITES
107351,Species,Country,AR,,CITES
107351,Species,Country,AR,15964,CITES
107352,Species,Country,AR,,CITES
107352,Species,Country,AR,15964,CITES
107353,Species,Country,PY,,CITES
107353,Species,Country,PY,15964,CITES
107354,Species,Country,AR,,CITES
107354,Species,Country,AR,15964,CITES
107354,Species,Country,UY,,CITES
107354,Species,Country,UY,15964,CITES
107355,Species,Country,AR,,CITES
107355,Species,Country,AR,15964,CITES
107355,Species,Country,PY,,CITES
107355,Species,Country,PY,15964,CITES
107355,Species,Country,UY,,CITES
107355,Species,Country,UY,15964,CITES
107356,Species,Country,US,,CITES
107356,Species,Country,US,15964,CITES
107357,Species,Country,US,,CITES
107357,Species,Country,US,15964,CITES
107358,Species,Country,BO,,CITES
107358,Species,Country,BO,15964,CITES
107361,Species,Country,PE,,CITES
107361,Species,Country,PE,15964,CITES
107361,Species,Country,PE,30001,CITES
107362,Species,Territory,AN,15964,CITES
107362,Species,Country,TT,,CITES
107362,Species,Country,TT,15964,CITES
107362,Species,Country,VE,,CITES
107362,Species,Country,VE,15964,CITES
107363,Species,Country,AR,,CITES
107363,Species,Country,AR,15964,CITES
107363,Species,Country,BO,,CITES
107363,Species,Country,BO,15964,CITES
107363,Species,Country,CL,,CITES
107363,Species,Country,CL,15964,CITES
107363,Species,Country,PE,,CITES
107363,Species,Country,PE,15964,CITES
107364,Species,Country,EC,,CITES
107364,Species,Country,EC,15964,CITES
107365,Species,Country,US,,CITES
107365,Species,Country,US,15964,CITES
107366,Species,Country,US,15964,CITES
107367,Species,Country,PE,,CITES
107367,Species,Country,PE,15964,CITES
107367,Species,Country,PE,30001,CITES
107368,Species,Country,AR,,CITES
107368,Species,Country,AR,15964,CITES
107368,Species,Country,BO,,CITES
107368,Species,Country,BO,15964,CITES
107368,Species,Country,BR,,CITES
107368,Species,Country,BR,15964,CITES
107368,Species,Country,PE,,CITES
107368,Species,Country,PE,15964,CITES
107368,Species,Country,PE,30001,CITES
107368,Species,Country,PY,,CITES
107368,Species,Country,PY,15964,CITES
107374,Species,Country,US,,CITES
107374,Species,Country,US,15964,CITES
107375,Species,Country,UY,,CITES
107375,Species,Country,UY,15964,CITES
107376,Species,Country,PY,,CITES
107376,Species,Country,PY,15964,CITES
107377,Species,Territory,AN,15964,CITES
107377,Species,Country,DO,,CITES
107377,Species,Country,DO,15964,CITES
107377,Species,Country,HT,,CITES
107377,Species,Country,HT,15964,CITES
107377,Species,Country,TT,,CITES
107377,Species,Country,TT,15964,CITES
107377,Species,Country,VE,,CITES
107377,Species,Country,VE,15964,CITES
107379,Species,Country,AR,,CITES
107379,Species,Country,AR,15964,CITES
107379,Species,Country,BO,,CITES
107379,Species,Country,BO,15964,CITES
107380,Species,Country,US,,CITES
107380,Species,Country,US,15964,CITES
107381,Species,Country,AR,15964,CITES
107382,Species,Country,BO,,CITES
107382,Species,Country,BO,15964,CITES
107383,Species,Country,AR,,CITES
107383,Species,Country,AR,15964,CITES
107384,Species,Country,CA,,CITES
107384,Species,Country,CA,15964,CITES
107384,Species,Country,US,,CITES
107384,Species,Country,US,15964,CITES
107385,Species,Country,CL,,CITES
107385,Species,Country,CL,15964,CITES
107387,Species,Country,PE,,CITES
107387,Species,Country,PE,15964,CITES
107387,Species,Country,PE,30001,CITES
107388,Species,Country,AR,,CITES
107388,Species,Country,AR,15964,CITES
107389,Species,Country,PE,,CITES
107389,Species,Country,PE,15964,CITES
107389,Species,Country,PE,30001,CITES
107390,Species,Country,US,,CITES
107390,Species,Country,US,15964,CITES
107391,Species,Country,EC,,CITES
107391,Species,Country,EC,15964,CITES
107391,Species,Country,PE,,CITES
107391,Species,Country,PE,15964,CITES
107392,Species,Country,US,,CITES
107392,Species,Country,US,15964,CITES
107393,Species,Country,BO,,CITES
107393,Species,Country,BO,15964,CITES
107393,Species,Country,PE,,CITES
107393,Species,Country,PE,15964,CITES
107393,Species,Country,PE,30001,CITES
107398,Species,Country,AR,,CITES
107398,Species,Country,AR,15964,CITES
107399,Species,Country,CU,,CITES
107399,Species,Country,CU,15964,CITES
107400,Species,Country,AR,,CITES
107400,Species,Country,AR,15964,CITES
107400,Species,Country,PY,,CITES
107400,Species,Country,PY,15964,CITES
107401,Species,Country,AR,,CITES
107401,Species,Country,AR,15964,CITES
107403,Species,Country,US,,CITES
107403,Species,Country,US,15964,CITES
107404,Species,Country,CU,21437,CITES
107404,Species,Country,PY,,CITES
107404,Species,Country,PY,15964,CITES
107405,Species,Country,US,,CITES
107405,Species,Country,US,15964,CITES
107406,Species,Country,AR,,CITES
107406,Species,Country,AR,15964,CITES
107407,Species,Country,US,,CITES
107407,Species,Country,US,15964,CITES
107408,Species,Country,BR,,CITES
107408,Species,Country,BR,15964,CITES
107410,Species,Country,BO,,CITES
107410,Species,Country,BO,15964,CITES
107411,Species,Country,BO,,CITES
107411,Species,Country,BO,15964,CITES
107411,Species,Country,PE,,CITES
107411,Species,Country,PE,15964,CITES
107412,Species,Country,US,15964,CITES
107413,Species,Country,CA,,CITES
107413,Species,Country,CA,15964,CITES
107413,Species,Country,US,,CITES
107413,Species,Country,US,15964,CITES
107414,Species,Country,PE,,CITES
107414,Species,Country,PE,15964,CITES
107414,Species,Country,PE,30001,CITES
107416,Species,Country,PY,,CITES
107416,Species,Country,PY,15964,CITES
107417,Species,Country,AR,,CITES
107417,Species,Country,AR,15964,CITES
107418,Species,Country,US,20850,CITES
107419,Species,Country,PE,,CITES
107419,Species,Country,PE,15964,CITES
107419,Species,Country,PE,30001,CITES
107420,Species,Country,CL,15964,CITES
107420,Species,Country,PE,,CITES
107420,Species,Country,PE,15964,CITES
107420,Species,Country,PE,30001,CITES
107422,Species,Country,US,,CITES
107422,Species,Country,US,15964,CITES
107423,Species,Country,BO,,CITES
107423,Species,Country,BO,15964,CITES
107423,Species,Country,PE,,CITES
107423,Species,Country,PE,15964,CITES
107423,Species,Country,PE,30001,CITES
107424,Species,Country,CL,,CITES
107424,Species,Country,CL,15964,CITES
107438,Species,Country,MX,,CITES
107438,Species,Country,MX,15964,CITES
107446,Species,Country,MX,,CITES
107446,Species,Country,MX,15964,CITES
107449,Species,Country,MX,,CITES
107449,Species,Country,MX,15964,CITES
107499,Species,Country,MX,,CITES
107499,Species,Country,MX,15964,CITES
107499,Species,Country,US,,CITES
107499,Species,Country,US,15964,CITES
107518,Species,Country,GT,,CITES
107518,Species,Country,GT,15964,CITES
107518,Species,Country,HN,21437,CITES
107518,Species,Country,MX,,CITES
107518,Species,Country,MX,15964,CITES
107518,Species,Territory,NI,21437,CITES
107519,Species,Country,MX,,CITES
107519,Species,Country,MX,15964,CITES
107535,Species,Country,AU,20016,CITES
107537,Species,Country,AU,20016,CITES
107537,Species,Country,AU,20681,CITES
107538,Species,Country,AU,20016,CITES
107538,Species,Country,AU,20681,CITES
107539,Species,Country,CN,20016,CITES
107540,Species,Country,AU,20016,CITES
107541,Species,Country,AU,20016,CITES
107541,Species,Country,AU,20681,CITES
107542,Species,Country,AU,20681,CITES
107543,Species,Country,AU,20016,CITES
107543,Species,Country,AU,20681,CITES
107544,Species,Country,PH,20016,CITES
107546,Species,Country,AU,20016,CITES
107546,Species,Country,AU,20681,CITES
107550,Species,Country,CU,,CITES
107550,Species,Country,CU,18110,CITES
107550,Species,Country,GT,,CITES
107550,Species,Country,GT,18110,CITES
107550,Species,Country,JM,,CITES
107550,Species,Country,JM,18110,CITES
107550,Species,Country,MX,11364,CITES
107550,Species,Country,MX,18110,CITES
107551,Species,Country,BZ,21290,CITES
107551,Species,Country,GT,,CITES
107551,Species,Country,GT,18110,CITES
107551,Species,Country,HN,,CITES
107551,Species,Country,HN,18110,CITES
107551,Species,Country,MX,18110,CITES
107551,Species,Country,MX,21290,CITES
107551,Species,Territory,NI,,CITES
107551,Species,Territory,NI,18110,CITES
107551,Species,Country,SV,,CITES
107551,Species,Country,SV,18110,CITES
107553,Species,Country,GT,,CITES
107553,Species,Country,GT,18110,CITES
107553,Species,Country,MX,18110,CITES
107554,Species,Country,BT,,CITES
107554,Species,Country,BT,17617,CITES
107554,Species,Country,CN,11139,CITES
107554,Species,Country,CN,17617,CITES
107554,Species,Territory,HK,,CITES
107554,Species,Country,IN,,CITES
107554,Species,Country,IN,10170,CITES
107554,Species,Country,IN,17617,CITES
107554,Species,Country,IN,20032,CITES
107554,Species,Country,JP,19134,CITES
107554,Species,Country,JP,20015,CITES
107554,Species,Country,JP,8752,CITES
107554,Species,Country,MM,,CITES
107554,Species,Country,MM,8752,CITES
107554,Species,Country,NP,20015,CITES
107554,Species,Country,NP,8752,CITES
