Date,Manual ID,Title,Lang,Master Document,Volume,Type,General/ Part,PDF Filename trimmed
1986,A-119.006.014.001,Manual de identificación de la CITES - Pudu mephistophiles,ES,A-119.006.014.001,1,CITES ID Manual,General,A-119.006.014.001 Pudu mephistophiles_S.pdf
1986,A-119.006.014.002,CITES ID Manual - Pudu puda,EN,,1,CITES ID Manual,General,A-119.006.014.002 Pudu pudu_E.pdf
1986,A-119.006.014.002,Manual de identificación de la CITES - Pudu puda,ES,A-119.006.014.002,1,CITES ID Manual,General,A-119.006.014.002 Pudu pudu_S.pdf
1992,A-112.007.001.009,CITES ID Manual - Puma concolor,EN,,1,CITES ID Manual,General,A-112.007.001.009 Puma concolor_E.pdf
1992,A-112.007.001.009,Manual de identificación de la CITES - Puma concolor,ES,A-112.007.001.009,1,CITES ID Manual,General,A-112.007.001.009 Felis concolor_S.pdf
1987,A-106.008.010.001,CITES ID Manual - Pygathrix nemaeus,EN,,1,CITES ID Manual,General,A-106.008.010.001 Pygathrix nemaeus_E.pdf
1987,A-106.008.010.001,Manual de identificación de la CITES - Pygathrix nemaeus,ES,A-106.008.010.001,1,CITES ID Manual,General,A-106.008.010.001 Pygathrix nemaeus_S.pdf
1984,A-110.002.024.000,CITES ID Manual - Ratufa - Identification key,EN,,1,CITES ID Manual,General,A-110.002.024.000 Ratufa Identification Key_E.pdf
1984,A-110.002.024.000,Manual de identificación de la CITES - Ratufa - Guía de identificación,ES,A-110.002.024.000,1,CITES ID Manual,General,A-110.002.024.000 Sciuridae Ratufa identification key_S.pdf
1984,A-110.002.024.001,CITES ID Manual - Ratufa affinis,EN,,1,CITES ID Manual,General,A-110.002.024.001 Ratufa affinis_E.pdf
1984,A-110.002.024.001,Manual de identificación de la CITES - Ratufa affinis,ES,A-110.002.024.001,1,CITES ID Manual,General,A-110.002.024.001 Ratufa affinis_S.pdf
1984,A-110.002.024.002,CITES ID Manual - Ratufa bicolor,EN,,1,CITES ID Manual,General,A-110.002.024.002 Ratufa bicolor_E.pdf
1984,A-110.002.024.002,Manual de identificación de la CITES - Ratufa bicolor,ES,A-110.002.024.002,1,CITES ID Manual,General,A-110.002.024.002 Ratufa bicolor_S.pdf
1984,A-110.002.024.003,CITES ID Manual - Ratufa indica,EN,,1,CITES ID Manual,General,A-110.002.024.003 Ratufa indica_E.pdf
1984,A-110.002.024.003,Manual de identificación de la CITES - Ratufa indica,ES,A-110.002.024.003,1,CITES ID Manual,General,A-110.002.024.003 Ratufa indica_S.pdf
1984,A-110.002.024.004,CITES ID Manual - Ratufa macroura,EN,,1,CITES ID Manual,General,A-110.002.024.004 Ratufa macroura_E.pdf
1984,A-110.002.024.004,Manual de identificación de la CITES - Ratufa macroura,ES,A-110.002.024.004,1,CITES ID Manual,General,A-110.002.024.004 Ratufa macroura_S.pdf
1983,A-118.003.004.001,CITES ID Manual - Rhinoceros sondaicus,EN,,1,CITES ID Manual,General,A-118.003.004.001 Rhinoceros sondaicus_E.pdf
1983,A-118.003.004.001,Manual de identificación de la CITES - Rhinoceros sondaicus,ES,A-118.003.004.001,1,CITES ID Manual,General,A-118.003.004.001 Rhinoceros sondaicus_S.pdf
1983,A-118.003.004.002,CITES ID Manual - Rhinoceros unicornis,EN,,1,CITES ID Manual,General,A-118.003.004.002 Rhinoceros unicornis_E.pdf
1983,A-118.003.004.002,Manual de identificación de la CITES - Rhinoceros unicornis,ES,A-118.003.004.002,1,CITES ID Manual,General,A-118.003.004.002 Rhinoceros unicornis_S.pdf
1983,A-118.003.000.001,CITES ID Manual - Rhinocerotidae,EN,,1,CITES ID Manual,General,A-118.003.000.001 Rhinocerotidae general notes_E.pdf
1983,A-118.003.000.001,Manual de identificación de la CITES - Rhinocerotidae,ES,A-118.003.000.001,1,CITES ID Manual,General,A-118.003.000.001 Rinoceróntidos general notes_S.pdf
1983,A-118.003.000.002,CITES ID Manual - Rhinocerotidae - Identification key,EN,,1,CITES ID Manual,General,A-118.003.000.002 Rhinocerotidae identification aid_E.pdf
1983,A-118.003.000.002,Manual de identificación de la CITES - Rhinocerotidae - Guía de identificación,ES,A-118.003.000.002,1,CITES ID Manual,General,A-118.003.000.002 Rhinocerotidae identification aid_S.pdf
1987,A-106.008.011.001,CITES ID Manual - Rhinopithecus avunculus,EN,,1,CITES ID Manual,General,A-106.008.011.001 Pygathrix avunculus_E.pdf
1987,A-106.008.011.001,Manual de identificación de la CITES - Rhinopithecus avunculus,ES,A-106.008.011.001,1,CITES ID Manual,General,A-106.008.011.001 Pygathrix avunculus_S.pdf
1987,A-106.008.011.002,CITES ID Manual - Rhinopithecus brelichi,EN,,1,CITES ID Manual,General,A-106.008.011.002 Pygathrix brelichi_E.pdf
1987,A-106.008.011.002,Manual de identificación de la CITES - Rhinopithecus brelichi,ES,A-106.008.011.002,1,CITES ID Manual,General,A-106.008.011.002 Pygathrix brelichi_S.pdf
1987,A-106.008.011.003,CITES ID Manual - Rhinopithecus roxellana,EN,,1,CITES ID Manual,General,A-106.008.011.003 Pygathrix roxellanae_E.pdf
1987,A-106.008.011.003,Manual de identificación de la CITES - Rhinopithecus roxellana,ES,A-106.008.011.003,1,CITES ID Manual,General,A-106.008.011.003 Pygathrix roxellanae_S.pdf
1985,A-110.000.000.001,CITES ID Manual - Rodentia,EN,,1,CITES ID Manual,General,A-110.000.000.001 Rodentia General Notes_E.pdf
1985,A-110.000.000.001,Manual de identificación de la CITES - Rodentia,ES,A-110.000.000.001,1,CITES ID Manual,General,A-110.000.000.001 Rodentia general notes_S.pdf
1985,A-109.002.007.001,CITES ID Manual - Romerolagus diazi,EN,,1,CITES ID Manual,General,A-109.002.007.001 Romerolagus diazi_E.pdf
1985,A-109.002.007.001,Manual de identificación de la CITES - Romerolagus diazi,ES,A-109.002.007.001,1,CITES ID Manual,General,A-109.002.007.001 Romerolagus diazi_S.pdf
1988,A-119.006.004.004,CITES ID Manual - Rucervus duvaucelii,EN,,1,CITES ID Manual,General,A-119.006.004.004 Cervus duvauceli_E.pdf
1988,A-119.006.004.004,Manual de identificación de la CITES - Rucervus duvaucelii,ES,A-119.006.004.004,1,CITES ID Manual,General,A-119.006.004.004 Cervus duvauceli_S.pdf
1988,A-119.006.004.006,CITES ID Manual - Rucervus eldii,EN,,1,CITES ID Manual,General,A-119.006.004.006 Cervus eldi_E.pdf
1988,A-119.006.004.006,Manual de identificación de la CITES - Rucervus eldii,ES,A-119.006.004.006,1,CITES ID Manual,General,A-119.006.004.006 Cervus eldi_S.pdf
1994,A-119.009.044.001,CITES ID Manual - Rupicapra pyrenaica ornata,EN,,1,CITES ID Manual,General,A-119.009.044.001 Rupicapra pyrenaica ornata_E.pdf
1994,A-119.009.044.001,Manuel d'identification de la CITES - Rupicapra pyrenaica ornata,FR,A-119.009.044.001,1,CITES ID Manual,General,A-119.009.044.001 Rupicapra pyrenaica ornata_F.pdf
1984,A-110.002.000.001,CITES ID Manual - Sciuridae,EN,,1,CITES ID Manual,General,A-110.002.000.001 Sciuridae General Notes_E.pdf
1984,A-110.002.000.001,Manual de identificación de la CITES - Sciuridae,ES,A-110.002.000.001,1,CITES ID Manual,General,A-110.002.000.001 Sciuridae general notes_S.pdf
1984,A-110.002.030.010,CITES ID Manual - Sciurus deppei,EN,,1,CITES ID Manual,General,A-110.002.030.010 Sciurus deppei_E.pdf
1984,A-110.002.030.010,Manual de identificación de la CITES - Sciurus deppei,ES,A-110.002.030.010,1,CITES ID Manual,General,A-110.002.030.010 Sciurus deppei_S.pdf
1987,A-106.008.008.003,CITES ID Manual - Semnopithecus entellus,EN,,1,CITES ID Manual,General,A-106.008.008.003 Presbytis entellus_E.pdf
1987,A-106.008.008.003,Manual de identificación de la CITES - Semnopithecus entellus,ES,A-106.008.008.003,1,CITES ID Manual,General,A-106.008.008.003 Presbytis entellus_S.pdf
1987,A-106.008.012.001,CITES ID Manual - Simias concolor,EN,,1,CITES ID Manual,General,A-106.008.012.001 Nasalis concolor_E.pdf
1987,A-106.008.012.001,Manual de identificación de la CITES - Simias concolor,ES,A-106.008.012.001,1,CITES ID Manual,General,A-106.008.012.001 Nasalis concolor_S.pdf
1981,A-102.002.014.006,CITES ID Manual - Sminthopsis longicaudata,EN,,1,CITES ID Manual,General,A-102.002.014.006 Sminthopsis longicaudata_E.pdf
1981,A-102.002.014.006,Manual de identificación de la CITES - Sminthopsis longicaudata,ES,A-102.002.014.006,1,CITES ID Manual,General,A-102.002.014.006 Sminthopsis longicaudata_S.pdf
1981,A-102.002.014.010,CITES ID Manual - Sminthopsis psammophila,EN,,1,CITES ID Manual,General,A-102.002.014.010 Sminthopsis psammophila_E.pdf
1981,A-102.002.014.010,Manual de identificación de la CITES - Sminthopsis psammophila,ES,A-102.002.014.010,1,CITES ID Manual,General,A-102.002.014.010 Sminthopsis psammophila_S.pdf
1988,A-111.002.015.001,CITES ID Manual - Sotalia fluviatilis,EN,,1,CITES ID Manual,General,A-111.002.015.001 Sotalia fluviatilis_E.pdf
1988,A-111.002.015.001,Manual de identificación de la CITES - Sotalia fluviatilis,ES,A-111.002.015.001,1,CITES ID Manual,General,A-111.002.015.001 Sotalia fluviatilis_S.pdf
1987,A-111.002.016.002,CITES ID Manual - Sousa chinensis,EN,,1,CITES ID Manual,General,A-111.002.016.002 Sousa chinensis_E.pdf
1987,A-111.002.016.002,Manual de identificación de la CITES - Sousa chinensis,ES,A-111.002.016.002,1,CITES ID Manual,General,A-111.002.016.002 Sousa chinensis_S.pdf
1987,A-111.002.016.005,CITES ID Manual - Sousa teuszii,EN,,1,CITES ID Manual,General,A-111.002.016.005 Sousa teuszii_E.pdf
1987,A-111.002.016.005,Manual de identificación de la CITES - Sousa teuszii,ES,A-111.002.016.005,1,CITES ID Manual,General,A-111.002.016.005 Sousa teuszii_S.pdf
1984,A-112.001.013.001,CITES ID Manual - Speothos venaticus,EN,,1,CITES ID Manual,General,A-112.001.013.001 Speothos venaticus_E.pdf
1984,A-112.001.013.001,Manual de identificación de la CITES - Speothos venaticus,ES,A-112.001.013.001,1,CITES ID Manual,General,A-112.001.013.001 Speothos venaticus_S.pdf
2003,A-102.006.001.004,CITES ID Manual - Spilocuscus maculatus,EN,,1,CITES ID Manual,General,A-102.006.001.004 Phalanger maculatus_E.pdf
1987,A-111.002.013.002,CITES ID Manual - Stenella attenuata,EN,,1,CITES ID Manual,General,A-111.002.013.002 Stenella attenuata_E.pdf
1987,A-111.002.013.002,Manual de identificación de la CITES - Stenella attenuata,ES,A-111.002.013.002,1,CITES ID Manual,General,A-111.002.013.002 Stenella attenuata_S.pdf
1987,A-111.002.013.004,CITES ID Manual - Stenella clymene,EN,,1,CITES ID Manual,General,A-111.002.013.004 Stenella clymene_E.pdf
1987,A-111.002.013.004,Manual de identificación de la CITES - Stenella clymene,ES,A-111.002.013.004,1,CITES ID Manual,General,A-111.002.013.004 Stenella clymene_S.pdf
1987,A-111.002.013.001,CITES ID Manual - Stenella coeruleoalba,EN,,1,CITES ID Manual,General,A-111.002.013.001 Stenella coeruleoalba_E.pdf
1987,A-111.002.013.001,Manual de identificación de la CITES - Stenella coeruleoalba,ES,A-111.002.013.001,1,CITES ID Manual,General,A-111.002.013.001 Stenella coeruleoalba_S.pdf
1987,A-111.002.013.005,CITES ID Manual - Stenella frontalis,EN,,1,CITES ID Manual,General,A-111.002.013.005 Stenella frontalis_E.pdf
1987,A-111.002.013.005,Manual de identificación de la CITES - Stenella frontalis,ES,A-111.002.013.005,1,CITES ID Manual,General,A-111.002.013.005 Stenella plagiodon_S.pdf
1987,A-111.002.013.003,CITES ID Manual - Stenella longirostris,EN,,1,CITES ID Manual,General,A-111.002.013.003 Stenella longirostris_E.pdf
1987,A-111.002.013.003,Manual de identificación de la CITES - Stenella longirostris,ES,A-111.002.013.003,1,CITES ID Manual,General,A-111.002.013.003 Stenella longirostris_S.pdf
1987,A-111.002.017.001,CITES ID Manual - Steno bredanensis,EN,,1,CITES ID Manual,General,A-111.002.017.001 Steno bredanensis_E.pdf
1987,A-111.002.017.001,Manual de identificación de la CITES - Steno bredanensis,ES,A-111.002.017.001,1,CITES ID Manual,General,A-111.002.017.001 Steno bredanensis_S.pdf
1986,A-119.001.005.002,CITES ID Manual - Sus salvanius,EN,,1,CITES ID Manual,General,A-119.001.005.002 Sus salvanius_E.pdf
1986,A-119.001.005.002,Manual de identificación de la CITES - Sus salvanius,ES,A-119.001.005.002,1,CITES ID Manual,General,A-119.001.005.002 Sus salvanius_S.pdf
1987,A-106.009.001.008,CITES ID Manual - Symphalangus syndactylus,EN,,1,CITES ID Manual,General,A-106.009.001.008 Hylobates syndactylus_E.pdf
1987,A-106.009.001.008,Manual de identificación de la CITES - Symphalangus syndactylus,ES,A-106.009.001.008,1,CITES ID Manual,General,A-106.009.001.008 Hylobates syndactylus_S.pdf
1987,A-107.001.003.002,CITES ID Manual - Tamandua tetradactyla,EN,,1,CITES ID Manual,General,A-107.001.003.002 Tamandua tetradactyla_E.pdf
1987,A-107.001.003.002,Manual de identificación de la CITES - Tamandua tetradactyla,ES,A-107.001.003.002,1,CITES ID Manual,General,A-107.001.003.002 Tamandua tetradactyla_S.pdf
1985,A-118.002.000.001,CITES ID Manual - Tapiridae,EN,,1,CITES ID Manual,General,A-118.002.000.001 Tapiridae general notes_E.pdf
1985,A-118.002.000.001,Manual de identificación de la CITES - Tapiridae,ES,A-118.002.000.001,1,CITES ID Manual,General,A-118.002.000.001 Tapiridae general notes_S.pdf
1985,A-118.002.000.002,CITES ID Manual - Tapiridae - Identification key,EN,,1,CITES ID Manual,General,A-118.002.000.002 Tapiridae identification aid_E.pdf
1985,A-118.002.000.002,Manual de identificación de la CITES - Tapiridae - Guía de identificación,ES,A-118.002.000.002,1,CITES ID Manual,General,A-118.002.000.002 Tapiridae identification aid_S.pdf
1985,A-118.002.001.001,CITES ID Manual - Tapirus bairdii,EN,,1,CITES ID Manual,General,A-118.002.001.001 Tapirus bairdii_E.pdf
1985,A-118.002.001.001,Manual de identificación de la CITES - Tapirus bairdii,ES,A-118.002.001.001,1,CITES ID Manual,General,A-118.002.001.001 Tapirus bairdii_S.pdf
1985,A-118.002.001.002,CITES ID Manual - Tapirus indicus,EN,,1,CITES ID Manual,General,A-118.002.001.002 Tapirus indicus_E.pdf
1985,A-118.002.001.002,Manual de identificación de la CITES - Tapirus indicus,ES,A-118.002.001.002,1,CITES ID Manual,General,A-118.002.001.002 Tapirus indicus_S.pdf
1985,A-118.002.001.003,CITES ID Manual - Tapirus pinchaque,EN,,1,CITES ID Manual,General,A-118.002.001.003 Tapirus pinchaque_E.pdf
1985,A-118.002.001.003,Manual de identificación de la CITES - Tapirus pinchaque,ES,A-118.002.001.003,1,CITES ID Manual,General,A-118.002.001.003 Tapirus pinchaque_S.pdf
1985,A-118.002.001.004,CITES ID Manual - Tapirus terrestris,EN,,1,CITES ID Manual,General,A-118.002.001.004 Tapirus terrestris_E.pdf
1985,A-118.002.001.004,Manual de identificación de la CITES - Tapirus terrestris,ES,A-118.002.001.004,1,CITES ID Manual,General,A-118.002.001.004 Tapirus terrestris_S.pdf
1987,A-111.005.005.001,CITES ID Manual - Tasmacetus shepherdi,EN,,1,CITES ID Manual,General,A-111.005.005.001 Tasmacetus shepherdi_E.pdf
1987,A-111.005.005.001,Manual de identificación de la CITES - Tasmacetus shepherdi,ES,A-111.005.005.001,1,CITES ID Manual,General,A-111.005.005.001 Tasmacetus shepherdi_S.pdf
1992,A-119.002.001.001,CITES ID Manual - Tayassu pecari,EN,,1,CITES ID Manual,General,A-119.002.001.001 Tayassu pecari_E.pdf
1992,A-119.002.001.001,Manual de identificación de la CITES - Tayassu pecari,ES,A-119.002.001.001,1,CITES ID Manual,General,A-119.002.001.001 Tayassu pecari_S.pdf
1987,A-119.009.007.001,CITES ID Manual - Tetracerus quadricornis,EN,,1,CITES ID Manual,General,A-119.009.007.001 Tetracerus quadricornis_E.pdf
1987,A-119.009.007.001,Manual de identificación de la CITES - Tetracerus quadricornis,ES,A-119.009.007.001,1,CITES ID Manual,General,A-119.009.007.001 Tetracerus quadricornis_S.pdf
1981,A-102.002.015.001,CITES ID Manual - Thylacinus cynocephalus,EN,,1,CITES ID Manual,General,A-102.002.015.001 Thylacinus cynocephalus_E.pdf
1981,A-102.002.015.001,Manual de identificación de la CITES - Thylacinus cynocephalus,ES,A-102.002.015.001,1,CITES ID Manual,General,A-102.002.015.001 Thylacinus cynocephalus_S.pdf
1987,A-106.008.008.004,CITES ID Manual - Trachypithecus francoisi,EN,,1,CITES ID Manual,General,A-106.008.008.004 Presbytis francoisi_E.pdf
1987,A-106.008.008.004,Manual de identificación de la CITES - Trachypithecus francoisi,ES,A-106.008.008.004,1,CITES ID Manual,General,A-106.008.008.004 Presbytis françoisi_S.pdf
1987,A-106.008.008.006,CITES ID Manual - Trachypithecus geei,EN,,1,CITES ID Manual,General,A-106.008.008.006 Presbytis geei_E.pdf
1987,A-106.008.008.006,Manual de identificación de la CITES - Trachypithecus geei,ES,A-106.008.008.006,1,CITES ID Manual,General,A-106.008.008.006 Presbytis geei_S.pdf
1987,A-106.008.008.008,CITES ID Manual - Trachypithecus johnii,EN,,1,CITES ID Manual,General,A-106.008.008.008 Presbytis johnii_E.pdf
1987,A-106.008.008.008,Manual de identificación de la CITES - Trachypithecus johnii,ES,A-106.008.008.008,1,CITES ID Manual,General,A-106.008.008.008 Presbytis johnii_S.pdf
1987,A-106.008.008.010,CITES ID Manual - Trachypithecus obscurus,EN,,1,CITES ID Manual,General,A-106.008.008.010 Presbytis obscura_E.pdf
1987,A-106.008.008.010,Manual de identificación de la CITES - Trachypithecus obscurus,ES,A-106.008.008.010,1,CITES ID Manual,General,A-106.008.008.010 Presbytis obscura_S.pdf
1987,A-106.008.008.011,CITES ID Manual - Trachypithecus phayrei,EN,,1,CITES ID Manual,General,A-106.008.008.011 Presbytis phayrei_E.pdf
1987,A-106.008.008.011,Manual de identificación de la CITES - Trachypithecus phayrei,ES,A-106.008.008.011,1,CITES ID Manual,General,A-106.008.008.011 Presbytis phayrei_S.pdf
1987,A-106.008.008.012,CITES ID Manual - Trachypithecus pileatus,EN,,1,CITES ID Manual,General,A-106.008.008.012 Presbytis pileata_E.pdf
1987,A-106.008.008.012,Manual de identificación de la CITES - Trachypithecus pileatus,ES,A-106.008.008.012,1,CITES ID Manual,General,A-106.008.008.012 Presbytis pileata_S.pdf
1987,A-106.008.008.015,CITES ID Manual - Trachypithecus vetulus,EN,,1,CITES ID Manual,General,A-106.008.008.015 Presbytis senex_E.pdf
1987,A-106.008.008.015,Manual de identificación de la CITES - Trachypithecus vetulus,ES,A-106.008.008.015,1,CITES ID Manual,General,A-106.008.008.015 Presbytis senex_S.pdf
1987,A-106.008.008.002,CITES ID Manual - Trachypithecus villosus,EN,,1,CITES ID Manual,General,A-106.008.008.002 Presbytis cristata_E.pdf
1987,A-106.008.008.002,Manual de identificación de la CITES - Trachypithecus villosus,ES,A-106.008.008.002,1,CITES ID Manual,General,A-106.008.008.002 Presbytis cristata_S.pdf
1985,A-119.009.008.003,CITES ID Manual - Tragelaphus eurycerus,EN,,1,CITES ID Manual,General,A-119.009.008.003 Tragelaphus eurycerus_E.pdf
1985,A-119.009.008.003,Manual de identificación de la CITES - Tragelaphus eurycerus,ES,A-119.009.008.003,1,CITES ID Manual,General,A-119.009.008.003 Boocercus eurycerus_S.pdf
1985,A-119.009.008.006,CITES ID Manual - Tragelaphus spekii,EN,,1,CITES ID Manual,General,A-119.009.008.006 Tragelaphus spekii_E.pdf
1985,A-119.009.008.006,Manual de identificación de la CITES - Tragelaphus spekii,ES,A-119.009.008.006,1,CITES ID Manual,General,A-119.009.008.006 Tragelaphus spekei_S.pdf
1987,A-119.005.000.001,CITES ID Manual - Tragulidae,EN,,1,CITES ID Manual,General,A-119.005.000.001 Tragulidae general notes_E.pdf
1987,A-119.005.000.001,Manual de identificación de la CITES - Tragulidae,ES,A-119.005.000.001,1,CITES ID Manual,General,A-119.005.000.001 Tragulidae general notes_S.pdf
1982,A-112.002.005.001,CITES ID Manual - Tremarctos ornatus,EN,,1,CITES ID Manual,General,A-112.002.005.001 Tremarctos ornatus_E.pdf
1982,A-112.002.005.001,Manual de identificación de la CITES - Tremarctos ornatus,ES,A-112.002.005.001,1,CITES ID Manual,General,A-112.002.005.001 Tremarctos ornatus_S.pdf
1988,A-114.000.000.001,CITES ID Manual - Tubulidentata,EN,,1,CITES ID Manual,General,A-114.000.000.001 Tubulidentata general notes_E.pdf
1988,A-114.000.000.001,Manual de identificación de la CITES - Tubulidentata,ES,A-114.000.000.001,1,CITES ID Manual,General,A-114.000.000.001 Tubulidentata general notes_S.pdf
1984,A-106.000.904.000,CITES ID Manual - Tupaia,EN,,1,CITES ID Manual,General,A-106.000.904.000 Tupaia_E.pdf
1984,A-106.000.904.000,Manuel d'identification de la CITES - Tupaia,FR,A-106.000.904.000,1,CITES ID Manual,General,A-106.000.904.000 Tupaia_F.pdf
1984,A-106.000.904.000,Manual de identificación de la CITES - Tupaia,ES,A-106.000.904.000,1,CITES ID Manual,General,A-106.000.904.000 Tupaia_S.pdf
1984,A-106.000.905.001,CITES ID Manual - Tupaia everetti,EN,,1,CITES ID Manual,General,A-106.000.905.001 Urogale everetti_E.pdf
1984,A-106.000.905.001,Manual de identificación de la CITES - Tupaia everetti,ES,A-106.000.905.001,1,CITES ID Manual,General,A-106.000.905.001 Urogale everetti_S.pdf
1984,A-106.000.900.001,CITES ID Manual - Tupaiidae,EN,,1,CITES ID Manual,General,A-106.000.900.001 Tupaiidae general notes_E.pdf
1984,A-106.000.900.001,Manual de identificación de la CITES - Tupaiidae,ES,A-106.000.900.001,1,CITES ID Manual,General,A-106.000.900.001 Tupaiidae general notes_S.pdf
1985,A-106.000.900.002,CITES ID Manual - Tupaiidae identification key,EN,,1,CITES ID Manual,General,A-106.000.900.002 Tupaiidae identification aid_E.pdf
1985,A-106.000.900.002,Manual de identificación de la CITES - Tupaiidae guía de identificación,ES,A-106.000.900.002,1,CITES ID Manual,General,A-106.000.900.002 Tupaiidae identification aid_S.pdf
1984,A-106.001.000.001,"CITES ID Manual - Tupaiidae, Lemuridae, Cheirogaleidae, Indriidae, Daubentoniidae, Lorisidae, Galagidae, Tarsiidae",EN,,1,CITES ID Manual,General,A-106.001.000.001 Prosimiae general notes_E.pdf
1984,A-106.001.000.001,"Manual de identificación de la CITES - Tupaiidae, Lemuridae, Cheirogaleidae, Indriidae, Daubentoniidae, Lorisidae, Galagidae, Tarsiidae",ES,A-106.001.000.001,1,CITES ID Manual,General,A-106.001.000.001 Prosimiae general notes_S.pdf
1984,A-106.001.000.003,"CITES ID Manual - Tupaiidae, Lemuridae, Cheirogaleidae, Indriidae, Daubentoniidae, Lorisidae, Galagidae, Tarsiidae - identification key",EN,,1,CITES ID Manual,General,A-106.001.000.003 Prosimiae identification key_E.pdf
1984,A-106.001.000.003,"Manual de identificación de la CITES - Tupaiidae, Lemuridae, Cheirogaleidae, Indriidae, Daubentoniidae, Lorisidae, Galagidae, Tarsiidae - guía de identificacion",ES,A-106.001.000.003,1,CITES ID Manual,General,A-106.001.000.003 Prosimiae identification aid_S.pdf
1987,A-111.002.014.002,CITES ID Manual - Tursiops truncatus,EN,,1,CITES ID Manual,General,A-111.002.014.002 Tursiops truncatus_E.pdf
1987,A-111.002.014.002,Manual de identificación de la CITES - Tursiops truncatus,ES,A-111.002.014.002,1,CITES ID Manual,General,A-111.002.014.002 Tursiops truncatus_S.pdf
1982,A-112.002.000.001,CITES ID Manual - Ursidae,EN,,1,CITES ID Manual,General,A-112.002.000.001 Ursidae general notes_E.pdf
1982,A-112.002.000.001,Manual de identificación de la CITES - Ursidae,ES,A-112.002.000.001,1,CITES ID Manual,General,A-112.002.000.001 Ursidae general notes_S.pdf
1982,A-112.002.000.002,CITES ID Manual - Ursidae - Identification key (heads),EN,,1,CITES ID Manual,General,A-112.002.000.002 Ursidae identification aid bear heads_E.pdf
1982,A-112.002.000.002,Manual de identificación de la CITES - Ursidae - Guía de identificación (cabezas),ES,A-112.002.000.002,1,CITES ID Manual,General,A-112.002.000.002 Ursidae identification aid bear heads_S.pdf
1982,A-112.002.000.003,CITES ID Manual - Ursidae - Identification key (feet),EN,,1,CITES ID Manual,General,A-112.002.000.003 Ursidae identification aid bear feet_E.pdf
1982,A-112.002.000.003,Manual de identificación de la CITES - Ursidae - Guía de identificación (pies),ES,A-112.002.000.003,1,CITES ID Manual,General,A-112.002.000.003 Ursidae identification aid bear feet_S.pdf
1982,A-112.002.000.004,CITES ID Manual - Ursidae - Identification key (claws),EN,,1,CITES ID Manual,General,A-112.002.000.004 Ursidae identification aid bear claws_E.pdf
1982,A-112.002.000.004,Manual de identificación de la CITES - Ursidae - Guía de identificación (garras),ES,A-112.002.000.004,1,CITES ID Manual,General,A-112.002.000.004 Ursidae identification aid bear claws_S.pdf
1982,A-112.002.000.005,CITES ID Manual - Ursidae - Parts and derivatives - Identification key (pelts),EN,,1,CITES ID Manual,Parts and derivatives,A-112.002.000.005 Ursidae identification aid bear pelts_E.pdf
1982,A-112.002.000.005,Manual de identificación de la CITES - Ursidae - Partes y derivados - Guía de identificación (pieles),ES,A-112.002.000.005,1,CITES ID Manual,Parts and derivatives,A-112.002.000.005 Ursidae identification aid bear pelts_S.pdf
1997,A-112.002.000.006,CITES ID Manual - Ursidae - Parts and derivatives - Identificatino key (skulls),EN,,1,CITES ID Manual,Parts and derivatives,A-112.002.000.006 Ursidae identification aid bear skulls_E.pdf
1997,A-112.002.000.006,Manual de identificación de la CITES - Ursidae -  Partes y derivados - Guía de identificación (cráneos),ES,A-112.002.000.006,1,CITES ID Manual,Parts and derivatives,A-112.002.000.006 Ursidae identification aid bear skulls_S.pdf
1982,A-112.002.006.002,CITES ID Manual - Ursus americanus,EN,,1,CITES ID Manual,General,A-112.002.006.002 Ursus americanus_E.pdf
1982,A-112.002.006.002,Manual de identificación de la CITES - Ursus americanus,ES,A-112.002.006.002,1,CITES ID Manual,General,A-112.002.006.002 Ursus americanus_S.pdf
1982,A-112.002.006.001,CITES ID Manual - Ursus arctos,EN,,1,CITES ID Manual,General,A-112.002.006.001 Ursus arctos_E.pdf
1982,A-112.002.006.003,CITES ID Manual - Ursus maritimus,EN,,1,CITES ID Manual,General,A-112.002.006.003 Ursus maritimus_E.pdf
1982,A-112.002.006.003,Manual de identificación de la CITES - Ursus maritimus,ES,A-112.002.006.003,1,CITES ID Manual,General,A-112.002.006.003 Ursus maritimus_S.pdf
1982,A-112.002.004.001,CITES ID Manual - Ursus thibetanus,EN,,1,CITES ID Manual,General,A-112.002.004.001 Ursus thibetanus_E.pdf
1982,A-112.002.004.001,Manual de identificación de la CITES - Ursus thibetanus,ES,A-112.002.004.001,1,CITES ID Manual,General,A-112.002.004.001 Selenarctos thibetanus_S.pdf
1984,A-106.001.002.005,CITES ID Manual - Varecia variegata,EN,,1,CITES ID Manual,General,A-106.001.002.005 Varecia variegata_E.pdf
1984,A-106.001.002.005,Manual de identificación de la CITES - Varecia variegata,ES,A-106.001.002.005,1,CITES ID Manual,General,A-106.001.002.005 Varecia variegata_S.pdf
1984,A-119.004.002.002,CITES ID Manual - Vicugna vicugna,EN,,1,CITES ID Manual,General,A-119.004.002.002 Vicugna vicugna_E.pdf
1984,A-119.004.002.002,Manual de identificación de la CITES - Vicugna vicugna,ES,A-119.004.002.002,1,CITES ID Manual,General,A-119.004.002.002 Vicugna vicugna_S.pdf
1985,A-112.005.000.001,CITES ID Manual - Viverridae,EN,,1,CITES ID Manual,General,A-112.005.000.001 Viverridae general notes_E.pdf
