SpcRecID,FamName,GenName,SpcName,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,
170750,AMARYLLIDACEAE,Galanthus,koenenianus,II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
170750,AMARYLLIDACEAE,Galanthus,koenenianus,II,1990-01-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
106106,AMARYLLIDACEAE,Galanthus,krasnovii,II,1995-02-16 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.,,,,,
106106,AMARYLLIDACEAE,Galanthus,krasnovii,II,2007-09-13 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
106106,AMARYLLIDACEAE,Galanthus,krasnovii,II,2010-06-23 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.û
106106,AMARYLLIDACEAE,Galanthus,krasnovii,II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
106106,AMARYLLIDACEAE,Galanthus,krasnovii,II,1990-01-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
47095,AMARYLLIDACEAE,Galanthus,lagodechianus,II,1995-02-16 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.,,,,,
47095,AMARYLLIDACEAE,Galanthus,lagodechianus,II,2007-09-13 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
47095,AMARYLLIDACEAE,Galanthus,lagodechianus,II,2010-06-23 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.û
47095,AMARYLLIDACEAE,Galanthus,lagodechianus,II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
47095,AMARYLLIDACEAE,Galanthus,lagodechianus,II,1990-01-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
76435,AMARYLLIDACEAE,Galanthus,nivalis,II,1995-02-16 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.,,,,,
76435,AMARYLLIDACEAE,Galanthus,nivalis,II,2007-09-13 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
76435,AMARYLLIDACEAE,Galanthus,nivalis,II,2010-06-23 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.û
76435,AMARYLLIDACEAE,Galanthus,nivalis,II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
76435,AMARYLLIDACEAE,Galanthus,nivalis,II,1990-01-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
34231,AMARYLLIDACEAE,Galanthus,"nivalis ""flore pleno""",II,1995-02-16 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.,,,,,
34231,AMARYLLIDACEAE,Galanthus,"nivalis ""flore pleno""",II,2007-09-13 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
34231,AMARYLLIDACEAE,Galanthus,"nivalis ""flore pleno""",II,2010-06-23 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.û
34231,AMARYLLIDACEAE,Galanthus,"nivalis ""flore pleno""",II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
34231,AMARYLLIDACEAE,Galanthus,"nivalis ""flore pleno""",II,1990-01-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
170751,AMARYLLIDACEAE,Galanthus,peshmenii,II,1995-02-16 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.,,,,,
170751,AMARYLLIDACEAE,Galanthus,peshmenii,II,2007-09-13 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
170751,AMARYLLIDACEAE,Galanthus,peshmenii,II,2010-06-23 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.û
170751,AMARYLLIDACEAE,Galanthus,peshmenii,II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
170751,AMARYLLIDACEAE,Galanthus,peshmenii,II,1990-01-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
80781,AMARYLLIDACEAE,Galanthus,platyphyllus,II,1995-02-16 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.,,,,,
80781,AMARYLLIDACEAE,Galanthus,platyphyllus,II,2007-09-13 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
80781,AMARYLLIDACEAE,Galanthus,platyphyllus,II,2010-06-23 00:00:00,NULL,_Galanthus_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.û
80781,AMARYLLIDACEAE,Galanthus,platyphyllus,II,1997-09-18 00:00:00,NULL,_Galanthus_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
