taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,
94877,SPECIES,COUNTRY,MY,17978,CMS,
94877,SPECIES,COUNTRY,MN,17978,CMS,
94877,SPECIES,COUNTRY,MM,17978,CMS,
94877,SPECIES,COUNTRY,NP,17978,CMS,
94877,SPECIES,COUNTRY,RU,17978,CMS,
94877,SPECIES,COUNTRY,TJ,17978,CMS,
94877,SPECIES,COUNTRY,TH,17978,CMS,
94877,SPECIES,COUNTRY,UZ,17978,CMS,
94877,SPECIES,COUNTRY,VN,17978,CMS,
11327,SPECIES,COUNTRY,AL,,CMS,
11327,SPECIES,COUNTRY,DZ,748,CMS,
11327,SPECIES,COUNTRY,AM,3934,CMS,
11327,SPECIES,COUNTRY,AT,6226,CMS,
11327,SPECIES,COUNTRY,AT,953,CMS,
11327,SPECIES,COUNTRY,BY,6226,CMS,
11327,SPECIES,COUNTRY,BA,807,CMS,
11327,SPECIES,COUNTRY,BA,6226,CMS,
11327,SPECIES,COUNTRY,BI,474,CMS,
11327,SPECIES,COUNTRY,TD,474,CMS,
11327,SPECIES,COUNTRY,HR,3976,CMS,
11327,SPECIES,COUNTRY,HR,6226,CMS,
11327,SPECIES,COUNTRY,CY,519,CMS,
11327,SPECIES,COUNTRY,CZ,3952,CMS,
11327,SPECIES,COUNTRY,CZ,6226,CMS,
11327,SPECIES,COUNTRY,CD,6367,CMS,
11327,SPECIES,COUNTRY,DK,480,CMS,
11327,SPECIES,COUNTRY,EG,557,CMS,
11327,SPECIES,COUNTRY,FR,4482,CMS,
11327,SPECIES,COUNTRY,FR,6226,CMS,
11327,SPECIES,COUNTRY,GE,520,CMS,
11327,SPECIES,COUNTRY,DE,3964,CMS,
11327,SPECIES,COUNTRY,DE,6226,CMS,
11327,SPECIES,COUNTRY,GH,584,CMS,
11327,SPECIES,COUNTRY,GR,2193,CMS,
11327,SPECIES,COUNTRY,HU,3951,CMS,
11327,SPECIES,COUNTRY,HU,6226,CMS,
11327,SPECIES,COUNTRY,IQ,5450,CMS,
11327,SPECIES,COUNTRY,IL,3940,CMS,
11327,SPECIES,COUNTRY,IT,3975,CMS,
11327,SPECIES,COUNTRY,IT,6226,CMS,
11327,SPECIES,COUNTRY,JO,257,CMS,
11327,SPECIES,COUNTRY,LB,3971,CMS,
11327,SPECIES,COUNTRY,LY,371,CMS,
11327,SPECIES,COUNTRY,MW,860,CMS,
11327,SPECIES,COUNTRY,ML,474,CMS,
11327,SPECIES,COUNTRY,MT,,CMS,
11327,SPECIES,COUNTRY,ME,7683,CMS,
11327,SPECIES,COUNTRY,NA,474,CMS,
11327,SPECIES,COUNTRY,NG,,CMS,
11327,SPECIES,COUNTRY,MK,807,CMS,
11327,SPECIES,COUNTRY,MK,6226,CMS,
11327,SPECIES,COUNTRY,PL,1077,CMS,
11327,SPECIES,COUNTRY,PL,6226,CMS,
11327,SPECIES,COUNTRY,MD,520,CMS,
11327,SPECIES,COUNTRY,MD,6226,CMS,
11327,SPECIES,COUNTRY,RO,390,CMS,
11327,SPECIES,COUNTRY,RO,6226,CMS,
11327,SPECIES,COUNTRY,RU,520,CMS,
11327,SPECIES,COUNTRY,RU,6226,CMS,
11327,SPECIES,COUNTRY,RW,474,CMS,
11327,SPECIES,COUNTRY,SK,3937,CMS,
11327,SPECIES,COUNTRY,SK,6226,CMS,
11327,SPECIES,COUNTRY,SI,807,CMS,
11327,SPECIES,COUNTRY,SI,6226,CMS,
11327,SPECIES,COUNTRY,ZA,474,CMS,
11327,SPECIES,COUNTRY,SE,937,CMS,
11327,SPECIES,COUNTRY,SE,6226,CMS,
11327,SPECIES,COUNTRY,CH,3974,CMS,
11327,SPECIES,COUNTRY,CH,6226,CMS,
11327,SPECIES,COUNTRY,SY,3970,CMS,
11327,SPECIES,COUNTRY,TN,1072,CMS,
11327,SPECIES,COUNTRY,TR,3969,CMS,
11327,SPECIES,COUNTRY,TM,520,CMS,
11327,SPECIES,COUNTRY,UG,474,CMS,
11327,SPECIES,COUNTRY,UA,520,CMS,
11327,SPECIES,COUNTRY,UA,6226,CMS,
11327,SPECIES,COUNTRY,ZM,474,CMS,
11327,SPECIES,COUNTRY,ZW,474,CMS,
96698,SPECIES,COUNTRY,BT,17978,CMS,
96698,SPECIES,COUNTRY,CN,17978,CMS,
96698,SPECIES,COUNTRY,IN,17978,CMS,
96698,SPECIES,COUNTRY,LA,17978,CMS,
96698,SPECIES,COUNTRY,MM,17978,CMS,
96698,SPECIES,COUNTRY,NP,17978,CMS,
96698,SPECIES,COUNTRY,TH,17978,CMS,
96005,SPECIES,COUNTRY,BD,17978,CMS,
96005,SPECIES,COUNTRY,BT,17978,CMS,
96005,SPECIES,COUNTRY,CN,17978,CMS,
96005,SPECIES,COUNTRY,IN,17978,CMS,
96005,SPECIES,COUNTRY,ID,17978,CMS,
96005,SPECIES,COUNTRY,LA,17978,CMS,
96005,SPECIES,COUNTRY,MY,17978,CMS,
96005,SPECIES,COUNTRY,MM,17978,CMS,
96005,SPECIES,COUNTRY,NP,17978,CMS,
96005,SPECIES,TERRITORY,TW,17978,CMS,
96005,SPECIES,COUNTRY,TH,17978,CMS,
96005,SPECIES,COUNTRY,TL,17978,CMS,
96005,SPECIES,COUNTRY,VN,17978,CMS,
11771,SPECIES,COUNTRY,AL,,CMS,
11771,SPECIES,COUNTRY,DZ,748,CMS,
11771,SPECIES,COUNTRY,AD,6226,CMS,
11771,SPECIES,COUNTRY,AD,3933,CMS,
11771,SPECIES,COUNTRY,AT,6226,CMS,
11771,SPECIES,COUNTRY,AT,953,CMS,
11771,SPECIES,COUNTRY,BY,6226,CMS,
11771,SPECIES,COUNTRY,BE,3962,CMS,
11771,SPECIES,COUNTRY,BE,6226,CMS,
11771,SPECIES,COUNTRY,BJ,474,CMS,
11771,SPECIES,COUNTRY,BA,807,CMS,
11771,SPECIES,COUNTRY,BF,474,CMS,
11771,SPECIES,COUNTRY,CM,474,CMS,
11771,SPECIES,COUNTRY,CM,6315,CMS,
11771,SPECIES,COUNTRY,CF,474,CMS,
11771,SPECIES,COUNTRY,TD,474,CMS,
11771,SPECIES,COUNTRY,CI,1065,CMS,
11771,SPECIES,COUNTRY,HR,3976,CMS,
11771,SPECIES,COUNTRY,CY,519,CMS,
11771,SPECIES,COUNTRY,CZ,6226,CMS,
11771,SPECIES,COUNTRY,CZ,3952,CMS,
11771,SPECIES,COUNTRY,CD,6367,CMS,
11771,SPECIES,COUNTRY,CD,6771,CMS,
11771,SPECIES,COUNTRY,DK,6226,CMS,
11771,SPECIES,COUNTRY,DK,480,CMS,
11771,SPECIES,COUNTRY,EG,557,CMS,
11771,SPECIES,COUNTRY,EE,6226,CMS,
11771,SPECIES,COUNTRY,EE,3966,CMS,
11771,SPECIES,TERRITORY,FO,327,CMS,
11771,SPECIES,COUNTRY,FI,6226,CMS,
11771,SPECIES,COUNTRY,FI,1034,CMS,
11771,SPECIES,COUNTRY,FR,4482,CMS,
11771,SPECIES,COUNTRY,FR,6226,CMS,
11771,SPECIES,COUNTRY,GM,561,CMS,
11771,SPECIES,COUNTRY,DE,3964,CMS,
11771,SPECIES,COUNTRY,DE,6226,CMS,
11771,SPECIES,COUNTRY,GH,584,CMS,
11771,SPECIES,TERRITORY,GI,,CMS,
11771,SPECIES,COUNTRY,GR,2193,CMS,
11771,SPECIES,COUNTRY,GN,474,CMS,
11771,SPECIES,COUNTRY,GN,841,CMS,
11771,SPECIES,COUNTRY,GN,5547,CMS,
11771,SPECIES,COUNTRY,GN,1108,CMS,
11771,SPECIES,COUNTRY,GN,5618,CMS,
11771,SPECIES,COUNTRY,GN,5613,CMS,
11771,SPECIES,COUNTRY,GN,5626,CMS,
11771,SPECIES,COUNTRY,GN,5615,CMS,
11771,SPECIES,COUNTRY,GN,6128,CMS,
11771,SPECIES,COUNTRY,GN,5628,CMS,
11771,SPECIES,COUNTRY,GN,5627,CMS,
11771,SPECIES,COUNTRY,GN,7011,CMS,
11771,SPECIES,COUNTRY,GN,6711,CMS,
11771,SPECIES,COUNTRY,GN,842,CMS,
11771,SPECIES,COUNTRY,GW,5183,CMS,
11771,SPECIES,COUNTRY,GW,474,CMS,
11771,SPECIES,COUNTRY,HU,6226,CMS,
11771,SPECIES,COUNTRY,HU,3951,CMS,
11771,SPECIES,COUNTRY,IR,988,CMS,
11771,SPECIES,COUNTRY,IE,6226,CMS,
11771,SPECIES,COUNTRY,IE,647,CMS,
11771,SPECIES,COUNTRY,IL,3940,CMS,
11771,SPECIES,COUNTRY,IT,3975,CMS,
11771,SPECIES,COUNTRY,JO,257,CMS,
11771,SPECIES,COUNTRY,KZ,3959,CMS,
11771,SPECIES,COUNTRY,LV,3967,CMS,
11771,SPECIES,COUNTRY,LV,6226,CMS,
11771,SPECIES,COUNTRY,LB,3971,CMS,
11771,SPECIES,COUNTRY,LR,3941,CMS,
11771,SPECIES,COUNTRY,LY,371,CMS,
11771,SPECIES,COUNTRY,LI,6226,CMS,
11771,SPECIES,COUNTRY,LT,3942,CMS,
11771,SPECIES,COUNTRY,LT,6226,CMS,
11771,SPECIES,COUNTRY,LU,3943,CMS,
11771,SPECIES,COUNTRY,LU,6226,CMS,
11771,SPECIES,COUNTRY,ML,474,CMS,
11771,SPECIES,COUNTRY,MT,,CMS,
11771,SPECIES,COUNTRY,MR,474,CMS,
11771,SPECIES,COUNTRY,ME,7683,CMS,
11771,SPECIES,COUNTRY,MA,310,CMS,
11771,SPECIES,COUNTRY,NL,6226,CMS,
11771,SPECIES,COUNTRY,NL,3963,CMS,
11771,SPECIES,COUNTRY,NG,,CMS,
11771,SPECIES,COUNTRY,MK,807,CMS,
11771,SPECIES,COUNTRY,NO,3965,CMS,
11771,SPECIES,COUNTRY,NO,6226,CMS,
11771,SPECIES,COUNTRY,PL,6226,CMS,
11771,SPECIES,COUNTRY,PL,1077,CMS,
11771,SPECIES,COUNTRY,PT,1063,CMS,
11771,SPECIES,COUNTRY,RO,6226,CMS,
11771,SPECIES,COUNTRY,RO,390,CMS,
11771,SPECIES,COUNTRY,RU,520,CMS,
11771,SPECIES,COUNTRY,RU,6226,CMS,
11771,SPECIES,COUNTRY,SN,474,CMS,
11771,SPECIES,COUNTRY,SL,474,CMS,
11771,SPECIES,COUNTRY,SK,3937,CMS,
11771,SPECIES,COUNTRY,SK,6226,CMS,
11771,SPECIES,COUNTRY,SI,807,CMS,
11771,SPECIES,COUNTRY,ES,6226,CMS,
11771,SPECIES,COUNTRY,ES,512,CMS,
11771,SPECIES,COUNTRY,SE,937,CMS,
11771,SPECIES,COUNTRY,SE,6226,CMS,
11771,SPECIES,COUNTRY,CH,3974,CMS,
11771,SPECIES,COUNTRY,CH,6226,CMS,
11771,SPECIES,COUNTRY,SY,3970,CMS,
11771,SPECIES,COUNTRY,TG,3949,CMS,
11771,SPECIES,COUNTRY,TN,1072,CMS,
11771,SPECIES,COUNTRY,TR,3969,CMS,
11771,SPECIES,COUNTRY,UG,474,CMS,
11771,SPECIES,COUNTRY,UA,6226,CMS,
11771,SPECIES,COUNTRY,UA,520,CMS,
11771,SPECIES,COUNTRY,GB,6226,CMS,
11771,SPECIES,COUNTRY,GB,3986,CMS,
11771,SPECIES,COUNTRY,TZ,474,CMS,
11579,SPECIES,COUNTRY,BN,,CMS,
11579,SPECIES,COUNTRY,KH,3938,CMS,
11579,SPECIES,COUNTRY,CN,3979,CMS,
11579,SPECIES,COUNTRY,KP,4755,CMS,
11579,SPECIES,TERRITORY,HK,,CMS,
11579,SPECIES,COUNTRY,ID,255,CMS,
11579,SPECIES,COUNTRY,LA,3985,CMS,
11579,SPECIES,COUNTRY,MY,,CMS,
11579,SPECIES,COUNTRY,PH,3960,CMS,
11579,SPECIES,COUNTRY,KR,1147,CMS,
11579,SPECIES,COUNTRY,RU,520,CMS,
11579,SPECIES,COUNTRY,SG,592,CMS,
11579,SPECIES,TERRITORY,TW,,CMS,
11579,SPECIES,COUNTRY,TH,333,CMS,
11579,SPECIES,COUNTRY,VN,3956,CMS,
12129,SPECIES,COUNTRY,CN,3979,CMS,
12129,SPECIES,TERRITORY,HK,,CMS,
12129,SPECIES,COUNTRY,ID,255,CMS,
12129,SPECIES,COUNTRY,JP,346,CMS,
12129,SPECIES,COUNTRY,MY,,CMS,
12129,SPECIES,COUNTRY,PH,3960,CMS,
12129,SPECIES,COUNTRY,KR,1147,CMS,
12129,SPECIES,COUNTRY,RU,520,CMS,
12129,SPECIES,TERRITORY,TW,,CMS,
11630,SPECIES,COUNTRY,AF,506,CMS,
11630,SPECIES,COUNTRY,DZ,748,CMS,
11630,SPECIES,COUNTRY,AM,3934,CMS,
11630,SPECIES,COUNTRY,AM,6226,CMS,
11630,SPECIES,COUNTRY,AT,6226,CMS,
11630,SPECIES,COUNTRY,AT,953,CMS,
11630,SPECIES,COUNTRY,AZ,520,CMS,
11630,SPECIES,COUNTRY,AZ,6226,CMS,
11630,SPECIES,COUNTRY,BY,6226,CMS,
11630,SPECIES,COUNTRY,BE,3962,CMS,
11630,SPECIES,COUNTRY,BA,807,CMS,
11630,SPECIES,COUNTRY,BG,6226,CMS,
11630,SPECIES,COUNTRY,BG,3968,CMS,
11630,SPECIES,COUNTRY,HR,3976,CMS,
11630,SPECIES,COUNTRY,CY,519,CMS,
11630,SPECIES,COUNTRY,CZ,3952,CMS,
11630,SPECIES,COUNTRY,CZ,6226,CMS,
11630,SPECIES,COUNTRY,DK,480,CMS,
11630,SPECIES,COUNTRY,EG,557,CMS,
11630,SPECIES,COUNTRY,EE,6226,CMS,
11630,SPECIES,COUNTRY,EE,3966,CMS,
11630,SPECIES,COUNTRY,FI,6226,CMS,
11630,SPECIES,COUNTRY,FI,1034,CMS,
11630,SPECIES,COUNTRY,FR,4482,CMS,
11630,SPECIES,COUNTRY,GE,520,CMS,
11630,SPECIES,COUNTRY,GE,6226,CMS,
11630,SPECIES,COUNTRY,DE,6226,CMS,
11630,SPECIES,COUNTRY,DE,3964,CMS,
11630,SPECIES,COUNTRY,GR,6226,CMS,
11630,SPECIES,COUNTRY,GR,2193,CMS,
11630,SPECIES,COUNTRY,HU,3951,CMS,
11630,SPECIES,COUNTRY,HU,6226,CMS,
11630,SPECIES,COUNTRY,IN,936,CMS,
11630,SPECIES,COUNTRY,IR,988,CMS,
11630,SPECIES,COUNTRY,IQ,5450,CMS,
11630,SPECIES,COUNTRY,IQ,248,CMS,
11630,SPECIES,COUNTRY,IL,3940,CMS,
11630,SPECIES,COUNTRY,IT,3975,CMS,
11630,SPECIES,COUNTRY,JO,257,CMS,
11630,SPECIES,COUNTRY,KZ,3959,CMS,
11630,SPECIES,COUNTRY,KW,372,CMS,
11630,SPECIES,COUNTRY,LV,3967,CMS,
11630,SPECIES,COUNTRY,LV,6226,CMS,
11630,SPECIES,COUNTRY,LB,3971,CMS,
11630,SPECIES,COUNTRY,LY,371,CMS,
11630,SPECIES,COUNTRY,LT,6226,CMS,
11630,SPECIES,COUNTRY,LT,3942,CMS,
11630,SPECIES,COUNTRY,LU,3943,CMS,
11630,SPECIES,COUNTRY,MT,,CMS,
11630,SPECIES,COUNTRY,ME,7683,CMS,
11630,SPECIES,COUNTRY,MA,310,CMS,
11630,SPECIES,COUNTRY,NL,3963,CMS,
11630,SPECIES,COUNTRY,MK,807,CMS,
11630,SPECIES,COUNTRY,NO,3965,CMS,
11630,SPECIES,COUNTRY,NO,6226,CMS,
11630,SPECIES,COUNTRY,OM,6139,CMS,
11630,SPECIES,COUNTRY,PK,,CMS,
11630,SPECIES,COUNTRY,PL,1077,CMS,
11630,SPECIES,COUNTRY,PL,6226,CMS,
11630,SPECIES,COUNTRY,PT,1063,CMS,
11630,SPECIES,COUNTRY,MD,520,CMS,
11630,SPECIES,COUNTRY,MD,6226,CMS,
11630,SPECIES,COUNTRY,RO,6226,CMS,
11630,SPECIES,COUNTRY,RO,390,CMS,
11630,SPECIES,COUNTRY,RU,520,CMS,
11630,SPECIES,COUNTRY,RU,6226,CMS,
11630,SPECIES,COUNTRY,SA,667,CMS,
11630,SPECIES,COUNTRY,SN,474,CMS,
11630,SPECIES,COUNTRY,SK,6226,CMS,
11630,SPECIES,COUNTRY,SK,3937,CMS,
11630,SPECIES,COUNTRY,SI,6226,CMS,
11630,SPECIES,COUNTRY,SI,807,CMS,
11630,SPECIES,COUNTRY,ES,512,CMS,
11630,SPECIES,COUNTRY,SE,6226,CMS,
11630,SPECIES,COUNTRY,SE,937,CMS,
11630,SPECIES,COUNTRY,CH,3974,CMS,
11630,SPECIES,COUNTRY,TN,1072,CMS,
11630,SPECIES,COUNTRY,UA,520,CMS,
11630,SPECIES,COUNTRY,UA,6226,CMS,
11630,SPECIES,COUNTRY,GB,3986,CMS,
95496,SPECIES,COUNTRY,AF,17978,CMS,
95496,SPECIES,COUNTRY,IN,17978,CMS,
95496,SPECIES,COUNTRY,KG,17978,CMS,
95496,SPECIES,COUNTRY,NP,17978,CMS,
95496,SPECIES,COUNTRY,PK,17978,CMS,
95496,SPECIES,COUNTRY,TJ,17978,CMS,
95496,SPECIES,COUNTRY,UZ,17978,CMS,
12073,SPECIES,COUNTRY,AL,,CMS,
12073,SPECIES,COUNTRY,AM,6226,CMS,
12073,SPECIES,COUNTRY,AM,3934,CMS,
12073,SPECIES,COUNTRY,AZ,520,CMS,
12073,SPECIES,COUNTRY,BH,861,CMS,
12073,SPECIES,COUNTRY,BG,6226,CMS,
12073,SPECIES,COUNTRY,BG,3968,CMS,
12073,SPECIES,COUNTRY,CY,519,CMS,
12073,SPECIES,COUNTRY,CD,6367,CMS,
12073,SPECIES,COUNTRY,EG,557,CMS,
12073,SPECIES,COUNTRY,ER,474,CMS,
12073,SPECIES,COUNTRY,ET,474,CMS,
12073,SPECIES,COUNTRY,GE,6226,CMS,
12073,SPECIES,COUNTRY,GE,520,CMS,
12073,SPECIES,COUNTRY,GH,584,CMS,
12073,SPECIES,COUNTRY,GR,6226,CMS,
12073,SPECIES,COUNTRY,GR,2193,CMS,
12073,SPECIES,COUNTRY,IR,988,CMS,
12073,SPECIES,COUNTRY,IQ,248,CMS,
12073,SPECIES,COUNTRY,IL,3940,CMS,
12073,SPECIES,COUNTRY,JO,7542,CMS,
12073,SPECIES,COUNTRY,JO,257,CMS,
12073,SPECIES,COUNTRY,KE,3948,CMS,
12073,SPECIES,COUNTRY,KW,372,CMS,
12073,SPECIES,COUNTRY,NG,,CMS,
12073,SPECIES,COUNTRY,OM,6139,CMS,
12073,SPECIES,COUNTRY,QA,1112,CMS,
12073,SPECIES,COUNTRY,RU,6226,CMS,
12073,SPECIES,COUNTRY,RU,520,CMS,
12073,SPECIES,COUNTRY,RW,474,CMS,
12073,SPECIES,COUNTRY,SA,667,CMS,
12073,SPECIES,COUNTRY,SY,3970,CMS,
12073,SPECIES,COUNTRY,TN,1072,CMS,
12073,SPECIES,COUNTRY,TR,3969,CMS,
12073,SPECIES,COUNTRY,TR,6226,CMS,
12073,SPECIES,COUNTRY,UG,474,CMS,
12073,SPECIES,COUNTRY,AE,931,CMS,
12073,SPECIES,COUNTRY,TZ,474,CMS,
12110,SPECIES,COUNTRY,BD,603,CMS,
12110,SPECIES,COUNTRY,BT,3955,CMS,
12110,SPECIES,COUNTRY,CN,3979,CMS,
12110,SPECIES,COUNTRY,IN,936,CMS,
12110,SPECIES,COUNTRY,LA,3985,CMS,
12110,SPECIES,COUNTRY,MM,1025,CMS,
12110,SPECIES,COUNTRY,NP,627,CMS,
12110,SPECIES,COUNTRY,TH,333,CMS,
12110,SPECIES,COUNTRY,VN,3956,CMS,
12110,SPECIES,COUNTRY,VN,6679,CMS,
11321,SPECIES,COUNTRY,IN,936,CMS,
11321,SPECIES,COUNTRY,NP,627,CMS,
11321,SPECIES,COUNTRY,PK,,CMS,
11321,SPECIES,COUNTRY,LK,3961,CMS,
11959,SPECIES,COUNTRY,BT,3955,CMS,
11959,SPECIES,COUNTRY,CN,3979,CMS,
11959,SPECIES,COUNTRY,IN,936,CMS,
11959,SPECIES,COUNTRY,MM,1025,CMS,
11959,SPECIES,COUNTRY,NP,627,CMS,
11959,SPECIES,COUNTRY,PK,,CMS,
11959,SPECIES,COUNTRY,TH,333,CMS,
11874,SPECIES,COUNTRY,CN,3979,CMS,
11874,SPECIES,COUNTRY,KP,4755,CMS,
11874,SPECIES,TERRITORY,HK,,CMS,
11874,SPECIES,COUNTRY,ID,255,CMS,
11874,SPECIES,COUNTRY,LA,3985,CMS,
11874,SPECIES,COUNTRY,MY,,CMS,
11874,SPECIES,COUNTRY,MN,1040,CMS,
11874,SPECIES,COUNTRY,KR,1147,CMS,
11874,SPECIES,COUNTRY,RU,520,CMS,
11874,SPECIES,COUNTRY,SG,592,CMS,
11874,SPECIES,COUNTRY,TH,333,CMS,
11874,SPECIES,COUNTRY,VN,3956,CMS,
11917,SPECIES,COUNTRY,IN,936,CMS,
11982,SPECIES,COUNTRY,AM,3934,CMS,
11982,SPECIES,COUNTRY,AM,6226,CMS,
11982,SPECIES,COUNTRY,AZ,520,CMS,
11982,SPECIES,COUNTRY,AZ,6226,CMS,
11982,SPECIES,COUNTRY,BH,861,CMS,
11982,SPECIES,COUNTRY,DJ,282,CMS,
11982,SPECIES,COUNTRY,ER,474,CMS,
11982,SPECIES,COUNTRY,ET,474,CMS,
11982,SPECIES,COUNTRY,GE,520,CMS,
11982,SPECIES,COUNTRY,GR,2193,CMS,
11982,SPECIES,COUNTRY,IR,988,CMS,
11982,SPECIES,COUNTRY,IQ,248,CMS,
11982,SPECIES,COUNTRY,IQ,5447,CMS,
11982,SPECIES,COUNTRY,IQ,5454,CMS,
11982,SPECIES,COUNTRY,IL,3940,CMS,
11982,SPECIES,COUNTRY,JO,257,CMS,
11982,SPECIES,COUNTRY,KZ,3959,CMS,
11982,SPECIES,COUNTRY,KE,3948,CMS,
11982,SPECIES,COUNTRY,KW,372,CMS,
11982,SPECIES,COUNTRY,OM,6139,CMS,
11982,SPECIES,COUNTRY,SA,667,CMS,
11982,SPECIES,COUNTRY,SO,3947,CMS,
11982,SPECIES,COUNTRY,TJ,239,CMS,
11982,SPECIES,COUNTRY,TR,6226,CMS,
11982,SPECIES,COUNTRY,TR,3969,CMS,
11982,SPECIES,COUNTRY,TM,520,CMS,
11982,SPECIES,COUNTRY,AE,931,CMS,
11982,SPECIES,COUNTRY,TZ,474,CMS,
11982,SPECIES,COUNTRY,UZ,520,CMS,
11982,SPECIES,COUNTRY,YE,3983,CMS,
96108,SPECIES,COUNTRY,AF,17978,CMS,
96108,SPECIES,COUNTRY,BT,17978,CMS,
96108,SPECIES,COUNTRY,CN,17978,CMS,
96108,SPECIES,COUNTRY,IN,17978,CMS,
96108,SPECIES,COUNTRY,MM,17978,CMS,
96108,SPECIES,COUNTRY,NP,17978,CMS,
96108,SPECIES,COUNTRY,PK,17978,CMS,
96108,SPECIES,COUNTRY,LK,17978,CMS,
96730,SPECIES,COUNTRY,BN,17978,CMS,
96730,SPECIES,COUNTRY,KH,17978,CMS,
96730,SPECIES,COUNTRY,CN,17978,CMS,
96730,SPECIES,COUNTRY,KP,17978,CMS,
96730,SPECIES,COUNTRY,ID,17978,CMS,
96730,SPECIES,COUNTRY,JP,17978,CMS,
96730,SPECIES,COUNTRY,KZ,17978,CMS,
96730,SPECIES,COUNTRY,LA,17978,CMS,
96730,SPECIES,COUNTRY,MY,17978,CMS,
96730,SPECIES,COUNTRY,MM,17978,CMS,
96730,SPECIES,COUNTRY,RU,17978,CMS,
96730,SPECIES,COUNTRY,SG,17978,CMS,
96730,SPECIES,TERRITORY,TW,17978,CMS,
96730,SPECIES,COUNTRY,TH,17978,CMS,
96730,SPECIES,COUNTRY,VN,17978,CMS,
95263,SPECIES,COUNTRY,CN,17978,CMS,
95263,SPECIES,COUNTRY,KP,17978,CMS,
95263,SPECIES,TERRITORY,HK,17978,CMS,
95263,SPECIES,COUNTRY,JP,17978,CMS,
95263,SPECIES,COUNTRY,LA,17978,CMS,
95263,SPECIES,COUNTRY,KR,17978,CMS,
95263,SPECIES,COUNTRY,RU,17978,CMS,
95263,SPECIES,COUNTRY,TH,17978,CMS,
95263,SPECIES,COUNTRY,VN,17978,CMS,
12025,SPECIES,COUNTRY,AZ,,CMS,
12025,SPECIES,COUNTRY,BY,6226,CMS,
12025,SPECIES,COUNTRY,BW,859,CMS,
12025,SPECIES,COUNTRY,BG,3968,CMS,
12025,SPECIES,COUNTRY,CY,519,CMS,
12025,SPECIES,COUNTRY,CZ,6226,CMS,
12025,SPECIES,COUNTRY,CZ,3952,CMS,
12025,SPECIES,COUNTRY,CD,6367,CMS,
12025,SPECIES,COUNTRY,CD,4071,CMS,
12025,SPECIES,COUNTRY,DK,6226,CMS,
12025,SPECIES,COUNTRY,DK,480,CMS,
12025,SPECIES,COUNTRY,EG,557,CMS,
12025,SPECIES,COUNTRY,ER,474,CMS,
12025,SPECIES,COUNTRY,EE,6226,CMS,
12025,SPECIES,COUNTRY,EE,3966,CMS,
12025,SPECIES,COUNTRY,ET,474,CMS,
12025,SPECIES,COUNTRY,FI,6226,CMS,
12025,SPECIES,COUNTRY,FI,1034,CMS,
12025,SPECIES,COUNTRY,DE,3964,CMS,
12025,SPECIES,COUNTRY,DE,6226,CMS,
12025,SPECIES,COUNTRY,GR,2193,CMS,
12025,SPECIES,COUNTRY,HU,3951,CMS,
12025,SPECIES,COUNTRY,HU,6226,CMS,
12025,SPECIES,COUNTRY,IR,988,CMS,
12025,SPECIES,COUNTRY,IQ,248,CMS,
12025,SPECIES,COUNTRY,IL,3940,CMS,
12025,SPECIES,COUNTRY,IT,3975,CMS,
12025,SPECIES,COUNTRY,JO,257,CMS,
12025,SPECIES,COUNTRY,JO,7542,CMS,
12025,SPECIES,COUNTRY,KZ,3959,CMS,
12025,SPECIES,COUNTRY,KE,3948,CMS,
12025,SPECIES,COUNTRY,KW,372,CMS,
12025,SPECIES,COUNTRY,LV,6226,CMS,
12025,SPECIES,COUNTRY,LV,3967,CMS,
12025,SPECIES,COUNTRY,LB,3971,CMS,
12025,SPECIES,COUNTRY,LT,6226,CMS,
12025,SPECIES,COUNTRY,LT,3942,CMS,
12025,SPECIES,COUNTRY,MW,860,CMS,
12025,SPECIES,COUNTRY,ME,7711,CMS,
12025,SPECIES,COUNTRY,MZ,474,CMS,
12025,SPECIES,COUNTRY,NA,474,CMS,
12025,SPECIES,COUNTRY,NL,3963,CMS,
12025,SPECIES,COUNTRY,NO,6226,CMS,
12025,SPECIES,COUNTRY,NO,3965,CMS,
12025,SPECIES,COUNTRY,PL,6226,CMS,
12025,SPECIES,COUNTRY,PL,1077,CMS,
12025,SPECIES,COUNTRY,MD,520,CMS,
12025,SPECIES,COUNTRY,MD,6226,CMS,
12025,SPECIES,COUNTRY,RO,390,CMS,
12025,SPECIES,COUNTRY,RO,6226,CMS,
12025,SPECIES,COUNTRY,RU,520,CMS,
12025,SPECIES,COUNTRY,RU,6226,CMS,
12025,SPECIES,COUNTRY,SA,667,CMS,
12025,SPECIES,COUNTRY,SO,3947,CMS,
12025,SPECIES,COUNTRY,ZA,474,CMS,
12025,SPECIES,COUNTRY,SE,937,CMS,
12025,SPECIES,COUNTRY,SE,6226,CMS,
12025,SPECIES,COUNTRY,SY,3970,CMS,
12025,SPECIES,COUNTRY,TR,3969,CMS,
12025,SPECIES,COUNTRY,UG,474,CMS,
12025,SPECIES,COUNTRY,UA,6226,CMS,
12025,SPECIES,COUNTRY,UA,520,CMS,
12025,SPECIES,COUNTRY,TZ,474,CMS,
12025,SPECIES,COUNTRY,UZ,,CMS,
12025,SPECIES,COUNTRY,YE,3983,CMS,
12025,SPECIES,COUNTRY,ZM,474,CMS,
12025,SPECIES,COUNTRY,ZW,474,CMS,
