Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,reticulata,NULL,87958,S,1746
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,reticulata,NULL,93533,S,1746
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,reticulata,NULL,1839,S,1746
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,reticulata,NULL,87959,S,1746
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,rigida,NULL,94565,S,1748
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,salix,rigida,94584,S,1748
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,rigida,NULL,93546,S,1748
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,robillardi,NULL,93541,S,1749
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,rugosa,NULL,73204,S,1750
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,rugosa,NULL,88023,S,1750
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,salix,NULL,87961,S,1752
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,sarothamnoides,NULL,87962,S,1753
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,sibogae,NULL,87964,S,1756
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,simplex,NULL,87965,S,1757
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,speciosa,NULL,87966,S,1758
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,spinescens,NULL,44530,S,1759
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,spinescens,minor,94582,S,1759
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,spinosa,NULL,73205,S,1760
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,squamosa,NULL,93549,S,1761
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,stechowi,NULL,73206,S,1762
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,stechowi,NULL,88024,S,1762
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,strigosa,NULL,16170,S,1763
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,strigosa,NULL,73207,S,1763
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,subpinnata,NULL,73208,S,1764
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,tanacetum,NULL,44531,S,1765
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,thamnea,NULL,44532,S,1768
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Tanacetipathes,paula,NULL,98953,S,1768
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,thamnoides,NULL,88042,S,1769
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,ulex,NULL,73209,S,1771
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,mimosella,NULL,88025,S,1771
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,verticillata,NULL,87973,S,1773
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,scoparia,NULL,87920,S,1775
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,subpinnata,NULL,87967,S,1776
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,wollastonii,NULL,73210,S,1776
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,wollastoni,NULL,93576,S,1776
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,philippsi,NULL,74573,S,1793
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,congica,NULL,104512,S,1793
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,microdon,NULL,1795,S,1794
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Paraonyx,microdon,NULL,28464,S,1794
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,azarae,27906,S,1797
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarai,NULL,103263,S,1797
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,hershkovitzi,28643,S,1799
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,lemurinus,28647,S,1801
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,bipunctatus,NULL,70669,S,1801
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,miconax,28649,S,1802
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,nancymaae,28651,S,1803
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,nigriceps,28653,S,1804
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,vociferans,28656,S,1806
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Apalone,atra,NULL,27909,S,1820
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,ater,NULL,22195,S,1820
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,spiniferus,ater,28750,S,1820
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,abietina,NULL,93556,S,1834
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,abietina,NULL,78919,S,1834
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,abietina,NULL,78917,S,1834
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,cancellata,NULL,88040,S,1835
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,cancellata,NULL,94564,S,1835
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,filix,NULL,94573,S,1836
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,eupteridea,NULL,1710,S,1836
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,eupteridea,NULL,87925,S,1836
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,filix,NULL,87975,S,1836
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,filix,NULL,87974,S,1836
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,melancholica,NULL,87948,S,1836
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,hancocki,NULL,94568,S,1837
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,humilis,NULL,93555,S,1838
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,humilis,NULL,87976,S,1838
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,somervillei,NULL,94569,S,1840
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,thyoides,NULL,94570,S,1841
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,thyoides,NULL,87978,S,1841
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,undulata,NULL,87979,S,1842
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,undulata,NULL,94571,S,1842
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Campylopterus,cirrochloris,NULL,78809,S,1853
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,cirrochloris,NULL,97739,S,1853
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,erythropterus,NULL,96790,S,1931
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,jonquillaceus,NULL,96789,S,1932
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Aquila,heliaca,adalberti,27912,S,1951
Animalia,CHORDATA,AVES,FALCONIFORMES,CATHARTIDAE,Vultur,audax,NULL,95280,S,1952
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,chrysaetos,NULL,95279,S,1953
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Aquila,orientalis,NULL,28872,S,1957
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Aquila,rapax,orientalis,79445,S,1957
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Aquila,rapax,nipalensis,79446,S,1957
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Morphnus,hastatus,NULL,95277,S,1958
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Aquila,vindhiana,NULL,45534,S,1959
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,rapax,NULL,95278,S,1959
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Aquila,wahlbergi,NULL,88504,S,1961
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,ambigua,NULL,103174,S,1963
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,ambiguus,NULL,96597,S,1963
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,ararauna,NULL,96593,S,1964
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,caninde,NULL,27913,S,1964
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Sittace,caninde,NULL,96594,S,1964
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,auricollis,NULL,73304,S,1965
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Propyrrhura,auricollis,NULL,44379,S,1965
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,chloroptera,NULL,103175,S,1966
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,couloni,NULL,73303,S,1967
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Propyrrhura,couloni,NULL,44377,S,1967
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,macao,NULL,96598,S,1969
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,manilatus,NULL,96601,S,1970
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,manilata,NULL,73302,S,1970
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,maracana,NULL,41587,S,1971
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Propyrrhura,maracana,NULL,44378,S,1971
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Macrocercus,maracana,NULL,96602,S,1971
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,militaris,NULL,96596,S,1972
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,nobilis,NULL,96603,S,1973
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,nobilis,NULL,46787,S,1973
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,severa,NULL,103176,S,1975
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,severus,NULL,96595,S,1975
Animalia,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Sudis,gigas,NULL,94742,S,1991
Animalia,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Sudis,pirarucu,NULL,94743,S,1991
Animalia,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,OSTEOGLOSSIDAE,Vastes,mapae,NULL,94747,S,1991
Animalia,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,OSTEOGLOSSIDAE,Vastes,arapaima,NULL,94744,S,1991
Animalia,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,OSTEOGLOSSIDAE,Vastes,agassizii,NULL,94745,S,1991
Animalia,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,OSTEOGLOSSIDAE,Vastes,cuvieri,NULL,94746,S,1991
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Thectocercus,acuticaudatus,NULL,89496,S,1992
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,acuticaudatus,NULL,96604,S,1992
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,aureus,NULL,96624,S,1993
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eupsittula,aurea,NULL,89505,S,1993
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,auricapilla,NULL,103177,S,1994
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,auricapillus,NULL,96615,S,1994
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,cactorum,NULL,96623,S,1995
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eupsittula,cactorum,NULL,89509,S,1995
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eupsittula,canicularis,NULL,89506,S,1996
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,canicularis,NULL,96621,S,1996
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,chloroptera,NULL,89503,S,1997
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,erythrogenys,NULL,89500,S,1998
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,euops,NULL,89504,S,1999
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Sittace,euops,NULL,96614,S,1999
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,finschi,NULL,96610,S,2000
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,finschi,NULL,89498,S,2000
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,guarouba,NULL,41586,S,2001
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,guarouba,NULL,96605,S,2001
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,rubritorquis,NULL,74574,S,2002
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,brevipes,NULL,2014,S,2002
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,holochlorus,NULL,96607,S,2002
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,rubritorquis,NULL,96608,S,2002
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,holochlorus,strenuus,96609,S,2002
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,holochlora,NULL,89497,S,2002
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,jandaya,NULL,96616,S,2003
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,leucophthalmus,NULL,96613,S,2004
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,leucophthalma,NULL,89502,S,2004
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,leucophthalmus,NULL,103178,S,2004
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,mitratus,NULL,96612,S,2005
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,alticola,NULL,100259,S,2005
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,mitrata,NULL,89501,S,2005
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,nana,NULL,96620,S,2006
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eupsittula,nana,NULL,89508,S,2006
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eupsittula,pertinax,NULL,89507,S,2007
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,pertinax,NULL,96622,S,2007
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,solstitialis,NULL,96617,S,2008
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,wagleri,NULL,89499,S,2010
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,wagleri,NULL,96611,S,2010
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,weddellii,NULL,96618,S,2011
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eupsittula,weddellii,NULL,89510,S,2011
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conurus,astec,NULL,96619,S,2015
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,astec,NULL,27914,S,2015
Animalia,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Perdix,charltonii,NULL,95605,S,2024
Animalia,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tropicoperdix,charltonii,NULL,28753,S,2024
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,alexandri,NULL,97866,S,2046
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,colubris,NULL,97865,S,2047
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Archohelia,rediviva,NULL,96166,S,2049
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Arctocebus,calabarensis,aureus,27918,S,2053
Animalia,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,australis,forsteri,100268,S,2056
Animalia,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,australis,galapagoensis,100269,S,2057
Animalia,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctophoca,philippii,NULL,100267,S,2059
Animalia,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,tasmanicus,NULL,27919,S,2060
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Choriotis,arabs,NULL,28032,S,2085
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Otis,arabs,NULL,95803,S,2085
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Otis,australis,NULL,95806,S,2086
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Choriotis,australis,NULL,28901,S,2086
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Choriotis,kori,NULL,28902,S,2087
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Otis,kori,NULL,95804,S,2087
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Otis,nigriceps,NULL,95805,S,2088
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Choriotis,nigriceps,NULL,28903,S,2088
Animalia,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Phasianus,argus,NULL,95659,S,2099
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,abyssinicus,NULL,97163,S,2164
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Asio,otus,abyssinicus,27922,S,2164
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,capensis,NULL,97166,S,2165
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,clamator,NULL,97160,S,2166
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Rhinoptynx,clamator,NULL,28615,S,2166
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Asio,clamator,NULL,89360,S,2166
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,flammea,NULL,97165,S,2167
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,madagascariensis,NULL,97164,S,2168
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,otus,NULL,97161,S,2169
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Nyctalops,stygius,NULL,97162,S,2170
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,nigricans,NULL,22198,S,2173
Animalia,CHORDATA,REPTILIA,SERPENTES,PYTHONIDAE,Aspidites,collaris,NULL,93593,S,2176
Animalia,CHORDATA,REPTILIA,SERPENTES,PYTHONIDAE,Aspidites,melanocephalus,ramsayi,93594,S,2176
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Asterosmilia,marchadi,NULL,41690,S,2203
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Dasmosmilia,marchadi,NULL,89589,S,2203
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Ceratotrochus,johnsoni,NULL,89394,S,2203
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Ceratocyathus,prolifer,NULL,90063,S,2204
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Asterosmilia,prolifera,NULL,41689,S,2204
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Caulastraea,connata,NULL,42333,S,2219
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,tangolaensis,NULL,2242,S,2222
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,gardnerensis,NULL,89124,S,2229
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,lajollaensis,NULL,42214,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,pulchella,NULL,2238,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,sanfelipensis,NULL,2240,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,oaxacensis,NULL,2235,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,pedersenii,NULL,2236,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,cortezi,NULL,2225,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,hancocki,NULL,2231,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,caboensis,NULL,2221,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,concepcionensis,NULL,2223,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,concinna,NULL,2224,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,coronadosensis,NULL,90930,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,insignifica,NULL,89316,S,2230
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,michelinii,NULL,89616,S,2237
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,danae,NULL,88793,S,2237
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,edwardsii,NULL,88918,S,2237
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,astreiformis,NULL,88402,S,2237
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Madrepora,poculata,NULL,89963,S,2237
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Caryophyllia,solitaria,NULL,90428,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,braziliensis,NULL,88468,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,minuta,NULL,2234,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,epithecata,NULL,2228,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,granulata,NULL,89186,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,neglecta,NULL,89738,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Astrangia,solitaria,portoricensis,90899,S,2241
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Dendrophyllia,atrata,NULL,6454,S,2244
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,stellae,NULL,90469,S,2254
