Kingdom,SpcRecID, LegListing, LegDateListed, CountryRecID, LegNotes
Animalia,1794, I, 1985-08-01, NULL,"II > I; popns of CM, NG"
Animalia,1794, II, 1985-08-01, NULL, All popns except those listed on I
Animalia,1797, II, 1977-02-04, NULL, NULL
Animalia,1799, II, 1977-02-04, NULL, NULL
Animalia,1801, II, 1977-02-04, NULL, NULL
Animalia,1802, II, 1977-02-04, NULL, NULL
Animalia,1803, II, 1977-02-04, NULL, NULL
Animalia,1804, II, 1977-02-04, NULL, NULL
Animalia,1805, II, 1977-02-04, NULL, NULL
Animalia,1806, II, 1977-02-04, NULL, NULL
Animalia,1820, I, 1975-07-01, NULL, NULL
Animalia,1834, II, 1981-06-06, NULL, NULL
Animalia,1835, II, 1981-06-06, NULL, NULL
Animalia,1836, II, 1981-06-06, NULL, NULL
Animalia,1837, II, 1981-06-06, NULL, NULL
Animalia,1838, II, 1981-06-06, NULL, NULL
Animalia,1840, II, 1981-06-06, NULL, NULL
Animalia,1841, II, 1981-06-06, NULL, NULL
Animalia,1842, II, 1981-06-06, NULL, NULL
Animalia,1853, II, 1987-10-22, NULL, NULL
Animalia,1931, II, 1981-06-06, NULL, NULL
Animalia,1932, II, 1981-06-06, NULL, NULL
Animalia,1951, I, 1975-07-01, NULL, NULL
Animalia,1952, II, 1977-02-04, NULL, NULL
Animalia,1953, II, 1975-07-01, NULL, NULL
Animalia,1953, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,1954, II, 1979-06-28, NULL, NULL
Animalia,1955, II, 1977-02-04, NULL, NULL
Animalia,1956, I, 1977-02-04, NULL, NULL
Animalia,1957, II, 1977-02-04, NULL, NULL
Animalia,1958, II, 1979-06-28, NULL, NULL
Animalia,1959, II, 1979-06-28, NULL, NULL
Animalia,1960, II, 1977-02-04, NULL, NULL
Animalia,1961, II, 1977-02-04, NULL, NULL
Animalia,1963, II, 1981-06-06, NULL, Included with PSITTACIFORMES spp.
Animalia,1963, I, 1985-08-01, NULL, NULL
Animalia,1964, II, 1981-06-06, NULL, NULL
Animalia,1965, II, 1981-06-06, NULL, NULL
Animalia,1966, II, 1981-06-06, NULL, NULL
Animalia,1967, II, 1981-06-06, NULL, NULL
Animalia,1967, I, 2003-02-13, NULL, NULL
Animalia,1968, I, 1983-07-29, NULL, NULL
Animalia,1968, II, 1981-06-06, NULL, NULL
Animalia,1969, II, 1981-06-06, NULL, Included with PSITTACIFORMES spp.
Animalia,1969, I, 1985-08-01, NULL, NULL
Animalia,1970, II, 1981-06-06, NULL, NULL
Animalia,1971, I, 1990-01-18, NULL, NULL
Animalia,1971, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1972, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1972, I, 1987-10-22, NULL, NULL
Animalia,1973, II, 1981-06-06, NULL, NULL
Animalia,1974, I, 1983-07-29, NULL, NULL
Animalia,1974, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1975, II, 1981-06-06, NULL, NULL
Animalia,1991, II, 1975-07-01, NULL, NULL
Animalia,1992, II, 1981-06-06, NULL, NULL
Animalia,1993, II, 1981-06-06, NULL, NULL
Animalia,1994, II, 1981-06-06, NULL, NULL
Animalia,1995, II, 1981-06-06, NULL, NULL
Animalia,1996, II, 1981-06-06, NULL, NULL
Animalia,1997, II, 1981-06-06, NULL, NULL
Animalia,1998, II, 1981-06-06, NULL, NULL
Animalia,1999, II, 1981-06-06, NULL, NULL
Animalia,2000, II, 1981-06-06, NULL, NULL
Animalia,2001, I, 1975-07-01, NULL, NULL
Animalia,2002, II, 1981-06-06, NULL, NULL
Animalia,2003, II, 1981-06-06, NULL, NULL
Animalia,2004, II, 1981-06-06, NULL, NULL
Animalia,2005, II, 1981-06-06, NULL, NULL
Animalia,2006, II, 1981-06-06, NULL, NULL
Animalia,2007, II, 1981-06-06, NULL, NULL
Animalia,2008, II, 1981-06-06, NULL, NULL
Animalia,2009, II, 1981-06-06, NULL, NULL
Animalia,2010, II, 1981-06-06, NULL, NULL
Animalia,2011, II, 1981-06-06, NULL, NULL
Animalia,2015, II, 1981-06-06, NULL, NULL
Animalia,2046, II, 1987-10-22, NULL, NULL
Animalia,2047, II, 1987-10-22, NULL, NULL
Animalia,2049, II, 1990-01-18, NULL, NULL
Animalia,2053, II, 1977-02-04, NULL, NULL
Animalia,2054, II, 1977-02-04, NULL, NULL
Animalia,2055, II, 1975-07-01, NULL, NULL
Animalia,2055, II, 1977-02-04, NULL, Included with Arctocephalus spp.
Animalia,2056, II, 1977-02-04, NULL, NULL
Animalia,2057, II, 1975-07-01, NULL, NULL
Animalia,2057, II, 1977-02-04, NULL, Included with Arctocephalus spp.
Animalia,2058, II, 1977-02-04, NULL, NULL
Animalia,2059, II, 1975-07-01, NULL, NULL
Animalia,2059, II, 1977-02-04, NULL, Included with Arctocephalus spp.
Animalia,2060, II, 1977-02-04, NULL, NULL
Animalia,2061, II, 1977-02-04, NULL, Included with Arctocephalus spp.
Animalia,2061, I, 1979-06-28, NULL, NULL
Animalia,2061, II, 1975-07-01, NULL, NULL
Animalia,2062, II, 1977-02-04, NULL, NULL
Animalia,2085, II, 1987-10-22, NULL, NULL
Animalia,2086, II, 1987-10-22, NULL, NULL
Animalia,2087, II, 1987-10-22, NULL, NULL
Animalia,2088, I, 1979-06-28, NULL, NULL
Animalia,2088, II, 1975-07-01, NULL, NULL
Animalia,2099, II, 1975-07-01, NULL, NULL
Animalia,2164, II, 1979-06-28, NULL, NULL
Animalia,2165, II, 1979-06-28, NULL, NULL
Animalia,2166, II, 1979-06-28, NULL, NULL
Animalia,2167, II, 1979-06-28, NULL, NULL
Animalia,2168, II, 1979-06-28, NULL, NULL
Animalia,2169, II, 1979-06-28, NULL, NULL
Animalia,2170, II, 1979-06-28, NULL, NULL
Animalia,2173, I, 1975-07-01, NULL, NULL
Animalia,2175, II, 1977-02-04, NULL, NULL
Animalia,2176, II, 1977-02-04, NULL, NULL
Animalia,2203, II, 1990-01-18, NULL, NULL
Animalia,2204, II, 1990-01-18, NULL, NULL
Animalia,2219, II, 1990-01-18, NULL, NULL
Animalia,2220, II, 1990-01-18, NULL, NULL
Animalia,2222, II, 1990-01-18, NULL, NULL
Animalia,2226, II, 1990-01-18, NULL, NULL
Animalia,2227, II, 1990-01-18, NULL, NULL
Animalia,2229, II, 1990-01-18, NULL, NULL
Animalia,2230, II, 1990-01-18, NULL, NULL
Animalia,2232, II, 1990-01-18, NULL, NULL
Animalia,2233, II, 1990-01-18, NULL, NULL
Animalia,2237, II, 1990-01-18, NULL, NULL
Animalia,2239, II, 1990-01-18, NULL, NULL
Animalia,2241, II, 1990-01-18, NULL, NULL
Animalia,2243, II, 1990-01-18, NULL, NULL
Animalia,2244, II, 1990-01-18, NULL, NULL
Animalia,2245, II, 1975-07-01, NULL, NULL
Animalia,2246, II, 1975-07-01, NULL, NULL
Animalia,2247, II, 1975-07-01, NULL, NULL
Animalia,2248, II, 1975-07-01, NULL, NULL
Animalia,2249, II, 1975-07-01, NULL, NULL
Animalia,2250, II, 1990-01-18, NULL, NULL
Animalia,2252, II, 1990-01-18, NULL, NULL
Animalia,2253, II, 1990-01-18, NULL, NULL
Animalia,2254, II, 1990-01-18, NULL, NULL
Animalia,2255, II, 1990-01-18, NULL, NULL
Animalia,2256, II, 1990-01-18, NULL, NULL
Animalia,2257, II, 1990-01-18, NULL, NULL
Animalia,2258, II, 1990-01-18, NULL, NULL
Animalia,2259, II, 1990-01-18, NULL, NULL
Animalia,2260, II, 1990-01-18, NULL, NULL
Animalia,2261, II, 1990-01-18, NULL, NULL
Animalia,2262, II, 1990-01-18, NULL, NULL
Animalia,2263, II, 1990-01-18, NULL, NULL
Animalia,2264, II, 1990-01-18, NULL, NULL
Animalia,2266, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,2268, II, 1990-01-18, NULL, NULL
Animalia,2269, II, 1990-01-18, NULL, NULL
Animalia,2274, II, 1975-07-01, NULL, NULL
Animalia,2274, Deleted, 1987-10-22, NULL, NULL
Animalia,2276, II, 1977-02-04, NULL, NULL
Animalia,2277, II, 1977-02-04, NULL, NULL
Animalia,2278, II, 1977-02-04, NULL, NULL
Animalia,2279, II, 1977-02-04, NULL,Except A.g. frontatus and A.g. panamensis which are listed on I
Animalia,2279, I, 1975-07-01, NULL,A. g. frontatus and A. g. panamensis only
Animalia,2280, I, 1975-07-01, NULL, NULL
Animalia,2281, I, 1975-07-01, NULL, NULL
Animalia,2282, II, 1977-02-04, NULL, NULL
Animalia,2283, II, 1977-02-04, NULL, NULL
Animalia,2284, II, 1977-02-04, NULL, NULL
Animalia,2302, I, 1975-07-01, NULL, NULL
Animalia,2349, I, 1979-06-28, NULL, NULL
Animalia,2350, II, 1979-06-28, NULL, NULL
Animalia,2351, II, 1979-06-28, NULL, NULL
Animalia,2372, I, 1975-07-01, NULL, NULL
Animalia,2376, II, 2003-02-13, NULL, NULL
Animalia,2381, II, 1987-10-22, NULL, NULL
Animalia,2382, II, 1987-10-22, NULL, NULL
Animalia,2385, II, 1987-10-22, NULL, NULL
Animalia,2386, II, 1987-10-22, NULL, NULL
Animalia,2387, II, 1987-10-22, NULL, NULL
Animalia,2399, II, 1990-01-18, NULL, NULL
Animalia,2400, II, 1990-01-18, NULL, NULL
Animalia,2401, II, 1990-01-18, NULL, NULL
Animalia,2402, II, 1990-01-18, NULL, NULL
Animalia,2413, II, 1990-01-18, NULL, NULL
Animalia,2414, II, 1990-01-18, NULL, NULL
Animalia,2415, II, 1990-01-18, NULL, NULL
Animalia,2416, II, 1979-06-28, NULL, NULL
Animalia,2434, I, 1975-07-01, NULL, NULL
Animalia,2435, I, 1975-07-01, NULL, NULL
Animalia,2437, II, 1979-06-28, NULL, NULL
Animalia,2438, II, 1979-06-28, NULL, NULL
Animalia,2439, II, 1979-06-28, NULL, NULL
Animalia,2440, II, 1979-06-28, NULL, NULL
Animalia,2441, II, 1979-06-28, NULL, NULL
Animalia,2442, II, 1987-10-22, NULL, NULL
Animalia,2445, I, 1975-07-01, NULL, NULL
Animalia,2446, I, 1975-07-01, NULL, NULL
Animalia,2447, I, 1975-07-01, NULL, NULL
Animalia,2461, I, 1975-07-01, NULL, NULL
Animalia,2467, I, 1975-07-01, NULL, NULL
Animalia,2473, II, 1987-10-22, NULL, NULL
Animalia,2474, I, 1986-01-01, NULL, Except stock of west Greenland
Animalia,2474, II, 1986-01-01, NULL, West Greenland stock
Animalia,2474, II, 1979-06-28, NULL, NULL
Animalia,2475, I, 1977-02-04, NULL,"N. Pacific stock, and stock in area from 0' to 70'E, from equator to Antarctic continent."
Animalia,2475, II, 1977-02-04, NULL, All stocks except those listed on I
Animalia,2475, I, 1981-06-06, NULL, All popns
Animalia,2476, I, 1983-07-29, NULL, NULL
Animalia,2476, II, 1979-06-28, NULL, NULL
Animalia,2477, I, 1975-07-01, NULL, NULL
Animalia,2478, I, 1981-06-06, NULL, All stocks
Animalia,2478, I, 1977-02-04, NULL, All stocks except those in II
Animalia,2478, II, 1977-02-04, NULL,"Stocks in N. Atlantic off Iceland and off Newfoundland; stock in area from 40S to the Antarctic continent, from 120W to 60W"
Animalia,2480, II, 1979-06-28, NULL, NULL
Animalia,2480, I, 1986-01-01, NULL, NULL
Animalia,2484, II, 1990-01-18, NULL, NULL
Animalia,2485, II, 1990-01-18, NULL, NULL
Animalia,2486, II, 1990-01-18, NULL, NULL
Animalia,2487, II, 1990-01-18, NULL, NULL
Animalia,2488, II, 1990-01-18, NULL, NULL
Animalia,2489, II, 1990-01-18, NULL, NULL
Animalia,2490, II, 1990-01-18, NULL, NULL
Animalia,2491, II, 1990-01-18, NULL, NULL
Animalia,2492, II, 1990-01-18, NULL, NULL
Animalia,2493, II, 1990-01-18, NULL, NULL
Animalia,2494, II, 1990-01-18, NULL, NULL
Animalia,2495, II, 1990-01-18, NULL, NULL
Animalia,2496, II, 1990-01-18, NULL, NULL
Animalia,2497, II, 1990-01-18, NULL, NULL
Animalia,2499, II, 1990-01-18, NULL, NULL
Animalia,2500, II, 1990-01-18, NULL, NULL
Animalia,2501, II, 1990-01-18, NULL, NULL
Animalia,2502, II, 1990-01-18, NULL, NULL
Animalia,2503, II, 1990-01-18, NULL, NULL
Animalia,2504, II, 1990-01-18, NULL, NULL
Animalia,2505, II, 1990-01-18, NULL, NULL
Animalia,2506, II, 1990-01-18, NULL, NULL
Animalia,2508, II, 1990-01-18, NULL, NULL
Animalia,2509, II, 1990-01-18, NULL, NULL
Animalia,2510, II, 1990-01-18, NULL, NULL
Animalia,2512, II, 1990-01-18, NULL, NULL
Animalia,2513, II, 1990-01-18, NULL, NULL
Animalia,2515, II, 1990-01-18, NULL, NULL
Animalia,2516, II, 1990-01-18, NULL, NULL
Animalia,2517, II, 1990-01-18, NULL, NULL
Animalia,2518, II, 1990-01-18, NULL, NULL
Animalia,2519, II, 1990-01-18, NULL, NULL
Animalia,2521, II, 1990-01-18, NULL, NULL
Animalia,2522, II, 1990-01-18, NULL, NULL
Animalia,2523, II, 1990-01-18, NULL, NULL
Animalia,2525, II, 1990-01-18, NULL, NULL
Animalia,2526, II, 1990-01-18, NULL, NULL
Animalia,2527, II, 1990-01-18, NULL, NULL
Animalia,2536, II, 1985-08-01, NULL, NULL
Animalia,2537, II, 1975-07-01, NULL, NULL
Animalia,2537, II, 1985-08-01, NULL, Listed under Gruidae spp.
Animalia,2550, II, 1990-01-18, NULL, NULL
Animalia,2551, II, 1990-01-18, NULL, NULL
Animalia,2552, II, 1990-01-18, NULL, NULL
Animalia,2614, I, 1975-07-01, NULL, NULL
Animalia,2617, II, 1990-01-18, NULL, NULL
Animalia,2622, II, 1981-06-06, NULL, NULL
Animalia,2623, II, 1981-06-06, NULL, NULL
Animalia,2624, II, 1981-06-06, NULL, NULL
Animalia,2625, II, 1981-06-06, NULL, NULL
Animalia,2626, II, 1981-06-06, NULL, NULL
Animalia,2627, II, 1981-06-06, NULL, NULL
Animalia,2628, II, 1981-06-06, NULL, NULL
Animalia,2629, II, 1981-06-06, NULL, NULL
Animalia,2630, II, 1981-06-06, NULL, NULL
Animalia,2631, II, 1981-06-06, NULL, NULL
Animalia,2632, II, 1981-06-06, NULL, NULL
Animalia,2633, II, 1981-06-06, NULL, NULL
Animalia,2634, II, 1990-01-18, NULL, NULL
Animalia,2635, II, 1990-01-18, NULL, NULL
Animalia,2762, II, 1979-06-28, NULL, NULL
Animalia,2762, I, 1983-07-29, NULL, NULL
Animalia,2763, I, 1983-07-29, NULL, Included with Berardius spp.
Animalia,2763, II, 1979-06-28, NULL, NULL
Animalia,2783, I, 1979-06-28, NULL, NULL
Animalia,2784, I, 1975-07-01, NULL, NULL
Animalia,2784, I, 1979-06-28, NULL, Included with Bettongia spp.
Animalia,2785, I, 1979-06-28, NULL, Included with Bettongia spp.
Animalia,2785, I, 1975-07-01, NULL, NULL
Animalia,2787, I, 1975-07-01, NULL, NULL
Animalia,2787, I, 1979-06-28, NULL, Included with Bettongia spp.
Animalia,2795, II, 1987-10-22, NULL, NULL
Animalia,2796, II, 1987-10-22, NULL, NULL
Animalia,2797, II, 1987-10-22, NULL, NULL
Animalia,2798, II, 1987-10-22, NULL, NULL
Animalia,2813, I, 1975-07-01, NULL, NULL
Animalia,2813, II, 1997-09-18, NULL, NULL
Animalia,2815, I, 1975-07-01, NULL, Subspecies _athabascae_ only
Animalia,2815, II, 1997-09-18, NULL, Subspecies _athabascae_ only
Animalia,2828, I, 1975-07-01, NULL, NULL
Animalia,2830, II, 1990-01-18, NULL, NULL
Animalia,2831, II, 1990-01-18, NULL, NULL
Animalia,2833, II, 1990-01-18, NULL, NULL
Animalia,2836, II, 1977-02-04, NULL, Included with Boidae spp.
Animalia,2836, II, 1975-07-01, NULL, NULL
Animalia,2837, I, 1987-10-22, NULL, NULL
Animalia,2837, II, 1977-02-04, NULL, Listed under Boidae spp.
Animalia,2848, II, 1987-10-22, NULL, NULL
Animalia,2849, II, 1987-10-22, NULL, NULL
Animalia,2850, II, 1987-10-22, NULL, NULL
Animalia,2851, II, 1981-06-06, NULL, NULL
Animalia,2852, II, 1981-06-06, NULL, NULL
Animalia,2853, II, 1981-06-06, NULL, NULL
Animalia,2854, II, 1981-06-06, NULL, NULL
Animalia,2855, II, 1981-06-06, NULL, NULL
Animalia,2856, II, 1981-06-06, NULL, NULL
Animalia,2864, I, 1977-02-04, NULL, NULL
Animalia,2876, II, 1990-01-18, NULL, NULL
Animalia,2887, I, 1975-07-01, NULL,Excludes the domestic form of Bos gaurus referenced as Bos frontalis (see CITES Doc. 11.11.4.2)
Animalia,2889, I, 1975-07-01, NULL,Excludes the domestic form of Bos mutus referenced as Bos grunniens (see CITES Doc. 11.11.4.2)
Animalia,2890, I, 1975-07-01, NULL, NULL
Animalia,2916, Deleted, 2002-12-15, NULL, NULL
Animalia,2918, Deleted, 2002-12-15, NULL, NULL
Animalia,2919, Deleted, 2002-12-15, NULL, NULL
Animalia,2920, Deleted, 2002-12-15, NULL, NULL
Animalia,2921, Deleted, 2002-12-15, NULL, NULL
Animalia,2954, II, 1990-01-18, NULL, NULL
Animalia,2964, I, 1981-06-06, NULL, NULL
Animalia,2965, I, 1981-06-06, NULL, NULL
Animalia,2967, II, 1995-02-16, NULL, NULL
Animalia,2968, II, 1995-02-16, NULL, NULL
Animalia,2969, II, 1995-02-16, NULL, NULL
Animalia,2970, II, 1995-02-16, NULL, NULL
Animalia,2971, II, 1995-02-16, NULL, NULL
Animalia,2972, II, 1995-02-16, NULL, NULL
Animalia,2973, II, 1995-02-16, NULL, NULL
Animalia,2974, II, 1995-02-16, NULL, NULL
Animalia,2975, II, 1995-02-16, NULL, NULL
Animalia,2976, II, 1995-02-16, NULL, NULL
Animalia,2977, II, 1985-08-01, NULL, NULL
Animalia,2977, II, 1995-02-16, NULL,Included with Brachypelma spp.
Animalia,2978, II, 1995-02-16, NULL, NULL
Animalia,2980, II, 1995-02-16, NULL, NULL
Animalia,2993, I, 1975-07-01, NULL, NULL
Animalia,2994, I, 1975-07-01, NULL, NULL
Animalia,2999, II, 1977-02-04, NULL, NULL
Animalia,3001, II, 1977-02-04, NULL, NULL
Animalia,3003, II, 1977-02-04, NULL, NULL
Animalia,3008, II, 1977-02-04, NULL, NULL
Animalia,3009, II, 1977-02-04, NULL, NULL
Animalia,3010, II, 1977-02-04, NULL, NULL
Animalia,3011, II, 1977-02-04, NULL, NULL
Animalia,3012, II, 1977-02-04, NULL, NULL
Animalia,3013, II, 1977-02-04, NULL, NULL
Animalia,3015, II, 1977-02-04, NULL, NULL
Animalia,3016, II, 1977-02-04, NULL, NULL
Animalia,3017, II, 1977-02-04, NULL, NULL
Animalia,3019, II, 1977-02-04, NULL, NULL
Animalia,3021, II, 1977-02-04, NULL, NULL
Animalia,3038, II, 1983-07-29, NULL, NULL
Animalia,3057, I, 1975-07-01, NULL, Subspecies _leucopareia_ only
Animalia,3058, I, 1975-07-01, NULL, NULL
Animalia,3060, II, 1975-07-01, NULL, NULL
Animalia,3061, I, 1975-07-01, NULL, NULL
Animalia,3083, I, 2003-02-13, NULL, NULL
Animalia,3084, II, 2003-02-13, NULL, NULL
Animalia,3085, II, 2003-02-13, NULL, NULL
Animalia,3086, II, 2003-02-13, NULL, NULL
Animalia,3087, II, 2003-02-13, NULL, NULL
Animalia,3088, II, 2003-02-13, NULL, NULL
Animalia,3089, II, 2003-02-13, NULL, NULL
Animalia,3090, II, 2003-02-13, NULL, NULL
Animalia,3091, II, 2003-02-13, NULL, NULL
Animalia,3093, II, 2003-02-13, NULL, NULL
Animalia,3094, II, 2003-02-13, NULL, NULL
Animalia,3095, II, 2003-02-13, NULL, NULL
Animalia,3096, II, 2003-02-13, NULL, NULL
Animalia,3097, II, 2003-02-13, NULL, NULL
Animalia,3098, II, 2003-02-13, NULL, NULL
Animalia,3099, II, 2003-02-13, NULL, NULL
Animalia,3100, II, 2003-02-13, NULL, NULL
Animalia,3102, II, 2003-02-13, NULL, NULL
Animalia,3103, II, 2003-02-13, NULL, NULL
Animalia,3104, II, 2003-02-13, NULL, NULL
Animalia,3108, II, 2003-02-13, NULL, NULL
Animalia,3110, II, 2003-02-13, NULL, NULL
Animalia,3111, II, 2003-02-13, NULL, NULL
Animalia,3112, II, 1981-06-06, NULL, NULL
Animalia,3113, II, 1981-06-06, NULL, NULL
Animalia,3114, II, 1981-06-06, NULL, NULL
Animalia,3115, II, 1981-06-06, NULL, NULL
Animalia,3116, II, 1981-06-06, NULL, NULL
Animalia,3117, II, 1981-06-06, NULL, NULL
Animalia,3118, II, 1981-06-06, NULL, NULL
Animalia,3119, II, 1981-06-06, NULL, NULL
Animalia,3126, I, 1975-07-01, NULL, NULL
Animalia,3127, I, 1975-07-01, NULL, NULL
Animalia,3128, I, 1975-07-01, NULL, NULL
Animalia,3130, II, 1979-06-28, NULL, NULL
Animalia,3131, II, 1979-06-28, NULL, NULL
Animalia,3133, II, 1977-02-04, NULL, NULL
Animalia,3133, II, 1979-06-28, NULL, Included with STRIGIFORMES spp.
Animalia,3134, II, 1979-06-28, NULL, NULL
Animalia,3135, II, 1979-06-28, NULL, NULL
Animalia,3136, II, 1979-06-28, NULL, NULL
Animalia,3137, II, 1979-06-28, NULL, NULL
Animalia,3138, II, 1979-06-28, NULL, NULL
Animalia,3139, II, 1979-06-28, NULL, NULL
Animalia,3140, II, 1979-06-28, NULL, NULL
Animalia,3141, II, 1979-06-28, NULL, NULL
Animalia,3142, II, 1979-06-28, NULL, NULL
Animalia,3143, II, 1979-06-28, NULL, NULL
Animalia,3144, II, 1979-06-28, NULL, NULL
Animalia,3150, I, 1992-06-11, NULL, All sspp.
Animalia,3150, I, 1979-06-28, NULL, Subspecies _homrai_ only
Animalia,3150, II, 1975-07-01, NULL, NULL
Animalia,3151, II, 1990-01-18, NULL, NULL
Animalia,3152, II, 1990-01-18, NULL, NULL
Animalia,3153, I, 1975-07-01, NULL, NULL
Animalia,3154, I, 1979-06-28, NULL, NULL
Animalia,3154, I, 1992-06-11, NULL, Included with B. bicornis
Animalia,3155, II, 1975-07-01, NULL, NULL
Animalia,3155, II, 1992-06-11, NULL, Included with Buceros spp.
Animalia,3156, II, 1975-07-01, NULL, NULL
Animalia,3156, II, 1992-06-11, NULL, Included with Buceros spp.
Animalia,3160, II, 1985-08-01, NULL, NULL
Animalia,3171, Deleted, 1977-07-01, NULL, NULL
Animalia,3172, Deleted, 1985-08-01, NULL, NULL
Animalia,3172, I, 1975-07-01, NULL, NULL
Animalia,3172, I, 1995-02-16, NULL, NULL
Animalia,3173, II, 1975-07-01, NULL, NULL
Animalia,3173, Deleted, 2000-07-19, NULL, NULL
Animalia,3174, I, 1975-07-01, NULL, NULL
Animalia,3339, II, 1977-02-04, NULL, NULL
Animalia,3339, Deleted, 1997-09-18, NULL, NULL
Animalia,3339, I, 1975-07-01, NULL, NULL
Animalia,3340, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,3341, II, 1979-06-28, NULL, NULL
Animalia,3342, II, 1979-06-28, NULL, NULL
Animalia,3343, II, 1979-06-28, NULL, NULL
Animalia,3344, II, 1979-06-28, NULL, NULL
Animalia,3345, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,3346, II, 1979-06-28, NULL, NULL
Animalia,3347, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,3349, II, 1979-06-28, NULL, NULL
Animalia,3350, II, 1979-06-28, NULL, NULL
Animalia,3351, II, 1979-06-28, NULL, NULL
Animalia,3352, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,3353, II, 1979-06-28, NULL, NULL
Animalia,3354, II, 1979-06-28, NULL, NULL
