taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,Tags
7411,SPECIES,COUNTRY,AR,19373,CITES_EU,
7411,SPECIES,COUNTRY,BZ,19373,CITES_EU,
7411,SPECIES,COUNTRY,BR,19373,CITES_EU,
7411,SPECIES,COUNTRY,CM,19373,CITES_EU,
7411,SPECIES,COUNTRY,CR,19373,CITES_EU,
7411,SPECIES,COUNTRY,GT,19373,CITES_EU,
7411,SPECIES,COUNTRY,HN,19373,CITES_EU,
7411,SPECIES,COUNTRY,IT,19373,CITES_EU,distribution uncertain
7411,SPECIES,COUNTRY,MX,19373,CITES_EU,
7411,SPECIES,COUNTRY,MC,19373,CITES_EU,distribution uncertain
7411,SPECIES,COUNTRY,MA,19373,CITES_EU,
7411,SPECIES,COUNTRY,NA,19373,CITES_EU,
7411,SPECIES,COUNTRY,PA,19373,CITES_EU,
7411,SPECIES,COUNTRY,SL,19373,CITES_EU,
7411,SPECIES,COUNTRY,ES,19373,CITES_EU,distribution uncertain
7411,SPECIES,COUNTRY,UY,19373,CITES_EU,
7411,SPECIES,COUNTRY,EH,19373,CITES_EU,
6417,SPECIES,COUNTRY,DZ,19373,CITES_EU,distribution uncertain
6417,SPECIES,COUNTRY,GW,19373,CITES_EU,
6417,SPECIES,COUNTRY,LY,19373,CITES_EU,
6417,SPECIES,COUNTRY,MR,19373,CITES_EU,
6417,SPECIES,COUNTRY,MC,19373,CITES_EU,distribution uncertain
6417,SPECIES,COUNTRY,MA,19373,CITES_EU,
6417,SPECIES,COUNTRY,PT,19373,CITES_EU,
6417,SPECIES,COUNTRY,SL,19373,CITES_EU,
6417,SPECIES,COUNTRY,TG,19373,CITES_EU,
6417,SPECIES,COUNTRY,TN,19373,CITES_EU,
6417,SPECIES,COUNTRY,EH,19373,CITES_EU,
6250,SPECIES,COUNTRY,AU,19373,CITES_EU,
6250,SPECIES,COUNTRY,BH,19373,CITES_EU,
6250,SPECIES,COUNTRY,BD,19373,CITES_EU,
6250,SPECIES,COUNTRY,BN,19373,CITES_EU,
6250,SPECIES,COUNTRY,KH,19373,CITES_EU,
6250,SPECIES,COUNTRY,DJ,19373,CITES_EU,
6250,SPECIES,COUNTRY,EG,19373,CITES_EU,
6250,SPECIES,COUNTRY,ER,19373,CITES_EU,
6250,SPECIES,COUNTRY,IN,19373,CITES_EU,
6250,SPECIES,COUNTRY,ID,19373,CITES_EU,
6250,SPECIES,COUNTRY,IQ,19373,CITES_EU,
6250,SPECIES,COUNTRY,IL,19373,CITES_EU,
6250,SPECIES,COUNTRY,JO,19373,CITES_EU,
6250,SPECIES,COUNTRY,KE,19373,CITES_EU,
6250,SPECIES,COUNTRY,KW,19373,CITES_EU,
6250,SPECIES,COUNTRY,MY,19373,CITES_EU,
6250,SPECIES,COUNTRY,MZ,19373,CITES_EU,
6250,SPECIES,COUNTRY,OM,19373,CITES_EU,
6250,SPECIES,COUNTRY,PK,19373,CITES_EU,
6250,SPECIES,COUNTRY,PG,19373,CITES_EU,
6250,SPECIES,COUNTRY,PH,19373,CITES_EU,
6250,SPECIES,COUNTRY,QA,19373,CITES_EU,
6250,SPECIES,COUNTRY,SA,19373,CITES_EU,
6250,SPECIES,COUNTRY,SG,19373,CITES_EU,
6250,SPECIES,COUNTRY,LK,19373,CITES_EU,
6250,SPECIES,COUNTRY,SD,19373,CITES_EU,
6250,SPECIES,COUNTRY,TH,19373,CITES_EU,
6250,SPECIES,COUNTRY,TL,19373,CITES_EU,
6250,SPECIES,COUNTRY,AE,19373,CITES_EU,
6250,SPECIES,COUNTRY,TZ,19373,CITES_EU,
6250,SPECIES,COUNTRY,VN,19373,CITES_EU,
6250,SPECIES,COUNTRY,YE,19373,CITES_EU,
6257,SPECIES,COUNTRY,AO,19373,CITES_EU,
6257,SPECIES,COUNTRY,AG,19373,CITES_EU,
6257,SPECIES,COUNTRY,AU,19373,CITES_EU,
6257,SPECIES,COUNTRY,BS,19373,CITES_EU,
6257,SPECIES,COUNTRY,BH,19373,CITES_EU,
6257,SPECIES,COUNTRY,BD,19373,CITES_EU,
6257,SPECIES,COUNTRY,BB,19373,CITES_EU,
6257,SPECIES,COUNTRY,BZ,19373,CITES_EU,
6257,SPECIES,COUNTRY,BR,19373,CITES_EU,
6257,SPECIES,COUNTRY,BN,19373,CITES_EU,
6257,SPECIES,COUNTRY,CV,19373,CITES_EU,
6257,SPECIES,COUNTRY,KH,19373,CITES_EU,
6257,SPECIES,COUNTRY,CM,19373,CITES_EU,
6257,SPECIES,COUNTRY,CA,19373,CITES_EU,
6257,SPECIES,COUNTRY,CL,19373,CITES_EU,
6257,SPECIES,COUNTRY,CO,19373,CITES_EU,
6257,SPECIES,COUNTRY,KM,19373,CITES_EU,
6257,SPECIES,COUNTRY,CG,19373,CITES_EU,
6257,SPECIES,COUNTRY,CR,19373,CITES_EU,
6257,SPECIES,COUNTRY,CI,19373,CITES_EU,
6257,SPECIES,COUNTRY,CU,19373,CITES_EU,
6257,SPECIES,COUNTRY,CD,19373,CITES_EU,
6257,SPECIES,COUNTRY,DJ,19373,CITES_EU,
6257,SPECIES,COUNTRY,DM,19373,CITES_EU,
6257,SPECIES,COUNTRY,DO,19373,CITES_EU,
6257,SPECIES,COUNTRY,EC,19373,CITES_EU,
6257,SPECIES,COUNTRY,EG,19373,CITES_EU,
6257,SPECIES,COUNTRY,SV,19373,CITES_EU,
6257,SPECIES,COUNTRY,GQ,19373,CITES_EU,
6257,SPECIES,COUNTRY,ER,19373,CITES_EU,
6257,SPECIES,COUNTRY,FJ,19373,CITES_EU,
6257,SPECIES,COUNTRY,GA,19373,CITES_EU,
6257,SPECIES,COUNTRY,GM,19373,CITES_EU,
6257,SPECIES,COUNTRY,GH,19373,CITES_EU,
6257,SPECIES,COUNTRY,GD,19373,CITES_EU,
6257,SPECIES,COUNTRY,GT,19373,CITES_EU,
6257,SPECIES,COUNTRY,GN,19373,CITES_EU,
6257,SPECIES,COUNTRY,GW,19373,CITES_EU,
6257,SPECIES,COUNTRY,GY,19373,CITES_EU,
6257,SPECIES,COUNTRY,HT,19373,CITES_EU,
6257,SPECIES,COUNTRY,HN,19373,CITES_EU,
6257,SPECIES,COUNTRY,IN,19373,CITES_EU,
6257,SPECIES,COUNTRY,ID,19373,CITES_EU,
6257,SPECIES,COUNTRY,IR,19373,CITES_EU,
6257,SPECIES,COUNTRY,IQ,19373,CITES_EU,
6257,SPECIES,COUNTRY,IL,19373,CITES_EU,
6257,SPECIES,COUNTRY,JM,19373,CITES_EU,
6257,SPECIES,COUNTRY,JP,19373,CITES_EU,
6257,SPECIES,COUNTRY,JO,19373,CITES_EU,
6257,SPECIES,COUNTRY,KE,19373,CITES_EU,
6257,SPECIES,COUNTRY,KI,19373,CITES_EU,
6257,SPECIES,COUNTRY,KW,19373,CITES_EU,
6257,SPECIES,COUNTRY,LR,19373,CITES_EU,
6257,SPECIES,COUNTRY,MG,19373,CITES_EU,
6257,SPECIES,COUNTRY,MY,19373,CITES_EU,
6257,SPECIES,COUNTRY,MV,19373,CITES_EU,
6257,SPECIES,COUNTRY,MH,19373,CITES_EU,
6257,SPECIES,COUNTRY,MR,19373,CITES_EU,
6257,SPECIES,COUNTRY,MU,19373,CITES_EU,
6257,SPECIES,COUNTRY,MX,19373,CITES_EU,
6257,SPECIES,COUNTRY,FM,19373,CITES_EU,
6257,SPECIES,COUNTRY,MZ,19373,CITES_EU,
6257,SPECIES,COUNTRY,MM,19373,CITES_EU,
6257,SPECIES,COUNTRY,NA,19373,CITES_EU,
6257,SPECIES,COUNTRY,NR,19373,CITES_EU,
6257,SPECIES,COUNTRY,NZ,19373,CITES_EU,
6257,SPECIES,COUNTRY,NI,19373,CITES_EU,
6257,SPECIES,COUNTRY,NG,19373,CITES_EU,
6257,SPECIES,COUNTRY,OM,19373,CITES_EU,
6257,SPECIES,COUNTRY,PK,19373,CITES_EU,
6257,SPECIES,COUNTRY,PW,19373,CITES_EU,
6257,SPECIES,COUNTRY,PA,19373,CITES_EU,
6257,SPECIES,COUNTRY,PG,19373,CITES_EU,
6257,SPECIES,COUNTRY,PE,19373,CITES_EU,
6257,SPECIES,COUNTRY,PH,19373,CITES_EU,
6257,SPECIES,COUNTRY,PT,19373,CITES_EU,
6257,SPECIES,COUNTRY,QA,19373,CITES_EU,
6257,SPECIES,COUNTRY,KR,19373,CITES_EU,
6257,SPECIES,COUNTRY,KN,19373,CITES_EU,
6257,SPECIES,COUNTRY,LC,19373,CITES_EU,
6257,SPECIES,COUNTRY,VC,19373,CITES_EU,
6257,SPECIES,COUNTRY,WS,19373,CITES_EU,
6257,SPECIES,COUNTRY,ST,19373,CITES_EU,
6257,SPECIES,COUNTRY,SA,19373,CITES_EU,
6257,SPECIES,COUNTRY,SN,19373,CITES_EU,
6257,SPECIES,COUNTRY,SC,19373,CITES_EU,
6257,SPECIES,COUNTRY,SL,19373,CITES_EU,
6257,SPECIES,COUNTRY,SG,19373,CITES_EU,
6257,SPECIES,COUNTRY,SB,19373,CITES_EU,
6257,SPECIES,COUNTRY,SO,19373,CITES_EU,
6257,SPECIES,COUNTRY,ZA,19373,CITES_EU,
6257,SPECIES,COUNTRY,LK,19373,CITES_EU,
6257,SPECIES,COUNTRY,SD,19373,CITES_EU,
6257,SPECIES,COUNTRY,SR,19373,CITES_EU,
6257,SPECIES,COUNTRY,TH,19373,CITES_EU,
6257,SPECIES,COUNTRY,TL,19373,CITES_EU,
6257,SPECIES,COUNTRY,TG,19373,CITES_EU,
6257,SPECIES,COUNTRY,TO,19373,CITES_EU,
6257,SPECIES,COUNTRY,TT,19373,CITES_EU,
6257,SPECIES,COUNTRY,TV,19373,CITES_EU,
6257,SPECIES,COUNTRY,AE,19373,CITES_EU,
6257,SPECIES,COUNTRY,TZ,19373,CITES_EU,
6257,SPECIES,COUNTRY,VU,19373,CITES_EU,
6257,SPECIES,COUNTRY,VE,19373,CITES_EU,
6257,SPECIES,COUNTRY,VN,19373,CITES_EU,
6257,SPECIES,COUNTRY,EH,19373,CITES_EU,
6257,SPECIES,COUNTRY,YE,19373,CITES_EU,
100428,SPECIES,COUNTRY,AL,19373,CITES_EU,
100428,SPECIES,COUNTRY,DZ,19373,CITES_EU,
100428,SPECIES,COUNTRY,AO,19373,CITES_EU,
100428,SPECIES,COUNTRY,BA,19373,CITES_EU,
100428,SPECIES,COUNTRY,CM,19373,CITES_EU,
100428,SPECIES,COUNTRY,CG,19373,CITES_EU,
100428,SPECIES,COUNTRY,CI,19373,CITES_EU,
100428,SPECIES,COUNTRY,HR,19373,CITES_EU,
100428,SPECIES,COUNTRY,CY,19373,CITES_EU,
100428,SPECIES,COUNTRY,CD,19373,CITES_EU,
100428,SPECIES,COUNTRY,EG,19373,CITES_EU,
100428,SPECIES,COUNTRY,GQ,19373,CITES_EU,
100428,SPECIES,COUNTRY,GA,19373,CITES_EU,
100428,SPECIES,COUNTRY,GM,19373,CITES_EU,
100428,SPECIES,COUNTRY,PS,19373,CITES_EU,
100428,SPECIES,COUNTRY,GH,19373,CITES_EU,
100428,SPECIES,COUNTRY,GR,19373,CITES_EU,
100428,SPECIES,COUNTRY,GN,19373,CITES_EU,
100428,SPECIES,COUNTRY,GW,19373,CITES_EU,
100428,SPECIES,COUNTRY,IL,19373,CITES_EU,
100428,SPECIES,COUNTRY,IT,19373,CITES_EU,
100428,SPECIES,COUNTRY,LB,19373,CITES_EU,
100428,SPECIES,COUNTRY,LR,19373,CITES_EU,
100428,SPECIES,COUNTRY,LY,19373,CITES_EU,
100428,SPECIES,COUNTRY,MT,19373,CITES_EU,
100428,SPECIES,COUNTRY,MR,19373,CITES_EU,
100428,SPECIES,COUNTRY,MC,19373,CITES_EU,
100428,SPECIES,COUNTRY,ME,19373,CITES_EU,
100428,SPECIES,COUNTRY,MA,19373,CITES_EU,
100428,SPECIES,COUNTRY,NG,19373,CITES_EU,
100428,SPECIES,COUNTRY,PT,19373,CITES_EU,
100428,SPECIES,COUNTRY,SN,19373,CITES_EU,
100428,SPECIES,COUNTRY,SL,19373,CITES_EU,
100428,SPECIES,COUNTRY,SI,19373,CITES_EU,
100428,SPECIES,COUNTRY,ES,19373,CITES_EU,
100428,SPECIES,COUNTRY,SY,19373,CITES_EU,
100428,SPECIES,COUNTRY,TG,19373,CITES_EU,
100428,SPECIES,COUNTRY,TN,19373,CITES_EU,
100428,SPECIES,COUNTRY,TR,19373,CITES_EU,
100428,SPECIES,COUNTRY,EH,19373,CITES_EU,
100389,SPECIES,COUNTRY,BZ,19373,CITES_EU,
100389,SPECIES,COUNTRY,CA,19373,CITES_EU,
100389,SPECIES,COUNTRY,GT,19373,CITES_EU,
100389,SPECIES,COUNTRY,HN,19373,CITES_EU,
100389,SPECIES,COUNTRY,MX,19373,CITES_EU,
100389,SPECIES,COUNTRY,NI,19373,CITES_EU,
6544,SPECIES,COUNTRY,AO,19373,CITES_EU,
6544,SPECIES,COUNTRY,AG,19373,CITES_EU,
6544,SPECIES,COUNTRY,AR,19373,CITES_EU,
6544,SPECIES,COUNTRY,AU,19373,CITES_EU,
6544,SPECIES,COUNTRY,BS,19373,CITES_EU,
6544,SPECIES,COUNTRY,BH,19373,CITES_EU,
6544,SPECIES,COUNTRY,BD,19373,CITES_EU,
6544,SPECIES,COUNTRY,BB,19373,CITES_EU,
6544,SPECIES,COUNTRY,BZ,19373,CITES_EU,
6544,SPECIES,COUNTRY,BR,19373,CITES_EU,
6544,SPECIES,COUNTRY,BN,19373,CITES_EU,
6544,SPECIES,COUNTRY,KH,19373,CITES_EU,
6544,SPECIES,COUNTRY,CM,19373,CITES_EU,
6544,SPECIES,COUNTRY,CO,19373,CITES_EU,
6544,SPECIES,COUNTRY,KM,19373,CITES_EU,
6544,SPECIES,COUNTRY,CG,19373,CITES_EU,
6544,SPECIES,COUNTRY,CR,19373,CITES_EU,
6544,SPECIES,COUNTRY,CI,19373,CITES_EU,
6544,SPECIES,COUNTRY,CU,19373,CITES_EU,
6544,SPECIES,COUNTRY,KP,19373,CITES_EU,
6544,SPECIES,COUNTRY,CD,19373,CITES_EU,
6544,SPECIES,COUNTRY,DJ,19373,CITES_EU,
6544,SPECIES,COUNTRY,DM,19373,CITES_EU,
6544,SPECIES,COUNTRY,DO,19373,CITES_EU,
6544,SPECIES,COUNTRY,EC,19373,CITES_EU,
6544,SPECIES,COUNTRY,EG,19373,CITES_EU,
6544,SPECIES,COUNTRY,SV,19373,CITES_EU,
6544,SPECIES,COUNTRY,GQ,19373,CITES_EU,
6544,SPECIES,COUNTRY,ER,19373,CITES_EU,
6544,SPECIES,COUNTRY,FJ,19373,CITES_EU,
6544,SPECIES,COUNTRY,GA,19373,CITES_EU,
6544,SPECIES,COUNTRY,GM,19373,CITES_EU,
6544,SPECIES,COUNTRY,GH,19373,CITES_EU,
6544,SPECIES,COUNTRY,GD,19373,CITES_EU,
6544,SPECIES,COUNTRY,GT,19373,CITES_EU,
6544,SPECIES,COUNTRY,GN,19373,CITES_EU,
6544,SPECIES,COUNTRY,GW,19373,CITES_EU,
6544,SPECIES,COUNTRY,GY,19373,CITES_EU,
6544,SPECIES,COUNTRY,HT,19373,CITES_EU,
6544,SPECIES,COUNTRY,HN,19373,CITES_EU,
6544,SPECIES,COUNTRY,IN,19373,CITES_EU,
6544,SPECIES,COUNTRY,ID,19373,CITES_EU,
6544,SPECIES,COUNTRY,IR,19373,CITES_EU,
6544,SPECIES,COUNTRY,IQ,19373,CITES_EU,
6544,SPECIES,COUNTRY,IL,19373,CITES_EU,
6544,SPECIES,COUNTRY,JM,19373,CITES_EU,
6544,SPECIES,COUNTRY,JP,19373,CITES_EU,
6544,SPECIES,COUNTRY,JO,19373,CITES_EU,
6544,SPECIES,COUNTRY,KE,19373,CITES_EU,
6544,SPECIES,COUNTRY,KI,19373,CITES_EU,
6544,SPECIES,COUNTRY,KW,19373,CITES_EU,
6544,SPECIES,COUNTRY,LR,19373,CITES_EU,
6544,SPECIES,COUNTRY,MG,19373,CITES_EU,
6544,SPECIES,COUNTRY,MY,19373,CITES_EU,
6544,SPECIES,COUNTRY,MV,19373,CITES_EU,
6544,SPECIES,COUNTRY,MH,19373,CITES_EU,
6544,SPECIES,COUNTRY,MU,19373,CITES_EU,
6544,SPECIES,COUNTRY,MX,19373,CITES_EU,
6544,SPECIES,COUNTRY,FM,19373,CITES_EU,
6544,SPECIES,COUNTRY,MZ,19373,CITES_EU,
6544,SPECIES,COUNTRY,MM,19373,CITES_EU,
6544,SPECIES,COUNTRY,NA,19373,CITES_EU,
6544,SPECIES,COUNTRY,NR,19373,CITES_EU,
6544,SPECIES,COUNTRY,NZ,19373,CITES_EU,
6544,SPECIES,COUNTRY,NI,19373,CITES_EU,
6544,SPECIES,COUNTRY,NG,19373,CITES_EU,
6544,SPECIES,COUNTRY,OM,19373,CITES_EU,
6544,SPECIES,COUNTRY,PK,19373,CITES_EU,
6544,SPECIES,COUNTRY,PW,19373,CITES_EU,
6544,SPECIES,COUNTRY,PA,19373,CITES_EU,
6544,SPECIES,COUNTRY,PG,19373,CITES_EU,
6544,SPECIES,COUNTRY,PH,19373,CITES_EU,
6544,SPECIES,COUNTRY,PT,19373,CITES_EU,
6544,SPECIES,COUNTRY,QA,19373,CITES_EU,
6544,SPECIES,COUNTRY,KR,19373,CITES_EU,
6544,SPECIES,COUNTRY,KN,19373,CITES_EU,
6544,SPECIES,COUNTRY,LC,19373,CITES_EU,
6544,SPECIES,COUNTRY,VC,19373,CITES_EU,
6544,SPECIES,COUNTRY,WS,19373,CITES_EU,
6544,SPECIES,COUNTRY,ST,19373,CITES_EU,
6544,SPECIES,COUNTRY,SA,19373,CITES_EU,
6544,SPECIES,COUNTRY,SN,19373,CITES_EU,
6544,SPECIES,COUNTRY,SC,19373,CITES_EU,
6544,SPECIES,COUNTRY,SL,19373,CITES_EU,
6544,SPECIES,COUNTRY,SG,19373,CITES_EU,
6544,SPECIES,COUNTRY,SB,19373,CITES_EU,
6544,SPECIES,COUNTRY,SO,19373,CITES_EU,
6544,SPECIES,COUNTRY,ES,19373,CITES_EU,
6544,SPECIES,COUNTRY,LK,19373,CITES_EU,
6544,SPECIES,COUNTRY,SD,19373,CITES_EU,
6544,SPECIES,COUNTRY,SR,19373,CITES_EU,
6544,SPECIES,COUNTRY,TH,19373,CITES_EU,
6544,SPECIES,COUNTRY,TL,19373,CITES_EU,
6544,SPECIES,COUNTRY,TG,19373,CITES_EU,
6544,SPECIES,COUNTRY,TO,19373,CITES_EU,
6544,SPECIES,COUNTRY,TT,19373,CITES_EU,
6544,SPECIES,COUNTRY,TV,19373,CITES_EU,
6544,SPECIES,COUNTRY,AE,19373,CITES_EU,
6544,SPECIES,COUNTRY,TZ,19373,CITES_EU,
6544,SPECIES,COUNTRY,UY,19373,CITES_EU,
6544,SPECIES,COUNTRY,VU,19373,CITES_EU,
6544,SPECIES,COUNTRY,VE,19373,CITES_EU,
6544,SPECIES,COUNTRY,VN,19373,CITES_EU,
6544,SPECIES,COUNTRY,YE,19373,CITES_EU,
9171,SPECIES,COUNTRY,AL,19373,CITES_EU,
9171,SPECIES,COUNTRY,DZ,19373,CITES_EU,
9171,SPECIES,COUNTRY,AG,19373,CITES_EU,
9171,SPECIES,COUNTRY,BS,19373,CITES_EU,
9171,SPECIES,COUNTRY,BH,19373,CITES_EU,
9171,SPECIES,COUNTRY,BD,19373,CITES_EU,
9171,SPECIES,COUNTRY,BB,19373,CITES_EU,
9171,SPECIES,COUNTRY,BZ,19373,CITES_EU,
9171,SPECIES,COUNTRY,BA,19373,CITES_EU,
9171,SPECIES,COUNTRY,BR,19373,CITES_EU,
9171,SPECIES,COUNTRY,BG,19373,CITES_EU,
9171,SPECIES,COUNTRY,CO,19373,CITES_EU,
9171,SPECIES,COUNTRY,CR,19373,CITES_EU,
9171,SPECIES,COUNTRY,HR,19373,CITES_EU,
9171,SPECIES,COUNTRY,CU,19373,CITES_EU,
9171,SPECIES,COUNTRY,CY,19373,CITES_EU,
9171,SPECIES,COUNTRY,KP,19373,CITES_EU,
9171,SPECIES,COUNTRY,DJ,19373,CITES_EU,
9171,SPECIES,COUNTRY,DM,19373,CITES_EU,
9171,SPECIES,COUNTRY,DO,19373,CITES_EU,
9171,SPECIES,COUNTRY,EC,19373,CITES_EU,
9171,SPECIES,COUNTRY,EG,19373,CITES_EU,
9171,SPECIES,COUNTRY,SV,19373,CITES_EU,
9171,SPECIES,COUNTRY,ER,19373,CITES_EU,
9171,SPECIES,COUNTRY,PS,19373,CITES_EU,
9171,SPECIES,COUNTRY,GE,19373,CITES_EU,
9171,SPECIES,COUNTRY,GR,19373,CITES_EU,
9171,SPECIES,COUNTRY,GD,19373,CITES_EU,
9171,SPECIES,COUNTRY,GT,19373,CITES_EU,
9171,SPECIES,COUNTRY,GW,19373,CITES_EU,
9171,SPECIES,COUNTRY,GY,19373,CITES_EU,
9171,SPECIES,COUNTRY,HT,19373,CITES_EU,
9171,SPECIES,COUNTRY,HN,19373,CITES_EU,
9171,SPECIES,COUNTRY,IN,19373,CITES_EU,
9171,SPECIES,COUNTRY,ID,19373,CITES_EU,
9171,SPECIES,COUNTRY,IR,19373,CITES_EU,
9171,SPECIES,COUNTRY,IQ,19373,CITES_EU,
9171,SPECIES,COUNTRY,IL,19373,CITES_EU,
9171,SPECIES,COUNTRY,IT,19373,CITES_EU,
9171,SPECIES,COUNTRY,JM,19373,CITES_EU,
9171,SPECIES,COUNTRY,JP,19373,CITES_EU,
9171,SPECIES,COUNTRY,JO,19373,CITES_EU,
9171,SPECIES,COUNTRY,KW,19373,CITES_EU,
9171,SPECIES,COUNTRY,LB,19373,CITES_EU,
9171,SPECIES,COUNTRY,LY,19373,CITES_EU,
9171,SPECIES,COUNTRY,MY,19373,CITES_EU,
9171,SPECIES,COUNTRY,MT,19373,CITES_EU,
9171,SPECIES,COUNTRY,MR,19373,CITES_EU,
9171,SPECIES,COUNTRY,MX,19373,CITES_EU,
9171,SPECIES,COUNTRY,MC,19373,CITES_EU,
9171,SPECIES,COUNTRY,ME,19373,CITES_EU,
9171,SPECIES,COUNTRY,MA,19373,CITES_EU,
9171,SPECIES,COUNTRY,MM,19373,CITES_EU,
9171,SPECIES,COUNTRY,NI,19373,CITES_EU,
9171,SPECIES,COUNTRY,OM,19373,CITES_EU,
9171,SPECIES,COUNTRY,PK,19373,CITES_EU,
9171,SPECIES,COUNTRY,PW,19373,CITES_EU,
9171,SPECIES,COUNTRY,PA,19373,CITES_EU,
9171,SPECIES,COUNTRY,PG,19373,CITES_EU,
9171,SPECIES,COUNTRY,PT,19373,CITES_EU,
9171,SPECIES,COUNTRY,QA,19373,CITES_EU,
9171,SPECIES,COUNTRY,KR,19373,CITES_EU,
9171,SPECIES,COUNTRY,RO,19373,CITES_EU,
9171,SPECIES,COUNTRY,RU,19373,CITES_EU,
9171,SPECIES,COUNTRY,KN,19373,CITES_EU,
9171,SPECIES,COUNTRY,LC,19373,CITES_EU,
9171,SPECIES,COUNTRY,VC,19373,CITES_EU,
9171,SPECIES,COUNTRY,SA,19373,CITES_EU,
9171,SPECIES,COUNTRY,SN,19373,CITES_EU,
9171,SPECIES,COUNTRY,SI,19373,CITES_EU,
9171,SPECIES,COUNTRY,SO,19373,CITES_EU,
9171,SPECIES,COUNTRY,ES,19373,CITES_EU,
9171,SPECIES,COUNTRY,LK,19373,CITES_EU,
9171,SPECIES,COUNTRY,SD,19373,CITES_EU,
9171,SPECIES,COUNTRY,SR,19373,CITES_EU,
9171,SPECIES,COUNTRY,SY,19373,CITES_EU,
9171,SPECIES,COUNTRY,TH,19373,CITES_EU,
9171,SPECIES,COUNTRY,TT,19373,CITES_EU,
9171,SPECIES,COUNTRY,TN,19373,CITES_EU,
9171,SPECIES,COUNTRY,TR,19373,CITES_EU,
9171,SPECIES,COUNTRY,UA,19373,CITES_EU,
9171,SPECIES,COUNTRY,AE,19373,CITES_EU,
9171,SPECIES,COUNTRY,VE,19373,CITES_EU,
9171,SPECIES,COUNTRY,VN,19373,CITES_EU,
9171,SPECIES,COUNTRY,EH,19373,CITES_EU,
9171,SPECIES,COUNTRY,YE,19373,CITES_EU,
100432,SPECIES,COUNTRY,AG,19373,CITES_EU,
100432,SPECIES,COUNTRY,BS,19373,CITES_EU,
100432,SPECIES,COUNTRY,BB,19373,CITES_EU,
100432,SPECIES,COUNTRY,BZ,19373,CITES_EU,
100432,SPECIES,COUNTRY,BR,19373,CITES_EU,
100432,SPECIES,COUNTRY,CV,19373,CITES_EU,
100432,SPECIES,COUNTRY,CO,19373,CITES_EU,
100432,SPECIES,COUNTRY,CR,19373,CITES_EU,
100432,SPECIES,COUNTRY,CU,19373,CITES_EU,
100432,SPECIES,COUNTRY,DM,19373,CITES_EU,
100432,SPECIES,COUNTRY,DO,19373,CITES_EU,
100432,SPECIES,COUNTRY,EC,19373,CITES_EU,
100432,SPECIES,COUNTRY,SV,19373,CITES_EU,
100432,SPECIES,COUNTRY,GD,19373,CITES_EU,
100432,SPECIES,COUNTRY,GT,19373,CITES_EU,
100432,SPECIES,COUNTRY,GY,19373,CITES_EU,
100432,SPECIES,COUNTRY,HT,19373,CITES_EU,
100432,SPECIES,COUNTRY,HN,19373,CITES_EU,
100432,SPECIES,COUNTRY,JM,19373,CITES_EU,
100432,SPECIES,COUNTRY,MX,19373,CITES_EU,
100432,SPECIES,COUNTRY,NI,19373,CITES_EU,
100432,SPECIES,COUNTRY,PA,19373,CITES_EU,
100432,SPECIES,COUNTRY,PE,19373,CITES_EU,
100432,SPECIES,COUNTRY,PT,19373,CITES_EU,
100432,SPECIES,COUNTRY,KN,19373,CITES_EU,
100432,SPECIES,COUNTRY,LC,19373,CITES_EU,
100432,SPECIES,COUNTRY,VC,19373,CITES_EU,
100432,SPECIES,COUNTRY,SR,19373,CITES_EU,
100432,SPECIES,COUNTRY,TT,19373,CITES_EU,
100432,SPECIES,COUNTRY,VE,19373,CITES_EU,
5456,SPECIES,COUNTRY,AL,19373,CITES_EU,
5456,SPECIES,COUNTRY,DZ,19373,CITES_EU,
5456,SPECIES,COUNTRY,AO,19373,CITES_EU,
5456,SPECIES,COUNTRY,AG,19373,CITES_EU,
5456,SPECIES,COUNTRY,AR,19373,CITES_EU,
5456,SPECIES,COUNTRY,AU,19373,CITES_EU,
5456,SPECIES,COUNTRY,BS,19373,CITES_EU,
5456,SPECIES,COUNTRY,BH,19373,CITES_EU,
5456,SPECIES,COUNTRY,BD,19373,CITES_EU,
5456,SPECIES,COUNTRY,BB,19373,CITES_EU,
5456,SPECIES,COUNTRY,BZ,19373,CITES_EU,
5456,SPECIES,COUNTRY,BA,19373,CITES_EU,
5456,SPECIES,COUNTRY,BR,19373,CITES_EU,
5456,SPECIES,COUNTRY,BN,19373,CITES_EU,
5456,SPECIES,COUNTRY,BG,19373,CITES_EU,
5456,SPECIES,COUNTRY,CV,19373,CITES_EU,
5456,SPECIES,COUNTRY,KH,19373,CITES_EU,
5456,SPECIES,COUNTRY,CM,19373,CITES_EU,
5456,SPECIES,COUNTRY,CA,19373,CITES_EU,
5456,SPECIES,COUNTRY,CG,19373,CITES_EU,
5456,SPECIES,COUNTRY,CR,19373,CITES_EU,
5456,SPECIES,COUNTRY,CI,19373,CITES_EU,
5456,SPECIES,COUNTRY,HR,19373,CITES_EU,
5456,SPECIES,COUNTRY,CU,19373,CITES_EU,
5456,SPECIES,COUNTRY,CY,19373,CITES_EU,
5456,SPECIES,COUNTRY,KP,19373,CITES_EU,
5456,SPECIES,COUNTRY,CD,19373,CITES_EU,
5456,SPECIES,COUNTRY,DJ,19373,CITES_EU,
5456,SPECIES,COUNTRY,DM,19373,CITES_EU,
