Kingdom,SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,,,,,,,
Animalia,22877,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22878,I/w,22/10/1987 00:00,107,NULL,,,,,,,,,,,,,,
Animalia,22878,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22878,I/w,07/03/1978 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22878,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22878,I/r,04/11/1980 00:00,107,NULL,,,,,,,,,,,,,,
Animalia,22880,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22880,II/r,15/07/2004 00:00,162,NULL,,,,,,,,,,,,,,
Animalia,22882,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22883,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22884,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22884,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22884,I/w,07/03/1978 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22885,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22886,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22887,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22888,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22889,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22890,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22891,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22892,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22893,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22894,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22895,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22896,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22896,II/w,07/03/1978 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22896,II,01/07/1975 00:00,NULL,Listed under Varanus spp.,,,,,,,,,,,,,,
Animalia,22896,II/r,21/04/1983 00:00,208,NULL,,,,,,,,,,,,,,
Animalia,22896,II/w,11/03/1991 00:00,208,NULL,,,,,,,,,,,,,,
Animalia,22897,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22898,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22899,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22900,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22901,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22902,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22904,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22905,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22906,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22907,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22908,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22908,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22908,II/w,07/03/1978 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,22915,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22916,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22918,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22920,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22922,II,18/01/1990 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22923,II,18/01/1990 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22924,II,18/01/1990 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22956,II,19/07/2000 00:00,NULL,Annotation as for 18/09/97 except that the words 'with a zero annual export quota' are no longer applicable to Bolivia,,,,,,,,,,,,,,
Animalia,22956,II,13/02/2003 00:00,NULL,"Argentina: Population of the Province of Catamarca, for the exclusive purpose of allowing international trade in wool sheared from live animals, cloth, derived manufactured products and other handicraft artifacts bearing the label 'VICUÑA - ARGENTINA'.  Bolivia: The whole population, for the exclusive purpose of allowing international trade in: a) wool and products derived therefrom sheared from live animals of the populations of the Conservation Units of Mauri-Desaguadero, Ulla Ulla and Lípez-Chichas; and b) products made from wool sheared from live animals of the rest of the population of Bolivia. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words ""VICUÑA-BOLIVIA"". Other products must bear a label including the logotype and the designation ""VICUÑA-BOLIVIA-ARTESANÍA"". All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.    Chile: Population of the Primera Region, for the exclusive purpose of allowing international trade in wool sheared from live vicuñas, and in cloth and items made therof, including luxury handicrafts and knitted articles. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words ""VICUÑA-CHILE"". All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly. Peru: For the exclusive purpose of allowing international trade in wool sheared from live vicuñas and in the stock extant at the time of the ninth meeting of the Conference of the Parties (November 1994) of 3249 kg of wool, and in cloth and items made thereof, including luxury handicrafts and knitted articles. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words ‘VICUÑA-PERU’. Other products must bear a label including the logotype and the designation ‘VICUÑA-PERU-ARTESANÍA’. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly",,,,,,,,,,,,,,
Animalia,22956,II,13/09/2007 00:00,NULL,"Population of Argentina: the populations of the Provinces of Jujuy and Catamarca and the semi-captive populations of the Provinces of Jujuy, Salta, Catamarca, La Rioja and San Juan.   For the exclusive purpose of allowing international trade in wool sheared from live vicuñas, in cloth, and in derived manufactured products and other handicraft artefacts. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words 'VICUÑA-ARGENTINA'. Other products must bear a label including the logotype and the designation 'VICUÑA-ARGENTINA-ARTESANÍA'.  All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.    Population of Bolivia: the whole population. For the exclusive purpose of allowing international trade in wool sheared from live vicuñas, and in cloth and items made thereof, including luxury handicrafts and knitted articles.  The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words 'VICUÑA-BOLIVIA'. Other products must bear a label including the logotype and the designation 'VICUÑA-BOLIVIA-ARTESANÍA'.  All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.    Population of Chile: population of the Primera Región. For the exclusive purpose of allowing international trade in wool sheared from live vicuñas, and in cloth and items made thereof, including luxury handicrafts and knitted articles. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words 'VICUÑA-CHILE'. Other products must bear a label including the logotype and the designation 'VICUÑA-CHILE-ARTESANÍA'.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.    Population of Peru: the whole population. For the exclusive purpose of allowing international trade in wool sheared from live vicuñas and in the stock extant at the time of the ninth meeting of the Conference of the Parties (November 1994) of 3249 kg of wool, and in cloth and items made thereof, including luxury handicrafts and knitted articles. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservación y Manejo de la Vicuña, and the selvages the words 'VICUÑA-PERÚ'. Other products must bear a label including the logotype and the designation 'VICUÑA-PERÚ-ARTESANÍA'.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.  ",,,,,,,,,,,,,,
Animalia,22956,I,22/10/1987 00:00,NULL,All popns except those listed on II,,,,,,,,,,,,,,
Animalia,22956,I,16/02/1995 00:00,NULL,All popns except those listed on II,,,,,,,,,,,,,,
Animalia,22956,II,18/09/1997 00:00,NULL,"Argentina: the popn of the Province of Jujuy and the semi-captive popns of the Province of Jujuy, Salta, Catamarca, La Rioja and San Juan.   Bolivia: the popns of the Conservation Units of Mauri-Desaguadero, Ulla Ulla and Lipez-Chichas, with a zero annual export quota.   Chile: part of the popn of Parinacota Province, 1a. Region of Tarapaca.   Peru: the whole popn.   For the exclusive purpose of allowing international trade in wool sheared from live vicuñas of the populations included in Appendix II and in the stock extant at the time of the ninth meeting of the COP (Nov. 1994) in Peru of 3249 kg of wool, and in cloth and items made thereof, including luxury handicrafts and knitted articles. The reverse of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la Conservacion y Manejo de la Vicuña.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.",,,,,,,,,,,,,,
Animalia,22956,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22956,II,16/02/1995 00:00,NULL,"Part of popn of CL, popn of PE",,,,,,,,,,,,,,
Animalia,22956,II,22/10/1987 00:00,NULL,Parts of popns of CL and PE,,,,,,,,,,,,,,
Animalia,22963,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22963,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22963,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22963,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22964,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22964,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22964,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22964,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22965,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22965,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22965,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22965,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22966,Deleted,04/03/2007 00:00,82,NULL, CN, MN, MX replacing the listings of U. a. nelsoni and U. a. pruinosus,,,,,,,,,,,
Animalia,22966,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22966,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22966,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22967,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22967,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22967,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22967,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22968,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22968,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22968,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22968,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22969,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22969,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22969,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,,,,,,,,,
Animalia,22969,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22970,Deleted,04/03/2007 00:00,82,NULL,,,,,,,,,,,,,,
Animalia,22970,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp., CN, MN popns of U. arctos,,,,,,,,,,,,
Animalia,22970,III/r,24/10/1977 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22970,III/w,01/01/1984 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,22976,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22980,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22980,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22980,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22980,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22980,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22981,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22981,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22981,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22981,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22981,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22982,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22982,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22982,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22982,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22982,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22983,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22983,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22983,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22983,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22983,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22984,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22984,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22984,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22984,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22984,II,06/06/1981 00:00,NULL,Listed under PSITTACIFORMES spp.,,,,,,,,,,,,,,
Animalia,22984,I,18/09/1997 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,22994,III,13/02/1984 00:00,99,NULL,,,,,,,,,,,,,,
Animalia,22997,I/w,05/04/2001 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22997,I/w,05/04/2001 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22997,I,22/10/1987 00:00,NULL,Popn. of Europe excl. USSR,,,,,,,,,,,,,,
Animalia,22997,I/r,22/10/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,22997,I/r,22/10/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,22998,II,11/06/1992 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,28/07/1989 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,03/08/1990 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,18/04/1990 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,29/06/1989 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,11/01/1991 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,01/03/1990 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,30/03/1989 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,23/10/1990 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,17/05/1989 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,25/05/1990 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,16/03/1989 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,18/01/1990 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23036,III/r,24/05/1989 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23036,III,16/03/1989 00:00,99,Formerly listed as Viverra megaspila civettina,,,,,,,,,,,,,,
Animalia,23036,III/r,16/03/1989 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23036,III/w,23/04/1990 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,28/07/1989 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,03/08/1990 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,18/04/1990 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,29/06/1989 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,11/01/1991 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,01/03/1990 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,30/03/1989 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,23/10/1990 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,17/05/1989 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,25/05/1990 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,16/03/1989 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,18/01/1990 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,24/05/1989 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23037,III,16/03/1989 00:00,99,NULL,,,,,,,,,,,,,,
Animalia,23037,III/r,16/03/1989 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23037,III/w,23/04/1990 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,28/07/1989 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23039,III/w,03/08/1990 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23039,III/w,18/04/1990 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,29/06/1989 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23039,III/w,11/01/1991 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23039,III/w,01/03/1990 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,30/03/1989 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23039,III/w,23/10/1990 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,17/05/1989 00:00,221,NULL, for the exclusive purpose of allowing international trade in wool sheared from live animals, cloth, derived manufactured products and other handicraft artifacts bearing the label 'VICUÃ‘A - ARGENTINA'.,,,,,,,,,,,
Animalia,23039,III/w,25/05/1990 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,16/03/1989 00:00,57,NULL," and the selvages the words ""VICUÃ‘A-CHILE"". All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly. Peru: For the exclusive purpose of allowing international trade in wool sheared from live vicuÃ±as and in the stock extant at the time of the ninth meeting of the Conference of the Parties (November 1994) of 3249 kg of wool", and in cloth and items made thereof, including luxury handicrafts and knitted articles. The reverse side of the cloth must bear the logotype adopted by the range States of the species, which are signatories to the Convenio para la ConservaciÃ³n y Manejo de la VicuÃ±a, and the selvages the words â€˜VICUÃ‘A-PERUâ€™. Other products must bear a label including the logotype and the designation â€˜VICUÃ‘A-PERU-ARTESANÃAâ€™. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly,,,,,,,,,
Animalia,23039,III/w,18/01/1990 00:00,57,NULL, Salta, Catamarca, La Rioja and San Juan. ,,,,,,,,,,,
Animalia,23039,III/r,24/05/1989 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23039,III,16/03/1989 00:00,99,NULL,,,,,,,,,,,,,,
Animalia,23039,III/r,16/03/1989 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23039,III/w,23/04/1990 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,28/07/1989 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,03/08/1990 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,18/04/1990 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,29/06/1989 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,11/01/1991 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,01/03/1990 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,30/03/1989 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,23/10/1990 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,17/05/1989 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,25/05/1990 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,16/03/1989 00:00,57,NULL, Salta, Catamarca, La Rioja and San Juan. ,,,,,,,,,,,
Animalia,23049,III/w,18/01/1990 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,24/05/1989 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,29/07/1992 00:00,38,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,16/03/1989 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23049,III/w,23/04/1990 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23049,III,16/03/1989 00:00,99,NULL,,,,,,,,,,,,,,
Animalia,23049,III/r,26/07/1989 00:00,38,NULL, popn of PE,,,,,,,,,,,,,
Animalia,23050,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,23054,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,23054,Deleted,29/07/1983 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,08/11/2000 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,15/11/2000 00:00,72,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,02/02/2004 00:00,14,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,05/08/2004 00:00,55,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,26/05/2004 00:00,190,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,19/01/2001 00:00,21,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,25/05/2001 00:00,84,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,31/10/2002 00:00,103,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,06/06/1997 00:00,202,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,02/10/2000 00:00,239,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,30/03/1989 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,29/06/1989 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,28/07/1989 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,22/02/1990 00:00,73,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,17/05/1989 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,21/03/1989 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,16/03/1989 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23055,III/w,18/01/1990 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,24/05/1989 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23055,III/w,29/07/1992 00:00,38,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,21/03/1989 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,16/03/1989 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,19/11/2011 00:00,117,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,14/01/2011 00:00,131,NULL,,,,,,,,,,,,,,
Animalia,23055,III/r,26/07/1989 00:00,38,NULL,,,,,,,,,,,,,,
Animalia,23055,III,16/03/1989 00:00,99,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,26/05/2004 00:00,190,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,08/11/2000 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,15/11/2000 00:00,72,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,31/10/2002 00:00,103,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,02/02/2004 00:00,14,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,05/08/2004 00:00,55,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,02/10/2000 00:00,239,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,19/01/2001 00:00,21,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,25/05/2001 00:00,84,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,29/06/1989 00:00,149,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,28/07/1989 00:00,170,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,06/06/1997 00:00,202,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,17/05/1989 00:00,221,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,21/03/1989 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,30/03/1989 00:00,124,NULL,,,,,,,,,,,,,,
Animalia,23056,III/w,18/01/1990 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,24/05/1989 00:00,196,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,22/02/1990 00:00,73,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,21/03/1989 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,16/03/1989 00:00,81,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,16/03/1989 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,14/01/2011 00:00,131,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,26/07/1989 00:00,38,NULL,,,,,,,,,,,,,,
Animalia,23056,III/w,29/07/1992 00:00,38,NULL,,,,,,,,,,,,,,
Animalia,23056,III,16/03/1989 00:00,99,NULL,,,,,,,,,,,,,,
Animalia,23056,III/r,19/11/2011 00:00,117,NULL,,,,,,,,,,,,,,
Animalia,23057,III/r,08/11/2000 00:00,57,NULL,,,,,,,,,,,,,,
Animalia,23057,III/r,15/11/2000 00:00,72,NULL,,,,,,,,,,,,,,
Animalia,23057,III/r,16/03/1989 00:00,105,NULL,,,,,,,,,,,,,,
