rank_name,rec_id,listing,effective_from,party_iso2,is_current,hash_note,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en
SPECIES,3744,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,3744,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,3744,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,3744,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,3744,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,3744,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,3744,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SPECIES,3744,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,3744,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,3744,III/r,21/03/1989,CH,0,,,,0,,,,,,,
SPECIES,3744,III/r,21/03/1989,LI,0,,,,0,,,,,,,
SPECIES,3744,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,3744,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,3744,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,3744,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SUBSPECIES,3749,II/w,15/04/1977,CA,0,,,,0,,,,,,,
SUBSPECIES,3749,II/r,09/07/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,3749,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,3750,II/w,15/04/1977,CA,0,,,,0,,,,,,,
SUBSPECIES,3750,II/r,09/07/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,3750,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,3751,DELI,04/02/1977,,0,,,,0,,,,,,,
SUBSPECIES,3751,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,3752,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,3746,II,23/06/2010,,1,,,"BT,IN,NP,PK",0,,,,All populations except those included in Appendix I. Excludes the domesticated form and the dingo which are referenced as Canis lupus familiaris and Canis lupus dingo.,"Todas las poblaciones, excepto las incluidas en el Apéndice I. Excluidas la forma domesticada y el dingo, a las que se hace alusión como Canis lupus familiaris y Canis lupus dingo.","Toutes les populations sauf celles inscrites à l'Annexe I. Exclure la forme domestiquée et le dingo, référencés comme Canis lupus familiaris et Canis lupus dingo.",
SPECIES,3746,I,23/06/2010,,1,,"BT,IN,NP,PK",,0,,,,"Populations of BT, IN, NP, PK. Excludes the domesticated form and the dingo which are referenced as Canis lupus familiaris and Canis lupus dingo.","Poblaciones de BT, IN, NP, PK. Excluidas la forma domesticada y el dingo, a las que se hace alusión como Canis lupus familiaris y Canis lupus dingo.","Populations de BT, IN, NP, PK. Exclure la forme domestiquée et le dingo, référencés comme Canis lupus familiaris et Canis lupus dingo.",
SPECIES,3746,I/r,02/10/2000,MK,0,,,,0,,,,,,,
SPECIES,3746,II/r,02/10/2000,MK,0,,,,0,,,,,,,
SPECIES,3746,II/w,26/04/1995,SU,0,,,,0,,,,,,,
SPECIES,3746,I/r,28/06/1979,CH,0,,,,0,,,,,,,
SPECIES,3746,II,28/06/1979,,0,,,"BT,IN,NP,PK",0,,,,All populations except those included in Appendix I.,"Todas las poblaciones, excepto las incluidas en el Apéndice I.",Toutes les populations sauf celles inscrites à l'Annexe I.,
SPECIES,3746,I,28/06/1979,,0,,"BT,IN,NP,PK",,0,,,,"Populations of BT, IN, NP, PK.","Poblaciones de BT, IN, NP, PK.","Populations de BT, IN, NP, PK.",
SPECIES,3746,II/r,04/02/1977,SU,0,,,,0,,,,,,,
SPECIES,3746,II,04/02/1977,,0,,,,0,,,,,,,
SPECIES,4248,II,11/06/1992,,1,,,,0,,,,,,,
SPECIES,4819,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,5953,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,18439,II,28/06/1979,,1,,,,0,,,,,,,Originally listed as Dusicyon culpaeus
SPECIES,28567,II,28/06/1979,,1,,,,0,,,,,,,
SPECIES,18440,II,28/06/1979,,1,,,,0,,,,,,,Originally listed as Dusicyon griseus
SPECIES,18441,II,22/10/1987,,1,,,,0,,,,,,,
SPECIES,20468,I,04/02/1977,,1,,,,0,,,,,,,
SPECIES,23049,III/w,29/07/1992,CA,0,,,,0,,,,,,,
SPECIES,23049,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,23049,III/w,23/10/1990,ES,0,,,,0,,,,,,,
SPECIES,23049,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,23049,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,23049,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,23049,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,23049,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,23049,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,23049,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,23049,III/r,26/07/1989,CA,0,,,,0,,,,,,,
SPECIES,23049,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,23049,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SPECIES,23049,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,23049,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,23049,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,23049,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,23049,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,23049,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SPECIES,23050,II,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,23054,DELI,29/07/1983,,1,,,,0,,,,,,,
SUBSPECIES,23054,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,19/11/2011,LV,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,14/01/2011,MT,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,05/08/2004,CZ,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,26/05/2004,SK,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,02/02/2004,AT,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,31/10/2002,IE,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,25/05/2001,GR,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,19/01/2001,BE,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,15/11/2000,FI,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,08/11/2000,DK,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,02/10/2000,MK,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,06/06/1997,SE,0,,,,0,,,,,,,
SUBSPECIES,23055,III/w,29/07/1992,CA,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,22/02/1990,FR,0,,,,0,,,,,,,
SUBSPECIES,23055,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,26/07/1989,CA,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,21/03/1989,CH,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,21/03/1989,LI,0,,,,0,,,,,,,
SUBSPECIES,23055,III,16/03/1989,IN,1,,,,0,,,,,,,
SUBSPECIES,23055,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SUBSPECIES,23055,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,19/11/2011,LV,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,14/01/2011,MT,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,05/08/2004,CZ,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,26/05/2004,SK,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,02/02/2004,AT,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,31/10/2002,IE,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,25/05/2001,GR,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,19/01/2001,BE,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,15/11/2000,FI,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,08/11/2000,DK,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,02/10/2000,MK,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,06/06/1997,SE,0,,,,0,,,,,,,
SUBSPECIES,23056,III/w,29/07/1992,CA,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,22/02/1990,FR,0,,,,0,,,,,,,
SUBSPECIES,23056,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,26/07/1989,CA,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,21/03/1989,CH,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,21/03/1989,LI,0,,,,0,,,,,,,
SUBSPECIES,23056,III,16/03/1989,IN,1,,,,0,,,,,,,
SUBSPECIES,23056,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SUBSPECIES,23056,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,19/11/2011,LV,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,14/01/2011,MT,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,05/08/2004,CZ,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,26/05/2004,SK,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,02/02/2004,AT,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,31/10/2002,IE,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,25/05/2001,GR,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,19/01/2001,BE,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,15/11/2000,FI,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,08/11/2000,DK,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,02/10/2000,MK,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,06/06/1997,SE,0,,,,0,,,,,,,
SUBSPECIES,23057,III/w,29/07/1992,CA,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,22/02/1990,FR,0,,,,0,,,,,,,
SUBSPECIES,23057,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,26/07/1989,CA,0,,,,0,,,,Includes Vulpes vulpes leucopus.,Incluye Vulpes vulpes leucopus.,Inclut Vulpes vulpes leucopus.,
SUBSPECIES,23057,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,21/03/1989,CH,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,21/03/1989,LI,0,,,,0,,,,,,,
SUBSPECIES,23057,III,16/03/1989,IN,1,,,,0,,,,,,,
SUBSPECIES,23057,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SUBSPECIES,23057,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SPECIES,23058,II/w,06/01/1989,AT,0,,,,0,,,,,,,
SPECIES,23058,II,01/08/1985,,1,,,,0,,,,,,,
SPECIES,23058,II/r,01/08/1985,AT,0,,,,0,,,,,,,
SPECIES,23058,DELIII,01/08/1985,TN,0,,,,0,,,,,,,
SPECIES,23058,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,23058,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,23058,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,5760,II,04/02/1977,,1,,,,0,,,,,,,
SPECIES,8327,II,04/02/1977,,1,,,,0,,,,,,,
SPECIES,8668,II,04/02/1977,,1,,,,0,,,,,,,
SPECIES,219,I/r,18/03/1991,NA,0,,,,0,,,,,,,
SPECIES,219,I,01/07/1975,,1,,,,0,,,,"Annual export quotas for live specimens and hunting trophies are granted as follows: BW (5), NA (150), ZW (50). The trade in such specimens is subject to the provisions of Article III of the Convention.","Los cupos de exportación anual para especímenes vivos y trofeos de caza se otorgan como sigue: Botswana (5), Namibia (150), Zimbabwe (50). El comercio de esos especímenes está sujeto a las disposiciones del Artículo III de la Convención.","Quotas d'exportation annuels d'animaux vivants et de trophées de chasse alloués comme suit: Botswana: 5, Namibie: 150, Zimbabwe: 50. Le commerce de ces spécimens est soumis aux dispositions de l'Article III de la Convention.",
SPECIES,3847,I/r,28/06/1979,CH,0,,,,0,,,,,,,
SPECIES,3847,I,28/06/1979,,1,,"AF,IN,IR,IQ,JO,KZ,KW,LB,OM,PK,SA,SY,TJ,TM,AE,UZ,YE",,0,,,,Only the population of Asia; all other populations are included in Appendix II.,Población de Asia.,Population d'Asie.,
SPECIES,3847,II,28/06/1979,,1,,,"AF,IN,IR,IQ,JO,KZ,KW,LB,OM,PK,SA,SY,TJ,TM,AE,UZ,YE",0,,,,Except Asian population,Excepto la población de Asia,A part la population d'Asie,
SPECIES,3847,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,4038,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,8541,DELIII,04/02/1977,TN,0,,,,0,,,,,,,
SPECIES,8541,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,8542,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,8545,DELIII,04/02/1977,TN,0,,,,0,,,,,,,
SUBSPECIES,8545,III,22/04/1976,TN,0,,,,0,,,,,,,
SUBSPECIES,8544,DELIII,04/02/1977,TN,0,,,,0,,,,,,,
SUBSPECIES,8544,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,15310,I,11/06/1992,,1,,,,0,,,,,,,Transferred from Appendix II to Appendix I.
SPECIES,15452,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,15312,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,15313,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,15314,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,11512,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,11513,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,11509,I,18/01/1990,,1,,,,0,,,,,,,
SPECIES,11509,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,11514,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,11510,I,18/01/1990,,1,,,,0,,,,,,,
SPECIES,11510,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,11515,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,11516,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,11511,I,18/01/1990,,1,,,,0,,,,,,,
SPECIES,11511,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,11638,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,12522,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,12519,II/w,26/04/1995,SU,0,,,,0,,,,,,,
SPECIES,12519,II/r,04/02/1977,SU,0,,,,0,,,,,,,
SPECIES,12520,I,18/01/1990,,1,,,,0,,,,,,,
SPECIES,12520,DELIII,04/02/1977,TN,0,,,,0,,,,,,,
SPECIES,12520,III,22/04/1976,TN,0,,,,0,,,,,,,
SUBSPECIES,12523,DELI,11/06/1992,,0,,,,0,,,,,,,
SUBSPECIES,12523,I,01/07/1975,,0,,,,0,,,,,,,Formerly listed as Felis (Lynx) rufa escuinapae
SPECIES,14519,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,15952,I,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,15952,DELII,04/02/1977,,0,,,,0,,,,,,,
SUBSPECIES,15952,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,15951,DELIII,04/02/1977,GH,0,,,,0,,,,,,,
SPECIES,15951,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,15953,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,15954,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,15956,DELII,22/10/1987,,0,,,,0,,,,,,,
SUBSPECIES,15956,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,15955,I,22/10/1987,,1,,,,0,,,,All subspecies.,Todas las subespecies.,Toutes les sous-espèces.,
SPECIES,15955,I,01/07/1975,,0,,,,0,,,,All subspecies except Panthera tigris altaica.,"Todas las subespecies, excepto Panthera tigris altaica.",Toutes les sous-espèces sauf Panthera tigris altaica.,
SPECIES,16218,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,18147,II,16/02/1995,,1,,,"BD,IN,TH",0,,,,"All populations except those of BD, IN, TH.","Todas las poblaciones, excepto las de BD, IN, TH.","Toutes les populations sauf celles de BD, IN, TH.",
SUBSPECIES,18147,I,16/02/1995,,1,,"BD,IN,TH",,0,,,,"Only the populations of Bangladesh, India and Thailand; all other populations are included in Appendix II.","Poblaciones de BD, IN, TH.","Populations de BD, IN, TH.",
SUBSPECIES,18147,II/w,06/01/1989,AT,0,,,,0,,,,,,,
SUBSPECIES,18147,II/r,01/08/1985,AT,0,,,,0,,,,,,,
SUBSPECIES,18147,I,01/08/1985,,0,,,CN,0,,,,Except population of CN.,Excepto la población de CN.,Sauf la population de CN.,
SUBSPECIES,18147,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,18148,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,18149,I/r,28/06/1979,CH,0,,,,0,,,,,,,
SPECIES,18149,I,28/06/1979,,1,,IN,,0,,,,Only the population of India; all other populations are included in Appendix II.,Población de IN.,Population d'IN.,
SPECIES,18149,II,28/06/1979,,1,,LK,,0,,,,Population of LK .,Población de LK.,Population de LK.,
SPECIES,18306,DELIII,04/02/1977,GH,0,,,,0,,,,,,,
SPECIES,18306,III,26/02/1976,GH,0,,,,0,,,,,,,
SUBSPECIES,18872,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,18869,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,18870,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,18871,I/w,15/04/1977,CA,0,,,,0,,,,,,,
SUBSPECIES,18871,I/r,09/07/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,18871,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,18873,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,18874,II/w,15/04/1977,CA,0,,,,0,,,,,,,
SUBSPECIES,18874,II/r,09/07/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,18874,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,9949,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,9950,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,9951,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,32149,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,9948,II,22/10/1987,,1,,,"BZ,CR,SV,GT,HN,NI,MX,US",0,,,,All populations except those included in Appendix I.,"Todas las poblaciones, excepto las incluidas en el Apéndice I.",Toutes les populations sauf celles inscrites à l'Annexe I.,
SPECIES,9948,I,22/10/1987,,1,,"BZ,CR,SV,GT,HN,NI,MX,US",,0,,,,Only the populations of Central and North America; all other populations are included in Appendix II.,Poblaciones de América del Norte y América Central.,Population d'Amérique du Nord et dAmérique centrale.,
SPECIES,9948,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,22732,I,01/07/1975,,1,,,,0,,,,,,,
FAMILY,312,II,04/02/1977,,1,,,,0,,,SPECIES:98436,Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention.,Excepto las especies incluidas en el Apéndice I. Los especímenes de la forma domesticada no están sujetos a las disposiciones de la Convención.,Sauf les espèces inscrites à l'Annexe I. Les spécimens de la forme domestiquée ne sont pas soumis aux dispositions de la Convention.,
SPECIES,9953,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,9953,III/w,23/10/1990,ES,0,,,,0,,,,,,,
SPECIES,9953,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,9953,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,9953,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,9953,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,9953,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,9953,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,9953,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,9953,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,9953,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SPECIES,9953,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,9953,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,9953,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,9953,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,9953,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,9953,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SPECIES,9952,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,9952,III/w,23/10/1990,ES,0,,,,0,,,,,,,
SPECIES,9952,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,9952,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,9952,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,9952,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,9952,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,9952,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,9952,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,9952,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,9952,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SPECIES,9952,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,9952,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,9952,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,9952,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,9952,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,9952,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,23/10/1990,ES,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SUBSPECIES,9955,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SUBSPECIES,9955,III,16/03/1989,IN,1,,,,0,,,,,,,
SUBSPECIES,9955,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SUBSPECIES,9955,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SPECIES,9956,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,9956,III/w,23/10/1990,ES,0,,,,0,,,,,,,
SPECIES,9956,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,9956,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,9956,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,9956,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,9956,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,9956,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,9956,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,9956,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,9956,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SPECIES,9956,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,9956,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,9956,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,9956,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,9956,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,9956,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SPECIES,9957,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,9957,III/w,23/10/1990,ES,0,,,,0,,,,,,,
SPECIES,9957,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,9957,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,9957,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,9957,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,9957,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,9957,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,9957,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,9957,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,9957,III/r,24/05/1989,ES,0,,,,0,,,,,,,
SPECIES,9957,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,9957,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,9957,III,16/03/1989,IN,1,,,,0,,,,,,,
