Name,Rank,RecID,ParentRank,ParentRecID,Status,Author,Notes,Designation
concinens,Species,31474,Genus,51,A,"(Swinhoe, 1870)",,CMS
orientalis,Species,31475,Genus,51,A,"(Temminck & Schlegel, 1847)",,CMS
stentoreus,Species,31476,Genus,51,A,"(Ehrenberg, 1833)",,CMS
sindianus,Species,31483,Genus,3777,A,"Brooks, 1879",,CMS
neglectus,Species,31484,Genus,3777,A,"Hume, 1870",,CMS
fuligiventer,Species,31485,Genus,3777,A,"(Hodgson, 1845)",,CMS
affinis,Species,31486,Genus,3777,A,"(Tickell, 1833)",,CMS
griseolus,Species,31487,Genus,3777,A,"Blyth, 1847",,CMS
pulcher,Species,31488,Genus,3777,A,"Blyth, 1845",,CMS
maculipennis,Species,31489,Genus,3777,A,"(Blyth, 1867)",,CMS
chloronotus,Species,31490,Genus,3777,A,"(Gray & Gray, 1846)",,CMS
subviridis,Species,31492,Genus,3777,A,"(Brooks, 1872)",,CMS
tenellipes,Species,31494,Genus,3777,A,"Swinhoe, 1860",,CMS
borealoides,Species,31495,Genus,3777,A,"Portenko, 1950",,CMS
magnirostris,Species,31496,Genus,3777,A,"Blyth, 1843",,CMS
occipitalis,Species,31497,Genus,3777,A,"(Blyth, 1845)",,CMS
coronatus,Species,31498,Genus,3777,A,"(Temminck & Schlegel, 1847)",,CMS
reguloides,Species,31499,Genus,3777,A,"(Blyth, 1842)",,CMS
davisoni,Species,31500,Genus,3777,A,"(Oates, 1889)",,CMS
ricketti,Species,31501,Genus,3777,A,"(Slater, 1897)",,CMS
orientalis,Species,31504,Genus,3777,A,"(Brehm, 1855)",,CMS
burkii,Species,31505,Genus,6154,A,"(Burton, 1836)",,CMS
whistleri,Species,31506,Genus,6154,A,"Ticehurst, 1925",,CMS
tephrocephalus,Species,31507,Genus,6154,A,"(Anderson, 1871)",,CMS
valentini,Species,31508,Genus,6154,A,"(Hartert, 1907)",,CMS
xanthoschistos,Species,31509,Genus,6154,A,"(Gray, 1846)",,CMS
affinis,Species,31510,Genus,6154,A,"(Hodgson, 1854)",,CMS
poliogenys,Species,31511,Genus,6154,A,"(Blyth, 1847)",,CMS
castaniceps,Species,31512,Genus,6154,A,"(Hodgson, 1845)",,CMS
palliatus,Species,31520,Genus,1829,N,"(Bonaparte, 1850)",,"CITES,EU"
perspicillatus,Species,31521,Genus,1829,N,"(Gmelin, 1789)",,"CITES,EU"
albogularis,Species,31522,Genus,1829,N,"(Gould, 1836)",,"CITES,EU"
leucolophus,Species,31523,Genus,1829,N,"(Hardwicke, 1815)",,"CITES,EU"
monileger,Species,31524,Genus,1829,N,"(Hodgson, 1836)",,"CITES,EU"
pectoralis,Species,31525,Genus,1829,N,"(Gould, 1836)",,"CITES,EU"
lugubris,Species,31526,Genus,1829,N,"(Müller, 1835)",,"CITES,EU"
striatus,Species,31527,Genus,1829,N,"(Vigors, 1831)",,"CITES,EU"
strepitans,Species,31528,Genus,1829,N,"Blyth, 1855",Excludes G. ferrarius,"CITES,EU"
ferrarius,Species,31529,Genus,1829,N,"Riley, 1930",Sibley & Monroe (1990) treated this as a synonym of G. strepitans but see Robson (2000),"CITES,EU"
castanotis,Species,31530,Genus,1829,N,"(Ogilvie-Grant, 1899)",Sibley & Monroe (1990) treated this as a synonym of G. maesi but see Robson (2000),"CITES,EU"
ruficollis,Species,31531,Genus,1829,N,"(Jardine & Selby, 1838)",,"CITES,EU"
chinensis,Species,31532,Genus,1829,N,"(Scopoli, 1786)",,"CITES,EU"
vassali,Species,31533,Genus,1829,N,"(Ogilvie-Grant, 1906)",,"CITES,EU"
gularis,Species,31534,Genus,1829,N,"(McClelland, 1840)",,"CITES,EU"
cineraceus,Species,31535,Genus,1829,N,"(Godwin-Austen, 1874)",,"CITES,EU"
rufogularis,Species,31536,Genus,1829,N,"(Gould, 1835)",,"CITES,EU"
ocellatus,Species,31537,Genus,1829,N,"(Vigors, 1831)",,"CITES,EU"
caerulatus,Species,31538,Genus,1829,N,"(Hodgson, 1836)",,"CITES,EU"
poecilorhynchus,Species,31539,Genus,1829,N,"Gould, 1863",,"CITES,EU"
mitratus,Species,31540,Genus,1829,N,"(Müller, 1835)",,"CITES,EU"
canorus,Species,31541,Genus,1829,A,"(Linnaeus, 1758)",,"CITES,EU"
sannio,Species,31542,Genus,1829,N,"Swinhoe, 1867",,"CITES,EU"
lineatus,Species,31543,Genus,1829,N,"(Vigors, 1831)",,"CITES,EU"
squamatus,Species,31544,Genus,1829,N,"(Gould, 1835)",,"CITES,EU"
subunicolor,Species,31545,Genus,1829,N,"(Blyth, 1843)",,"CITES,EU"
variegatus,Species,31546,Genus,1829,N,"(Vigors, 1831)",,"CITES,EU"
affinis,Species,31547,Genus,1829,N,"Blyth, 1843",,"CITES,EU"
erythrocephalus,Species,31548,Genus,1829,N,"(Vigors, 1832)",,"CITES,EU"
althaea,Species,31642,Genus,4662,A,"Hume, 1878",,CMS
minula,Species,31643,Genus,4662,A,"Hume, 1873",,CMS
ammodendri,Species,31675,Genus,3598,N,"Gould, 1872",,"CITES,EU"
pyrrhonotus,Species,31676,Genus,3598,N,"Blyth, 1844",,"CITES,EU"
rutilans,Species,31677,Genus,3598,N,"(Temminck, 1835)",,"CITES,EU"
flaveolus,Species,31678,Genus,3598,N,"Blyth, 1844",,"CITES,EU"
adamsi,Species,31679,Genus,2981,N,"Adams, 1858",,"CITES,EU"
taczanowskii,Species,31680,Genus,2981,N,"Przewalski, 1876",,"CITES,EU"
davidiana,Species,31681,Genus,2981,N,"(Verreaux, 1871)",,"CITES,EU"
ruficollis,Species,31682,Genus,2981,N,"Blanford, 1871",,"CITES,EU"
theresae,Species,31683,Genus,2981,N,"Meinertzhagen, 1937",,"CITES,EU"
blanfordi,Species,31689,Genus,2981,N,"Hume, 1876",,"CITES,EU"
benghalensis,Species,31703,Genus,3886,N,"(Linnaeus, 1758)",,"CITES,EU"
manyar,Species,31704,Genus,3886,N,"(Horsfield, 1821)",,"CITES,EU"
philippinus,Species,31705,Genus,3886,N,"(Linnaeus, 1766)",,"CITES,EU"
amandava,Species,31706,Genus,180,A,"(Linnaeus, 1758)",,EU
punctulata,Species,31715,Genus,2612,A,"(Linnaeus, 1758)",,EU
estherae,Species,31723,Genus,4429,N,"(Finsch, 1902)",,"CITES,EU"
sinica,Species,31724,Genus,792,N,"(Linnaeus, 1766)",,"CITES,EU"
spinoides,Species,31725,Genus,792,N,"Vigors, 1831",,"CITES,EU"
ambigua,Species,31726,Genus,792,A,"(Oustalet, 1896)",,EU
thibetanus,Species,31728,Genus,4429,N,"(Hume, 1872)",,"CITES,EU"
nemoricola,Species,31729,Genus,2542,N,"(Hodgson, 1836)",,"CITES,EU"
brandti,Species,31730,Genus,2542,N,"Bonaparte, 1851",,"CITES,EU"
arctoa,Species,31731,Genus,2542,N,"(Pallas, 1811)",,"CITES,EU"
burtoni,Species,31732,Genus,7092,N,"(Gould, 1838)",,"CITES,EU"
sibiricus,Species,31736,Genus,7093,N,"(Pallas, 1773)",,"CITES,EU"
rubescens,Species,31737,Genus,802,N,"(Blanford, 1872)",,"CITES,EU"
nipalensis,Species,31738,Genus,802,N,"(Hodgson, 1836)",,"CITES,EU"
pulcherrimus,Species,31739,Genus,802,N,"(Moore, 1856)",,"CITES,EU"
rodochrous,Species,31740,Genus,802,N,"Vigors, 1831",,"CITES,EU"
vinaceus,Species,31741,Genus,802,N,"Verreaux, 1871",,"CITES,EU"
edwardsii,Species,31742,Genus,802,N,"Verreaux, 1871",,"CITES,EU"
synoicus,Species,31743,Genus,802,N,"(Temminck, 1825)",,"CITES,EU"
rodopeplus,Species,31744,Genus,802,N,"(Vigors, 1831)",,"CITES,EU"
thura,Species,31745,Genus,802,N,"Bonaparte & Schlegel, 1850",,"CITES,EU"
rhodochlamys,Species,31746,Genus,802,N,"(Brandt, 1843)",,"CITES,EU"
rubicilloides,Species,31747,Genus,802,N,"Przewalski, 1876",,"CITES,EU"
puniceus,Species,31748,Genus,802,N,"(Blyth, 1845)",,"CITES,EU"
subhimachalus,Species,31749,Genus,3803,N,"(Hodgson, 1836)",,"CITES,EU"
sipahi,Species,31751,Genus,7094,N,"(Hodgson, 1836)",,"CITES,EU"
nipalensis,Species,31752,Genus,4169,N,"Hodgson, 1836",,"CITES,EU"
erythrocephala,Species,31753,Genus,4169,N,"Vigors, 1832",,"CITES,EU"
erythaca,Species,31754,Genus,4169,A,"Blyth, 1862",,EU
migratoria,Species,31755,Genus,7095,N,"Hartert, 1903",,"CITES,EU"
personata,Species,31756,Genus,7095,N,"(Temminck & Schlegel, 1848)",,"CITES,EU"
icterioides,Species,31757,Genus,7096,N,"(Vigors, 1831)",,"CITES,EU"
affinis,Species,31758,Genus,7096,N,"(Blyth, 1855)",,"CITES,EU"
melanozanthos,Species,31759,Genus,7096,N,"(Hodgson, 1836)",,"CITES,EU"
carnipes,Species,31760,Genus,7096,N,"(Hodgson, 1836)",,"CITES,EU"
epauletta,Species,31761,Genus,7097,N,"(Hodgson, 1836)",,"CITES,EU"
maurus,Species,31814,Genus,1611,A,"Gray, 1849",,"CITES,EU"
grenadensis,Species,31816,Genus,1155,A,"(Barbour, 1914)",,"CITES,EU"
ruschenbergerii,Species,31817,Genus,1155,A,"(Cope, 1876)",,"CITES,EU"
merianae,Species,31831,Genus,4967,A,"(Duméril & Bibron, 1839)",,"CITES,EU"
menadoensis,Species,31832,Genus,2446,A,"Pouyaud, Wirjoatmodjo, Rachmatika, Tjakrawidjaja, Hadiaty & Hadie 1999",,"CITES,EU"
fasciolata,Species,31900,Genus,1187,A,"Spix, 1825",,EU
inflata,Species,31965,Genus,3892,A,"Glynn, 1999",,"CITES,EU"
virginianus,Species,32054,Genus,1105,A,"(Linnaeus, 1758)",,"CITES,EU"
montezumae,Species,32066,Genus,1309,A,"(Vigors, 1830)",,CITES
montezumae,Species,32066,Genus,1309,A,"(Vigors, 1830)",,CITES
caerulivirens,Species,32070,Genus,5044,A,"Ziegler, Böhme & Philipp, 1999",,"CITES,EU"
nubicola,Species,32077,Genus,1879,A,"Robbins & Stiles, 1999",,"CITES,EU"
occidentalis,Species,32087,Genus,5027,A,"Mateo, Geniez, López-Jurado & Bons, 1998",,"CITES,EU"
costaricanum,Species,32092,Genus,1879,A,"L. Kelso, 1937",,"CITES,EU"
sagittifera,Species,32122,Genus,3076,A,"Wall, 1913",,"CITES,EU"
siamensis,Species,32123,Genus,3076,A,"Laurenti, 1768",,"CITES,EU"
tolteca,Subspecies,32149,Species,9948,A,"(Thomas, 1898)",,CITES
canturians,Species,32186,Genus,883,A,"(Swinhoe, 1860)",,CMS
florentina,Species,32195,Genus,1617,A,"(I. Lea, 1857)",,"CITES,EU"
lobatsiana,Species,32233,Genus,2351,A,"(Power, 1927)",,"CITES,EU"
spekii,Species,32234,Genus,2351,A,"Gray, 1863",,"CITES,EU"
bechuanicus,Species,32249,Genus,3631,N,"FitzSimons, 1932",,"CITES,EU"
carinatus,Species,32250,Genus,3631,N,"Laurent, 1956",,"CITES,EU"
castanoides,Species,32251,Genus,3631,N,"Hewitt, 1931",,"CITES,EU"
chapini,Species,32252,Genus,3631,N,"Laurent, 1965",,"CITES,EU"
nanus,Species,32253,Genus,3631,N,"Laurent, 1956",,"CITES,EU"
sinuatus,Species,32254,Genus,3631,N,"(Smith, 1838)",,"CITES,EU"
subniger,Species,32255,Genus,3631,N,"(Lacépède, 1788)",,"CITES,EU"
williamsi,Species,32256,Genus,3631,N,"Laurent, 1965",,"CITES,EU"
reevesii,Species,32258,Genus,2765,A,"(Gray, 1831)",,"CITES,EU"
picta,Species,32260,Genus,6343,A,"(Schneider, 1783)",,EU
spengleri,Species,32263,Genus,1845,A,"(Gmelin, 1789)",,"CITES,EU"
geographica,Species,32264,Genus,1939,A,"(LeSueur, 1817)",,"CITES,EU"
smithii,Species,32265,Genus,16353,A,"(Gray, 1863)",,"CITES,EU"
tentoria,Species,32266,Genus,16353,A,"(Gray, 1834)",,"CITES,EU"
subtrijuga,Species,32267,Genus,7233,A,"(Schlegel & S. Müller, 1844)",,"CITES,EU"
mutica,Species,32268,Genus,2765,A,"(Cantor, 1842)",,"CITES,EU"
mouhotii,Species,32270,Genus,1246,A,"(Gray, 1862)",,"CITES,EU"
crassicollis,Species,32272,Genus,7234,A,"(Gray, 1831)",,"CITES,EU"
spinifera,Species,32280,Genus,323,A,"(LeSueur, 1827)",,"CITES,EU"
andersoni,Species,32353,Genus,5530,A,"(Boulenger, 1892)",,EU
asperrimus,Species,32354,Genus,6266,A,"(Unterstein, 1930)",,EU
verrucosus,Species,32356,Genus,6266,A,"Anderson, 1871",,EU
exarmata,Species,32403,Genus,652,A,"Schimmenti & Jesu, 1996",,"CITES,EU"
currucoides,Species,32458,Genus,6963,A,"Bechstein, 1798",,CMS
townsendi,Species,32461,Genus,3024,A,"(Audubon, 1838)",,CMS
amaurochalinus,Species,32498,Genus,4973,A,"Cabanis, 1850",,CMS
rubecula,Species,32620,Genus,3032,A,"(Latham, 1801)",,CMS
calendula,Species,32751,Genus,4211,A,"(Linnaeus, 1766)",,CMS
satrapa,Species,32752,Genus,4211,A,"Lichtenstein, 1823",,CMS
tangorum,Species,32847,Genus,51,A,"La Touche, 1912",,CMS
australis,Species,32849,Genus,51,A,"(Gould, 1838)",,CMS
scita,Species,32854,Genus,7049,A,"(Vieillot, 1818)",,CMS
deserticola,Species,32928,Genus,4662,A,"Tristram, 1859",,CMS
fuscus,Species,32979,Genus,5733,A,"Peters, 1873",,"CITES,EU"
bartoni,Species,33134,Genus,5139,A,"(Thomas, 1907)",,"CITES,EU"
palearis,Species,33480,Genus,5467,A,"Stejneger, 1899",,"CITES,EU"
quinquecarinata,Species,33481,Genus,5467,A,"(Gray, 1842)",,EU
menachensis,Species,33485,Genus,4429,N,"Ogilvie-Grant, 1913",,"CITES,EU"
canicollis,Species,33486,Genus,4429,A,"(Swainson, 1838)",,EU
frontalis,Species,33487,Genus,4429,N,"Reichenow, 1904",,"CITES,EU"
citrinelloides,Species,33488,Genus,4429,N,"Rüppell, 1840",,"CITES,EU"
hypostictus,Subspecies,33489,Species,33488,A,,,EU
capistratus,Species,33490,Genus,4429,N,"(Finsch & Hartlaub, 1870)",,"CITES,EU"
koliensis,Species,33491,Genus,4429,N,"Grant & Mackworth-Praed, 1952",,"CITES,EU"
scotops,Species,33492,Genus,4429,N,"(Sundevall, 1850)",,"CITES,EU"
rothschildi,Species,33493,Genus,4429,N,"(Ogilvie-Grant, 1902)",,"CITES,EU"
xanthopygius,Species,33494,Genus,4429,N,"Rüppell, 1840",,"CITES,EU"
reichenowi,Species,33495,Genus,4429,N,"Salvadori, 1888",,"CITES,EU"
atrogularis,Species,33496,Genus,4429,N,"(Smith, 1836)",,"CITES,EU"
citrinipectus,Species,33497,Genus,4429,N,"Clancey & Lawson, 1960",,"CITES,EU"
donaldsoni,Species,33498,Genus,4429,N,"Sharpe, 1895",,"CITES,EU"
buchanani,Species,33499,Genus,4429,N,"Hartert, 1919",,"CITES,EU"
dorsostriatus,Species,33500,Genus,4429,N,"Reichenow, 1887",,"CITES,EU"
flaviventris,Species,33501,Genus,4429,N,"(Swainson, 1828)",,"CITES,EU"
sulphuratus,Species,33502,Genus,4429,N,"(Linnaeus, 1766)",,"CITES,EU"
albogularis,Species,33503,Genus,4429,N,"(Smith, 1833)",,"CITES,EU"
reichardi,Species,33504,Genus,4429,N,"(Reichenow, 1882)",,"CITES,EU"
mennelli,Species,33506,Genus,4429,N,"(Chubb, 1908)",,"CITES,EU"
tristriatus,Species,33507,Genus,4429,N,"Rüppell, 1840",,"CITES,EU"
striolatus,Species,33508,Genus,4429,N,"(Rüppell, 1840)",,"CITES,EU"
whytii,Species,33509,Genus,4429,N,"Shelley, 1897",,"CITES,EU"
burtoni,Species,33510,Genus,4429,N,"(Gray, 1862)",,"CITES,EU"
leucolaema,Species,33511,Genus,4429,N,"(Sharpe, 1903)",,"CITES,EU"
alario,Species,33512,Genus,4429,N,"(Linnaeus, 1758)",,"CITES,EU"
olivaceus,Species,33513,Genus,7090,N,"(Fraser, 1842)",,"CITES,EU"
socotranus,Species,33514,Genus,7091,N,"Sclater & Hartlaub, 1881",,"CITES,EU"
pinus,Species,33515,Genus,792,N,"(Wilson, 1810)",,"CITES,EU"
spinescens,Species,33516,Genus,792,N,"(Bonaparte, 1851)",,"CITES,EU"
crassirostris,Species,33517,Genus,792,N,"(Landbeck, 1877)",,"CITES,EU"
magellanica,Species,33518,Genus,792,N,"(Vieillot, 1805)",,"CITES,EU"
olivacea,Species,33519,Genus,792,N,"(Berlepsch & Stolzmann, 1894)",,"CITES,EU"
notata,Species,33520,Genus,792,N,"Du Bus de Gisignies, 1847",,"CITES,EU"
barbata,Species,33521,Genus,792,N,"(Molina, 1782)",,"CITES,EU"
xanthogastra,Species,33522,Genus,792,N,"(Du Bus de Gisignies, 1855)",,"CITES,EU"
atrata,Species,33523,Genus,792,A,"Lafresnaye & d'Orbigny, 1837",,EU
uropygialis,Species,33524,Genus,792,N,"(Sclater, 1862)",,"CITES,EU"
tristis,Species,33525,Genus,792,N,"(Linnaeus, 1758)",,"CITES,EU"
psaltria,Species,33526,Genus,792,N,"(Say, 1823)",,"CITES,EU"
lawrencei,Species,33527,Genus,792,N,"Cassin, 1852",,"CITES,EU"
yemenensis,Species,33528,Genus,792,N,"(Ogilvie-Grant, 1913)",,"CITES,EU"
tephrocotis,Species,33529,Genus,2542,N,"(Swainson, 1832)",,"CITES,EU"
purpureus,Species,33530,Genus,802,N,"(Gmelin, 1789)",,"CITES,EU"
cassinii,Species,33531,Genus,802,N,"Baird, 1854",,"CITES,EU"
mexicanus,Species,33532,Genus,802,N,"(Müller, 1776)",,"CITES,EU"
abeillei,Species,33533,Genus,2086,N,"(Lesson, 1839)",,"CITES,EU"
scincus,Species,33557,Genus,7248,A,"(Schlegel, 1858)",,EU
cocincinus,Species,33590,Genus,5994,A,"Cuvier, 1829",,EU
mandalayensis,Species,34039,Genus,3076,A,"Slowinski & Wüster, 2000",,"CITES,EU"
squamifrons,Species,34095,Genus,4555,N,"(Smith, 1836)",,"CITES,EU"
olivaceiceps,Species,34096,Genus,3886,N,"(Reichenow, 1899)",,"CITES,EU"
codringtoni,Species,34097,Genus,5059,N,"(Neave, 1907)",,"CITES,EU"
simplex,Species,34199,Genus,3598,N,"(Lichtenstein, 1823)",,"CITES,EU"
elegans,Species,34501,Genus,3099,A,"Gray, 1842",,"CITES,EU"
poecilochlorus,Species,34502,Genus,3099,A,"(Robb, 1980)",,"CITES,EU"
microlepis,Species,34613,Genus,7248,A,"Nikolsky, 1900",,EU
graminea,Species,34742,Genus,11,A,"(Cope, 1864)",,EU
mutabilis,Species,34927,Genus,6548,A,"(Merrem, 1820)",,CITES
ardesiaca,Species,35309,Genus,1532,A,"(Wagler, 1827)",,CMS-AEWA
angulata,Species,35310,Genus,1818,A,"Sundevall, 1851",,CMS-AEWA
oedirhina,Species,35361,Genus,5467,A,"De Queiroz, 1987",,"CITES,EU"
superciliaris,Species,35368,Genus,3681,N,"(Blyth, 1845)",,"CITES,EU"
melanocephala,Species,35565,Genus,384,A,"Vigors & Children, 1826",,CMS-AEWA
finschi,Species,35567,Genus,5044,A,"Böhme, Horn & Ziegler, 1994",,"CITES,EU"
keithhornei,Species,35568,Genus,5044,A,"(Wells & Wellington, 1985)",,"CITES,EU"
hypopyrrha,Species,35575,Genus,4612,N,"(Reichenow, 1910)",,"CITES,EU"
galbula,Species,35623,Genus,3886,N,"Rüppell, 1840",,"CITES,EU"
malamakibo,Species,35626,Genus,3716,A,"Nussbaum, Raxworthy, Raselimanana & Ramanamanjato, 2000",,"CITES,EU"
sjostedti,Species,36004,Genus,1115,N,"Reichenow, 1901",,"CITES,EU"
arquatrix,Species,36005,Genus,1115,N,"Temminck, 1809",,"CITES,EU"
leucocephala,Species,36006,Genus,1115,N,"Linnaeus, 1758",,"CITES,EU"
speciosa,Species,36007,Genus,1115,N,"Gmelin, 1789",,"CITES,EU"
squamosa,Species,36008,Genus,1115,N,"Bonnaterre, 1792",,"CITES,EU"
corensis,Species,36009,Genus,1115,N,"Jacquin, 1784",,"CITES,EU"
picazuro,Species,36010,Genus,1115,N,"Temminck, 1813",,"CITES,EU"
maculosa,Species,36011,Genus,1115,N,"Temminck, 1813",,"CITES,EU"
fasciata,Species,36012,Genus,1115,N,"Say, 1823",,"CITES,EU"
cayennensis,Species,36013,Genus,1115,N,"Bonnaterre, 1792",,"CITES,EU"
flavirostris,Species,36014,Genus,1115,N,"Wagler, 1831",,"CITES,EU"
plumbea,Species,36015,Genus,1115,N,"Vieillot, 1818",,"CITES,EU"
subvinacea,Species,36016,Genus,1115,N,"(Lawrence, 1868)",,"CITES,EU"
nigrirostris,Species,36017,Genus,1115,N,"Sclater, 1860",,"CITES,EU"
goodsoni,Species,36018,Genus,1115,N,"Hartert, 1902",,"CITES,EU"
malherbii,Species,36019,Genus,1115,N,"Verreaux & Verreaux, 1851",,"CITES,EU"
delegorguei,Species,36020,Genus,1115,N,"Delegorgue, 1847",,"CITES,EU"
larvata,Species,36021,Genus,1115,N,"Temminck, 1809",,"CITES,EU"
lugens,Species,36022,Genus,4612,N,"(Rüppell, 1837)",,"CITES,EU"
capicola,Species,36023,Genus,4612,N,"(Sundevall, 1857)",,"CITES,EU"
nigrirostris,Species,36024,Genus,2700,N,"Salvadori, 1875",,"CITES,EU"
mackinlayi,Species,36025,Genus,2700,N,"Ramsay, 1878",,"CITES,EU"
crassirostris,Species,36026,Genus,6093,N,"(Gould, 1856)",,"CITES,EU"
chalcospilos,Species,36027,Genus,4978,N,"(Wagler, 1827)",,"CITES,EU"
placida,Species,36028,Genus,5600,N,"Gould, 1844",,"CITES,EU"
humeralis,Species,36029,Genus,5600,N,"(Temminck, 1821)",,"CITES,EU"
macroura,Species,36030,Genus,5151,N,"(Linnaeus, 1758)",,"CITES,EU"
auriculata,Species,36031,Genus,5151,N,"(Des Murs, 1847)",,"CITES,EU"
aurita,Species,36032,Genus,5151,N,"(Temminck, 1809)",,"CITES,EU"
asiatica,Species,36033,Genus,5151,N,"(Linnaeus, 1758)",,"CITES,EU"
inca,Species,36034,Genus,1116,N,"(Lesson, 1847)",,"CITES,EU"
squammata,Species,36035,Genus,1116,N,"(Lesson, 1831)",,"CITES,EU"
passerina,Species,36036,Genus,1116,N,"(Linnaeus, 1758)",,"CITES,EU"
minuta,Species,36037,Genus,1116,N,"(Linnaeus, 1766)",,"CITES,EU"
talpacoti,Species,36038,Genus,1116,N,"(Temminck, 1809)",,"CITES,EU"
buckleyi,Species,36039,Genus,1116,N,"(Sclater & Salvin, 1877)",,"CITES,EU"
picui,Species,36040,Genus,1116,N,"(Temminck, 1813)",,"CITES,EU"
cruziana,Species,36041,Genus,1116,N,"(Prévost, 1842)",,"CITES,EU"
pretiosa,Species,36042,Genus,1049,N,"(Ferrari-Pérez, 1886)",,"CITES,EU"
mondetoura,Species,36043,Genus,1049,N,"(Bonaparte, 1856)",,"CITES,EU"
ceciliae,Species,36044,Genus,5816,N,"(Lesson, 1845)",,"CITES,EU"
melanoptera,Species,36045,Genus,5816,N,"(Molina, 1782)",,"CITES,EU"
aymara,Species,36046,Genus,5816,N,"(Prévost, 1840)",,"CITES,EU"
campestris,Species,36047,Genus,6723,N,"(Spix, 1825)",,"CITES,EU"
verreauxi,Species,36048,Genus,2519,N,"(Bonaparte, 1855)",,"CITES,EU"
megalura,Species,36049,Genus,2519,N,"(Sclater & Salvin, 1879)",,"CITES,EU"
plumbeiceps,Species,36050,Genus,2519,N,"(Sclater & Salvin, 1868)",,"CITES,EU"
rufaxilla,Species,36051,Genus,2519,N,"(Richard & Bernard, 1792)",,"CITES,EU"
jamaicensis,Species,36052,Genus,2519,N,"(Linnaeus, 1766)",,"CITES,EU"
pallida,Species,36053,Genus,2519,N,"(Berlepsch & Taczanowski, 1884)",,"CITES,EU"
cassini,Species,36054,Genus,2519,N,"(Lawrence, 1867)",,"CITES,EU"
lawrencii,Species,36055,Genus,1858,N,"Salvin, 1874",,"CITES,EU"
costaricensis,Species,36056,Genus,1858,N,"Lawrence, 1868",,"CITES,EU"
saphirina,Species,36057,Genus,1858,N,"Bonaparte, 1855",,"CITES,EU"
veraguensis,Species,36058,Genus,1858,N,"Lawrence, 1867",,"CITES,EU"
albifacies,Species,36059,Genus,1858,N,"Sclater, 1858",,"CITES,EU"
chiriquensis,Species,36060,Genus,1858,N,"Sclater, 1856",,"CITES,EU"
linearis,Species,36061,Genus,1858,N,"(Prévost, 1843)",,"CITES,EU"
frenata,Species,36062,Genus,1858,N,"(Tschudi, 1843)",,"CITES,EU"
chrysia,Species,36063,Genus,1858,N,"Bonaparte, 1855",,"CITES,EU"
violacea,Species,36064,Genus,1858,N,"(Temminck, 1809)",,"CITES,EU"
montana,Species,36065,Genus,1858,N,"(Linnaeus, 1758)",,"CITES,EU"
ferruginea,Species,36066,Genus,1816,N,"(Forster, 1844)",,"CITES,EU"
australis,Species,36067,Genus,4887,N,"(Linnaeus, 1771)",,"CITES,EU"
magnificus,Species,36068,Genus,4127,N,"(Temminck, 1821)",,"CITES,EU"
perlatus,Species,36069,Genus,4127,N,"(Temminck, 1835)",,"CITES,EU"
aurantiifrons,Species,36070,Genus,4127,N,"(G. R. Gray, 1858)",,"CITES,EU"
perousii,Species,36071,Genus,4127,N,"Peale, 1848",,"CITES,EU"
coronulatus,Species,36072,Genus,4127,N,"(G. R. Gray, 1858)",,"CITES,EU"
pulchellus,Species,36073,Genus,4127,N,"(Temminck, 1835)",,"CITES,EU"
greyii,Species,36074,Genus,4127,N,"Bonaparte, 1857",,"CITES,EU"
porphyraceus,Species,36075,Genus,4127,N,"(Temminck, 1821)",,"CITES,EU"
solomonensis,Species,36076,Genus,4127,N,"(G. R. Gray, 1870)",,"CITES,EU"
iozonus,Species,36077,Genus,4127,N,"(G. R. Gray, 1858)",,"CITES,EU"
naina,Species,36078,Genus,4127,N,"(Temminck, 1835)",,"CITES,EU"
solomonensis,Species,36079,Genus,1962,N,"Mayr, 1931",,"CITES,EU"
elegans,Species,36086,Genus,4352,A,"(A. Smith, 1839)",,CMS-AEWA
boehmi,Species,36089,Genus,4352,A,"Reichenow, 1900",,CMS
caerulescens,Species,36107,Genus,4188,A,"Gmelin, 1789",,CMS-AEWA
egregia,Species,36108,Genus,6733,A,"(Peters, 1854)",,CMS-AEWA
senegalensis,Species,36147,Genus,677,A,"(Swainson, 1837)",,CMS-AEWA
nuchalis,Species,36159,Genus,1877,A,"G. R. Gray, 1849",,CMS
cinerea,Species,36160,Genus,1877,A,"Fraser, 1843",,CMS-AEWA
flavirostris,Species,36162,Genus,4314,A,"Vieillot, 1816",,CMS
dominicanus,Species,36167,Genus,2433,A,"M. H. K. Lichtenstein, 1823",,CMS-AEWA
hartlaubii,Species,36169,Genus,2433,A,"Bruch, 1853",,CMS-AEWA
vittata,Species,36176,Genus,4596,A,"J. F. Gmelin, 1789",,CMS-AEWA
lorata,Species,36180,Genus,4596,A,"Philippi & Landbeck, 1861",,CMS
dimorpha,Species,36199,Genus,1532,A,"Hartert, 1914",,CMS-AEWA
giganteus,Species,36217,Genus,2691,A,"(Gmelin, 1789)",,CMS
aequinoctialis,Species,36234,Genus,3993,A,"Linnaeus, 1758",,CMS
cinerea,Species,36235,Genus,3993,A,"Gmelin, 1789",,CMS
plicatilis,Species,36930,Genus,7217,N,"(Linnaeus, 1758)",,"CITES,EU"
