Kingdom,OrdName,FamName,GenName,SpcName,SpcInfraRank,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID,,
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Pseudoryzomys,wavrini,NULL,NULL,44054,S,18598
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Pteronotus,fuliginosus,NULL,NULL,43811,S,18710
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,livingstonei,NULL,NULL,103236,S,18732
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,temmincki,NULL,NULL,103237,S,18762
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,satyrus,NULL,NULL,45557,S,18729
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,gilliardi,NULL,NULL,71447,S,18726
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,comorensis,NULL,NULL,77073,S,18759
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,hypomelanus,ssp.,santacrucis,28556,S,18744
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,arquatus,NULL,NULL,28587,S,137
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,balutus,NULL,NULL,29229,S,18753
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,hypomelanus,ssp.,mearnsi,28550,S,18760
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,macrotis,ssp.,pohlei,28552,S,18750
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tablasi,NULL,NULL,28553,S,18753
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,sanctacrucis,NULL,NULL,18771,S,18744
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,seychellensis,ssp.,aldabrensis,18772,S,18714
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,leucotis,NULL,NULL,28545,S,140
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,argentatus,NULL,NULL,18717,S,18720
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,mearnsi,NULL,NULL,18738,S,18760
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,phaeocephalus,NULL,NULL,18748,S,18730
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rouxi,NULL,NULL,103241,S,19563
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ruwenzorii,NULL,NULL,77086,S,19549
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hildebrandti,NULL,NULL,103239,S,19543
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pearsoni,NULL,NULL,103240,S,19559
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,chaseni,NULL,NULL,77083,S,19527
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,acrotis,NULL,NULL,77084,S,19531
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,monticola,NULL,NULL,77085,S,19547
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,blythi,NULL,NULL,74565,S,19561
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,tatar,NULL,NULL,74685,S,19540
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,andamanensis,NULL,NULL,77082,S,19522
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,petersii,NULL,NULL,43807,S,19563
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,toxopeusi,NULL,NULL,43808,S,19525
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rouxii,ssp.,sinicus,73109,S,46793
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hirsutus,NULL,NULL,43803,S,19550
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,importunus,NULL,NULL,43804,S,19527
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,javanicus,NULL,NULL,43805,S,19530
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,minutillus,NULL,NULL,43571,S,19561
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,feae,NULL,NULL,43801,S,19547
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,gracilis,NULL,NULL,43802,S,19561
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pumilus,NULL,NULL,43524,S,19534
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,klossi,NULL,NULL,43568,S,43569
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,refulgens,NULL,NULL,43570,S,19547
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,anderseni,NULL,NULL,19524,S,19525
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,simplex,NULL,NULL,19579,S,19577
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,alticolus,NULL,NULL,42114,S,19568
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,nemaeus,NULL,NULL,28760,S,18938
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,hadithaensis,NULL,NULL,19598,S,19600
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,kinneari,NULL,NULL,77076,S,19600
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,hardwickei,NULL,NULL,103242,S,19599
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,scandens,NULL,NULL,19615,S,19609
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,sclateri,NULL,NULL,44011,S,19610
Animalia,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Rhyncholestes,continentalis,NULL,NULL,74028,S,19710
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,leschenaulti,NULL,NULL,103238,S,19756
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,stresemanni,NULL,NULL,43776,S,19754
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,angolensis,NULL,NULL,43777,S,19752
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,seminudus,NULL,NULL,77075,S,19756
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Rupicapra,rupicapra,ssp.,ornata,28622,S,19766
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Rupicapra,ornata,NULL,NULL,72108,S,19766
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,pluto,NULL,NULL,19803,S,19802
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,nigricollis,ssp.,graellsi,101757,S,28629
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,bicolor,ssp.,martinsi,101750,S,28626
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,bicolor,ssp.,ochraceus,101751,S,101752
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,mystax,ssp.,pileatus,101754,S,28627
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,fuscicollis,ssp.,tripartitus,28632,S,19824
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,fuscicollis,ssp.,melanoleucus,101740,S,74594
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,fuscus,NULL,NULL,101745,S,101744
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,fuscicollis,ssp.,crandalli,19830,S,74594
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,oedipus,ssp.,geoffroyi,28624,S,19815
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,tamarin,NULL,NULL,28625,S,19820
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,sciureus,ssp.,boliviensis,28628,S,19835
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,sciureus,ssp.,ustus,28689,S,19838
Animalia,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Salpingotus,michaelis,NULL,NULL,101274,S,19866
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,pyrrhonotus,NULL,NULL,43934,S,20022
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,kaibabensis,NULL,NULL,70735,S,30222
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,argentinius,NULL,NULL,87801,S,20012
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,apache,NULL,NULL,43931,S,20015
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,chiricahuae,NULL,NULL,43932,S,20015
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,langsdorffi,NULL,NULL,43933,S,20022
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Scolomys,juruaense,NULL,NULL,30523,S,20037
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotomanes,emarginatus,NULL,NULL,20057,S,20058
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,heathi,NULL,NULL,103250,S,20067
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,temminckii,NULL,NULL,43574,S,20068
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nigritellus,NULL,NULL,43866,S,20073
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,gigas,NULL,NULL,73474,S,20070
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,johnii,NULL,NULL,101793,S,22038
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,ssp.,priam,41769,S,98475
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,ssp.,dussumieri,41764,S,98473
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,ssp.,hector,41767,S,98474
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,ssp.,hypoleucos,41768,S,28641
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,geei,NULL,NULL,28769,S,22037
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,pileatus,NULL,NULL,28778,S,22041
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,ssp.,ajax,41762,S,98472
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Sigmodon,hispidus,ssp.,plenus,28648,S,20208
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,laniger,NULL,NULL,1581,S,20291
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sorex,sinuosus,NULL,NULL,43735,S,30069
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sorex,vir,NULL,NULL,43736,S,30072
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sorex,trigonirostris,NULL,NULL,70670,S,30079
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sorex,sadonis,NULL,NULL,20382,S,20412
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sorex,hydrodromus,NULL,NULL,20391,S,43734
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sorex,juncensis,NULL,NULL,43733,S,30069
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,leucops,NULL,NULL,101044,S,30082
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,macrurus,NULL,NULL,101045,S,30083
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,parva,NULL,NULL,104314,S,101024
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,smithii,NULL,NULL,101026,S,20420
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,caudatus,NULL,NULL,101042,S,30081
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,fumidus,NULL,NULL,101043,S,20417
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,lamula,NULL,NULL,101022,S,20419
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,parca,NULL,NULL,101023,S,30085
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,salenskii,NULL,NULL,101025,S,20416
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,gruberi,NULL,NULL,43739,S,30082
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,lowei,NULL,NULL,43740,S,30085
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Soriculus,hypsibius,NULL,NULL,101021,S,20418
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sotalia,lentiginosa,NULL,NULL,100168,S,20424
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sotalia,brasiliensis,NULL,NULL,29256,S,20422
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sotalia,sinensis,NULL,NULL,100166,S,20424
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sotalia,plumbea,NULL,NULL,100167,S,20424
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sousa,plumbea,NULL,NULL,28658,S,20424
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sousa,borneensis,NULL,NULL,29206,S,20424
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sousa,lentiginosa,NULL,NULL,29207,S,20424
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,townsendii,ssp.,mollis,70734,S,20510
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,torosensis,NULL,NULL,104267,S,104320
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,townsendii,ssp.,canus,70731,S,20508
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,richardsonii,ssp.,elegans,70732,S,20509
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,richardsonii,ssp.,nevadensis,70733,S,20499
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Sphiggurus,pallidus,NULL,NULL,20632,S,20631
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Sphiggurus,paragayensis,NULL,NULL,74595,S,20630
Animalia,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Steatomys,minutus,NULL,NULL,76989,S,20721
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,plagiodon,NULL,NULL,29260,S,20732
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,microps,NULL,NULL,29261,S,20733
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,pernettensis,NULL,NULL,72806,S,20732
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,roseiventris,NULL,NULL,28803,S,20733
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,dubia,ssp.,attenuata,29257,S,20729
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,graffmani,NULL,NULL,29259,S,20729
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,malayana,NULL,NULL,28675,S,20729
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,styx,NULL,NULL,28801,S,20731
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Stenella,attenuata,ssp.,frontalis,28802,S,20732
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenomys,ceramicus,NULL,NULL,44208,S,20757
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenomys,omichlodes,NULL,NULL,77844,S,44162
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenomys,vandeuseni,NULL,NULL,101466,S,20760
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenomys,niobe,NULL,NULL,44161,S,20758
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenomys,richardsoni,NULL,NULL,44170,S,20759
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenomys,verecundus,NULL,NULL,44176,S,20761
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stochomys,defua,NULL,NULL,44195,S,6491
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Strigocuscus,gymnotis,NULL,NULL,16856,S,20891
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Strigocuscus,mimicus,NULL,NULL,74596,S,73059
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Suncus,caeruleus,NULL,NULL,44246,S,30089
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Suncus,luzoniensis,NULL,NULL,43764,S,30089
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Suncus,occultidens,NULL,NULL,43765,S,30089
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Suncus,palawanensis,NULL,NULL,43766,S,30089
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sundasciurus,albicauda,NULL,NULL,43946,S,21159
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,SUIDAE,Sus,timoriensis,NULL,NULL,21181,S,21179
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,SUIDAE,Sus,barbatus,ssp.,cebifrons,21170,S,21175
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,SUIDAE,Sus,barbatus,ssp.,ahoenobarbus,21177,S,101194
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,SUIDAE,Sus,heureni,NULL,NULL,21180,S,21179
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Syconycteris,crassa,NULL,NULL,43787,S,21185
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Syconycteris,naias,NULL,NULL,43788,S,21185
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,idahoensis,NULL,NULL,44242,S,2963
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sylvisorex,suncoides,NULL,NULL,21217,S,19790
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Sylvisorex,megalura,NULL,NULL,101039,S,30094
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,tragata,NULL,NULL,77101,S,21312
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,russata,NULL,NULL,43905,S,4319
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,petersoni,NULL,NULL,77038,S,13846
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,cistura,NULL,NULL,77100,S,4307
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,gallagheri,NULL,NULL,43902,S,4311
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,major,NULL,NULL,43903,S,4314
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,pusillus,NULL,NULL,43904,S,4317
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,planiceps,NULL,NULL,43899,S,13888
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,aloysiisabaudiae,NULL,NULL,43900,S,4305
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,chapini,NULL,NULL,43901,S,4310
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,minuta,NULL,NULL,43896,S,13884
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,norfolkensis,NULL,NULL,43897,S,13885
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,phrudus,NULL,NULL,43898,S,13887
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,doriae,NULL,NULL,43893,S,13881
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,jugularis,NULL,NULL,43894,S,13882
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,kalinowskii,NULL,NULL,43895,S,13883
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,trevori,NULL,NULL,43890,S,13850
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,acetabulosus,NULL,NULL,43891,S,13879
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,beccarii,NULL,NULL,43892,S,13880
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,demonstrator,NULL,NULL,43887,S,13840
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,lanei,NULL,NULL,43888,S,13847
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,niveiventer,NULL,NULL,43889,S,13845
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,macrotis,NULL,NULL,43884,S,14996
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,yucatanica,NULL,NULL,43885,S,14995
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,brachyptera,NULL,NULL,43886,S,13837
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,femorosacca,NULL,NULL,43880,S,14994
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,gracilis,NULL,NULL,43881,S,14995
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,laticaudata,NULL,NULL,43883,S,14995
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,bemmeleni,NULL,NULL,43877,S,4307
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,bivittata,NULL,NULL,43878,S,4308
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,europs,NULL,NULL,43879,S,14995
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,africana,NULL,NULL,43874,S,21318
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,ansorgei,NULL,NULL,43875,S,4306
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,aurispinosa,NULL,NULL,43876,S,14993
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,johorensis,NULL,NULL,43617,S,4313
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,jobensis,NULL,NULL,43618,S,4312
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,plicata,NULL,NULL,43619,S,4316
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,thersites,NULL,NULL,42127,S,13849
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,mops,NULL,NULL,43615,S,13842
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,sarasinorum,NULL,NULL,43616,S,13847
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,nanula,NULL,NULL,42124,S,13843
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,nigeriae,NULL,NULL,42125,S,4315
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,pumila,NULL,NULL,42126,S,4317
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,congica,NULL,NULL,42121,S,13839
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,leonis,NULL,NULL,42122,S,13837
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,midas,NULL,NULL,42123,S,13841
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,leucostigma,NULL,NULL,30337,S,38948
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,spillmanni,NULL,NULL,38917,S,4315
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,condylura,NULL,NULL,42120,S,13838
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,espiritosantensis,NULL,NULL,21315,S,14995
