ComName,LanDesc,SpcRecID
Anta brasileña,Spanish,21474
Tapir brasileño,Spanish,21474
Anta,Spanish,21474
Danta,Spanish,21474
Sachavaca,Spanish,21474
Tapir terrestre,Spanish,21474
Lowland Tapir,English,21474
Brazilian Tapir,English,21474
South American Tapir,English,21474
Western Tarsier,English,21488
Horsfield's Tarsier,English,21488
Tarsier de Bornéo,French,21488
Tarsero piemeno,Spanish,21490
Pygmy Tarsier,English,21490
Lesser Spectral Tarsier,English,21490
Spectral Tarsier,English,21491
Eastern Tarsier,English,21491
Sulawesi Tarsier,English,21491
Tarsier des Célèbes,French,21491
Tarsier des Philippines,French,21492
Philippine Tarsier,English,21492
Sangihe Tarsier,English,21493
Peleng Tarsier,English,21494
Long-footed Rat,English,21495
Spiny Long-footed Rat,English,21496
Ballena de Shepherd,Spanish,21500
Tasmacète,French,21500
Tasman Whale,English,21500
Shepherd's Beaked Whale,English,21500
Tasman Beaked Whale,English,21500
Long-tailed Shrew-rat,English,21507
Tate's Shrew-rat,English,21508
Tate's Rat,English,21508
Cape Gerbil,English,21509
Boehm's Gerbil,English,21510
Highveld Gerbil,English,21511
Guinea Gerbil,English,21512
Gorongoza Gerbil,English,21513
Indian Gerbil,English,21514
Antelope Rat,English,21514
Kemp's Gerbil,English,21515
Bushveld Gerbil,English,21516
Savanna Woodland Gerbil,English,21516
Black-tailed Gerbil,English,21517
Phillips's Gerbil,English,21518
Fringe-tailed Gerbil,English,21519
Savanna Gerbil,English,21520
Northern Savanna Gerbil,English,21520
Sahel Gerbil,English,21521
Congo Gerbil,English,21522
Emin's Gerbil,English,21523
Slender Gerbil,English,21524
Harrington's Gerbil,English,21525
Lake Chad Gerbil,English,21526
Petter's Gerbil,English,21527
Senegal Gerbil,English,21528
Pecarí de labio blanco,Spanish,21552
Pécari aux babines blanches,French,21552
Pécari à barbe blanche,French,21552
White-lipped Peccary,English,21552
Chousingha,English,21661
Four-horned Antelope,English,21661
Tétracère,French,21661
Antílope de cuatrocuernos,Spanish,21661
Loring's Rat,English,21690
East African Acacia Rat,English,21690
Black-tailed Tree Rat,English,21691
Acacia Rat,English,21692
Common Acacia Rat,English,21692
Shortridge's Rat,English,21693
Cerrado Mouse,English,21694
Hairy-eared Cerrado Mouse,English,21695
Charming Thicket Rat,English,21702
Mountain Thicket Rat,English,21702
Montane Forest Rat,English,21702
Kemp's Forest Rat,English,21703
Kemp's Thicket Rat,English,21703
Gelada,French,21744
Gelada Baboon,English,21744
Golden Oldfield Mouse,English,21769
Beady-eyed Mouse,English,21770
Silky Oldfield Mouse,English,21771
Ashy-bellied Oldfield Mouse,English,21772
Ash-coloured Oldfield Mouse,English,21773
Daphne's Oldfield Mouse,English,21774
Peruvian Oldfield Mouse,English,21775
Slender Oldfield Mouse,English,21776
Woodland Oldfield Mouse,English,21777
Thomas's Paramo Mouse,English,21777
Inca Odlfield Mouse,English,21778
Strong-tailed Oldfield Mouse,English,21779
Kalinowski's Oldfield Mouse,English,21780
Ladew's Oldfield Mouse,English,21781
Butcher Oldfield Mouse,English,21782
Unicoloured Oldfield Mouse,English,21783
Snow-footed Oldfield Mouse,English,21784
Distinguished Oldfield Mouse,English,21785
Montane Oldfield Mouse,English,21786
Paramo Oldfield Mouse,English,21787
Thomas's Oldfield Mouse,English,21788
Rhoads's Oldfield Mouse,English,21789
Rosalinda's Oldfield Mouse,English,21790
Forest Oldfield Mouse,English,21791
Taczanowski's Oldfield Mouse,English,21792
Dressy Oldfield Mouse,English,21793
Large-eared Oldfield Mouse,English,21795
Southern Pocket Gopher,English,21798
Botta's Pocket Gopher,English,21799
Southern Pocket Gopher,English,21800
Puget Sound Pocket Gopher,English,21801
Roy Prairie Pocket Gopher,English,21802
Olympia Pocket Gopher,English,21803
Cathlamet Pocket Gopher,English,21804
Tacoma Pocket Gopher,English,21805
Rocky Prairie Pocket Gopher,English,21806
Yelm Prairie Pocket Gopher,English,21807
Vancouver Pocket Gopher,English,21808
Idaho Pocket Gopher,English,21809
Mazama Pocket Gopher,English,21810
Western Pocket Gopher,English,21810
Camas Pocket Gopher,English,21811
Wyoming Pocket Gopher,English,21812
Mountain Pocket Gopher,English,21813
Townsend's Pocket Gopher,English,21814
Swift Fruit Bat,English,21815
Common Punaré,English,21839
Punaré,English,21839
Lobo de Tasmania,Spanish,21866
Lobo marsupial,Spanish,21866
Loup marsupial,French,21866
Thylacine,French,21866
Tasmanian Tiger,English,21866
Thylacine,English,21866
Tasmanian Wolf,English,21866
Paraguayan Fat-tailed Mouse Opossum,English,21867
Long-tailed Fat-tailed Opossum,English,21867
Velvety Fat-tailed Opossum,English,21868
Calaby's Pademelon,English,21873
New Guinea Pademelon,English,21874
Brown's Pademelon,English,21874
Northern Pademelon,English,21874
Honduran Disk-winged Bat,English,21877
Peters's Disk-winged Bat,English,21877
LaVal's Disk-winged Bat,English,21878
Spix's Disk-winged Bat,English,21879
Muennink's Spiny Rat,English,21972
Ryukyu Spiny Rat,English,21973
Blunt-eared Bat,English,21982
Spix's Round-eared Bat,English,21983
Greater Round-eared Bat,English,21983
Pygmy Round-eared Bat,English,21984
Carriker's Round-eared Bat,English,21985
Davis's Round-eared Bat,English,21986
Schulz's Round-eared Bat,English,21987
White-throated Round-eared Bat,English,21988
d'Orbigny's Round-eared Bat,English,21988
Fringe-lipped Bat,English,22029
Ebony Leaf Monkey,English,22034
Javan Lutung,English,22034
Silvery Lutung,English,22035
Silvered Langur,English,22035
Silvered Leaf Monkey,English,22035
Langur crestado,Spanish,22035
Budeng,French,22035
Langur de François,French,22036
Semnopithèque de François,French,22036
Langur de Francois,Spanish,22036
Tonkin Leaf Monkey,English,22036
François's Leaf Monkey,English,22036
François's Langur,English,22036
Golden Leaf Monkey,English,22037
Golden Langur,English,22037
Gee's Golden Langur,English,22037
Langur dorado,Spanish,22037
Entelle dorée,French,22037
Langur doré,French,22037
Semnopithèque de Gee,French,22037
Semnopithèque doré,French,22037
Langur du Nilgiri,French,22038
Semnopithèque des Nilgiris,French,22038
Langur de Nilgiri,Spanish,22038
John's Langur,English,22038
Nilgiri Langur,English,22038
Nilgiri Leaf Monkey,English,22038
Spectacled Langur,English,22039
Dusky Leaf Monkey,English,22039
Spectacled Leaf Monkey,English,22039
Langur obscuro,Spanish,22039
Semnopithèque obscur,French,22039
Semnopithèque de Phayre,French,22040
Phayre's Langur,English,22040
Phayre's Leaf Monkey,English,22040
Bonneted Langur,English,22041
Capped Langur,English,22041
Capped Leaf Monkey,English,22041
Capped Monkey,English,22041
Entelle pileuse,French,22041
Langur à capuchon,French,22041
Langur de capa,Spanish,22041
Langur capuchino,Spanish,22041
Langur de cara roja,Spanish,22042
Semnopithèque blanchâtre,French,22042
Purple-faced Leaf Monkey,English,22042
White-rumped Black Langur,English,22043
Delacour's Leaf Monkey,English,22043
Delacour's Langur,English,22043
Langur Delacouri,French,22043
Laotian Leaf Monkey,English,22044
Laotian Langur,English,22044
White-headed Langur,English,22045
White-headed Leaf Monkey,English,22045
Bongo,English,22047
Bongo,French,22047
Bongo,Spanish,22047
Sitatunga,Spanish,22050
Guib d'eau,French,22050
Sitatunga,French,22050
Marshbuck,English,22050
Sitatunga,English,22050
Bushbuck,English,22051
Eastern Bongo,English,22057
Westen Bongo,English,22058
Andean Bear,English,22066
Spectacled Bear,English,22066
Ours à lunettes,French,22066
Ours andin,French,22066
Oso real,Spanish,22066
Oso de anteojos,Spanish,22066
Oso frontino,Spanish,22066
Oso andino de anteojos,Spanish,22066
Trouessart's Trident Bat,English,22089
Persian Trident Bat,English,22090
South American Manatee,English,22102
Amazonian Manatee,English,22102
Vaca marina amazónica,Spanish,22102
Manatí amazónico,Spanish,22102
Lamantino amazónico,Spanish,22102
Lamantin de l'Amazone,French,22102
Lamantin d'Amérique du sud,French,22102
Lamantin d'Amérique du nord,French,22103
Lamantin des Caraïbes,French,22103
Lamantin des Antilles,French,22103
Lamantino norteamericano,Spanish,22103
Manatí norteamericano,Spanish,22103
West Indian Manatee,English,22103
Caribbean Manatee,English,22103
North American Manatee,English,22103
American Manatee,English,22103
West African Manatee,English,22104
African Manatee,English,22104
Manatí de Senegal,Spanish,22104
Lamantin d'Afrique,French,22104
Lamantin du Sénégal,French,22104
Lamantin ouest-africain,French,22104
Antillean Manatee,English,22105
Florida Manatee,English,22106
Common Brushtail Possum,English,22126
Northern Brushtail Possum,English,22127
Short-eared Brushtail Possum,English,22128
Common Brushtail Possum,English,22129
Silver-grey Brushtail Possum,English,22129
Long-tailed Porcupine,English,22132
Complex-toothed Flying Squirrel,English,22297
Mearns's Luzon Rat,English,22431
Luzon Short-nosed Rat,English,22431
Greater Long-tailed Hamster,English,22432
Northern Treeshrew,English,22445
Tupaya norteña,Spanish,22445
Tupaya de vientre dorado,Spanish,22446
Mentawai Treeshrew,English,22446
Golden-bellied Treeshrew,English,22446
Striped Treeshrew,English,22447
Tupaya rayada,Spanish,22447
Musaraña común,Spanish,22448
Toupaïe commun,French,22448
Malaysian Treeshrew,English,22448
Slender Treeshrew,English,22449
Tupaya esbelta,Spanish,22449
Toupaïe de Java,French,22450
Javan Treeshrew,English,22450
Bornean Treeshrew,English,22451
Long-footed Treeshrew,English,22451
Tupaya de pies largos,Spanish,22451
Musaraña pigmea,Spanish,22452
Toupaïe de Müller,French,22452
Lesser Treeshrew,English,22452
Pygmy Treeshrew,English,22452
Mountain Treeshrew,English,22453
Toupaïe des montagnes,French,22453
Toupaïe des îles Nicobar,French,22454
Nicobar Treeshrew,English,22454
Palawan Treeshrew,English,22455
Toupaïe de l'île Palawan,French,22455
Tupaya pintada,Spanish,22456
Painted Treeshrew,English,22456
Rufous-tailed Treeshrew,English,22457
Ruddy Treeshrew,English,22457
Tupaya de cola marrón,Spanish,22457
Musaraña grande,Spanish,22458
Grande toupaïe,French,22458
Tana,French,22458
Tupaia de Bornéo,French,22458
Large Treeshrew,English,22458
Bottle-nosed Dolphin,English,22563
Bottlenose Dolphin,English,22563
Tursiops,French,22563
Grand dauphin,French,22563
Souffleur,French,22563
Grand Dauphin,French,22563
Pez mular,Spanish,22563
Tursión,Spanish,22563
Delfín mular,Spanish,22563
Short-beaked Bottlenose Dolphin,English,22563
Chiapan Climbing Rat,English,22570
Fulvous-bellied Climbing Rat,English,22571
Mira Climbing Rat,English,22572
Peters's Climbing Rat,English,22573
Naked-tailed Climbing Rat,English,22573
Panama Climbing Rat,English,22574
Panamanian Climbing Rat,English,22574
Tumbala Climbing Rat,English,22575
Watson's Climbing Rat,English,22576
Lesser Club-footed Bat,English,22577
Lesser Bamboo Bat,English,22577
Flat-headed Bat,English,22577
Greater Flat-headed Bat,English,22578
Greater Bamboo Bat,English,22578
Plains Viscacha-rat,English,22586
Red Vizcacha-rat,English,22586
Chinese Pygmy Dormouse,English,22605
Ounce,English,22732
Snow Leopard,English,22732
Pantera de la nieves,Spanish,22732
Leopardo nival,Spanish,22732
Leopardo de las nieves,Spanish,22732
Irbis,French,22732
Once,French,22732
Panthère des neiges,French,22732
Léopard des neiges,French,22732
Rudd's Mouse,English,22771
Tent-making Bat,English,22782
Brown Tent-making Bat,English,22783
Mindanao Treeshrew,English,22784
Philippine Treeshrew,English,22784
Urogale d'Everett,French,22784
Urogale de Mindanao,French,22784
Musaraña arborícola de Filipinas,Spanish,22784
Giant Naked-tailed Rat,English,22800
Black-tailed Tree Rat,English,22800
Giant White-tailed Rat,English,22801
Mottle-tailed Giant Rat,English,22801
Masked White-tailed Rat,English,22802
Emperor Rat,English,22803
Bismarck Giant Rat,English,22804
Guadalcanal Rat,English,22805
King Rat,English,22806
Biak Giant Rat,English,22807
Emma's Giant Rat,English,22808
Inquisitive Shrew-mole,English,22809
Chinese Shrew-mole,English,22810
Anderson's Shrew-mole,English,22811
American Black Bear,English,22819
Oso negro americano,Spanish,22819
Ours noir américain,French,22819
Baribal,French,22819
Ours brun,French,22820
Ours grizzly,French,22820
Ours brun,French,22820
Oso pardo,Spanish,22820
Oso pardo,Spanish,22820
Grizzly Bear,English,22820
Brown Bear,English,22820
Red Bear,English,22821
Himalayan Brown Bear,English,22821
Tien-Shan Brown Bear,English,22821
Oso pardo del Himalaya,Spanish,22821
Ours brun isabelle,French,22821
Ours brun de l'Himalaya,French,22821
Ours brun de la Colombie Britannique,French,22822
Emmons' Black Bear,English,22822
Polar Bear,English,22823
Ours blanc,French,22823
Ours polaire,French,22823
Ours polaire,French,22823
Oso polar,Spanish,22823
Oso polar,Spanish,22823
Oso negro de Asia,Spanish,22824
Oso de collar,Spanish,22824
Ours du Tibet ,French,22824
Ours de l'Himalaya,French,22824
Ours à collier,French,22824
Ours noir d'Asie,French,22824
Himalayan Black Bear,English,22824
Asian Black Bear,English,22824
Mexican Grizzly Bear,English,22825
Ours brun du Tibet,French,22826
Ours brun du Pakistan,French,22827
Baluchistan Bear,English,22827
Bidentate Yellow-eared Bat,English,22837
Brock's Yellow-eared Bat,English,22838
Melissa's Yellow-eared Bat,English,22839
Striped Yellow-eared Bat,English,22840
Big Yellow-eared Bat,English,22840
Little Yellow-eared Bat,English,22841
Greater Stripe-faced Bat,English,22842
Nolthenius's Long-tailed Climbing Mouse,English,22844
Asiatic Long-tailed Climbing Mouse,English,22845
Palm Mouse,English,22845
Indian Long-tailed Tree Mouse,English,22845
Ruffed Lemur,English,22918
Lémur de collar,Spanish,22918
Lémur de Gorguera,Spanish,22918
Lémur de Gola,Spanish,22918
Lémur vari,French,22918
Maki vari,French,22918
Red Ruffed Lemur,English,22920
Vernay's Climbing Mouse,English,22933
Red Climbing Mouse,English,22933
Asian Particoloured Bat,English,22949
Discoloured Bat,English,22949
Vicugna,English,22956
Vicuña,English,22956
Vicuña,Spanish,22956
Vigogne,French,22956
Civette à grandes taches,French,23036
Malabar Large-spotted Civet,English,23036
Malabar Civet,English,23036
Large Indian Civet,English,23037
Grande civette de l'Inde,French,23037
Gran civeta de la India,Spanish,23037
Pequeña civeta de la India,Spanish,23039
Petite civette de l'Inde,French,23039
Small Indian Civet,English,23039
Clarke's Vole,English,23041
Taiwan Vole,English,23042
Sichuan Vole,English,23043
Musser's Vole,English,23044
Marie's Vole,English,23044
Common Wombat,English,23046
Common Wombat,English,23047
Coarse-haired Wombat,English,23047
Bengal Fox,English,23049
Zorro de Bengala,Spanish,23049
Renard du Bengale,French,23049
Renard de Blanford,French,23050
Zorro de Blanford,Spanish,23050
Corsac,English,23050
Blanford's Fox,English,23050
Hoary Fox,English,23050
Afghan Fox,English,23050
Dog Fox,English,23050
Steppe Fox,English,23050
Northern Swift Fox,English,23054
Fennec Fox,English,23058
Fennec,Spanish,23058
Zorro del Sahara,Spanish,23058
Fennec,French,23058
Swift Fox,English,23059
Cape Fox,English,23060
Tibetan Fox,English,23061
Red Fox,English,23062
Zorro rojo,Spanish,23062
Renard roux,French,23062
Red-nosed Mouse,English,23076
Scaly-tailed Possum,English,23091
Magdalena Rat,English,23115
False Swamp Rat,English,23141
False Water Rat,English,23141
Faux rat d'eau,French,23141
Rata bastarda de agua,Spanish,23141
Falsa rata de agua,Spanish,23141
Striped Ground Squirrel,English,23144
Geoffroy's Ground Squirrel,English,23144
Cape Ground Squirrel,English,23145
South African Ground Squirrel,English,23145
Damara Ground Squirrel,English,23146
Kaokoveld Ground Squirrel,English,23146
Unstriped Ground Squirrel,English,23147
Long-nosed Spiny Anteater,English,23179
Long-beaked Echidna,English,23179
Long-nosed Echidna,English,23179
New Guinea Long-nosed Echidna,English,23179
Echidnos narilargos,Spanish,23179
Equidna de Nueva Guinea,Spanish,23179
Echidné à bec courbe,French,23179
Echidné de Nouvelle-Guinée,French,23179
Echidné de Bruijn,French,23179
Attenborough's Echidna,English,23181
Japanese Sealion,English,23183
Galápagos Sealion,English,23184
Meadow Jumping Mouse,English,23188
Point Reyes Jumping Mouse,English,23189
Black Hills Meadow Jumping Mouse,English,23190
Preble's Meadow Jumping Mouse,English,23191
Pacific Jumping Mouse,English,23192
Woosnam's Desert Mouse,English,23196
Woosnam's Broad-headed Mouse,English,23196
Hildegarde's Broad-headed Mouse,English,23197
Broad-headed Mouse,English,23197
Cameroon Scaly-tail,English,23204
Flightless Scaly-tailed Squirrel,English,23204
Goose-beaked Whale,English,23211
Cuvier's Beaked Whale,English,23211
Ballena de Cuvier,Spanish,23211
Ziphio de Cuvier,Spanish,23211
Ziphius,French,23211
Short-tailed Cane Mouse,English,23321
Brown Cane Mouse,English,23322
Rata coligorda,Spanish,23324
Rat à grosse queue,French,23324
Macdonnell Range Rock-rat,English,23324
Central Thick-tailed Rock Rat,English,23324
Central Rock Rat,English,23324
Common Rock Rat,English,23325
Silver-tailed Rock Rat,English,23325
Arnhem Land Rock Rat,English,23326
Carpentarian Rock Rat,English,23327
Kimberly Rock Rat,English,23328
Large Rock Rat,English,23328
Woodward's Rock Rat,English,23328
Feathertail Glider,English,23497
Rufous Bettong,English,23516
Ucayali Water Rat,English,23634
Amphibious Rat,English,23634
Southern Short-tailed Shrew,English,23939
Elliot's Short-tailed Shrew,English,23940
Manado Fruit Bat,English,23992
Condor Shrew-Opossum,English,24089
Little Red Kaluta,English,24667
Lesser Hedgehog Tenrec,English,24841
Lowland Streaked Tenrec,English,25233
Bare-bellied Hedgehog,English,25273
Incan Shrew Opossum,English,25605
Mexican Shrew,English,25925
Giant Mexican Shrew,English,25925
Intermediate Lesser Grass Mouse,English,26001
Wongai Ningaui,English,26109
Pilbara Ningaui,English,26110
Southern Ningaui,English,26111
Golden Mouse,English,26159
Hova Rice Tenrec,English,26225
Four-toed Rice Tenrec,English,26227
Pearson's Long-clawed Mouse,English,26364
Greater Glider,English,26385
Rock Ringtail Possum,English,26392
Eastern Heather Vole,English,26399
Kansu Mole,English,27132
Short-faced Mole,English,27144
Greater Hedgehog Tenrec,English,27293
Pygmy Spotted Skunk,English,27457
Honey Possum,English,27601
Lesser Japanese Shrew-mole,English,27789
True's Shrew-mole,English,27789
Japanese Shrew-mole,English,27790
Greater Japanese Shrew-mole,English,27790
Tantalus Monkey,English,28025
Brooks's Dyak Fruit Bat,English,28140
Saharan Striped Weasel,English,28263
Saharan Striped Polecat,English,28263
Martins's Bare-faced Tamarin,English,28626
Red-capped Moustached Tamarin,English,28627
Graells's Black-mantled Tamarin,English,28629
Black-footed Grey Langur,English,28641
Guiana dolphin,English,28657
Guianian River Dolphin,English,28657
Dent's Monkey,English,28707
Vervet Monkey,English,29239
Green Monkey,English,29240
Mono verde,Spanish,29240
Singe vert,French,29240
Delfín mular del Oceano Indico,Spanish,29262
Grand dauphin de l'océan Indien,French,29262
Indian Ocean Bottlenose Dolphin,English,29262
Long-beaked Bottlenose Dolphin,English,29262
Indo-Pacific Bottle-nosed Dolphin,English,29262
Large-scaled Mosaic-tailed Rat,English,29372
Large Mosaic-tailed Rat,English,29373
Tate's Rice Rat,English,29401
Emmons's Rice rat,English,29402
Large-headed Rice Rat,English,29403
Straw-coloured Pygmy Rice Rat,English,29418
Csorba's Myotis,English,29420
Mount Katanglad Shrew-Mouse,English,29458
Palanan Shrew-Mouse,English,29459
Grandidier's Tufted-tailed Rat,English,29460
Naked-tailed Voalavo,English,29461
Montane Shrew-Tenrec,English,29462
Hedgehog Spiny Rat,English,29463
Kulinas's Spiny Rat,English,29464
Patton's Spiny Rat,English,29465
Gardner's Spiny Rat,English,29466
Acrobat Cavy,English,29477
Okinawa Myotis,English,29484
Ryukyu Tube-nosed Bat,English,29485
Red Sheep,English,29583
Shapo,English,29583
Shapu,English,29583
Urial,English,29583
Urial,Spanish,29583
Urial,French,29583
Urial,French,29583
Cebu Warty Pig,English,29604
Humboldt's Big-eared Brown Bat,English,29606
Mourning Bat,English,29607
Glen's Long-fingered Bat,English,29608
South American Red Brocket,English,29619
Red Brocket,English,29619
Brown Brocket,English,29620
South American Brown Brocket,English,29620
Grey Brocket,English,29620
Pygmy Brocket,English,29621
Southern Bororó,English,29621
Brazilian Dwarf Brocket,English,29621
Yucatán Brown Brocket,English,29622
Beech Marten,English,29672
Garduña,Spanish,29672
Fouine,French,29672
Hermine,French,29674
Armiño,Spanish,29674
Stoat,English,29674
Ermine,English,29674
Red Deer,English,29740
Wapiti,English,29740
Ciervo rojo,Spanish,29740
Elk,English,29740
Cerf élaphe,French,29740
Daim européen,French,29741
Gamo,Spanish,29741
Fallow Deer,English,29741
Pyrenean chamois,English,29744
Cantabrian chamois,English,29745
Short-beaked Echidna,English,29936
White-eared Opossum,English,29937
Big-eared Opossum,English,29938
Southern Opossum,English,29939
Virginian Opossum,English,29940
Little Water Opossum,English,29941
Lutrine Opossum,English,29941
Mexican Mouse Opossum,English,29942
Murine Mouse Opossum,English,29943
Robinson's Mouse Opossum,English,29944
Red Mouse Opossum,English,29945
White-bellied Slender Mouse Opossum,English,29946
Brown Four-eyed Opossum,English,29947
Ashy Opossum,English,29948
Long-furred Woolly Mouse Opossum,English,29948
Short-furred Woolly Mouse Opossum,English,29949
Sepia Short-tailed Opossum,English,29950
Cloudy Short-tailed Opossum,English,29950
Seba's Short-tailed Opossum,English,29951
Red-legged Short-tailed Opossum,English,29951
Grey Short-tailed Opossum,English,29952
Black Four-eyed Opossum,English,29953
Grey Four-eyed Opossum,English,29954
Elegant Fat-tailed Opossum,English,29955
Pallid Fat-tailed Opossum,English,29956
Small Fat-tailed Opossum,English,29957
Grey-bellied Shrew Opossum,English,29958
Blackish Shrew Opossum,English,29959
Silky Shrew Opossum,English,29960
Red-cheeked Dunnart,English,29961
Northern Brown Bandicoot,English,29962
Puerto Rican Nesophontes,English,29963
Slender Cuban Nesophontes,English,29964
Greater Cuban Nesophontes,English,29965
Lesser Cuban Nesophontes,English,29966
Tailless Tenrec,English,29967
Common Tenrec,English,29967
Hottentot Golden Mole,English,29968
Arend's Golden Mole,English,29969
Congo Golden Mole,English,29970
Stuhlmann's Golden Mole,English,29971
Four-toed Hedgehog,English,29972
Amur Hedgehog,English,29973
Southern White-breasted Hedgehog,English,29974
Eastern European Hedgehog,English,29974
Erizo europeo oriental,Spanish,29974
Hérisson oriental,French,29974
Moonrat,English,29975
Gymnure,English,29975
Desert Hedgehog,English,29976
Long-eared Hedgehog,English,29977
Indian Long-eared Hedgehog,English,29978
Brandt's Hedgehog,English,29979
Indian Hedgehog,English,29980
Short-tailed Gymnure,English,29981
Lesser Moonrat,English,29981
Daurian Hedgehog,English,29982
Mole-shrew,English,29983
Chinese Mole Shrew,English,29983
Northern Short-tailed Shrew,English,29984
Himalayan Water Shrew,English,29985
Styan's Water Shrew,English,29986
Arabian Shrew,English,29987
Indochinese Shrew,English,29988
Grey Shrew,English,29988
Grey White-toothed Shrew,English,29988
Bates's Shrew,English,29989
Bottego's Shrew,English,29990
Bottege's Pygmy Musk Shrew,English,29990
Büttikofer's Shrew,English,29991
Cinderella Shrew,English,29992
Crosse's Shrew,English,29993
Reddish-grey Musk Shrew,English,29994
Dent's Shrew,English,29995
Long-tailed Musk Shrew,English,29996
Doucet's Musk Shrew,English,29997
Dsinezumi Shrew,English,29998
Japanese White-toothed Shrew,English,29998
Southeast Asian White-toothed Shrew,English,29999
Southeast Asian Shrew,English,29999
Savanna Shrew,English,30000
Sundevall's Musk Shrew,English,30000
Tiny Musk Shrew,English,30001
Goliath Shrew,English,30002
Large-headed Shrew,English,30003
Hildegarde's Shrew,English,30004
Hildegarde's Musk Shrew,English,30004
Lesser Red Musk Shrew,English,30005
Horsfield's Shrew,English,30006
Jackson's Musk Shrew,English,30007
Jackson's Shrew,English,30007
Lamotte's Shrew,English,30008
Ussuri White-toothed Shrew,English,30009
Butiaba Naked-tailed Shrew,English,30010
Butiaba Musk Shrew,English,30010
Greater Grey-brown Musk Shrew,English,30011
Blue-grey Musk Shrew,English,30011
Tana River Musk Shrew,English,30012
MacArthur's Shrew,English,30012
Swamp Musk Shrew,English,30013
Black Musk Shrew,English,30013
Dark Shrew,English,30014
Northern Swamp Musk Shrew,English,30014
Sunda Shrew,English,30015
Eastern Montane Musk Shrew,English,30016
Montane White-toothed Shrew,English,30016
Mouse-tailed Shrew,English,30017
Dwarf White-toothed Shrew,English,30018
Tiny White-toothed Shrew,English,30019
Dwarf Musk Shrew,English,30019
Nigerian Shrew,English,30020
Tenebrous Shrew,English,30021
Matschie's Musk Shrew,English,30021
Ruwenzori Musk Shrew,English,30022
Stony Shrew,English,30022
Obscure White-toothed Shrew,English,30023
Olivier's Shrew,English,30024
Northern Giant Musk Shrew,English,30024
Small-footed Musk Shrew,English,30025
Small-footed Shrew,English,30025
Pasha Shrew,English,30026
Flat-headed Shrew,English,30027
Lado Musk Shrew,English,30027
Fraser's Musk Shrew,English,30028
Dusky Shrew,English,30029
Kashmir White-toothed Shrew,English,30029
Roosevelt's Shrew,English,30030
Roosevelt's Musk Shrew,English,30030
Siberian Shrew,English,30031
Siberian White-toothed Shrew,English,30031
Lesser Grey-brown Musk Shrew,English,30032
Desert Musk Shrew,English,30033
Somali Shrew,English,30034
Tarfaya Shrew,English,30035
Theresa's Shrew,English,30036
Tumultuous Shrew,English,30037
Southern Woodland Musk Shrew,English,30037
Northern Savanna Musk Shrew,English,30038
Savanna Path Shrew,English,30038
Voi Shrew,English,30039
Sudan Savanna Musk Shrew,English,30039
Whitaker's Shrew,English,30040
Yankari Shrew,English,30041
Zaphir's Shrew,English,30042
Zaphir's Musk Shrew,English,30042
Zarudny's Shrew,English,30043
Grey Shrew,English,30043
Goldman's Small-eared Shrew,English,30044
Goodwin's Small-eared Shrew,English,30045
Blackish Small-eared Shrew,English,30046
American Least Shrew,English,30047
Least Shrew,English,30047
Piebald Shrew,English,30048
Babault's Mouse Shrew,English,30049
Dark-footed Forest Shrew,English,30050
Mouse Forest Shrew,English,30051
Forest Shrew,English,30051
Elegant Water Shrew,English,30052
Web-footed Water Shrew,English,30052
Schouteden's Shrew,English,30054
Hero Shrew,English,30055
Armoured Shrew,English,30055
Arctic Shrew,English,30056
Tien Shan Shrew,English,30057
Lesser Striped Shrew,English,30058
Lesser Stripe-backed Shrew,English,30058
Marsh Shrew,English,30059
Pacific Water Shrew,English,30059
Masked Shrew,English,30060
Cinereous Shrew,English,30060
Large-toothed Siberian Shrew,English,30061
Long-tailed Shrew,English,30062
Smoky Shrew,English,30063
Slender Shrew,English,30064
Prairie Shrew,English,30065
Pygmy Shrew,English,30066
Ussuri Shrew,English,30067
Giant Shrew,English,30067
American Dusky Shrew,English,30068
Montane Shrew,English,30068
Ornate Shrew,English,30069
American Water Shrew,English,30070
Water Shrew,English,30070
Kashmir Shrew,English,30071
Flat-skulled Shrew,English,30072
Saussure's Shrew,English,30073
Tibetan Shrew,English,30074
Trowbridge's Shrew,English,30075
Tundra Shrew,English,30076
Barren Ground Shrew,English,30077
Long-clawed Shrew,English,30078
Vagrant Shrew,English,30079
Verapaz Shrew,English,30080
Hodgson's Brown-toothed Shrew,English,30081
Brown-toothed Shrew,English,30081
Indian Long-clawed Shrew,English,30082
Long-tailed Brown-toothed Shrew,English,30082
Long-tailed Mountain Shrew,English,30083
Himalayan Shrew,English,30084
Sikkim Large-clawed Shrew,English,30084
Lowe's Shrew,English,30085
Least Dwarf Shrew,English,30086
Greater Dwarf Shrew,English,30087
Madagascan Shrew,English,30088
Pygmy Musk Shrew,English,30088
Musk Shrew,English,30089
House Shrew,English,30089
Asian House Shrew,English,30089
Yellow-throated Shrew,English,30090
Anderson's Shrew,English,30090
Lesser Dwarf Shrew,English,30091
Least Long-tailed Forest Shrew,English,30092
Grant's Shrew,English,30092
Long-tailed Forest Shrew,English,30093
Crescent Shrew,English,30093
Climbing Shrew,English,30094
Climbing Forest Shrew,English,30094
Star-nosed Mole,English,30095
Greater Chinese Mole,English,30096
Kloss's Mole,English,30097
Himalayan Mole,English,30098
Insular Mole,English,30099
