Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species author,notes
Leptotes pohlitinocoi,SPECIES,59650,GENUS,12797,A,"V.P.Castro & Chiron, 2004",
Leptotes tenuis,SPECIES,25259,GENUS,12797,A,"Rchb.f., 1865",
Leptotes unicolor,SPECIES,15585,GENUS,12797,A,"Barb.Rodr., 1877",
Leptotes vellozicola,SPECIES,69517,GENUS,12797,A,"Van den Berg, E.C.Smidt & Marçal, 2006",
Limodorum,GENUS,13645,FAMILY,12509,A,"Boehm., 1760",
Limodorum abortivum,SPECIES,20760,GENUS,13645,A,"(L.) Sw., 1799",
Limodorum rubriflorum,SPECIES,76124,GENUS,13645,A,"Bartolo & Pulv., 1999",
Limodorum trabutianum,SPECIES,73769,GENUS,13645,A,"Batt., 1886",
Liparis,GENUS,12769,FAMILY,12509,A,"Rich., 1817",
Liparis abyssinica,SPECIES,75257,GENUS,12769,A,"A.Rich., 1850",
Liparis acaulis,SPECIES,74675,GENUS,12769,A,"Schltr., 1905",
Liparis acuminata,SPECIES,69386,GENUS,12769,A,"Hook.f., 1890",
Liparis acutissima,SPECIES,80872,GENUS,12769,A,"Rchb.f., 1878",
Liparis affinis,SPECIES,23354,GENUS,12769,A,"(Blume) Lindl., 1830",
Liparis alata,SPECIES,76939,GENUS,12769,A,"A.Rich., 1841",
Liparis altigena,SPECIES,75442,GENUS,12769,A,"Schltr., 1911",
Liparis amabilis,SPECIES,74449,GENUS,12769,A,"Fukuy., 1938",
Liparis ambohimangana,SPECIES,77823,GENUS,12769,A,"Hermans, 2007",
Liparis amboinensis,SPECIES,78855,GENUS,12769,A,"J.J.Sm., 1905",
Liparis amesiana,SPECIES,59659,GENUS,12769,A,"Schltr., 1911",
Liparis anatina,SPECIES,69050,GENUS,12769,A,"Szlach., 1993",
Liparis anceps,SPECIES,73373,GENUS,12769,A,"Schltr., 1922",
Liparis andringitrana,SPECIES,75996,GENUS,12769,A,"Schltr., 1924",
Liparis anemophila,SPECIES,59660,GENUS,12769,A,"Schltr., 1911",
Liparis angustilabris,SPECIES,59661,GENUS,12769,A,"(F.Muell.) Blaxell, 1978",
Liparis angustioblonga,SPECIES,77534,GENUS,12769,A,"P.H.Yang & X.H.Jin, 2009",
Liparis anopheles,SPECIES,79913,GENUS,12769,A,"J.J.Wood, 1991",
Liparis anthericoides,SPECIES,59662,GENUS,12769,A,"H.Perrier, 1936",
Liparis aphylla,SPECIES,77239,GENUS,12769,A,"G.A.Romero & Garay, 1999",
Liparis apiculata,SPECIES,59663,GENUS,12769,A,"Schltr., 1911",
Liparis aptenodytes,SPECIES,81122,GENUS,12769,A,"J.J.Sm., 1928",
Liparis arachnites,SPECIES,76016,GENUS,12769,A,"Schltr., 1911",
Liparis araneola,SPECIES,75836,GENUS,12769,A,"Ridl., 1896",
Liparis arcuata,SPECIES,77208,GENUS,12769,A,"J.J.Sm., 1932",
Liparis arnoglossophylla,SPECIES,71169,GENUS,12769,A,"(Rchb.f.) Hemsl., 1884",
Liparis arrigens,SPECIES,59664,GENUS,12769,A,"J.J.Sm., 1935",
Liparis ascendens,SPECIES,74339,GENUS,12769,A,"P.J.Cribb, 1996",
Liparis assamica,SPECIES,59665,GENUS,12769,A,"King & Pantl., 1898",
Liparis atropurpurea,SPECIES,74739,GENUS,12769,A,"Lindl., 1830",
Liparis atrosanguinea,SPECIES,15832,GENUS,12769,A,"Ridl., 1870",
Liparis aurantiorbiculata,SPECIES,76300,GENUS,12769,A,"J.J.Wood & A.L.Lamb, 1993",
Liparis auriculata,SPECIES,59666,GENUS,12769,A,"Blume ex Miq., 1866",
Liparis auriculifera,SPECIES,79521,GENUS,12769,A,"J.J.Sm., 1928",
Liparis aurita,SPECIES,82740,GENUS,12769,A,"Ridl., 1885",
Liparis averyanoviana,SPECIES,76500,GENUS,12769,A,"Szlach., 1993",
Liparis balansae,SPECIES,59667,GENUS,12769,A,"Gagnep., 1932",
Liparis barbata,SPECIES,17815,GENUS,12769,A,"Lindl., 1830",
Liparis bathiei,SPECIES,81969,GENUS,12769,A,"Schltr., 1924",
Liparis bautingensis,SPECIES,24844,GENUS,12769,A,"Tang & F.T.Wang, 1974",
Liparis beccarii,SPECIES,72358,GENUS,12769,A,"Ridl., 1886",
Liparis beckeri,SPECIES,79189,GENUS,12769,A,"R.J.V.Alves, 1991",
Liparis beddomei,SPECIES,17213,GENUS,12769,A,"Ridl., 1886",
Liparis bernieri,SPECIES,70323,GENUS,12769,A,"Frapp. ex Cordem., 1895",
Liparis bibullata,SPECIES,71573,GENUS,12769,A,"J.J.Sm., 1927",
Liparis bicolor,SPECIES,24339,GENUS,12769,A,"J.J.Sm., 1905",
Liparis bicuspidata,SPECIES,28120,GENUS,12769,A,"J.J.Sm., 1903",
Liparis biglobulifera,SPECIES,59669,GENUS,12769,A,"J.J.Sm., 1927",
Liparis biloba,SPECIES,27588,GENUS,12769,A,"Wight, 1851",
Liparis bilobulata,SPECIES,24803,GENUS,12769,A,"J.J.Sm., 1905",
Liparis bistriata,SPECIES,59670,GENUS,12769,A,"C.S.P.Parish & Rchb.f., 1874",
Liparis bleyi,SPECIES,19127,GENUS,12769,A,"J.J.Sm., 1928",
Liparis bontocensis,SPECIES,72202,GENUS,12769,A,"Ames, 1923",
Liparis bootanensis,SPECIES,16094,GENUS,12769,A,"Griff., 1851",
Liparis bowkeri,SPECIES,59672,GENUS,12769,A,"Harv., 1863",
Liparis brachyglottis,SPECIES,23571,GENUS,12769,A,"Rchb.f. ex Trimen, 1885",
Liparis brachystalix,SPECIES,79707,GENUS,12769,A,"Rchb.f., 1876",
Liparis brachystele,SPECIES,78551,GENUS,12769,A,"Ridl., 1916",
Liparis bracteata,SPECIES,59673,GENUS,12769,A,"T.E.Hunt, 1946",
Liparis brassii,SPECIES,72943,GENUS,12769,A,"Ormerod, 2008",
Liparis brevicaulis,SPECIES,76180,GENUS,12769,A,"Schltr., 1911",
Liparis brookesii,SPECIES,70732,GENUS,12769,A,"Ridl., 1910",
Liparis brunnea,SPECIES,80111,GENUS,12769,A,"Ormerod, 2007",
Liparis brunneolobata,SPECIES,72820,GENUS,12769,A,"Kerr, 1933",
Liparis brunnescens,SPECIES,69185,GENUS,12769,A,"Schltr., 1911",
Liparis bulbophylloides,SPECIES,59674,GENUS,12769,A,"H.Perrier, 1936",
Liparis caillei,SPECIES,71583,GENUS,12769,A,"Finet, 1909",
Liparis calcarea,SPECIES,81978,GENUS,12769,A,"Schltr., 1911",
Liparis caloglossa,SPECIES,75738,GENUS,12769,A,"Schltr., 1924",
Liparis campylostalix,SPECIES,59675,GENUS,12769,A,"Rchb.f., 1876",
Liparis capensis,SPECIES,76212,GENUS,12769,A,"Lindl., 1840",
Liparis cardiophylla,SPECIES,59676,GENUS,12769,A,"Ames, 1908",
Liparis caricifolia,SPECIES,75183,GENUS,12769,A,"Schltr., 1911",
Liparis carinatisepala,SPECIES,80792,GENUS,12769,A,"J.J.Sm., 1928",
Liparis carnicolor,SPECIES,82338,GENUS,12769,A,"Ormerod, 2008",
Liparis cathcartii,SPECIES,59677,GENUS,12769,A,"Hook.f., 1889",
Liparis caulescens,SPECIES,74528,GENUS,12769,A,"Frapp. ex Cordem., 1895",
Liparis celebica,SPECIES,59678,GENUS,12769,A,"Schltr., 1911",
Liparis cespitosa,SPECIES,69486,GENUS,12769,A,"(Lam.) Lindl., 1825",
Liparis chalandei,SPECIES,20606,GENUS,12769,A,"Finet, 1908",
Liparis chapaensis,SPECIES,18700,GENUS,12769,A,"Gagnep., 1932",
Liparis cheniana,SPECIES,71393,GENUS,12769,A,"X.H.Jin, 2011",
Liparis chimanimaniensis,SPECIES,74248,GENUS,12769,A,"G.Will., 1983",
Liparis chlorantha,SPECIES,80786,GENUS,12769,A,"Schltr., 1911",
Liparis chungthangensis,SPECIES,80291,GENUS,12769,A,"Lucksom, 2004",
Liparis cinnabarina,SPECIES,75563,GENUS,12769,A,"J.J.Sm., 1908",
Liparis cladophylax,SPECIES,81968,GENUS,12769,A,"Schltr., 1916",
Liparis clareae,SPECIES,81002,GENUS,12769,A,"Hermans, 2007",
Liparis clavigera,SPECIES,25149,GENUS,12769,A,"Ridl., 1886",
Liparis claytoniana,SPECIES,79777,GENUS,12769,A,"(Marg.) J.M.H.Shaw, 2014",
Liparis cleistogama,SPECIES,69261,GENUS,12769,A,"J.J.Sm., 1905",
Liparis clypeolum,SPECIES,77374,GENUS,12769,A,"(G.Forst.) Lindl., 1830",
Liparis coelogynoides,SPECIES,59679,GENUS,12769,A,"(F.Muell.) Benth., 1873",
Liparis cogniauxiana,SPECIES,78223,GENUS,12769,A,"F.Barros & L.R.S.Guim., 2010",
Liparis collinsii,SPECIES,17649,GENUS,12769,A,"B.Gray, 1992",
Liparis condylobulbon,SPECIES,22424,GENUS,12769,A,"Rchb.f., 1862",
Liparis congesta,SPECIES,75750,GENUS,12769,A,"Ridl., 1916",
Liparis conopea,SPECIES,71764,GENUS,12769,A,"Aver., 1997",
Liparis cordifolia,SPECIES,59681,GENUS,12769,A,"Hook.f., 1889",
Liparis cordiformis,SPECIES,70811,GENUS,12769,A,"C.Schweinf., 1937",
Liparis crassibasis,SPECIES,75493,GENUS,12769,A,"J.J.Sm., 1928",
Liparis crenulata,SPECIES,24894,GENUS,12769,A,"(Blume) Lindl., 1830",
Liparis crispifolia,SPECIES,75678,GENUS,12769,A,"Rchb.f., 1876",
Liparis cyclostele,SPECIES,59683,GENUS,12769,A,"Schltr., 1911",
Liparis cymbidiifolia,SPECIES,74344,GENUS,12769,A,"J.J.Sm., 1908",
Liparis cyperifolia,SPECIES,76305,GENUS,12769,A,"Ridl., 1916",
Liparis dalessandroi,SPECIES,70837,GENUS,12769,A,"Dodson, 1984",
Liparis dalzellii,SPECIES,69055,GENUS,12769,A,"Hook.f., 1890",
Liparis damingshanensis,SPECIES,76396,GENUS,12769,A,"L.Wu & Y.S.Huang, 2012",
Liparis decurrens,SPECIES,29203,GENUS,12769,A,"(Blume) Rchb.f. ex Ridl., 1886",
Liparis deflexa,SPECIES,69226,GENUS,12769,A,"Hook.f., 1890",
Liparis deistelii,SPECIES,59684,GENUS,12769,A,"Schltr., 1906",
Liparis delicatula,SPECIES,59685,GENUS,12769,A,"Hook.f., 1890",
Liparis dendrochiloides,SPECIES,73326,GENUS,12769,A,"Seidenf. ex Aver., 1988",
Liparis densa,SPECIES,79930,GENUS,12769,A,"Schltr., 1924",
Liparis disepala,SPECIES,26427,GENUS,12769,A,"Rchb.f., 1876",
Liparis distans,SPECIES,14295,GENUS,12769,A,"C.B.Clarke, 1889",
Liparis dolichobulbos,SPECIES,81402,GENUS,12769,A,"Schltr., 1911",
Liparis dolichostachys,SPECIES,82422,GENUS,12769,A,"Schltr., 1906",
Liparis dongchenii,SPECIES,77673,GENUS,12769,A,"Lucksom, 2000",
Liparis downii,SPECIES,76460,GENUS,12769,A,"Ridl., 1908",
Liparis draculoides,SPECIES,27254,GENUS,12769,A,"E.W.Greenw., 1982",
Liparis dryadum,SPECIES,76462,GENUS,12769,A,"Schltr., 1924",
Liparis dumaguetensis,SPECIES,74373,GENUS,12769,A,"Ames, 1915",
Liparis dunnii,SPECIES,77332,GENUS,12769,A,"Rolfe, 1908",
Liparis duthiei,SPECIES,28078,GENUS,12769,A,"Hook.f., 1889",
Liparis ecallosa,SPECIES,72354,GENUS,12769,A,"Ormerod, 2012",
Liparis elegans,SPECIES,21535,GENUS,12769,A,"Lindl., 1830",
Liparis elegantula,SPECIES,16378,GENUS,12769,A,"Kraenzl., 1906",
Liparis elliptica,SPECIES,22456,GENUS,12769,A,"Wight, 1851",
Liparis elmeri,SPECIES,59687,GENUS,12769,A,"(Ames) Schltr., 1911",
Liparis elongata,SPECIES,79034,GENUS,12769,A,"Fukuy., 1933",
Liparis emarginata,SPECIES,75609,GENUS,12769,A,"Aver., 1997",
Liparis epiphytica,SPECIES,66942,GENUS,12769,A,"Schltr., 1905",
Liparis esquirolii,SPECIES,79502,GENUS,12769,A,"Schltr., 1913",
Liparis exaltata,SPECIES,78005,GENUS,12769,A,"Ridl., 1917",
Liparis exilis,SPECIES,73735,GENUS,12769,A,"J.J.Sm., 1908",
Liparis fantastica,SPECIES,18909,GENUS,12769,A,"Ames & C.Schweinf., 1934",
Liparis fargesii,SPECIES,59689,GENUS,12769,A,"Finet, 1908",
Liparis ferruginea,SPECIES,59690,GENUS,12769,A,"Lindl., 1848",
Liparis ficicola,SPECIES,75568,GENUS,12769,A,"Schltr., 1911",
Liparis filiformis,SPECIES,82820,GENUS,12769,A,"Aver., 2005",
Liparis finetiana,SPECIES,79605,GENUS,12769,A,"Schltr., 1911",
Liparis finisterrae,SPECIES,75811,GENUS,12769,A,"Schltr., 1911",
Liparis firma,SPECIES,69955,GENUS,12769,A,"J.J.Sm., 1914",
Liparis fissilabris,SPECIES,77637,GENUS,12769,A,"Tang & F.T.Wang, 1974",
Liparis fissipetala,SPECIES,76530,GENUS,12769,A,"Finet, 1908",
Liparis flabellata,SPECIES,72236,GENUS,12769,A,"J.J.Sm., 1908",
Liparis flammula,SPECIES,80938,GENUS,12769,A,"Frapp. ex Cordem., 1895",
Liparis flavescens,SPECIES,59693,GENUS,12769,A,"(Thouars) Lindl., 1825",
Liparis fleckeri,SPECIES,59694,GENUS,12769,A,"Nicholls, 1938",
Liparis foetulenta,SPECIES,59695,GENUS,12769,A,"J.J.Sm., 1920",
Liparis formosana,SPECIES,59696,GENUS,12769,A,"Rchb.f., 1880",
Liparis forrestii,SPECIES,70772,GENUS,12769,A,"Rolfe, 1913",
Liparis funingensis,SPECIES,75396,GENUS,12769,A,"Y.Y.Su, Yuan Meng & Z.J.Liu, 2014",
Liparis furcata,SPECIES,26843,GENUS,12769,A,"(Hook.f.) Ridl., 1896",
Liparis gamblei,SPECIES,59697,GENUS,12769,A,"Hook.f., 1889",
Liparis gautierensis,SPECIES,75150,GENUS,12769,A,"J.J.Sm., 1912",
Liparis geelvinkensis,SPECIES,69106,GENUS,12769,A,"J.J.Sm., 1913",
Liparis genychila,SPECIES,69973,GENUS,12769,A,"Schltr., 1905",
Liparis geophila,SPECIES,76256,GENUS,12769,A,"Schltr., 1911",
Liparis gibbsiae,SPECIES,71259,GENUS,12769,A,"J.J.Sm., 1917",
Liparis gigantea,SPECIES,69902,GENUS,12769,A,"C.L.Tso, 1933",
Liparis gjellerupii,SPECIES,81956,GENUS,12769,A,"J.J.Sm., 1913",
Liparis glaucescens,SPECIES,76867,GENUS,12769,A,"J.J.Sm., 1903",
Liparis glossula,SPECIES,76565,GENUS,12769,A,"Rchb.f., 1876",
Liparis glumacea,SPECIES,75428,GENUS,12769,A,"Schltr., 1911",
Liparis goodyeroides,SPECIES,28222,GENUS,12769,A,"Schltr., 1906",
Liparis govidjoae,SPECIES,59698,GENUS,12769,A,"Schltr., 1911",
Liparis gracilenta,SPECIES,18585,GENUS,12769,A,"Dandy, 1944",
Liparis gracilipes,SPECIES,59699,GENUS,12769,A,"Schltr., 1924",
Liparis graciliscapa,SPECIES,59700,GENUS,12769,A,"Schltr., 1911",
Liparis graminifolia,SPECIES,69353,GENUS,12769,A,"Ormerod, 2008",
Liparis grandiflora,SPECIES,75164,GENUS,12769,A,"Ridl., 1884",
Liparis greenwoodiana,SPECIES,20673,GENUS,12769,A,"Espejo, 1987",
Liparis grossa,SPECIES,59701,GENUS,12769,A,"Rchb.f., 1883",
Liparis guangxiensis,SPECIES,77958,GENUS,12769,A,"C.L.Feng & X.H.Jin, 2010",
Liparis guingangae,SPECIES,82913,GENUS,12769,A,"Rchb.f., 1867",
Liparis habenarina,SPECIES,73815,GENUS,12769,A,"(F.Muell.) F.Muell. ex Benth., 1873",
Liparis hagerupii,SPECIES,74879,GENUS,12769,A,"J.J.Sm., 1945",
Liparis halconensis,SPECIES,74951,GENUS,12769,A,"(Ames) Ames, 1915",
Liparis hallei,SPECIES,70656,GENUS,12769,A,"Szlach., 1996",
Liparis harketii,SPECIES,71745,GENUS,12769,A,"Killmann & Eb.Fisch., 2007 publ. 2008",
Liparis hawaiensis,SPECIES,16968,GENUS,12769,A,"H.Mann, 1867",
Liparis heliophila,SPECIES,74712,GENUS,12769,A,"J.J.Sm., 1928",
Liparis hemipilioides,SPECIES,70134,GENUS,12769,A,"Schltr., 1899",
Liparis henrici,SPECIES,82530,GENUS,12769,A,"Schltr., 1924",
Liparis henryi,SPECIES,79923,GENUS,12769,A,"Rolfe, 1896",
Liparis hirtzii,SPECIES,13896,GENUS,12769,A,"Dodson, 1989",
Liparis hirundo,SPECIES,23913,GENUS,12769,A,"Holttum, 1947",
Liparis hostifolia,SPECIES,78529,GENUS,12769,A,"(Koidz.) Koidz. ex Nakai, 1928",
Liparis imerinensis,SPECIES,59702,GENUS,12769,A,"Schltr., 1924",
Liparis imperatifolia,SPECIES,69502,GENUS,12769,A,"Schltr., 1911",
Liparis inamoena,SPECIES,70153,GENUS,12769,A,"Schltr., 1911",
Liparis inaperta,SPECIES,81275,GENUS,12769,A,"Finet, 1908",
Liparis insectifera,SPECIES,73128,GENUS,12769,A,"Ridl., 1916",
Liparis jamaicensis,SPECIES,72750,GENUS,12769,A,"Lindl. ex Griseb., 1866",
Liparis janowskii,SPECIES,72076,GENUS,12769,A,"J.J.Sm., 1913",
Liparis javanica,SPECIES,17380,GENUS,12769,A,"J.J.Sm., 1913",
Liparis jovispluvii,SPECIES,68973,GENUS,12769,A,"C.S.P.Parish & Rchb.f., 1874",
Liparis jumelleana,SPECIES,75269,GENUS,12769,A,"Schltr., 1916",
Liparis kamborangensis,SPECIES,69331,GENUS,12769,A,"Ames & C.Schweinf., 1920",
Liparis kamerunensis,SPECIES,81787,GENUS,12769,A,"Schltr., 1915",
Liparis kempfii,SPECIES,82680,GENUS,12769,A,"Schltr., 1919",
Liparis kempteriana,SPECIES,76858,GENUS,12769,A,"Schltr., 1911",
Liparis kemulensis,SPECIES,72402,GENUS,12769,A,"J.J.Sm., 1932",
Liparis kenejiae,SPECIES,80936,GENUS,12769,A,"Schltr., 1911",
Liparis kerintjiensis,SPECIES,59704,GENUS,12769,A,"J.J.Sm., 1928",
Liparis kinabaluensis,SPECIES,82063,GENUS,12769,A,"J.J.Wood, 1990",
Liparis kiriromensis,SPECIES,81975,GENUS,12769,A,"Tixier, 1968",
Liparis koreojaponica,SPECIES,69298,GENUS,12769,A,"Tsutsumi, T.Yukawa, N.S.Lee, C.S.Lee & M.Kato, 2008",
Liparis krameri,SPECIES,59705,GENUS,12769,A,"Franch. & Sav., 1878",
Liparis kumokiri,SPECIES,64743,GENUS,12769,A,"F.Maek., 1936",
Liparis kwangtungensis,SPECIES,77502,GENUS,12769,A,"Schltr., 1924",
Liparis lacerata,SPECIES,59706,GENUS,12769,A,"Ridl., 1886",
Liparis lacus,SPECIES,81549,GENUS,12769,A,"J.J.Sm., 1917",
Liparis lamproglossa,SPECIES,59707,GENUS,12769,A,"Schltr., 1911",
Liparis langtangensis,SPECIES,80372,GENUS,12769,A,"Raskoti & Ale, 2014",
Liparis latialata,SPECIES,72827,GENUS,12769,A,"Mansf., 1935",
Liparis latibasis,SPECIES,79220,GENUS,12769,A,"J.J.Sm., 1913",
Liparis laticuneata,SPECIES,72506,GENUS,12769,A,"C.Schweinf., 1951",
Liparis latifolia,SPECIES,26671,GENUS,12769,A,"Lindl., 1830",
Liparis latilabris,SPECIES,79474,GENUS,12769,A,"Rolfe, 1903",
Liparis laurisilvatica,SPECIES,72306,GENUS,12769,A,"Fukuy., 1933",
Liparis lauterbachii,SPECIES,21024,GENUS,12769,A,"Schltr., 1906",
Liparis laxa,SPECIES,25344,GENUS,12769,A,"Schltr., 1906",
Liparis layardii,SPECIES,59708,GENUS,12769,A,"F.Muell., 1885",
Liparis leptopus,SPECIES,71708,GENUS,12769,A,"Schltr., 1911",
Liparis leratii,SPECIES,15436,GENUS,12769,A,"Schltr., 1911",
Liparis letouzeyana,SPECIES,77205,GENUS,12769,A,"Szlach. & Olszewski, 2001",
Liparis leucophaea,SPECIES,70600,GENUS,12769,A,"Schltr., 1911",
Liparis liangzuensis,SPECIES,79959,GENUS,12769,A,"T.P.Lin & W.M.Lin, 2011",
Liparis lindeniana,SPECIES,76553,GENUS,12769,A,"(A.Rich. & Galeotti) Hemsl., 1879",
Liparis listeroides,SPECIES,59711,GENUS,12769,A,"Schltr., 1924",
Liparis loeselii,SPECIES,18351,GENUS,12769,A,"(L.) Rich., 1817",
Liparis loliacea,SPECIES,81893,GENUS,12769,A,"Ridl., 1916",
Liparis longibracteata,SPECIES,80009,GENUS,12769,A,"Aver., 2013",
Liparis longicaulis,SPECIES,59713,GENUS,12769,A,"Ridl., 1885",
Liparis longipetala,SPECIES,71349,GENUS,12769,A,"Ridl., 1885",
Liparis longissima,SPECIES,74891,GENUS,12769,A,"J.J.Sm., 1914",
Liparis lutea,SPECIES,81768,GENUS,12769,A,"Ridl., 1885",
Liparis luteola,SPECIES,66066,GENUS,12769,A,"Lindl., 1830",
Liparis lycopodioides,SPECIES,59714,GENUS,12769,A,"J.J.Sm., 1931",
Liparis lydiae,SPECIES,81827,GENUS,12769,A,"Lucksom, 1992",
Liparis madrensis,SPECIES,76698,GENUS,12769,A,"Soto Arenas, Salazar & R.Jiménez, 2002 publ. 2003",
Liparis maingayi,SPECIES,59716,GENUS,12769,A,"(Hook.f.) Ridl., 1896",
Liparis major,SPECIES,73222,GENUS,12769,A,"Schltr., 1905",
Liparis makinoana,SPECIES,59717,GENUS,12769,A,"Schltr., 1919",
Liparis mamillata,SPECIES,59718,GENUS,12769,A,"Aver., 2003",
Liparis mannii,SPECIES,59719,GENUS,12769,A,"Rchb.f., 1872",
Liparis mantidopsis,SPECIES,73104,GENUS,12769,A,"Szlach., 1993",
Liparis maotiensis,SPECIES,78397,GENUS,12769,A,"J.J.Sm., 1928",
Liparis mapaniifolia,SPECIES,70498,GENUS,12769,A,"Schltr., 1911",
Liparis mentaweiensis,SPECIES,75331,GENUS,12769,A,"J.J.Sm., 1920",
Liparis merapiensis,SPECIES,76691,GENUS,12769,A,"Schltr., 1911",
Liparis merrillii,SPECIES,59720,GENUS,12769,A,"(Ames) Schltr., 1911",
Liparis microblepharon,SPECIES,76993,GENUS,12769,A,"Schltr., 1911",
Liparis microcharis,SPECIES,75163,GENUS,12769,A,"Schltr., 1924",
Liparis minahassae,SPECIES,79893,GENUS,12769,A,"J.J.Sm., 1903",
Liparis miniata,SPECIES,71090,GENUS,12769,A,"Schltr., 1911",
Liparis misoolensis,SPECIES,74138,GENUS,12769,A,"Ormerod, 2011",
Liparis molendinacea,SPECIES,71443,GENUS,12769,A,"G.Will., 1983",
Liparis montana,SPECIES,26199,GENUS,12769,A,"(Blume) Lindl., 1830",
Liparis mulindana,SPECIES,71578,GENUS,12769,A,"Schltr., 1915",
Liparis murkelensis,SPECIES,59721,GENUS,12769,A,"J.J.Sm., 1928",
Liparis nakaharae,SPECIES,77996,GENUS,12769,A,"Hayata, 1911",
Liparis nana,SPECIES,82646,GENUS,12769,A,"Rolfe, 1913",
Liparis nanlingensis,SPECIES,73521,GENUS,12769,A,"H.Z.Tian & F.W.Xing, 2012",
Liparis nebuligena,SPECIES,59722,GENUS,12769,A,"Schltr., 1911",
Liparis nectarina,SPECIES,71961,GENUS,12769,A,"Frapp. ex Cordem., 1895",
Liparis negrosiana,SPECIES,69512,GENUS,12769,A,"Ames, 1912",
Liparis nephrocardia,SPECIES,70312,GENUS,12769,A,"Schltr., 1924",
Liparis nervosa,SPECIES,26971,GENUS,12769,A,"(Thunb.) Lindl., 1830",
Liparis neuroglossa,SPECIES,76664,GENUS,12769,A,"Rchb.f., 1881",
Liparis ngoclinhensis,SPECIES,81552,GENUS,12769,A,"Aver., 2013",
Liparis nigra,SPECIES,59724,GENUS,12769,A,"Seidenf., 1969",
Liparis nigrescens,SPECIES,23360,GENUS,12769,A,"Schltr., 1915",
Liparis nonatra,SPECIES,82221,GENUS,12769,A,"Ormerod, 2012",
Liparis nugentiae,SPECIES,75029,GENUS,12769,A,"F.M.Bailey, 1900",
Liparis nutans,SPECIES,59726,GENUS,12769,A,"(Ames) Ames, 1915",
Liparis nyikana,SPECIES,72389,GENUS,12769,A,"G.Will., 1983",
Liparis ochracea,SPECIES,59727,GENUS,12769,A,"Ridl., 1885",
Liparis ochrantha,SPECIES,59728,GENUS,12769,A,"Schltr., 1911",
Liparis odorata,SPECIES,15837,GENUS,12769,A,"(Willd.) Lindl., 1830",
Liparis oligantha,SPECIES,70258,GENUS,12769,A,"Schltr., 1911",
Liparis olivacea,SPECIES,14379,GENUS,12769,A,"Lindl., 1830",
Liparis oppositifolia,SPECIES,75049,GENUS,12769,A,"Szlach., 1993",
Liparis orbiculata,SPECIES,59729,GENUS,12769,A,"L.O.Williams, 1941",
Liparis ornithorrhynchos,SPECIES,80961,GENUS,12769,A,"Ridl., 1885",
Liparis ovalis,SPECIES,82562,GENUS,12769,A,"Schltr., 1911",
Liparis palawanensis,SPECIES,69906,GENUS,12769,A,"Ames, 1923",
Liparis palawensis,SPECIES,72372,GENUS,12769,A,"Tuyama, 1940",
Liparis pallida,SPECIES,22819,GENUS,12769,A,"(Blume) Lindl., 1830",
Liparis pandaneti,SPECIES,59730,GENUS,12769,A,"J.J.Sm., 1913",
Liparis panduriformis,SPECIES,78412,GENUS,12769,A,"H.Perrier, 1936",
Liparis parva,SPECIES,79687,GENUS,12769,A,"Ridl., 1885",
Liparis parviflora,SPECIES,22232,GENUS,12769,A,"(Blume) Lindl., 1830",
Liparis parvula,SPECIES,19413,GENUS,12769,A,"(Hook.f.) Ridl., 1896",
Liparis pauliana,SPECIES,71910,GENUS,12769,A,"Hand.-Mazz., 1921",
Liparis pedicellaris,SPECIES,70519,GENUS,12769,A,"Schltr., 1911",
Liparis penduliflora,SPECIES,80925,GENUS,12769,A,"Szlach., 1993",
Liparis perpusilla,SPECIES,79058,GENUS,12769,A,"Hook.f., 1889",
Liparis perrieri,SPECIES,59732,GENUS,12769,A,"Schltr., 1913",
Liparis petelotii,SPECIES,18944,GENUS,12769,A,"Gagnep., 1932",
Liparis petiolata,SPECIES,19257,GENUS,12769,A,"(D.Don) P.F.Hunt & Summerh., 1966",
Liparis petraea,SPECIES,71627,GENUS,12769,A,"Aver. & Averyanova, 2006",
Liparis petricola,SPECIES,74794,GENUS,12769,A,"(D.L.Jones & B.Gray) Bostock, 2008",
Liparis phalacrocorax,SPECIES,14432,GENUS,12769,A,"N.Hallé, 1977",
Liparis philippinensis,SPECIES,59733,GENUS,12769,A,"(Ames) Schltr., 1911",
Liparis phyllocardia,SPECIES,75208,GENUS,12769,A,"Schltr., 1910",
Liparis pilifera,SPECIES,59734,GENUS,12769,A,"J.J.Sm., 1932",
Liparis pingxiangensis,SPECIES,82051,GENUS,12769,A,"L.Li & H.F.Yan, 2013",
Liparis plantaginea,SPECIES,59735,GENUS,12769,A,"Lindl., 1830",
Liparis platychila,SPECIES,72655,GENUS,12769,A,"Schltr., 1905",
Liparis platyglossa,SPECIES,59736,GENUS,12769,A,"Schltr., 1906",
Liparis platyphylla,SPECIES,16453,GENUS,12769,A,"Ridl., 1886",
Liparis platyrachis,SPECIES,16129,GENUS,12769,A,"Hook.f., 1889",
Liparis prianganensis,SPECIES,24108,GENUS,12769,A,"J.J.Sm., 1913",
Liparis propinqua,SPECIES,59738,GENUS,12769,A,"Ames, 1922",
Liparis pseudodisticha,SPECIES,59739,GENUS,12769,A,"Schltr., 1905",
Liparis pterosepala,SPECIES,74077,GENUS,12769,A,"N.S.Lee, C.S.Lee & K.S.Lee, 2010",
Liparis puberula,SPECIES,81218,GENUS,12769,A,"Ridl., 1916",
