IsCurrent?,Taxonomy,LawID,SpcRecID,DecLevel,Kingdom,ISO_country,DecOpinion,DecDate,Source,Term,DecNotes,Internal_Notes
0,CITES_EU,50,19144,Species,Animalia,US,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,US,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,US,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,US,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,US,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,US,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,US,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,US,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,US,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,US,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,US,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,TW,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,TW,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,TW,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,TW,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,TW,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,TW,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,TW,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,TW,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,TW,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,TW,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,TW,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,TW,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,TW,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,TW,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,TW,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,TW,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,PR,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,PR,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,PR,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,PR,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,PR,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,PR,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,PR,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,PR,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,PR,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,PR,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,PR,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,PR,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,PR,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,PR,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,PR,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,PR,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,MX,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,MX,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,MX,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,MX,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,MX,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,MX,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,MX,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,MX,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,MX,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,MX,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,MX,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,MX,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,MX,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,MX,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,MX,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,MX,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,JP,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,JP,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,JP,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,JP,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,JP,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,JP,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,JP,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,JP,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,JP,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,JP,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,JP,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,JP,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,JP,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,JP,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,JP,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,JP,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,JM,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,JM,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,JM,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,JM,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,JM,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,JM,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,JM,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,JM,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,JM,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,JM,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,JM,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,JM,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,JM,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,JM,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,JM,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,JM,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,HT,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,HT,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,HT,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,HT,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,HT,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,HT,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,HT,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,HT,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,HT,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,HT,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,HT,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,HT,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,HT,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,HT,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,HT,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,HT,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,DO,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,DO,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,DO,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,DO,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,DO,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,DO,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,DO,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,DO,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,DO,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,DO,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,DO,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,DO,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,DO,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,DO,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,DO,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,DO,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,CU,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,CU,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,CU,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,CU,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,CU,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,CU,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,CU,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,CU,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,CU,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,CU,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,CU,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,CU,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,CU,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,CU,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,CU,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,CU,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,CN,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,CN,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,CN,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,CN,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,CN,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,CN,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,CN,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,CN,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,CN,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,CN,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,CN,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,CN,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,CN,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,CN,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,CN,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,CN,Suspension (d),10/09/2012,,LIV,,All sources.
0,CITES_EU,124,19144,Species,Animalia,CA,Suspension (d),07/09/2011,,LIV,,All sources.
0,CITES_EU,81,19144,Species,Animalia,CA,Suspension (d),26/11/2010,,LIV,,All sources.
0,CITES_EU,67,19144,Species,Animalia,CA,Suspension (d),21/05/2009,,LIV,,All sources.
0,CITES_EU,101,19144,Species,Animalia,CA,Suspension (d),03/09/2008,,LIV,,All sources.
0,CITES_EU,63,19144,Species,Animalia,CA,Suspension (d),01/10/2007,,LIV,,All sources.
0,CITES_EU,50,19144,Species,Animalia,CA,Suspension (d),10/05/2006,,LIV,,All sources.
0,CITES_EU,92,19144,Species,Animalia,CA,Suspension (d),18/02/2005,,LIV,,All sources.
0,CITES_EU,91,19144,Species,Animalia,CA,Suspension (d),30/04/2004,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,88,19144,Species,Animalia,CA,Suspension (d),01/03/2003,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,31,19144,Species,Animalia,CA,Suspension (d),29/10/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,33,19144,Species,Animalia,CA,Suspension (d),03/02/2001,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,34,19144,Species,Animalia,CA,Suspension (d),24/09/2000,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,84,19144,Species,Animalia,CA,Suspension (d),19/09/1999,,LIV,,"Published for ""All countries"" & all sources."
0,CITES_EU,86,19144,Species,Animalia,CA,Suspension (d),21/11/1998,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,87,19144,Species,Animalia,CA,Suspension (d),22/12/1997,,,,"Published for ""All countries"" & all sources."
0,CITES_EU,103,19144,Species,Animalia,CA,Suspension (d),10/09/2012,,LIV,,All sources.
1,CITES_EU,141,19144,Species,Animalia,CA,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,CN,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,CU,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,DO,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,HT,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,JM,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,JP,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,MX,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,PR,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,TW,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,141,19144,Species,Animalia,US,Suspension (d),11/07/2013,,LIV,,
1,CITES_EU,8,19376,Species,Animalia,SG,i),16/02/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
0,CITES_EU,67,19376,Species,Animalia,SG,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,19376,Species,Animalia,SG,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,19376,Species,Animalia,SG,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,19376,Species,Animalia,SG,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,19376,Species,Animalia,SG,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,19376,Species,Animalia,SG,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,19376,Species,Animalia,SG,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,19376,Species,Animalia,SG,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,19376,Species,Animalia,SG,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,19376,Species,Animalia,SG,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,19376,Species,Animalia,SG,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,19376,Species,Animalia,SG,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,19376,Species,Animalia,SG,Suspension (b),22/12/1997,W,,,
1,CITES_EU,8,19377,Species,Animalia,CN,i),16/02/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
0,CITES_EU,67,19377,Species,Animalia,CN,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,19377,Species,Animalia,CN,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,19377,Species,Animalia,CN,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,19377,Species,Animalia,CN,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,19377,Species,Animalia,CN,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,19377,Species,Animalia,CN,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,19377,Species,Animalia,CN,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,19377,Species,Animalia,CN,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,19377,Species,Animalia,CN,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,19377,Species,Animalia,CN,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,19377,Species,Animalia,CN,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,19377,Species,Animalia,CN,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,19377,Species,Animalia,CN,Suspension (b),22/12/1997,W,,,
1,CITES_EU,8,19465,Species,Animalia,UY,i),02/12/2011,,,,
1,CITES_EU,8,19465,Species,Animalia,PY,i),02/12/2011,,,,
1,CITES_EU,8,19465,Species,Animalia,BR,i),02/12/2011,,,,
1,CITES_EU,8,19465,Species,Animalia,BO,i),02/12/2011,,,,
0,CITES_EU,8,19465,Species ,Animalia,AR,No opinion,11/11/1997,,,,
1,CITES_EU,8,19465,Species ,Animalia,AR,No opinion,18/07/2001,,,,Effective on 03/02/2001 when EC Regulation 191/2001 came into force
0,CITES_EU,8,19465,Species,Animalia,UY,Positive,11/11/1997,,,,
0,CITES_EU,8,19465,Species,Animalia,PY,Positive,11/11/1997,,,,
0,CITES_EU,8,19465,Species,Animalia,BR,Positive,11/11/1997,,,,
0,CITES_EU,8,19465,Species,Animalia,BO,Positive,11/11/1997,,,,
0,CITES_EU,8,19465,Species,Animalia,UY,Positive removed,02/12/2011,,,,
0,CITES_EU,8,19465,Species,Animalia,PY,Positive removed,02/12/2011,,,,
0,CITES_EU,8,19465,Species,Animalia,BR,Positive removed,02/12/2011,,,,
0,CITES_EU,8,19465,Species,Animalia,BO,Positive removed,02/12/2011,,,,
0,CITES_EU,8,19812,Species ,Animalia,TZ,iii),29/02/2008,,,,
0,CITES_EU,8,19812,Species,Animalia,TZ,Negative,14/09/2010,,,,
0,CITES_EU,8,19812,Species,Animalia,TZ,Negative,18/05/2010,,,,
0,CITES_EU,8,19812,Species,Animalia,TG,Negative,13/12/2004,,,,
0,CITES_EU,8,19812,Species,Animalia,TG,Negative,20/08/2003,W,,,
0,CITES_EU,8,19812,Species,Animalia,GN,Negative,29/10/2001,,,,
0,CITES_EU,8,19812,Species,Animalia,GN,Negative,15/05/2001,,,,
0,CITES_EU,8,19812,Species,Animalia,CM,Negative,25/10/2005,,,,
1,CITES_EU,8,19812,Species,Animalia,ZA,Positive,26/03/2001,,,,
0,CITES_EU,8,19812,Species,Animalia,TZ,Positive,26/03/2001,,,,
0,CITES_EU,8,19812,Species,Animalia,TZ,Positive removed,29/02/2008,,,,
0,CITES_EU,124,19812,Species,Animalia,TZ,Suspension (b),07/09/2011,W,,,
0,CITES_EU,103,19812,Species,Animalia,TZ,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,19812,Species,Animalia,TG,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,19812,Species,Animalia,TG,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,19812,Species,Animalia,TG,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,19812,Species,Animalia,TG,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,19812,Species,Animalia,TG,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,19812,Species,Animalia,TG,Suspension (b),10/05/2006,W,,,
0,CITES_EU,103,19812,Species,Animalia,TG,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,19812,Species,Animalia,GN,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,19812,Species,Animalia,GN,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,19812,Species,Animalia,GN,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,19812,Species,Animalia,GN,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,19812,Species,Animalia,GN,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,19812,Species,Animalia,GN,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,19812,Species,Animalia,GN,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,19812,Species,Animalia,GN,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,19812,Species,Animalia,GN,Suspension (b),01/03/2003,W,,,
0,CITES_EU,103,19812,Species,Animalia,GN,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,19812,Species,Animalia,CM,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,19812,Species,Animalia,CM,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,19812,Species,Animalia,CM,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,19812,Species,Animalia,CM,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,19812,Species,Animalia,CM,Suspension (b),01/10/2007,W,,,
0,CITES_EU,103,19812,Species,Animalia,CM,Suspension (b),10/09/2012,W,,,
1,CITES_EU,141,19812,Species,Animalia,CM,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,19812,Species,Animalia,GN,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,19812,Species,Animalia,TG,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,19812,Species,Animalia,TZ,Suspension (b),11/07/2013,W,,,
1,CITES_EU,8,19816,Species ,Animalia,PE,No opinion,27/01/1999,,,,Published for all countries.Upon removal from the Suspensions Regulation
1,CITES_EU,8,19816,Species ,Animalia,BR,No opinion,27/01/1999,,,,Published for all countries.Upon removal from the Suspensions Regulation
1,CITES_EU,8,19816,Species ,Animalia,BO,No opinion,27/01/1999,,,,Published for all countries.Upon removal from the Suspensions Regulation
0,CITES_EU,86,19816,Species,Animalia,PE,Suspension (b),21/11/1998,W,,,"Published for ""All countries"""
