Kingdom,RecId,Rank,ISO code,Quota,Unit,StartDate,EndDate,Year,Notes,Terms,Sources,QuoAdded,QuoDate,IsCurrent,PublicDisplay,Link
Animalia,22887,Species,TG,3000,,01/01/2010,31/12/2010,2010,wild-taken,,W,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22887,Species,TZ,20,,01/01/2010,31/12/2010,2010,"live, captive-bred",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22887,Species,TZ,3000,,01/01/2010,31/12/2010,2010,wild-taken,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,105247,Species,ID,,,01/01/2010,31/12/2010,2010,Species subject to taxonomic changes at CITES CoP15 (see: www.cites.org/eng/res/all/12/E12-11R15.pdf). For historic quotas see the CITES export quotas list at www.cites.org/eng/resources/quotas/index.shtml.  ,,,09/12/2010,,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22882,Species,ID,450,,01/01/2010,31/12/2010,2010,live,LIV,,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22878,Species,UZ,4,,01/01/2010,31/12/2010,2010,live,LIV,,05/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22871,Species,BJ,5000,,01/01/2010,31/12/2010,2010,ranched,,R,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22871,Species,BJ,1000,,01/01/2010,31/12/2010,2010,skins,SKI,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22871,Species,BJ,500,,01/01/2010,31/12/2010,2010,wild-taken,,W,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22871,Species,CD,500,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22871,Species,TG,7000,,01/01/2010,31/12/2010,2010,ranched,,R,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22871,Species,TG,3000,,01/01/2010,31/12/2010,2010,wild-taken,,W,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22869,Species,ID,900,,01/01/2010,31/12/2010,2010,live,LIV,,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22868,Species,ID,540,,01/01/2010,31/12/2010,2010,live,LIV,,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,29126,Species,ID,,,01/01/2010,31/12/2010,2010,Species subject to taxonomic changes at CITES CoP15 (see: www.cites.org/eng/res/all/12/E12-11R15.pdf). For historic quotas see the CITES export quotas list at www.cites.org/eng/resources/quotas/index.shtml.  ,,,09/12/2010,,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22863,Species,ID,,,01/01/2010,31/12/2010,2010,Quotas originally established in 1997-2004 for <i/>Varanus prasinus beccarii</i> which was subject to a taxonomic change at CITES CoP15 (see: www.cites.org/eng/res/all/12/E12-11R15.pdf). For historic quotas see the CITES export quotas list at www.cites.org/eng/resources/quotas/index.shtml.  ,,,09/12/2010,,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22861,Species,MZ,3000,,01/01/2010,31/12/2010,2010,skins and live specimens,"SKI, LIV",,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22861,Species,TZ,20,,01/01/2010,31/12/2010,2010,"live, captive-bred",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22861,Species,TZ,600,,01/01/2010,31/12/2010,2010,wild-taken,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22821,Subspecies,UZ,3,,01/01/2010,31/12/2010,2010,"trophies: skull, skin",TRO,,05/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22820,Species,RO,200,,01/01/2010,31/12/2010,2010,hunting trophies (hide and skull),TRO,,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,23348,Species,MG,2000,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,105482,Species,MG,2000,,01/01/2010,31/12/2010,2010,live. Quota originally established for <i>Uroplatus sikorae</i> which was subject to a taxonomic change at CITES CoP16.,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,23345,Species,MG,63,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,23344,Species,MG,125,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,23343,Species,MG,125,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,23342,Species,MG,312,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,23341,Species,MG,250,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22790,Species,ML,2000,,01/01/2010,31/12/2010,2010,live,LIV,,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22790,Species,NE,0,,01/01/2010,31/12/2010,2010,live,LIV,,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,28768,Species,ML,0,,01/01/2010,31/12/2010,2010,Standing Committee  recommendation to all Parties to  suspend imports of specimens of  Uromastyx dispar  (see Notif 2010/012),,,10/12/2010,10/12/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,28768,Species,ML,0,,01/01/2010,31/12/2010,2010,Standing Committee recommendation to all Parties to suspend imports of specimens of Uromastyx dispar (see Notif 2009/032),,,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22710,Species,TZ,30,,01/01/2010,31/12/2010,2010,live,LIV,,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22490,Species,ID,16490,,01/01/2010,31/12/2010,2010,"live, wild-taken (pieces)",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22485,Species,ID,18430,,01/01/2010,31/12/2010,2010,"live, wild-taken (pieces)",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4969,Genus,FJ,7000,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22461,Species,CO,4642,,01/01/2010,31/12/2010,2010,"live, captive-bred",LIV,C,07/06/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22461,Species,GY,7200,,09/03/2010,08/03/2011,2010,live [Note: The export quotas of Guyana cover the period from 9 March 2010 to 8 March 2011.] ,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/SturgeonQuotas2010.pdf
Animalia,22461,Species,SR,2400,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22441,Species,FJ,5000,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22441,Species,ID,8500,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4962,Genus,FJ,1200,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4962,Genus,ID,7500,,01/01/2010,31/12/2010,2010,"pieces, live, wild-taken (not identifiable to species level)",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4507,Species,TZ,149,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo werneri</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4507,Species,TZ,500,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo werneri</i> which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4502,Species,TZ,114,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo tempeli</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,105296,Species,TZ,321,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo rudis</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,105296,Species,TZ,1000,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo rudis</i> which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4497,Species,TZ,321,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo rudis</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4497,Species,TZ,1000,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo rudis</i> which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4478,Species,MZ,1000,,01/01/2010,31/12/2010,2010,live. Quota originally established for <i>Chamaeleo melleri</i> which was subject to a taxonomic change at CITES CoP16.,LIV,,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4478,Species,TZ,108,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo melleri</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4478,Species,TZ,3000,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo melleri</i> which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4473,Species,TZ,23,,01/01/2010,31/12/2010,2010,"live, captive bred. Quota originally established for <i>Chamaeleo laterispinis</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,04/03/2011,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4467,Species,TZ,143,,01/01/2010,31/12/2010,2010,F1 specimens. Quota originally established for <i>Chamaeleo jacksonii merumontanus</i> which was subject to a taxonomic change at CITES CoP16.,,F,05/03/2010,01/03/2010,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4467,Species,TZ,143,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo jacksonii merumontanus</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4467,Species,TZ,500,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo jacksonii merumontanus</i> which was subject to a taxonomic change at CITES CoP16.,,W,05/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4466,Species,TZ,20,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo incornutus</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4462,Species,TZ,38,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo goetzei</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4457,Species,TZ,199,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo fuelleborni</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4457,Species,TZ,500,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo fuelleborni</i> which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4454,Species,CD,2000,,01/01/2010,31/12/2010,2010,live. Quota originally established for <i>Chamaeleo ellioti</i> which was subject to a taxonomic change at CITES CoP16.,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4454,Species,TZ,20,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo ellioti</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4451,Species,TZ,93,,01/01/2010,31/12/2010,2010,"live, captive-bred. Quota originally established for <i>Chamaeleo deremensis</i> which was subject to a taxonomic change at CITES CoP16.",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4451,Species,TZ,500,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for <i>Chamaeleo deremensis</i> which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4438,Species,TZ,84,,01/01/2010,31/12/2010,2010,"live, captive-bred",LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4438,Species,TZ,1000,,01/01/2010,31/12/2010,2010,wild-taken. Quota originally established for Chamaeleo bitaeniatus which was subject to a taxonomic change at CITES CoP16.,,W,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22140,Species,FJ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22140,Species,MZ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22140,Species,NC,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22140,Species,VN,1949,,01/01/2010,31/12/2010,2010,live,LIV,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22138,Species,FJ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22138,Species,MZ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22138,Species,NC,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22138,Species,VN,1949,,01/01/2010,31/12/2010,2010,live,LIV,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22137,Species,FJ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22137,Species,VN,0,,01/01/2010,31/12/2010,2010,live,LIV,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22136,Species,FJ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22135,Species,FJ,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22135,Species,NC,0,,01/01/2010,31/12/2010,2010,,,,03/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22135,Species,VN,11079,,01/01/2010,31/12/2010,2010,live,LIV,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22032,Species,ID,9000,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,05/05/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22032,Species,ID,,,01/01/2010,31/12/2010,2010,,,,16/04/2010,15/04/2010,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22032,Species,FJ,4750,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,22032,Species,ID,50000,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Plantae,20184,Species,GT,666117,,01/01/2010,31/12/2010,2010,artificially propagated live plants,LIV,A,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Plantae,20184,Species,GT,666117,,01/01/2010,31/12/2010,2010,plants,,,05/03/2010,01/03/2010,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21651,Species,UZ,27000,,01/01/2010,31/12/2010,2010,live,LIV,,05/03/2010,01/03/2010,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21651,Species,UZ,29000,,01/01/2010,31/12/2010,2010,live,LIV,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21651,Species,UZ,22000,,01/01/2010,31/12/2010,2010,"live, ranched",LIV,,05/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21630,Species,TZ,50,,01/01/2010,31/12/2010,2010,live,LIV,,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21552,Species,PE,28734,,01/01/2010,31/12/2010,2010,skins and leather products,"SKI, LPS, LPL",,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21546,Species,TZ,100,,01/01/2010,31/12/2010,2010,live,LIV,,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,14005,Species,MZ,500,,01/01/2010,31/12/2010,2010,live,LIV,,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,14005,Species,TZ,100,,01/01/2010,31/12/2010,2010,live,LIV,,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21542,Species,TZ,200,,01/01/2010,31/12/2010,2010,live,LIV,,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21539,Species,TZ,300,,01/01/2010,31/12/2010,2010,live,LIV,,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21538,Species,TZ,0,,01/01/2010,31/12/2010,2010,wild-taken,,W,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,21227,Species,ID,1500,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4670,Genus,ID,1200,,01/01/2010,31/12/2010,2010,"live, wild-taken (not identifiable to species level)",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Plantae,49570,Species,PE,3565.547,CUM,01/01/2010,31/12/2010,2010,sawn wood. This quota is valid from 23 July 2010 until 22 July 2011. The Secretariat has discussed with Peru the timber yield coefficient used to calculate the quota but remains concerned that the coefficient is outdated and should be replaced. The Secretariat and Peru have not yet been able to resolve this issue.,,,28/01/2011,28/01/2011,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Plantae,49570,Species,PE,,,01/01/2010,31/12/2010,2010,See 2009 quota.,,,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4642,Genus,FJ,5000,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,4636,Genus,FJ,1000,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20913,Species,CO,100800,KIL,01/01/2010,31/12/2010,2010,Meat,MEA,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20913,Species,CU,50000,KIL,01/01/2010,31/12/2010,2010,Meat,MEA,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20913,Species,HN,210000,KIL,01/01/2010,31/12/2010,2010,Meat,MEA,,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20913,Species,JM,420000,KIL,01/01/2010,31/12/2010,2010,Meat (for the period from 30 June to 21 September 2010),MEA,,02/09/2010,01/09/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20913,Species,JM,-1,,01/01/2010,31/12/2010,2010,,,,10/08/2010,09/08/2010,0,0,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20913,Species,NI,-1,,01/01/2010,31/12/2010,2010,,,,10/08/2010,09/08/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,9012,Species,MZ,1000,,01/01/2010,31/12/2010,2010,"live, ranched",LIV,R,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,9012,Species,TZ,5670,,01/01/2010,31/12/2010,2010,live; only captive-bred specimens with a carapace length of 8 cm or less,LIV,C,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,9012,Species,TZ,0,,01/01/2010,31/12/2010,2010,wild-taken,,W,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20772,Species,CD,10,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Plantae,174577,Species,ID,315000,KIL,01/01/2010,31/12/2010,2010,"dry weight, in the form of sticks, boards, chips, pots, etc.",,,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,32272,Species,ID,4500,,01/01/2010,31/12/2010,2010,live (carapace max 15 cm),LIV,,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,32272,Species,MY,0,,01/01/2010,31/12/2010,2010,all - Peninsular Malaysia,,,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20120,Species,FJ,4233,,01/01/2010,31/12/2010,2010,"pieces, live or dead","LIV, COR",,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,20045,Species,ID,4500,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,16/04/2010,15/04/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,27138,Species,MG,250,,01/01/2010,31/12/2010,2010,live,LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,19905,Species,MZ,100,,01/01/2010,31/12/2010,2010,live,LIV,,14/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,19837,Species,GY,2200,,09/03/2010,08/03/2011,2010,live [Note: The export quotas of Guyana cover the period from 9 March 2010 to 8 March 2011.],LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/SturgeonQuotas2010.pdf
Animalia,19837,Species,SR,1000,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,19820,Species,GY,200,,09/03/2010,08/03/2011,2010,live [Note: The export quotas of Guyana cover the period from 9 March 2010 to 8 March 2011.],LIV,,13/05/2010,12/05/2010,0,1,http://www.cites.org/common/quotas/2010/SturgeonQuotas2010.pdf
Animalia,19820,Species,SR,320,,01/01/2010,31/12/2010,2010,"live, wild-taken",LIV,W,04/03/2010,01/03/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
Animalia,19812,Species,TZ,20,,01/01/2010,31/12/2010,2010,live,LIV,,25/05/2010,25/05/2010,0,1,http://www.cites.org/common/quotas/2010/ExportQuotas2010.pdf
