ID,Scientific name,CurrentParentID,CurrentParentStatus,ParentID,ParentStatus
63423,Stelis coronaria,13099,A,13099,A
63424,Stelis cucullata,13099,A,13099,A
63425,Stelis cylindrata,13099,A,13099,A
63426,Stelis cylindrica,13099,A,13099,A
63427,Stelis cypripedioides,13099,A,13099,A
63428,Stelis dactyloptera,13099,A,13099,A
63429,Stelis debilis,13099,A,13099,A
63430,Stelis discolor,13099,A,13099,A
63431,Stelis dusenii,13099,A,13099,A
63432,Stelis elegans,13099,A,13099,A
63433,Stelis embreei,13099,A,13099,A
63435,Stelis eublepharis,13099,A,13099,A
63436,Stelis excelsa,13099,A,13099,A
63437,Stelis fendleri,13099,A,13099,A
63438,Stelis filiformis,13099,A,13099,A
63440,Stelis flexuosissima,13099,A,13099,A
63441,Stelis gargantua,13099,A,13099,A
63442,Stelis gelida,13099,A,13099,A
63443,Stelis gemma,13099,A,13099,A
63444,Stelis genychila,13099,A,13099,A
63445,Stelis glomerosa,13099,A,13099,A
63446,Stelis glossula,13099,A,13099,A
63447,Stelis gracilis,13099,A,13099,A
63448,Stelis grandibracteata,13099,A,13099,A
63449,Stelis grossilabris,13099,A,13099,A
63450,Stelis guatemalensis,13099,A,13099,A
63451,Stelis guianensis,13099,A,13099,A
63452,Stelis hallii,13099,A,13099,A
63453,Stelis hirtella,13099,A,13099,A
63455,Stelis hutchisonii,13099,A,13099,A
65312,Stelis hymenantha,13099,A,13099,A
65313,Stelis immersa,13099,A,13099,A
63456,Stelis impostor,13099,A,13099,A
63457,Stelis imraei,13099,A,13099,A
63458,Stelis intermedia,13099,A,13099,A
63459,Stelis itatiayae,13099,A,13099,A
63460,Stelis jamesonii,13099,A,13099,A
63461,Stelis janetiae,13099,A,13099,A
63462,Stelis kefersteiniana,13099,A,13099,A
63463,Stelis lanata,13099,A,13099,A
63464,Stelis langlassei,13099,A,13099,A
63465,Stelis lapoi,13099,A,13099,A
63466,Stelis lentiginosa,13099,A,13099,A
63467,Stelis lilliputana,13099,A,13099,A
63468,Stelis lindenii,13099,A,13099,A
63469,Stelis longissima,13099,A,13099,A
63470,Stelis luteria,13099,A,13099,A
63472,Stelis maderoi,13099,A,13099,A
63473,Stelis major,13099,A,13099,A
63474,Stelis maloi,13099,A,13099,A
63475,Stelis matula,13099,A,13099,A
63477,Stelis megantha,13099,A,13099,A
63478,Stelis modesta,13099,A,13099,A
63479,Stelis mononeura,13099,A,13099,A
63480,Stelis morganii,13099,A,13099,A
63481,Stelis mystax,13099,A,13099,A
63482,Stelis nana,13099,A,13099,A
63483,Stelis nanegalensis,13099,A,13099,A
63484,Stelis nexipous,13099,A,13099,A
63485,Stelis nitens,13099,A,13099,A
63486,Stelis nutans,13099,A,13099,A
63487,Stelis oblonga,13099,A,13099,A
63489,Stelis opercularis,13099,A,13099,A
63490,Stelis ophioglossoides,13099,A,13099,A
63492,Stelis pachyglossa,13099,A,13099,A
63493,Stelis pachyphyta,13099,A,13099,A
63494,Stelis pachypus,13099,A,13099,A
63495,Stelis palmeiraensis,13099,A,13099,A
63496,Stelis papaquerensis,13099,A,13099,A
63497,Stelis pardipes,13099,A,13099,A
63498,Stelis parvifolia,13099,A,13099,A
63499,Stelis patens,13099,A,13099,A
63500,Stelis patinaria,13099,A,13099,A
63501,Stelis pelycophora,13099,A,13099,A
63503,Stelis phil-jesupii,13099,A,13099,A
63504,Stelis porpax,13099,A,13099,A
63505,Stelis protracta,13099,A,13099,A
63506,Stelis pudens,13099,A,13099,A
63507,Stelis punctulata,13099,A,13099,A
63508,Stelis purpurea,13099,A,13099,A
63510,Stelis quadrifida,13099,A,13099,A
63511,Stelis regina,13099,A,13099,A
63512,Stelis reitzii,13099,A,13099,A
63513,Stelis reniformis,13099,A,13099,A
63515,Stelis repens,13099,A,13099,A
63516,Stelis restrepioides,13099,A,13099,A
63517,Stelis roseopunctata,13099,A,13099,A
63518,Stelis ruprechtiana,13099,A,13099,A
63519,Stelis saccata,13099,A,13099,A
63520,Stelis sanchezii,13099,A,13099,A
63522,Stelis santiagoensis,13099,A,13099,A
63523,Stelis santiagoi,13099,A,13099,A
63525,Stelis situlifera,13099,A,13099,A
63526,Stelis spathulata,13099,A,13099,A
63527,Stelis stevensonii,13099,A,13099,A
63528,Stelis superbiens,13099,A,13099,A
63529,Stelis surrogatilabia,13099,A,13099,A
63530,Stelis taurina,13099,A,13099,A
63531,Stelis thoerleae,13099,A,13099,A
63532,Stelis tricardium,13099,A,13099,A
63533,Stelis trichorrhachis,13099,A,13099,A
63534,Stelis tridactyloides,13099,A,13099,A
63535,Stelis tridentata,13099,A,13099,A
63536,Stelis tristyla,13099,A,13099,A
63537,Stelis umbelliformis,13099,A,13099,A
63538,Stelis velutina,13099,A,13099,A
63539,Stelis villosa,13099,A,13099,A
63541,Stelis vulcani,13099,A,13099,A
63542,Stelis ximenae,13099,A,13099,A
63543,Stelis yanganensis,13099,A,13099,A
63544,Stelis zelenkoi,13099,A,13099,A
63550,Stenia bismarckii,13427,A,13427,A
63551,Stenia calceolaris,13427,A,13427,A
63553,Stenia guttata,13427,A,13427,A
63554,Stenia lillianae,13427,A,13427,A
63555,Stenia pallida,13427,A,13427,A
63556,Stenia stenioides,13427,A,13427,A
63557,Stenia vasquezii,13427,A,13427,A
63569,Stenoglottis fimbriata,13201,A,13201,A
63570,Stenoglottis woodii,13201,A,13201,A
63571,Stenoptera montana,13207,A,13207,A
63573,Stenotyla picta,12509,A,68515,A
65330,Stereochilus dalatensis,13075,A,13075,A
65331,Stereochilus hirtus,13075,A,13075,A
63576,Stolzia nyassana,13058,A,13058,A
63577,Stolzia repens,13058,A,13058,A
63585,Sudamerlycaste acaroi,12509,A,66648,A
63586,Sudamerlycaste ariasii,12509,A,66648,A
63587,Sudamerlycaste barrowiorum,12509,A,66648,A
65332,Sudamerlycaste ciliata,12509,A,66648,A
63588,Sudamerlycaste cinnabarina,12509,A,66648,A
63589,Sudamerlycaste cobbiana,12509,A,66648,A
63590,Sudamerlycaste costata,12509,A,66648,A
63591,Sudamerlycaste dyeriana,12509,A,66648,A
63592,Sudamerlycaste fimbriata,12509,A,66648,A
63594,Sudamerlycaste fulvescens,12509,A,66648,A
63595,Sudamerlycaste grandis,12509,A,66648,A
63596,Sudamerlycaste heynderycxii,12509,A,66648,A
63597,Sudamerlycaste hirtzii,12509,A,66648,A
63598,Sudamerlycaste jimenezii,12509,A,66648,A
63599,Sudamerlycaste lata,12509,A,66648,A
63600,Sudamerlycaste locusta,12509,A,66648,A
63601,Sudamerlycaste nana,12509,A,66648,A
63602,Sudamerlycaste peruviana,12509,A,66648,A
63604,Sudamerlycaste rikii,12509,A,66648,A
63605,Sudamerlycaste rossyi,12509,A,66648,A
63634,Taeniophyllum complanatum,12582,A,12582,A
63635,Taeniophyllum crepidiforme,12582,A,12582,A
63638,Taeniophyllum glandulosum,12582,A,12582,A
63639,Taeniophyllum gracillimum,12582,A,12582,A
63642,Taeniophyllum pusillum,12582,A,12582,A
65335,Tainia elliptica,13100,A,13100,A
65337,Tainia latifolia,13100,A,13100,A
63646,Tainia laxiflora,13100,A,13100,A
63647,Tainia minor,13100,A,13100,A
63648,Teagueia phasmida,13407,A,13407,A
63649,Teagueia rex,13407,A,13407,A
63650,Teagueia zeus,13407,A,13407,A
63653,Telipogon andicola,13582,A,13582,A
63655,Telipogon antioquianus,13582,A,13582,A
63656,Telipogon ardeltianus,13582,A,13582,A
63658,Telipogon asuayanus,13582,A,13582,A
63661,Telipogon benedicti,13582,A,13582,A
63662,Telipogon bennettii,13582,A,13582,A
63663,Telipogon bowmanii,13582,A,13582,A
63665,Telipogon campoverdei,13582,A,13582,A
63666,Telipogon caulescens,13582,A,13582,A
63667,Telipogon collantesii,13582,A,13582,A
63670,Telipogon davidsonii,13582,A,13582,A
63671,Telipogon dodsonii,13582,A,13582,A
63672,Telipogon gnomus,13582,A,13582,A
63675,Telipogon griesbeckii,13582,A,13582,A
63676,Telipogon hartwegii,13582,A,13582,A
63677,Telipogon hauschildianus,13582,A,13582,A
63678,Telipogon hausmannianus,13582,A,13582,A
63679,Telipogon hemimelas,13582,A,13582,A
63680,Telipogon hercules,13582,A,13582,A
63682,Telipogon intis,13582,A,13582,A
63683,Telipogon kalbreyerianus,13582,A,13582,A
63684,Telipogon lehmannii,13582,A,13582,A
63685,Telipogon machupicchuensis,13582,A,13582,A
63686,Telipogon macroglottis,13582,A,13582,A
63688,Telipogon mendiolae,13582,A,13582,A
63689,Telipogon nervosus,13582,A,13582,A
63690,Telipogon ortizii,13582,A,13582,A
63691,Telipogon pamplonensis,13582,A,13582,A
63692,Telipogon papilio,13582,A,13582,A
63693,Telipogon patinii,13582,A,13582,A
63694,Telipogon peruvianus,13582,A,13582,A
63695,Telipogon phuyupatamarcensis,13582,A,13582,A
63696,Telipogon polymerus,13582,A,13582,A
63697,Telipogon pulcher,13582,A,13582,A
63698,Telipogon radiatus,13582,A,13582,A
63699,Telipogon rhombipetalus,13582,A,13582,A
63700,Telipogon semipictus,13582,A,13582,A
63703,Telipogon thomasii,13582,A,13582,A
63705,Telipogon urceolatus,13582,A,13582,A
63706,Telipogon vampyrus,13582,A,13582,A
63708,Telipogon venustus,13582,A,13582,A
63709,Telipogon vollesii,13582,A,13582,A
65339,Telipogon wallisii,13582,A,13582,A
63714,Tetramicra bulbosa,12574,A,12574,A
63716,Tetramicra ekmanii,12574,A,12574,A
63719,Tetramicra parviflora,12574,A,12574,A
63721,Teuscheria cornucopia,13564,A,13564,A
63722,Teuscheria dodsonii,13564,A,13564,A
63723,Thaia saprophytica,13432,A,13432,A
63725,Thecopus maingayi,13615,A,13615,A
63727,Thelasis longifolia,13250,A,13250,A
63744,Thelymitra angustifolia,13502,A,13502,A
63745,Thelymitra antennifera,13502,A,13502,A
63746,Thelymitra aristata,13502,A,13502,A
63747,Thelymitra carnea,13502,A,13502,A
63748,Thelymitra crinita,13502,A,13502,A
63749,Thelymitra flexuosa,13502,A,13502,A
63750,Thelymitra formosa,13502,A,13502,A
63751,Thelymitra fragrans,13502,A,13502,A
63752,Thelymitra graminea,13502,A,13502,A
63753,Thelymitra longifolia,13502,A,13502,A
63754,Thelymitra luteocilium,13502,A,13502,A
63756,Thelymitra nuda,13502,A,13502,A
63757,Thelymitra papuana,13502,A,13502,A
63758,Thelymitra pauciflora,13502,A,13502,A
63759,Thelymitra pulchella,13502,A,13502,A
63760,Thelymitra rubra,13502,A,13502,A
63761,Thelymitra sarasiniana,13502,A,13502,A
63763,Thrixspermum annamense,13209,A,13209,A
63764,Thrixspermum clavatum,13209,A,13209,A
63765,Thrixspermum complanatum,13209,A,13209,A
63766,Thrixspermum congestum,13209,A,13209,A
63767,Thrixspermum elongatum,13209,A,13209,A
63768,Thrixspermum fantasticum,13209,A,13209,A
63769,Thrixspermum formosanum,13209,A,13209,A
63770,Thrixspermum fragrans,13209,A,13209,A
63771,Thrixspermum japonicum,13209,A,13209,A
63773,Thrixspermum leucarachne,13209,A,13209,A
63774,Thrixspermum merguense,13209,A,13209,A
63775,Thrixspermum musciflorum,13209,A,13209,A
63776,Thrixspermum platystachys,13209,A,13209,A
63777,Thrixspermum pygmaeum,13209,A,13209,A
63779,Thrixspermum saruwatarii,13209,A,13209,A
63781,Thrixspermum sutepense,13209,A,13209,A
63782,Thunia alba,13159,A,13159,A
63783,Thunia bensoniae,13159,A,13159,A
63784,Thunia brymeriana,13159,A,13159,A
63785,Thunia pulchra,13159,A,13159,A
63786,Thysanoglossa jordanensis,13546,A,13546,A
63787,Thysanoglossa organensis,13546,A,13546,A
63788,Tipularia discolor,12806,A,12806,A
63789,Tipularia japonica,12806,A,12806,A
63791,Tolumnia calochila,13124,A,13124,A
63793,Tolumnia guttata,13124,A,13124,A
63794,Tolumnia haitiensis,13124,A,13124,A
63795,Tolumnia hawkesiana,13124,A,13124,A
63796,Tolumnia henekenii,13124,A,13124,A
63798,Tolumnia quadriloba,13124,A,13124,A
63799,Tolumnia scandens,13124,A,13124,A
63800,Tolumnia sylvestris,13124,A,13124,A
63801,Tolumnia triquetra,13124,A,13124,A
63802,Tolumnia urophylla,13124,A,13124,A
63803,Tolumnia variegata,13124,A,13124,A
65350,Trachoma rhopalorrhachis,13642,A,13642,A
63804,Traunsteinera sphaerica,13343,A,13343,A
63805,Trevoria escobariana,13360,A,13360,A
63818,Trichocentrum albococcineum,12589,A,12589,A
63820,Trichocentrum andrewsiae,12589,A,12589,A
63821,Trichocentrum capistratum,12589,A,12589,A
63822,Trichocentrum carthagenense,12589,A,12589,A
63823,Trichocentrum cavendishianum,12589,A,12589,A
63824,Trichocentrum cebolleta,12589,A,12589,A
63825,Trichocentrum fuscum,12589,A,12589,A
63826,Trichocentrum helicanthum,12589,A,12589,A
63828,Trichocentrum jonesianum,12589,A,12589,A
63829,Trichocentrum lacerum,12589,A,12589,A
63830,Trichocentrum lanceanum,12589,A,12589,A
63831,Trichocentrum lindenii,12589,A,12589,A
63832,Trichocentrum luridum,12589,A,12589,A
63834,Trichocentrum microchilum,12589,A,12589,A
63835,Trichocentrum morenoi,12589,A,12589,A
63836,Trichocentrum nanum,12589,A,12589,A
63838,Trichocentrum panduratum,12589,A,12589,A
63840,Trichocentrum popowianum,12589,A,12589,A
63841,Trichocentrum pulchrum,12589,A,12589,A
63842,Trichocentrum pumilum,12589,A,12589,A
63844,Trichocentrum splendidum,12589,A,12589,A
63845,Trichocentrum sprucei,12589,A,12589,A
63846,Trichocentrum stramineum,12589,A,12589,A
63847,Trichocentrum tenuiflorum,12589,A,12589,A
63850,Trichocentrum undulatum,12589,A,12589,A
63851,Trichocentrum viridulum,12589,A,12589,A
65356,Trichoglottis agusanensis,13060,A,13060,A
63865,Trichoglottis amesiana,13060,A,13060,A
63866,Trichoglottis atropurpurea,13060,A,13060,A
63867,Trichoglottis bipenicillata,13060,A,13060,A
63868,Trichoglottis bipunctata,13060,A,13060,A
63869,Trichoglottis cuneilabris,13060,A,13060,A
63871,Trichoglottis dawsoniana,13060,A,13060,A
63872,Trichoglottis geminata,13060,A,13060,A
63873,Trichoglottis guibertii,16409,A,13060,A
65361,Trichoglottis ionosma,13060,A,13060,A
63875,Trichoglottis odoratissima,13060,A,13060,A
63877,Trichoglottis philippinensis,13060,A,13060,A
63878,Trichoglottis rosea,13060,A,13060,A
63881,Trichoglottis seidenfadenii,13060,A,13060,A
63882,Trichoglottis smithii,13060,A,13060,A
63885,Trichoglottis triflora,13060,A,13060,A
63886,Trichoglottis uexkuelliana,13060,A,13060,A
63888,Trichoglottis vandiflora,13060,A,13060,A
63889,Trichoglottis winkleri,13060,A,13060,A
65363,Trichopilia brevis,13469,A,13469,A
65364,Trichopilia callichroma,13469,A,13469,A
63892,Trichopilia sanguinolenta,13469,A,13469,A
63893,Trichopilia turialbae,13469,A,13469,A
63895,Trichosalpinx amygdalodora,12697,A,12697,A
63896,Trichosalpinx arbuscula,12697,A,12697,A
63897,Trichosalpinx barbelifera,12697,A,12697,A
63898,Trichosalpinx berlineri,12697,A,12697,A
63899,Trichosalpinx chaetoglossa,12697,A,12697,A
63900,Trichosalpinx chamaelepanthes,12697,A,12697,A
63901,Trichosalpinx ciliaris,12697,A,12697,A
63902,Trichosalpinx costata,12697,A,12697,A
63903,Trichosalpinx dependens,12697,A,12697,A
63904,Trichosalpinx dirhamphis,12697,A,12697,A
63905,Trichosalpinx dura,12697,A,12697,A
63906,Trichosalpinx escobarii,12697,A,12697,A
63907,Trichosalpinx glabra,12697,A,12697,A
63909,Trichosalpinx intricata,12697,A,12697,A
63910,Trichosalpinx lenticularis,12697,A,12697,A
63912,Trichosalpinx memor,12697,A,12697,A
63913,Trichosalpinx notosibirica,12697,A,12697,A
63914,Trichosalpinx patula,12697,A,12697,A
63915,Trichosalpinx pergrata,12697,A,12697,A
63917,Trichosalpinx pusilla,12697,A,12697,A
63918,Trichosalpinx robledorum,12697,A,12697,A
63919,Trichosalpinx scabridula,12697,A,12697,A
63920,Trichosalpinx semilunata,12697,A,12697,A
63922,Trichosalpinx werneri,12697,A,12697,A
63924,Trichotosia aporina,13328,A,13328,A
63925,Trichotosia aurea,13328,A,13328,A
63926,Trichotosia bracteata,13328,A,13328,A
63928,Trichotosia dasyphylla,13328,A,13328,A
63929,Trichotosia latifolia,13328,A,13328,A
63930,Trichotosia mollicaulis,13328,A,13328,A
63931,Trichotosia pulvinata,13328,A,13328,A
63932,Trichotosia rotundifolia,13328,A,13328,A
63935,Trichotosia xanthotricha,13328,A,13328,A
63938,Tridactyle furcistipes,13087,A,13087,A
63939,Tridactyle latifolia,13087,A,13087,A
63940,Tridactyle sarcodantha,13087,A,13087,A
63941,Tridactyle tanneri,13087,A,13087,A
63945,Trisetella cordeliae,13501,A,13501,A
63946,Trisetella escobarii,13501,A,13501,A
63949,Trisetella nodulifera,13501,A,13501,A
63950,Trisetella regia,13501,A,13501,A
63951,Trisetella scobina,13501,A,13501,A
63952,Trisetella sororia,13501,A,13501,A
63953,Trisetella strumosa,13501,A,13501,A
63954,Trizeuxis falcata,13436,A,13436,A
63962,Tropidia pedunculata,13637,A,13637,A
63963,Tropidia viridifusca,13637,A,13637,A
65375,Tuberolabium escritorii,12828,A,12828,A
63985,Tylostigma perrieri,13625,A,13625,A
63994,Uncifera dalatensis,12553,A,12553,A
63995,Uncifera lancifolia,12553,A,12553,A
63996,Uncifera thailandica,12553,A,12553,A
64020,Vanilla africana,13242,A,13242,A
64021,Vanilla annamica,13242,A,13242,A
64022,Vanilla barbellata,13242,A,13242,A
64023,Vanilla bicolor,13242,A,13242,A
64024,Vanilla chamissonis,13242,A,13242,A
64025,Vanilla crenulata,13242,A,13242,A
64027,Vanilla decaryana,13242,A,13242,A
64028,Vanilla dilloniana,13242,A,13242,A
64029,Vanilla francoisii,13242,A,13242,A
64032,Vanilla humblotii,13242,A,13242,A
64033,Vanilla kinabaluensis,13242,A,13242,A
64034,Vanilla madagascariensis,13242,A,13242,A
64035,Vanilla mexicana,13242,A,13242,A
64036,Vanilla odorata,13242,A,13242,A
64037,Vanilla palmarum,13242,A,13242,A
64038,Vanilla phaeantha,13242,A,13242,A
64039,Vanilla poitaei,13242,A,13242,A
64040,Vanilla polylepis,13242,A,13242,A
64043,Vanilla siamensis,13242,A,13242,A
64045,Vanilla trigonocarpa,13242,A,13242,A
64046,Vanilla wariensis,13242,A,13242,A
64050,Vargasiella peruviana,13353,A,13353,A
64070,Warczewiczella amazonica,12509,A,66880,A
64071,Warczewiczella timbiensis,12509,A,66880,A
64073,Warmingia eugenii,13132,A,13132,A
64074,Warmingia zamorana,13132,A,13132,A
64094,Xylobium chapadense,13283,A,13283,A
64095,Xylobium colleyi,13283,A,13283,A
64096,Xylobium corrugatum,13283,A,13283,A
64097,Xylobium elatum,13283,A,13283,A
64098,Xylobium elongatum,13283,A,13283,A
64099,Xylobium hyacinthinum,13283,A,13283,A
64100,Xylobium leontoglossum,13283,A,13283,A
64101,Xylobium ornatum,13283,A,13283,A
64102,Xylobium pallidiflorum,13283,A,13283,A
65388,Xylobium palmifolium,13283,A,13283,A
65389,Xylobium squalens,13283,A,13283,A
64104,Xylobium subintegrum,13283,A,13283,A
64105,Xylobium variegatum,13283,A,13283,A
64107,Xylobium zarumense,13283,A,13283,A
64118,Zelenkoa onusta,12509,A,64117,A
64119,Zeuxine affinis,13246,A,13246,A
64120,Zeuxine flava,13246,A,13246,A
64121,Zeuxine glandulosa,13246,A,13246,A
64122,Zeuxine goodyeroides,13246,A,13246,A
64123,Zeuxine madagascariensis,13246,A,13246,A
64124,Zeuxine nervosa,13246,A,13246,A
64125,Zeuxine reflexa,13246,A,13246,A
64126,Zeuxine violascens,13246,A,13246,A
65391,Zootrophion aguirrei,13327,A,13327,A
64127,Zootrophion atropurpureum,13327,A,13327,A
64128,Zootrophion beloglottis,13327,A,13327,A
64129,Zootrophion dodsonii,13327,A,13327,A
64130,Zootrophion endresianum,13327,A,13327,A
64131,Zootrophion griffin,13327,A,13327,A
64132,Zootrophion hirtzii,13327,A,13327,A
64133,Zootrophion lappaceum,13327,A,13327,A
64134,Zootrophion leonii,13327,A,13327,A
64135,Zootrophion oblongifolium,13327,A,13327,A
64136,Zootrophion serpentinum,13327,A,13327,A
64137,Zootrophion trivalve,13327,A,13327,A
64138,Zootrophion vulturiceps,13327,A,13327,A
64140,Zygopetalum brachypetalum,12646,A,12646,A
64141,Zygopetalum crinitum,12646,A,12646,A
64147,Zygopetalum maxillare,12646,A,12646,A
64148,Zygopetalum mosenianum,12646,A,12646,A
64149,Zygopetalum pabstii,12646,A,12646,A
64152,Zygopetalum reginae,12646,A,12646,A
64155,Zygopetalum sellowii,12646,A,12646,A
64156,Zygopetalum triste,12646,A,12646,A
64157,Zygosepalum labiosum,12977,A,12977,A
64158,Zygosepalum lindeniae,12977,A,12977,A
