Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation,AcceptedRank,AcceptedID
argentea,SPECIES,,GENUS,103598,S,Bureau & K.Schum.,,CITES_EU,SPECIES,99658
aurea,SPECIES,,GENUS,103598,S,(Silva Manso) DC.,,CITES_EU,SPECIES,99658
caraiba,SPECIES,,GENUS,103598,S,Mart.,,CITES_EU,SPECIES,99658
leucophlaeos,SPECIES,,GENUS,103598,S,Mart. ex DC.,,CITES_EU,SPECIES,99658
squamellulosa,SPECIES,,GENUS,103598,S,DC.,,CITES_EU,SPECIES,99658
trichocalycina,SPECIES,,GENUS,103598,S,DC.,,CITES_EU,SPECIES,99658
affinis,SPECIES,,GENUS,99653,S,Britton & P.Wilson ex Alain,,CITES_EU,SPECIES,99678
leonis,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99678
turquinensis,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99678
bahamensis,SPECIES,,GENUS,103598,S,Northr.,,CITES_EU,SPECIES,99678
anisophylla,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99683
berteroi,SPECIES,,GENUS,103598,S,DC.,,CITES_EU,SPECIES,99683
candicans,SPECIES,,GENUS,99653,S,Borhidi & O.Muñiz,,CITES_EU,SPECIES,99687
furfuracea,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99687
nervosa,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99687
nipensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99687
subcordata,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99687
bibracteolata,SPECIES,,GENUS,103598,S,Griseb.,,CITES_EU,SPECIES,99687
nigripes,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99692
buchii,SPECIES,,GENUS,103598,S,Urb.,,CITES_EU,SPECIES,99693
ekmanii,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99695
erosa,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99695
hotteana,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99695
jojoana,SPECIES,,GENUS,99653,S,Britton & P.Wilson ex Alain,,CITES_EU,SPECIES,99695
triorbicularis,SPECIES,,GENUS,99653,S,Borhidi,,CITES_EU,SPECIES,99695
magnolioides,SPECIES,,GENUS,99653,S,(Cham.) Miers,,CITES_EU,SPECIES,99697
uliginosa,SPECIES,,GENUS,99653,S,(Gomes) DC.,,CITES_EU,SPECIES,99697
uliginosa,SPECIES,,GENUS,103598,S,Mart. ex DC.,,CITES_EU,SPECIES,99697
picotensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99705
domingensis,SPECIES,,GENUS,103598,S,Urb.,,CITES_EU,SPECIES,99707
crassifolia,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99728
dubia,SPECIES,,GENUS,103598,S,C.Wright,,CITES_EU,SPECIES,99728
atrovirens,SPECIES,,GENUS,99653,S,(DC.) Standl.,,CITES_EU,SPECIES,99733
atrovirens,SPECIES,,GENUS,103598,S,DC.,,CITES_EU,SPECIES,99733
elliptica,SPECIES,,GENUS,103598,S,DC.,,CITES_EU,SPECIES,99733
aquatilis,SPECIES,,GENUS,99653,S,(E.Mey.) Sprague & Sandwith,,CITES_EU,SPECIES,99736
meyeriana,SPECIES,,GENUS,103598,S,DC.,,CITES_EU,SPECIES,99736
haemantha,SPECIES,,GENUS,103598,S,(Bertol. ex Spreng.) Griseb.,,CITES_EU,SPECIES,99740
pentaphyllus,SPECIES,,GENUS,99802,S,Mattos,,CITES_EU,SPECIES,99741
arenicola,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99741
beyeri,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99741
brigandina,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99741
camagueyensis,SPECIES,,GENUS,99653,S,Britton & P.Wilson,,CITES_EU,SPECIES,99741
capotei,SPECIES,,GENUS,99653,S,Borhidi,,CITES_EU,SPECIES,99741
curtissii,SPECIES,,GENUS,99653,S,(Britton) Britton,,CITES_EU,SPECIES,99741
dictyophylla,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99741
geronensis,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99741
gonavensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99741
leptopoda,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99741
lindahlii,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99741
lucida,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99741
pentaphylla,SPECIES,,GENUS,99653,S,Hemsl.,,CITES_EU,SPECIES,99741
riparia,SPECIES,,GENUS,99653,S,(Raf.) Sandwith,,CITES_EU,SPECIES,99741
triphylla,SPECIES,,GENUS,99653,S,DC.,,CITES_EU,SPECIES,99741
eggersii,SPECIES,,GENUS,103598,S,Kraenzl.,,CITES_EU,SPECIES,99741
pentaphylla,SPECIES,,GENUS,103598,S,Juss.,,CITES_EU,SPECIES,99741
triphylla,SPECIES,,GENUS,103598,S,Mart. ex DC.,,CITES_EU,SPECIES,99741
acunana,SPECIES,,GENUS,99653,S,Borhidi & O.Muñiz,,CITES_EU,SPECIES,99743
hypoleuca,SPECIES,,GENUS,103598,S,C.Wright,,CITES_EU,SPECIES,99743
durus,SPECIES,,GENUS,99802,S,(Bureau & K.Schum.) Mattos,,CITES_EU,SPECIES,99746
dura,SPECIES,,GENUS,99653,S,(Bureau & K.Schum.) Sprague & Sandwith,,CITES_EU,SPECIES,99746
longipes,SPECIES,,GENUS,99653,S,Baker,,CITES_EU,SPECIES,99746
roraimae,SPECIES,,GENUS,99653,S,Oliv.,,CITES_EU,SPECIES,99746
albiflora,SPECIES,,GENUS,103598,S,Ducke,,CITES_EU,SPECIES,99746
dura,SPECIES,,GENUS,103598,S,Bureau & K.Schum.,,CITES_EU,SPECIES,99746
insignis,SPECIES,,GENUS,103598,S,Miq.,,CITES_EU,SPECIES,99746
lepidophylla,SPECIES,,GENUS,103598,S,(A.Rich.) Griseb.,,CITES_EU,SPECIES,99750
coartata,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99751
pergracilis,SPECIES,,GENUS,99653,S,Britton & P.Wilson ex Alain,,CITES_EU,SPECIES,99751
tortuensis,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99751
lepidota,SPECIES,,GENUS,103598,S,(Kunth) DC.,,CITES_EU,SPECIES,99751
lopezii,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99753
rigida,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99753
samanensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99754
libanensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99755
ostenfeldii,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99755
truncata,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99755
microphylla,SPECIES,,GENUS,103598,S,(Lam.) Urb.,,CITES_EU,SPECIES,99755
excisa,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99756
litoralis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99756
pachyphylla,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99756
potamophila,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99756
wrightii,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99756
zolyomiana,SPECIES,,GENUS,99653,S,Borhidi,,CITES_EU,SPECIES,99756
anafensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99758
mogotensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99758
petrophila,SPECIES,,GENUS,99653,S,Greenm.,,CITES_EU,SPECIES,99758
saxicola,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99758
subsessilis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99758
myrtifolia,SPECIES,,GENUS,103598,S,Griseb.,,CITES_EU,SPECIES,99758
nodosa,SPECIES,,GENUS,103598,S,Griseb.,,CITES_EU,SPECIES,99759
apiculata,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99760
perfae,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99760
obovata,SPECIES,,GENUS,103598,S,(Urb.) Urb.,,CITES_EU,SPECIES,99760
leucoxyla,SPECIES,,GENUS,99653,S,DC.,,CITES_EU,SPECIES,99761
insignis var. orinocensis,SPECIES,,GENUS,99653,S,Sandwith,,CITES_EU,SPECIES,99763
dominicensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99766
jamaicensis,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99773
brittonii,SPECIES,,GENUS,103598,S,Urb.,,CITES_EU,SPECIES,99773
platyantha,SPECIES,,GENUS,103598,S,Griseb.,,CITES_EU,SPECIES,99773
dolichopoda,SPECIES,,GENUS,99653,S,Urb. & Ekman,,CITES_EU,SPECIES,99775
nivea,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99775
cuneifolia,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99779
ophiticola,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99779
revoluta,SPECIES,,GENUS,99653,S,Alain,,CITES_EU,SPECIES,99779
revoluta,SPECIES,,GENUS,103598,S,Urb.,,CITES_EU,SPECIES,99781
rigida,SPECIES,,GENUS,103598,S,(Urb.) Urb.,,CITES_EU,SPECIES,99783
mexicana,SPECIES,,GENUS,99653,S,(Mart. ex DC.) Hemsl.,,CITES_EU,SPECIES,99785
punctatissima,SPECIES,,GENUS,99653,S,(Kraenzl.) Standl.,,CITES_EU,SPECIES,99785
mexicana,SPECIES,,GENUS,103598,S,Mart. ex DC.,,CITES_EU,SPECIES,99785
punctatissima,SPECIES,,GENUS,103598,S,Kraenzl.,,CITES_EU,SPECIES,99785
rosea,SPECIES,,GENUS,103598,S,Bertol.,,CITES_EU,SPECIES,99785
odontodiscus,SPECIES,,GENUS,99802,S,(Bureau & K.Schum.) Mattos,,CITES_EU,SPECIES,99787
piutinga,SPECIES,,GENUS,99802,S,(Pilg.) Mattos,,CITES_EU,SPECIES,99787
roseoalbus,SPECIES,,GENUS,99802,S,(Ridl.) Mattos,,CITES_EU,SPECIES,99787
odontodiscus,SPECIES,,GENUS,99653,S,(Bureau & K.Schum.) Toledo,,CITES_EU,SPECIES,99787
papyrophloios,SPECIES,,GENUS,99653,S,(Bureau & K.Schum.) Melch.,,CITES_EU,SPECIES,99787
piutinga,SPECIES,,GENUS,99653,S,(Pilg.) Sandwith,,CITES_EU,SPECIES,99787
mattogrossensis,SPECIES,,GENUS,103598,S,Kraenzl.,,CITES_EU,SPECIES,99787
odontodiscus,SPECIES,,GENUS,103598,S,Bureau & K.Schum.,,CITES_EU,SPECIES,99787
papyrophloios,SPECIES,,GENUS,103598,S,Bureau & K.Schum.,,CITES_EU,SPECIES,99787
piutinga,SPECIES,,GENUS,103598,S,Pilg.,,CITES_EU,SPECIES,99787
schumanni,SPECIES,,GENUS,103598,S,Kraenzl.,,CITES_EU,SPECIES,99787
sanguinea,SPECIES,,GENUS,103598,S,C.Wright,,CITES_EU,SPECIES,99789
schumanniana,SPECIES,,GENUS,103598,S,(Urb.) Urb.,,CITES_EU,SPECIES,99791
maestrensis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99794
oligolepis,SPECIES,,GENUS,99653,S,Urb.,,CITES_EU,SPECIES,99794
cowellii,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99799
savannarum,SPECIES,,GENUS,99653,S,Britton,,CITES_EU,SPECIES,99799
trachycarpa,SPECIES,,GENUS,103598,S,Griseb.,,CITES_EU,SPECIES,99799
rosariensis,SPECIES,,GENUS,99653,S,Borhidi,,CITES_EU,SPECIES,99971
chrysea,SPECIES,,GENUS,99653,S,S.F.Blake,,CITES_EU,SPECIES,99742
chrysea,SPECIES,,GENUS,103598,S,(S.F.Blake) Pittier,,CITES_EU,SPECIES,99742
millsii,SPECIES,,GENUS,99734,S,(Miranda) Miranda,,CITES_EU,SPECIES,99744
donnell-smithii,SPECIES,,GENUS,99653,S,Rose,,CITES_EU,SPECIES,99744
millsii,SPECIES,,GENUS,99653,S,(Miranda) A.H.Gentry,,CITES_EU,SPECIES,99744
bernoullii,SPECIES,,GENUS,103598,S,K.Schum. & Loes.,,CITES_EU,SPECIES,99744
kansuensis,SPECIES,,GENUS,99655,S,(Fröd.) S.H.Fu,,CITES_EU,SPECIES,99718
semenovii,SPECIES,,GENUS,103597,S,(Regel & Herder) Mast,,CITES_EU,SPECIES,99718
serratum,SPECIES,,GENUS,103597,S,(H.Ohba) Kozhevn.,,CITES_EU,SPECIES,99719
sherriffii,SPECIES,,GENUS,103597,S,(H.Ohba) Kozhevn.,,CITES_EU,SPECIES,99720
fui,SPECIES,,GENUS,99655,S,Boriss.,,CITES_EU,SPECIES,99721
garwalicum,SPECIES,,GENUS,103597,S,Fröd.,,CITES_EU,SPECIES,99721
linearifolium,SPECIES,,GENUS,103597,S,Royle,,CITES_EU,SPECIES,99721
mucronatum,SPECIES,,GENUS,103597,S,Edgew.,,CITES_EU,SPECIES,99721
pauciflorum,SPECIES,,GENUS,103597,S,Edgew.,,CITES_EU,SPECIES,99721
sinuatum,SPECIES,,GENUS,103597,S,Royle ex Edgew.,,CITES_EU,SPECIES,99721
sangpo-tibetana,SPECIES,,GENUS,99655,S,(Fröd.) S.H.Fu,,CITES_EU,SPECIES,99722
sangpo-tibetanum,SPECIES,,GENUS,103597,S,Fröd.,,CITES_EU,SPECIES,99722
smithii,SPECIES,,GENUS,103597,S,Raym.-Hamet,,CITES_EU,SPECIES,99722
stamineum,SPECIES,,GENUS,103597,S,Paulsen,,CITES_EU,SPECIES,99723
stapfii,SPECIES,,GENUS,103597,S,Raym.-Hamet,,CITES_EU,SPECIES,99724
krylovii,SPECIES,,GENUS,99655,S,Polozhij & Revjakina,,CITES_EU,SPECIES,99725
pinnatifïda,SPECIES,,GENUS,99655,S,Boriss.,,CITES_EU,SPECIES,99725
pinnatifidum,SPECIES,,GENUS,103597,S,(Boriss.) Kozhevn.,,CITES_EU,SPECIES,99725
stephanii,SPECIES,,GENUS,103597,S,Cham.,,CITES_EU,SPECIES,99725
suboppositum,SPECIES,,GENUS,103597,S,Maxim.,,CITES_EU,SPECIES,99726
gannanica,SPECIES,,GENUS,99655,S,K.T.Fu,,CITES_EU,SPECIES,99727
stracheyi,SPECIES,,GENUS,103597,S,Hook.f. & Thomson,,CITES_EU,SPECIES,99729
tibeticum,SPECIES,,GENUS,103597,S,Hook.f. & Thomson,,CITES_EU,SPECIES,99729
crassipes,SPECIES,,GENUS,99655,S,(Wall. ex Hook.f. & Thomson) Boriss.,,CITES_EU,SPECIES,99730
crassipes,SPECIES,,GENUS,103597,S,Wall. ex Hook.f. & Thomson,,CITES_EU,SPECIES,99730
wallichianum,SPECIES,,GENUS,103597,S,Hook.,,CITES_EU,SPECIES,99730
yunnanense,SPECIES,,GENUS,103597,S,Franch.,,CITES_EU,SPECIES,99732
henryi,SPECIES,,GENUS,99655,S,(Diels) S.H.Fu,,CITES_EU,SPECIES,99732
rotundifolia,SPECIES,,GENUS,99655,S,(Fröd.) S.H.Fu,,CITES_EU,SPECIES,99732
sinica,SPECIES,,GENUS,99655,S,(Diels) H.Jacobsen,,CITES_EU,SPECIES,99732
henryi,SPECIES,,GENUS,103597,S,Diels,,CITES_EU,SPECIES,99732
mengtzeanum,SPECIES,,GENUS,103597,S,Ulbrich ex Raym.-Hamet,,CITES_EU,SPECIES,99732
sinicum,SPECIES,,GENUS,103597,S,Diels,,CITES_EU,SPECIES,99732
valerianoides,SPECIES,,GENUS,103597,S,Diels,,CITES_EU,SPECIES,99732
afzelii,SPECIES,,GENUS,98465,S,(Baker) Kuntze,,CITES_EU,SPECIES,68329
arbutifolium,SPECIES,,GENUS,98465,S,(Baker) Kuntze,,CITES_EU,SPECIES,68220
armatum,SPECIES,,GENUS,98465,S,(E.Mey.) Kuntze,,CITES_EU,SPECIES,68104
assamicum,SPECIES,,GENUS,98465,S,(Baker) Kuntze,,CITES_EU,SPECIES,68092
bakeri,SPECIES,,GENUS,98465,S,(Welw. ex Baker) Kuntze,,CITES_EU,SPECIES,68044
bariense,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,68138
benthamianum,SPECIES,,GENUS,98465,S,Kuntze,,CITES_EU,SPECIES,101120
bracteolatum,SPECIES,,GENUS,98465,S,(Baker) Kuntze,,CITES_EU,SPECIES,25862
brasiliense,SPECIES,,GENUS,98465,S,(Vogel) Kuntze,,CITES_EU,SPECIES,68246
brownei,SPECIES,,GENUS,98465,S,Jacq.,,CITES_EU,SPECIES,94147
cambodianum,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,15804
campechianum,SPECIES,,GENUS,98465,S,(Baker) Kuntze,,CITES_EU,SPECIES,68057
championii,SPECIES,,GENUS,98465,S,(Thwaites) Kuntze,,CITES_EU,SPECIES,68029
cibix,SPECIES,,GENUS,98465,S,(Pittier) Standl.,,CITES_EU,SPECIES,68057
cochinchinense,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,15804
confertiflorum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68164
congestiflorum,SPECIES,,GENUS,98465,S,(Pittier) Standl.,,CITES_EU,SPECIES,68060
congestum,SPECIES,,GENUS,98465,S,(Graham ex Wight & Arn.) Kuntze,,CITES_EU,SPECIES,68069
cuiabense,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68319
cultratum,SPECIES,,GENUS,98465,S,(T.S.Ralph) Kuntze,,CITES_EU,SPECIES,68208
cumingii,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68305
cuscatlanicum,SPECIES,,GENUS,98465,S,Standl.,,CITES_EU,SPECIES,14442
densiflorum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68103
densum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68169
discolor,SPECIES,,GENUS,98465,S,(Blume ex Miq.) Kuntze,,CITES_EU,SPECIES,68207
dongnaiense,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,68138
duperreanum,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,68138
ecastaphyllum,SPECIES,,GENUS,98465,S,(L.) Standl.,,CITES_EU,SPECIES,68107
emirnense,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,27831
ferrugineum,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,94361
foliaceum,SPECIES,,GENUS,98465,S,(Wall. ex Benth.) Kuntze,,CITES_EU,SPECIES,94313
frutescens,SPECIES,,GENUS,98465,S,(Vell.) Kuntze,,CITES_EU,SPECIES,68298
fuscum,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,15804
gardnerianum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68326
glabrum,SPECIES,,GENUS,98465,S,(Mill.) Standl.,,CITES_EU,SPECIES,68057
glandulosum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68122
glaucescens,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68067
glomeriflorum,SPECIES,,GENUS,98465,S,(Kurz) Kuntze,,CITES_EU,SPECIES,101121
gracile,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68165
granadillo,SPECIES,,GENUS,98465,S,(Pittier) Standl.,,CITES_EU,SPECIES,14776
hancei,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68142
hircinum,SPECIES,,GENUS,98465,S,(Buch.-Ham. ex Benth.) Kuntze,,CITES_EU,SPECIES,68224
horridum,SPECIES,,GENUS,98465,S,Dennst.,,CITES_EU,SPECIES,68191
hostile,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68115
inundatum,SPECIES,,GENUS,98465,S,(Spruce ex Benth.) Kuntze,,CITES_EU,SPECIES,68279
javanicum,SPECIES,,GENUS,98465,S,(Miq.) Kuntze,,CITES_EU,SPECIES,68157
junghuhnii,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68272
lanceolaria,SPECIES,,GENUS,98465,S,(L.f.) Kuntze,,CITES_EU,SPECIES,68302
lanceolatum,SPECIES,,GENUS,98465,S,(Zipp. ex Span.) Kuntze,,CITES_EU,SPECIES,68302
lateriflorum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68145
latifolium,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68317
macrospermum,SPECIES,,GENUS,98465,S,(Welw. ex Baker) Kuntze,,CITES_EU,SPECIES,68253
malifolium,SPECIES,,GENUS,98465,S,(Welw. ex Baker) Kuntze,,CITES_EU,SPECIES,68107
mammosum,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,68138
melanocardium,SPECIES,,GENUS,98465,S,(Pittier) Standl.,,CITES_EU,SPECIES,68300
melanoxylon,SPECIES,,GENUS,98465,S,(Guill. & Perr.) Kuntze,,CITES_EU,SPECIES,16414
mexicanum,SPECIES,,GENUS,98465,S,(Pittier) Standl.,,CITES_EU,SPECIES,68057
millettii,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68314
mimosella,SPECIES,,GENUS,98465,S,Blanco,,CITES_EU,SPECIES,68106
multijugum,SPECIES,,GENUS,98465,S,(E.Mey.) Kuntze,,CITES_EU,SPECIES,68053
nigrum,SPECIES,,GENUS,98465,S,(Vell.) Kuntze,,CITES_EU,SPECIES,24815
nitidulum,SPECIES,,GENUS,98465,S,(Welw. ex Baker) Kuntze,,CITES_EU,SPECIES,68296
obovatum,SPECIES,,GENUS,98465,S,(E.Mey.) Kuntze,,CITES_EU,SPECIES,68288
ovatum,SPECIES,,GENUS,98465,S,(Graham ex Benth.) Kuntze,,CITES_EU,SPECIES,68111
oxyphyllum,SPECIES,,GENUS,98465,S,Kuntze,,CITES_EU,SPECIES,68319
paniculatum,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68302
parviflorum,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68305
pinnatum,SPECIES,,GENUS,98465,S,(Lour.) Kuntze,,CITES_EU,SPECIES,68254
polyphyllum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68333
pseudosissoo,SPECIES,,GENUS,98465,S,(Miq.) Kuntze,,CITES_EU,SPECIES,68029
pubescens,SPECIES,,GENUS,98465,S,(Hook.f.) Kuntze,,CITES_EU,SPECIES,68322
purpureum,SPECIES,,GENUS,98465,S,Kuntze,,CITES_EU,SPECIES,68062
reniforme,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68199
rimosum,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68202
riparium,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68209
rubiginosum,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68175
saigonense,SPECIES,,GENUS,98465,S,Pierre,,CITES_EU,SPECIES,101130
saxatile,SPECIES,,GENUS,98465,S,(Hook.f.) Kuntze,,CITES_EU,SPECIES,68159
sieberi,SPECIES,,GENUS,98465,S,Rchb. ex DC.,,CITES_EU,SPECIES,68107
sissoides,SPECIES,,GENUS,98465,S,(Graham ex Wight & Arn.) Kuntze,,CITES_EU,SPECIES,68157
spinosum,SPECIES,,GENUS,98465,S,(Roxb.) Kuntze,,CITES_EU,SPECIES,68041
spruceanum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68321
stipulatum,SPECIES,,GENUS,98465,S,Kuntze,,CITES_EU,SPECIES,68147
stocksii,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,16414
sympatheticum,SPECIES,,GENUS,98465,S,(Nimmo) Kuntze,,CITES_EU,SPECIES,68191
tabascanum,SPECIES,,GENUS,98465,S,(Pittier) Standl.,,CITES_EU,SPECIES,94348
thomsonii,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68250
tortum,SPECIES,,GENUS,98465,S,(Graham ex A.Gray) Kuntze,,CITES_EU,SPECIES,68074
villosum,SPECIES,,GENUS,98465,S,(Benth.) Kuntze,,CITES_EU,SPECIES,68186
violaceum,SPECIES,,GENUS,98465,S,(Vogel) Kuntze,,CITES_EU,SPECIES,68177
volubile,SPECIES,,GENUS,98465,S,Roxb.) Kuntze,,CITES_EU,SPECIES,68297
acaciaefolia,SPECIES,,GENUS,12737,S,Dalzell,,CITES_EU,SPECIES,68254
acarantha,SPECIES,,GENUS,12737,S,Harms,,CITES_EU,SPECIES,101116
acariantha,SPECIES,,GENUS,12737,S,Harms,,CITES_EU,SPECIES,101116
afzelii,SPECIES,,GENUS,12737,S,Baker,,CITES_EU,SPECIES,68329
anomala,SPECIES,,GENUS,12737,S,(Pierre) Prain,,CITES_EU,SPECIES,101130
barretoana,SPECIES,,GENUS,12737,S,Hoehne,,CITES_EU,SPECIES,68186
bequaertii,SPECIES,,GENUS,12737,S,De Wild.,,CITES_EU,SPECIES,68296
changhuagensis,SPECIES,,GENUS,12737,S,"G.A.Fu, Y.K.Yang & Wen Q.Wang",,CITES_EU,SPECIES,68032
cloiselii,SPECIES,,GENUS,12737,S,Drake,,CITES_EU,SPECIES,28189
corymbifera,SPECIES,,GENUS,12737,S,Blume ex Miq.,,CITES_EU,SPECIES,68305
darlacensis,SPECIES,,GENUS,12737,S,P.H.Hô & Niyomdham,,CITES_EU,SPECIES,68187
dekindtiana,SPECIES,,GENUS,12737,S,Harms,,CITES_EU,SPECIES,68296
dinklagei,SPECIES,,GENUS,12737,S,Harms,,CITES_EU,SPECIES,68124
djalonensis,SPECIES,,GENUS,12737,S,A. Chev,,CITES_EU,SPECIES,94383
elliptica,SPECIES,,GENUS,12737,S,Spanoghe,,CITES_EU,SPECIES,94361
entadioides,SPECIES,,GENUS,12737,S,Pierre ex Prain,,CITES_EU,SPECIES,68042
esquirolii,SPECIES,,GENUS,12737,S,H.Lév.,,CITES_EU,SPECIES,68259
ferrunigea,SPECIES,,GENUS,12737,S,Hochst. ex Benth.,,CITES_EU,SPECIES,68319
filiformis,SPECIES,,GENUS,12737,S,Moon,,CITES_EU,SPECIES,68338
foenumgraecum,SPECIES,,GENUS,12737,S,De Wild.,,CITES_EU,SPECIES,101127
foenum-graecum,SPECIES,,GENUS,12737,S,De Wild.,,CITES_EU,SPECIES,101127
glaucifolia,SPECIES,,GENUS,12737,S,De Wild.,,CITES_EU,SPECIES,68262
