Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation
fascinata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
fissurosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
flagellifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
flexuella,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
fluxflorum,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
fornix,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
frondifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
galapagosensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
giraffina,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
glaucus,SPECIES,,GENUS,13099,A," A.Doucette & J.Portilla, 2016",,CITES_EU
glochochila,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
glomifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
gongylophora,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
gravida,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
gustavoi,SPECIES,,GENUS,13099,A," O.Duque, 1997",,CITES_EU
hansenacea,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
hercules,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
hiatilabia,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
hippocrepica,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
humidensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
hypsitera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
imperalis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
inamoena,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
index,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
inedita,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
ionantha,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
ipialesensis,SPECIES,,GENUS,13099,A," Luer & Hirtz, 2017",,CITES_EU
jurisdicciensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
lacertina,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
lagarantha,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
lalinensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
lancifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
laplanadensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
lappacea,SPECIES,,GENUS,13099,A," Luer & Teague, 2016",,CITES_EU
leprina,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
leptorhiza,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
lijiae,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
machupicchuensis,SPECIES,,GENUS,13099,A," Collantes & C.Martel, 2017",,CITES_EU
magnesialis,SPECIES,,GENUS,13099,A," Luer & Hirtz, 2017",,CITES_EU
majuscula,SPECIES,,GENUS,13099,A," Luer, 2017",,CITES_EU
marginata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
menippe,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
miranda,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
mirandae,SPECIES,,GENUS,13099,A," Beutelsp. & Mor.-Mol., 2015",,CITES_EU
molecula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
monetaria,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
mordica,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
morula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
mystrion,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
nemoralis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
nexosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
obescula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
oblector,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
ocreosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
ophiodontodes,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
oreibator,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
otara,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
ozota,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
pachoi,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
pachythrix,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
palifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
palimmeces,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
papposa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
paradoxa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
pauxilla,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
perbona,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
pertenuis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
pertusa,SPECIES,,GENUS,13099,A," I.Jiménez, 2015",,CITES_EU
peruviana,SPECIES,,GENUS,13099,A," Damian & Karremans, 2016",,CITES_EU
pilicrepa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
pinguis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
pollerecta,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
prionota,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
prodigiosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
pulchra,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
punicea,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
putumayoensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
radicans,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
rectangularis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
reptata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
samson,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
sceptrumrubrum,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
scutellifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
silvestris,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
stipitata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
straminea,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
sublesta,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
tauroculus,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
titanica,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
torulosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
trifoliacea,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
triplaris,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
tritriangulata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
trochophora,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
trullilabia,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
tryssa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
tsubotae,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
uberis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
uribeorum,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
validipes,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
valvulosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
vigax,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
voluptuosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
vulpecula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
xenica,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
zamorensis,SPECIES,,GENUS,13099,A," J.M.H.Shaw, 2017",,CITES_EU
asinacephala,SPECIES,,GENUS,63574,A,"(W.Suarez & Cootes) W.Suarez & Cootes, 2011",,CITES_EU
benguetensis,SPECIES,,GENUS,63574,A,"(Ames) Cootes, 2011",,CITES_EU
calcicola,SPECIES,,GENUS,63574,A," P.O'Byrne & P.T.Ong, 2015",,CITES_EU
compressa,SPECIES,,GENUS,63574,A,"(Blume) J.J.Wood, 2011",,CITES_EU
cumingii,SPECIES,,GENUS,63574,A,"(Ridl.) Cootes, 2011",,CITES_EU
disticha,SPECIES,,GENUS,63574,A,"(Thouars) Pfitzer, 1897",,CITES_EU
endertii,SPECIES,,GENUS,63574,A,"(J.J.Sm.) J.J.Wood, 2011",,CITES_EU
fragilis,SPECIES,,GENUS,63574,A,"(Ames) Cootes, 2011",,CITES_EU
gibbosa,SPECIES,,GENUS,63574,A,"(Finet) J.J.Wood, 2011",,CITES_EU
jiewhoei,SPECIES,,GENUS,63574,A," P.O'Byrne & Gokusing, 2015",,CITES_EU
leytensis,SPECIES,,GENUS,63574,A,"(Ames) Cootes, 2011",,CITES_EU
linearifolia,SPECIES,,GENUS,63574,A,"(Ames) Cootes, 2011",,CITES_EU
lingulata,SPECIES,,GENUS,63574,A,"(Ames & C.Schweinf.) J.J.Wood, 2011",,CITES_EU
lobongensis,SPECIES,,GENUS,63574,A,"(Ames) J.J.Wood, 2011",,CITES_EU
magnicallosa,SPECIES,,GENUS,63574,A,"(Ames) Cootes, 2011",,CITES_EU
mucronata,SPECIES,,GENUS,63574,A,"(Blume) J.J.Wood, 2011",,CITES_EU
pandurata,SPECIES,,GENUS,63574,A,"(Ames) J.J.Wood, 2011",,CITES_EU
prava,SPECIES,,GENUS,63574,A,"(Ames) Cootes, 2011",,CITES_EU
aquamarinus,SPECIES,,GENUS,68530,A," A.S.Rob. & Gironella, 2016",,CITES_EU
dalagangpalawanicum,SPECIES,,GENUS,68530,A," A.S.Rob., 2016",,CITES_EU
richardianus,SPECIES,,GENUS,68530,A," P.T.Ong, 2015",,CITES_EU
labatii,SPECIES,,GENUS,12582,A,"(M.Pignal & Munzinger) J.M.H.Shaw, 2017",,CITES_EU
pyriforme,SPECIES,,GENUS,12582,A," Schuit., Juswara & Droissart, 2016",,CITES_EU
anitana,SPECIES,,GENUS,13407,A," L.Jost & Shepard, 2017",,CITES_EU
beverlysacklerae,SPECIES,,GENUS,13407,A," L.Jost & Shepard, 2017",,CITES_EU
kostoglouana,SPECIES,,GENUS,13407,A," L.Jost & Shepard, 2017",,CITES_EU
lizziefinchiana,SPECIES,,GENUS,13407,A," L.Jost & Shepard, 2017",,CITES_EU
auriculatum,SPECIES,,GENUS,13582,A,"(Archila, Chiron & Szlach.) J.M.H.Shaw, 2016",,CITES_EU
camargoi,SPECIES,,GENUS,13582,A," Szlach. & Kolan., 2016",,CITES_EU
cundinamarcae,SPECIES,,GENUS,13582,A," Szlach. & Kolan., 2016",,CITES_EU
diabolicus,SPECIES,,GENUS,13582,A," Kolan., Szlach. & Medina Tr., 2016",,CITES_EU
felinus,SPECIES,,GENUS,13582,A," Rchb.f., 1876",,CITES_EU
heinrichsii,SPECIES,,GENUS,13582,A," O.Pérez & C.Martel, 2017",,CITES_EU
kukwae,SPECIES,,GENUS,13582,A,"(Szlach. & Mytnik) J.M.H.Shaw, 2016",,CITES_EU
roezlii,SPECIES,,GENUS,13582,A," Rchb.f., 1876",,CITES_EU
rotundilabia,SPECIES,,GENUS,13582,A," Szlach. & Kolan., 2016",,CITES_EU
salamancae,SPECIES,,GENUS,13582,A," Szlach. & Kolan., 2016",,CITES_EU
schneideri,SPECIES,,GENUS,13582,A," Szlach. & Kolan., 2016",,CITES_EU
sibundoyensis,SPECIES,,GENUS,13582,A," Szlach., Kolan. & Medina Tr., 2016",,CITES_EU
abrupta,SPECIES,,GENUS,13502,A," R.J.Bates, 2016",,CITES_EU
anjunganense,SPECIES,,GENUS,13209,A," P.O'Byrne, 2016",,CITES_EU
bosuangii,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
caudatum,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
chanianum,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
fernandeziae,SPECIES,,GENUS,13209,A," Cootes, Cabactulan & M.Leon, 2017",,CITES_EU
indicum,SPECIES,,GENUS,13209,A," Vik.Kumar, D.Verma & A.N.Rao, 2017",,CITES_EU
kipandicum,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
lanatum,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
lingiae,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
megacarpum,SPECIES,,GENUS,13209,A," P.O'Byrne, A.L.Lamb & P.T.Ong, 2015",,CITES_EU
milneri,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
olidum,SPECIES,,GENUS,13209,A," P.O'Byrne, 2016",,CITES_EU
pachychilum,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
rimiae,SPECIES,,GENUS,13209,A," P.O'Byrne & Ent, 2016",,CITES_EU
rubrocalcaratum,SPECIES,,GENUS,13209,A," P.O'Byrne & Gokusing, 2016",,CITES_EU
scandens,SPECIES,,GENUS,13209,A," P.O'Byrne, 2016",,CITES_EU
tubulatum,SPECIES,,GENUS,13209,A," P.O'Byrne, 2016",,CITES_EU
allenii,SPECIES,,GENUS,12589,A,"(Kolan. & Szlach.) J.M.H.Shaw, 2017",,CITES_EU
christensonianum,SPECIES,,GENUS,12589,A,"(Kolan. & Szlach.) J.M.H.Shaw, 2017",,CITES_EU
croatii,SPECIES,,GENUS,12589,A,"(Kolan. & Szlach.) J.M.H.Shaw, 2017",,CITES_EU
macrocebolletum,SPECIES,,GENUS,12589,A,"(Cetzal & Carnevali) J.M.H.Shaw, 2016",,CITES_EU
schrautianum,SPECIES,,GENUS,12589,A,"(Königer) J.M.H.Shaw, 2017",,CITES_EU
ultrajectinum,SPECIES,,GENUS,12589,A,"(Pulle) J.M.H.Shaw, 2016",,CITES_EU
yuroaense,SPECIES,,GENUS,12589,A,"(Kolan. & Szlach.) J.M.H.Shaw, 2017",,CITES_EU
adnata,SPECIES,,GENUS,12697,A," I.Jiménez, 2015",,CITES_EU
diazii,SPECIES,,GENUS,12697,A," Beutelsp. & Mor.-Mol., 2014",,CITES_EU
gabi-villegasiae,SPECIES,,GENUS,12697,A," I.Jiménez, 2015",,CITES_EU
giovi-mendietae,SPECIES,,GENUS,12697,A," I.Jiménez, 2015",,CITES_EU
ollgaardiana,SPECIES,,GENUS,12697,A," Rykacz., Kolan. & Szlach., 2017",,CITES_EU
hurungweensis,SPECIES,,GENUS,13087,A," Fibeck, 2016",,CITES_EU
portillae,SPECIES,,GENUS,13501,A," A.Doucette, 2016",,CITES_EU
formosana,SPECIES,,GENUS,13637,A," Rolfe ex Hemsl., 1895",,CITES_EU
arcuata,SPECIES,,GENUS,13242,A," Pansarin & M.R.Miranda, 2016",,CITES_EU
aspericaulis,SPECIES,,GENUS,13242,A," Sambin & Chiron, 2015",,CITES_EU
capixaba,SPECIES,,GENUS,13242,A," Fraga & D.R.Couto, 2017",,CITES_EU
corinnae,SPECIES,,GENUS,13242,A," Sambin & Chiron, 2017",,CITES_EU
leprieurii,SPECIES,,GENUS,13242,A," Portères, 1951",,CITES_EU
paulista,SPECIES,,GENUS,13242,A," Fraga & Pansarin, 2017",,CITES_EU
sotoarenasii,SPECIES,,GENUS,13242,A," M.Pignal, Azof.-Bolaños & Grisoni, 2017",,CITES_EU
formosana,SPECIES,,GENUS,12844,A," Hayata, 1916",,CITES_EU
alatum,SPECIES,,GENUS,13283,A,"(Ruiz & Pav.) Mend.-Tinc., Molinari & Carpio, 2016",,CITES_EU
bicolor,SPECIES,,GENUS,13283,A,"(Ruiz & Pav.) Mend.-Tinc., Molinari & Carpio, 2016",,CITES_EU
cuneiforme,SPECIES,,GENUS,13283,A,"(Ruiz & Pav.) Mend.-Tinc., Molinari & Carpio, 2016",,CITES_EU
pingbianensis,SPECIES,,GENUS,12859,A,"(Z.J.Liu, G.Q.Zhang & M.He Li) T.Yukawa & Freudenst., 2016",,CITES_EU
arisanensis,SPECIES,,GENUS,13246,A," Hayata, 1914",,CITES_EU
tenuifolia,SPECIES,,GENUS,13246,A," Tuyama, 1936",,CITES_EU
disciformis,SPECIES,,GENUS,13327,A," Vierling, 2016",,CITES_EU
eburneum,SPECIES,,GENUS,13327,A," Rysy, 2016",,CITES_EU
machaqway,SPECIES,,GENUS,13327,A," A.Doucette & J.Portilla, 2016",,CITES_EU
virginalis,SPECIES,,GENUS,13327,A," Vierling, 2016",,CITES_EU
