taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,Reference
99571,SPECIES,TERRITORY,FO,,CITES_EU,
99571,SPECIES,COUNTRY,FI,,CITES_EU,
99571,SPECIES,COUNTRY,FR,,CITES_EU,
99571,SPECIES,COUNTRY,GA,,CITES_EU,
99571,SPECIES,COUNTRY,GM,,CITES_EU,
99571,SPECIES,COUNTRY,GE,,CITES_EU,
99571,SPECIES,COUNTRY,DE,,CITES_EU,
99571,SPECIES,COUNTRY,GH,,CITES_EU,
99571,SPECIES,COUNTRY,GR,,CITES_EU,
99571,SPECIES,COUNTRY,GN,,CITES_EU,
99571,SPECIES,COUNTRY,GW,,CITES_EU,
99571,SPECIES,COUNTRY,HU,,CITES_EU,
99571,SPECIES,COUNTRY,IE,,CITES_EU,
99571,SPECIES,COUNTRY,IT,,CITES_EU,
99571,SPECIES,COUNTRY,KZ,,CITES_EU,
99571,SPECIES,COUNTRY,KE,,CITES_EU,
99571,SPECIES,COUNTRY,LV,,CITES_EU,
99571,SPECIES,COUNTRY,LR,,CITES_EU,
99571,SPECIES,COUNTRY,LI,,CITES_EU,
99571,SPECIES,COUNTRY,LT,,CITES_EU,
99571,SPECIES,COUNTRY,LU,,CITES_EU,
99571,SPECIES,COUNTRY,MK,,CITES_EU,
99571,SPECIES,COUNTRY,MW,,CITES_EU,
99571,SPECIES,COUNTRY,ML,,CITES_EU,
99571,SPECIES,COUNTRY,MT,,CITES_EU,
99571,SPECIES,COUNTRY,MR,,CITES_EU,
99571,SPECIES,COUNTRY,MD,,CITES_EU,
99571,SPECIES,COUNTRY,ME,,CITES_EU,
99571,SPECIES,COUNTRY,MA,,CITES_EU,
99571,SPECIES,COUNTRY,MZ,,CITES_EU,
99571,SPECIES,COUNTRY,NA,,CITES_EU,
99571,SPECIES,COUNTRY,NL,,CITES_EU,
99571,SPECIES,COUNTRY,NG,,CITES_EU,
99571,SPECIES,COUNTRY,NO,,CITES_EU,
99571,SPECIES,COUNTRY,PL,,CITES_EU,
99571,SPECIES,COUNTRY,PT,,CITES_EU,
99571,SPECIES,COUNTRY,RO,,CITES_EU,
99571,SPECIES,COUNTRY,RU,,CITES_EU,
99571,SPECIES,COUNTRY,RW,,CITES_EU,
99571,SPECIES,COUNTRY,SN,,CITES_EU,
99571,SPECIES,COUNTRY,RS,,CITES_EU,
99571,SPECIES,COUNTRY,SL,,CITES_EU,
99571,SPECIES,COUNTRY,SK,,CITES_EU,
99571,SPECIES,COUNTRY,SI,,CITES_EU,
99571,SPECIES,COUNTRY,ZA,,CITES_EU,
99571,SPECIES,COUNTRY,SS,,CITES_EU,
99571,SPECIES,COUNTRY,ES,,CITES_EU,
99571,SPECIES,COUNTRY,SZ,,CITES_EU,
99571,SPECIES,COUNTRY,SE,,CITES_EU,
99571,SPECIES,COUNTRY,CH,,CITES_EU,
99571,SPECIES,COUNTRY,TZ,,CITES_EU,
99571,SPECIES,COUNTRY,TG,,CITES_EU,
99571,SPECIES,COUNTRY,TR,,CITES_EU,
99571,SPECIES,COUNTRY,UG,,CITES_EU,
99571,SPECIES,COUNTRY,UA,,CITES_EU,
99571,SPECIES,COUNTRY,GB,,CITES_EU,
99571,SPECIES,COUNTRY,ZM,,CITES_EU,
99571,SPECIES,COUNTRY,ZW,,CITES_EU,
99572,SPECIES,COUNTRY,AF,,CITES_EU,
99572,SPECIES,COUNTRY,AL,,CITES_EU,
99572,SPECIES,COUNTRY,AM,,CITES_EU,
99572,SPECIES,COUNTRY,AT,,CITES_EU,
99572,SPECIES,COUNTRY,AZ,,CITES_EU,
99572,SPECIES,COUNTRY,BH,,CITES_EU,
99572,SPECIES,COUNTRY,BY,,CITES_EU,
99572,SPECIES,COUNTRY,BE,,CITES_EU,
99572,SPECIES,COUNTRY,BA,,CITES_EU,
99572,SPECIES,COUNTRY,BG,,CITES_EU,
99572,SPECIES,COUNTRY,CM,,CITES_EU,
99572,SPECIES,COUNTRY,TD,,CITES_EU,
99572,SPECIES,COUNTRY,CN,,CITES_EU,
99572,SPECIES,COUNTRY,HR,,CITES_EU,
99572,SPECIES,COUNTRY,CY,,CITES_EU,
99572,SPECIES,COUNTRY,CZ,,CITES_EU,
99572,SPECIES,COUNTRY,DK,,CITES_EU,
99572,SPECIES,COUNTRY,DJ,,CITES_EU,
99572,SPECIES,COUNTRY,EG,,CITES_EU,
99572,SPECIES,COUNTRY,ER,,CITES_EU,
99572,SPECIES,COUNTRY,EE,,CITES_EU,
99572,SPECIES,COUNTRY,ET,,CITES_EU,
99572,SPECIES,TERRITORY,FO,,CITES_EU,
99572,SPECIES,COUNTRY,FI,,CITES_EU,
99572,SPECIES,COUNTRY,FR,,CITES_EU,
99572,SPECIES,COUNTRY,GE,,CITES_EU,
99572,SPECIES,COUNTRY,DE,,CITES_EU,
99572,SPECIES,COUNTRY,GR,,CITES_EU,
99572,SPECIES,COUNTRY,HU,,CITES_EU,
99572,SPECIES,COUNTRY,IN,,CITES_EU,
99572,SPECIES,COUNTRY,IR,,CITES_EU,
99572,SPECIES,COUNTRY,IQ,,CITES_EU,
99572,SPECIES,COUNTRY,IE,,CITES_EU,
99572,SPECIES,COUNTRY,IL,,CITES_EU,
99572,SPECIES,COUNTRY,IT,,CITES_EU,
99572,SPECIES,COUNTRY,JO,,CITES_EU,
99572,SPECIES,COUNTRY,KZ,,CITES_EU,
99572,SPECIES,COUNTRY,KW,,CITES_EU,
99572,SPECIES,COUNTRY,KG,,CITES_EU,
99572,SPECIES,COUNTRY,LV,,CITES_EU,
99572,SPECIES,COUNTRY,LB,,CITES_EU,
99572,SPECIES,COUNTRY,LI,,CITES_EU,
99572,SPECIES,COUNTRY,LT,,CITES_EU,
99572,SPECIES,COUNTRY,LU,,CITES_EU,
99572,SPECIES,COUNTRY,ML,,CITES_EU,
99572,SPECIES,COUNTRY,MT,,CITES_EU,
99572,SPECIES,COUNTRY,MR,,CITES_EU,
99572,SPECIES,COUNTRY,MD,,CITES_EU,
99572,SPECIES,COUNTRY,MN,,CITES_EU,
99572,SPECIES,COUNTRY,ME,,CITES_EU,
99572,SPECIES,COUNTRY,NP,,CITES_EU,
99572,SPECIES,COUNTRY,NL,,CITES_EU,
99572,SPECIES,COUNTRY,NE,,CITES_EU,
99572,SPECIES,COUNTRY,NG,,CITES_EU,
99572,SPECIES,COUNTRY,MK,,CITES_EU,
99572,SPECIES,COUNTRY,NO,,CITES_EU,
99572,SPECIES,COUNTRY,OM,,CITES_EU,
99572,SPECIES,COUNTRY,PK,,CITES_EU,
99572,SPECIES,COUNTRY,PL,,CITES_EU,
99572,SPECIES,COUNTRY,QA,,CITES_EU,
99572,SPECIES,COUNTRY,RO,,CITES_EU,
99572,SPECIES,COUNTRY,RU,,CITES_EU,
99572,SPECIES,COUNTRY,SA,,CITES_EU,
99572,SPECIES,COUNTRY,SN,,CITES_EU,
99572,SPECIES,COUNTRY,RS,,CITES_EU,
99572,SPECIES,COUNTRY,SK,,CITES_EU,
99572,SPECIES,COUNTRY,SI,,CITES_EU,
99572,SPECIES,COUNTRY,SS,,CITES_EU,
99572,SPECIES,COUNTRY,ES,,CITES_EU,
99572,SPECIES,COUNTRY,LK,,CITES_EU,
99572,SPECIES,COUNTRY,SD,,CITES_EU,
99572,SPECIES,COUNTRY,SE,,CITES_EU,
99572,SPECIES,COUNTRY,CH,,CITES_EU,
99572,SPECIES,COUNTRY,SY,,CITES_EU,
99572,SPECIES,COUNTRY,TJ,,CITES_EU,
99572,SPECIES,COUNTRY,TR,,CITES_EU,
99572,SPECIES,COUNTRY,TM,,CITES_EU,
99572,SPECIES,COUNTRY,UA,,CITES_EU,
99572,SPECIES,COUNTRY,AE,,CITES_EU,
99572,SPECIES,COUNTRY,GB,,CITES_EU,
99572,SPECIES,COUNTRY,UZ,,CITES_EU,
99572,SPECIES,COUNTRY,YE,,CITES_EU,
99577,SPECIES,COUNTRY,AL,,CITES_EU,
99577,SPECIES,COUNTRY,AM,,CITES_EU,
99577,SPECIES,COUNTRY,AT,,CITES_EU,
99577,SPECIES,COUNTRY,AZ,,CITES_EU,
99577,SPECIES,COUNTRY,BY,,CITES_EU,
99577,SPECIES,COUNTRY,BA,,CITES_EU,
99577,SPECIES,COUNTRY,BG,,CITES_EU,
99577,SPECIES,COUNTRY,CN,,CITES_EU,
99577,SPECIES,COUNTRY,HR,,CITES_EU,
99577,SPECIES,COUNTRY,CY,,CITES_EU,
99577,SPECIES,COUNTRY,CZ,,CITES_EU,
99577,SPECIES,COUNTRY,DK,,CITES_EU,
99577,SPECIES,COUNTRY,DJ,,CITES_EU,
99577,SPECIES,COUNTRY,ER,,CITES_EU,
99577,SPECIES,COUNTRY,EE,,CITES_EU,
99577,SPECIES,COUNTRY,ET,,CITES_EU,
99577,SPECIES,COUNTRY,FI,,CITES_EU,
99577,SPECIES,COUNTRY,GE,,CITES_EU,
99577,SPECIES,COUNTRY,DE,,CITES_EU,
99577,SPECIES,COUNTRY,GR,,CITES_EU,
99577,SPECIES,COUNTRY,HU,,CITES_EU,
99577,SPECIES,COUNTRY,IR,,CITES_EU,
99577,SPECIES,COUNTRY,IT,,CITES_EU,
99577,SPECIES,COUNTRY,KZ,,CITES_EU,
99577,SPECIES,COUNTRY,KE,,CITES_EU,
99577,SPECIES,COUNTRY,KG,,CITES_EU,
99577,SPECIES,COUNTRY,LV,,CITES_EU,
99577,SPECIES,COUNTRY,LT,,CITES_EU,
99577,SPECIES,COUNTRY,MK,,CITES_EU,
99577,SPECIES,COUNTRY,MD,,CITES_EU,
99577,SPECIES,COUNTRY,MN,,CITES_EU,
99577,SPECIES,COUNTRY,ME,,CITES_EU,
99577,SPECIES,COUNTRY,NO,,CITES_EU,
99577,SPECIES,COUNTRY,PL,,CITES_EU,
99577,SPECIES,COUNTRY,RO,,CITES_EU,
99577,SPECIES,COUNTRY,RU,,CITES_EU,
99577,SPECIES,COUNTRY,RS,,CITES_EU,
99577,SPECIES,COUNTRY,SK,,CITES_EU,
99577,SPECIES,COUNTRY,SI,,CITES_EU,
99577,SPECIES,COUNTRY,SS,,CITES_EU,
99577,SPECIES,COUNTRY,SD,,CITES_EU,
99577,SPECIES,COUNTRY,SE,,CITES_EU,
99577,SPECIES,COUNTRY,CH,,CITES_EU,
99577,SPECIES,COUNTRY,SY,,CITES_EU,
99577,SPECIES,COUNTRY,TJ,,CITES_EU,
99577,SPECIES,COUNTRY,TZ,,CITES_EU,
99577,SPECIES,COUNTRY,TR,,CITES_EU,
99577,SPECIES,COUNTRY,TM,,CITES_EU,
99577,SPECIES,COUNTRY,UG,,CITES_EU,
99577,SPECIES,COUNTRY,UA,,CITES_EU,
99577,SPECIES,COUNTRY,UZ,,CITES_EU,
99577,SPECIES,COUNTRY,YE,,CITES_EU,
99558,SPECIES,COUNTRY,AF,,CITES_EU,
99558,SPECIES,COUNTRY,AL,,CITES_EU,
99558,SPECIES,COUNTRY,DZ,,CITES_EU,
99558,SPECIES,COUNTRY,AD,,CITES_EU,
99558,SPECIES,COUNTRY,AM,,CITES_EU,
99558,SPECIES,COUNTRY,AT,,CITES_EU,
99558,SPECIES,COUNTRY,AZ,,CITES_EU,
99558,SPECIES,COUNTRY,BY,,CITES_EU,
99558,SPECIES,COUNTRY,BE,,CITES_EU,
99558,SPECIES,COUNTRY,BA,,CITES_EU,
99558,SPECIES,COUNTRY,BG,,CITES_EU,
99558,SPECIES,COUNTRY,CN,,CITES_EU,
99558,SPECIES,COUNTRY,HR,,CITES_EU,
99558,SPECIES,COUNTRY,CY,,CITES_EU,
99558,SPECIES,COUNTRY,CZ,,CITES_EU,
99558,SPECIES,COUNTRY,DK,,CITES_EU,
99558,SPECIES,COUNTRY,EE,,CITES_EU,
99558,SPECIES,TERRITORY,FO,,CITES_EU,
99558,SPECIES,COUNTRY,FI,,CITES_EU,
99558,SPECIES,COUNTRY,FR,,CITES_EU,
99558,SPECIES,COUNTRY,GE,,CITES_EU,
99558,SPECIES,COUNTRY,DE,,CITES_EU,
99558,SPECIES,TERRITORY,GI,,CITES_EU,
99558,SPECIES,COUNTRY,GR,,CITES_EU,
99558,SPECIES,COUNTRY,HU,,CITES_EU,
99558,SPECIES,COUNTRY,IS,,CITES_EU,
99558,SPECIES,COUNTRY,IR,,CITES_EU,
99558,SPECIES,COUNTRY,IQ,,CITES_EU,
99558,SPECIES,COUNTRY,IE,,CITES_EU,
99558,SPECIES,COUNTRY,IL,,CITES_EU,
99558,SPECIES,COUNTRY,IT,,CITES_EU,
99558,SPECIES,COUNTRY,JO,,CITES_EU,
99558,SPECIES,COUNTRY,KW,,CITES_EU,
99558,SPECIES,COUNTRY,LV,,CITES_EU,
99558,SPECIES,COUNTRY,LY,,CITES_EU,
99558,SPECIES,COUNTRY,LB,,CITES_EU,
99558,SPECIES,COUNTRY,LI,,CITES_EU,
99558,SPECIES,COUNTRY,LT,,CITES_EU,
99558,SPECIES,COUNTRY,LU,,CITES_EU,
99558,SPECIES,COUNTRY,MK,,CITES_EU,
99558,SPECIES,COUNTRY,MT,,CITES_EU,
99558,SPECIES,COUNTRY,MD,,CITES_EU,
99558,SPECIES,COUNTRY,ME,,CITES_EU,
99558,SPECIES,COUNTRY,MA,,CITES_EU,
99558,SPECIES,COUNTRY,NL,,CITES_EU,
99558,SPECIES,COUNTRY,NO,,CITES_EU,
99558,SPECIES,COUNTRY,PL,,CITES_EU,
99558,SPECIES,COUNTRY,PT,,CITES_EU,
99558,SPECIES,COUNTRY,RO,,CITES_EU,
99558,SPECIES,COUNTRY,RU,,CITES_EU,
99558,SPECIES,COUNTRY,SA,,CITES_EU,
99558,SPECIES,COUNTRY,RS,,CITES_EU,
99558,SPECIES,COUNTRY,SK,,CITES_EU,
99558,SPECIES,COUNTRY,SI,,CITES_EU,
99558,SPECIES,COUNTRY,ES,,CITES_EU,
99558,SPECIES,COUNTRY,SE,,CITES_EU,
99558,SPECIES,COUNTRY,CH,,CITES_EU,
99558,SPECIES,COUNTRY,SY,,CITES_EU,
99558,SPECIES,COUNTRY,TN,,CITES_EU,
99558,SPECIES,COUNTRY,TR,,CITES_EU,
99558,SPECIES,COUNTRY,UA,,CITES_EU,
99558,SPECIES,COUNTRY,AE,,CITES_EU,
99558,SPECIES,COUNTRY,GB,,CITES_EU,
99558,SPECIES,COUNTRY,AU,,CITES_EU,
99558,SPECIES,COUNTRY,NZ,,CITES_EU,
99558,SPECIES,COUNTRY,UZ,,CITES_EU,
99558,SPECIES,COUNTRY,TM,,CITES_EU,
99558,SPECIES,COUNTRY,KG,,CITES_EU,
99558,SPECIES,COUNTRY,TJ,,CITES_EU,
99558,SPECIES,COUNTRY,KZ,,CITES_EU,
99558,SPECIES,COUNTRY,MN,,CITES_EU,
99558,SPECIES,COUNTRY,PK,,CITES_EU,
99559,SPECIES,COUNTRY,AL,,CITES_EU,
99559,SPECIES,COUNTRY,DZ,,CITES_EU,
99559,SPECIES,COUNTRY,AD,,CITES_EU,
99559,SPECIES,COUNTRY,AM,,CITES_EU,
99559,SPECIES,COUNTRY,AT,,CITES_EU,
99559,SPECIES,COUNTRY,AZ,,CITES_EU,
99559,SPECIES,COUNTRY,BH,,CITES_EU,
99559,SPECIES,COUNTRY,BY,,CITES_EU,
99559,SPECIES,COUNTRY,BE,,CITES_EU,
99559,SPECIES,COUNTRY,BA,,CITES_EU,
99559,SPECIES,COUNTRY,BG,,CITES_EU,
99559,SPECIES,COUNTRY,HR,,CITES_EU,
99559,SPECIES,COUNTRY,CY,,CITES_EU,
99559,SPECIES,COUNTRY,CZ,,CITES_EU,
99559,SPECIES,COUNTRY,DK,,CITES_EU,
99559,SPECIES,COUNTRY,DJ,,CITES_EU,
99559,SPECIES,COUNTRY,EG,,CITES_EU,
99559,SPECIES,COUNTRY,ER,,CITES_EU,
99559,SPECIES,COUNTRY,EE,,CITES_EU,
99559,SPECIES,COUNTRY,ET,,CITES_EU,
99559,SPECIES,COUNTRY,ER,,CITES_EU,
99559,SPECIES,TERRITORY,FO,,CITES_EU,
99559,SPECIES,COUNTRY,FI,,CITES_EU,
99559,SPECIES,COUNTRY,FR,,CITES_EU,
99559,SPECIES,COUNTRY,GE,,CITES_EU,
99559,SPECIES,COUNTRY,DE,,CITES_EU,
99559,SPECIES,TERRITORY,GI,,CITES_EU,
99559,SPECIES,COUNTRY,GR,,CITES_EU,
99559,SPECIES,COUNTRY,HU,,CITES_EU,
99559,SPECIES,COUNTRY,IR,,CITES_EU,
99559,SPECIES,COUNTRY,IQ,,CITES_EU,
99559,SPECIES,COUNTRY,IE,,CITES_EU,
99559,SPECIES,COUNTRY,IL,,CITES_EU,
99559,SPECIES,COUNTRY,IT,,CITES_EU,
99559,SPECIES,COUNTRY,JO,,CITES_EU,
99559,SPECIES,COUNTRY,KZ,,CITES_EU,
99559,SPECIES,COUNTRY,KW,,CITES_EU,
99559,SPECIES,COUNTRY,LV,,CITES_EU,
99559,SPECIES,COUNTRY,LB,,CITES_EU,
99559,SPECIES,COUNTRY,LY,,CITES_EU,
99559,SPECIES,COUNTRY,LI,,CITES_EU,
99559,SPECIES,COUNTRY,LT,,CITES_EU,
99559,SPECIES,COUNTRY,LU,,CITES_EU,
99559,SPECIES,COUNTRY,MK,,CITES_EU,
99559,SPECIES,COUNTRY,MT,,CITES_EU,
99559,SPECIES,COUNTRY,MR,,CITES_EU,
99559,SPECIES,COUNTRY,MD,,CITES_EU,
99559,SPECIES,COUNTRY,MN,,CITES_EU,
99559,SPECIES,COUNTRY,ME,,CITES_EU,
99559,SPECIES,COUNTRY,MA,,CITES_EU,
99559,SPECIES,COUNTRY,NL,,CITES_EU,
99559,SPECIES,COUNTRY,NO,,CITES_EU,
99559,SPECIES,COUNTRY,OM,,CITES_EU,
99559,SPECIES,COUNTRY,PL,,CITES_EU,
99559,SPECIES,COUNTRY,PT,,CITES_EU,
99559,SPECIES,COUNTRY,QA,,CITES_EU,
99559,SPECIES,COUNTRY,RO,,CITES_EU,
99559,SPECIES,COUNTRY,RU,,CITES_EU,
99559,SPECIES,COUNTRY,SA,,CITES_EU,
99559,SPECIES,COUNTRY,RS,,CITES_EU,
99559,SPECIES,COUNTRY,SK,,CITES_EU,
99559,SPECIES,COUNTRY,SI,,CITES_EU,
99559,SPECIES,COUNTRY,ES,,CITES_EU,
99559,SPECIES,COUNTRY,SD,,CITES_EU,
99559,SPECIES,COUNTRY,SE,,CITES_EU,
99559,SPECIES,COUNTRY,CH,,CITES_EU,
99559,SPECIES,COUNTRY,SY,,CITES_EU,
99559,SPECIES,COUNTRY,TN,,CITES_EU,
99559,SPECIES,COUNTRY,TR,,CITES_EU,
99559,SPECIES,COUNTRY,UA,,CITES_EU,
99559,SPECIES,COUNTRY,AE,,CITES_EU,
99559,SPECIES,COUNTRY,GB,,CITES_EU,
99559,SPECIES,COUNTRY,AU,,CITES_EU,
99559,SPECIES,COUNTRY,NZ,,CITES_EU,
99560,SPECIES,COUNTRY,AL,,CITES_EU,
99560,SPECIES,COUNTRY,DZ,,CITES_EU,
99560,SPECIES,COUNTRY,AD,,CITES_EU,
99560,SPECIES,COUNTRY,AO,,CITES_EU,
99560,SPECIES,COUNTRY,AM,,CITES_EU,
99560,SPECIES,COUNTRY,AT,,CITES_EU,
99560,SPECIES,COUNTRY,AZ,,CITES_EU,
99560,SPECIES,COUNTRY,BH,,CITES_EU,
99560,SPECIES,COUNTRY,BY,,CITES_EU,
99560,SPECIES,COUNTRY,BE,,CITES_EU,
99560,SPECIES,COUNTRY,BA,,CITES_EU,
99560,SPECIES,COUNTRY,BW,,CITES_EU,
99560,SPECIES,COUNTRY,BG,,CITES_EU,
99560,SPECIES,COUNTRY,BI,,CITES_EU,
99560,SPECIES,COUNTRY,CM,,CITES_EU,
99560,SPECIES,COUNTRY,CF,,CITES_EU,
99560,SPECIES,COUNTRY,TD,,CITES_EU,
99560,SPECIES,COUNTRY,CN,,CITES_EU,
99560,SPECIES,COUNTRY,KM,,CITES_EU,
99560,SPECIES,COUNTRY,CD,,CITES_EU,
99560,SPECIES,COUNTRY,HR,,CITES_EU,
99560,SPECIES,COUNTRY,CY,,CITES_EU,
99560,SPECIES,COUNTRY,CZ,,CITES_EU,
99560,SPECIES,COUNTRY,DK,,CITES_EU,
99560,SPECIES,COUNTRY,DJ,,CITES_EU,
99560,SPECIES,COUNTRY,EG,,CITES_EU,
99560,SPECIES,COUNTRY,GQ,,CITES_EU,
99560,SPECIES,COUNTRY,ER,,CITES_EU,
99560,SPECIES,COUNTRY,EE,,CITES_EU,
99560,SPECIES,COUNTRY,ET,,CITES_EU,
99560,SPECIES,COUNTRY,FI,,CITES_EU,
99560,SPECIES,COUNTRY,FR,,CITES_EU,
99560,SPECIES,COUNTRY,GE,,CITES_EU,
99560,SPECIES,COUNTRY,DE,,CITES_EU,
99560,SPECIES,TERRITORY,GI,,CITES_EU,
99560,SPECIES,COUNTRY,GR,,CITES_EU,
99560,SPECIES,COUNTRY,HU,,CITES_EU,
99560,SPECIES,COUNTRY,IR,,CITES_EU,
99560,SPECIES,COUNTRY,IQ,,CITES_EU,
99560,SPECIES,COUNTRY,IL,,CITES_EU,
99560,SPECIES,COUNTRY,IT,,CITES_EU,
99560,SPECIES,COUNTRY,JO,,CITES_EU,
99560,SPECIES,COUNTRY,KZ,,CITES_EU,
99560,SPECIES,COUNTRY,KE,,CITES_EU,
99560,SPECIES,COUNTRY,KW,,CITES_EU,
99560,SPECIES,COUNTRY,LV,,CITES_EU,
99560,SPECIES,COUNTRY,LB,,CITES_EU,
99560,SPECIES,COUNTRY,LY,,CITES_EU,
99560,SPECIES,COUNTRY,LI,,CITES_EU,
99560,SPECIES,COUNTRY,LT,,CITES_EU,
99560,SPECIES,COUNTRY,LU,,CITES_EU,
99560,SPECIES,COUNTRY,MK,,CITES_EU,
99560,SPECIES,COUNTRY,MW,,CITES_EU,
99560,SPECIES,COUNTRY,MT,,CITES_EU,
99560,SPECIES,TERRITORY,YT,,CITES_EU,
99560,SPECIES,COUNTRY,MD,,CITES_EU,
99560,SPECIES,COUNTRY,MN,,CITES_EU,
99560,SPECIES,COUNTRY,ME,,CITES_EU,
99560,SPECIES,COUNTRY,MA,,CITES_EU,
99560,SPECIES,COUNTRY,MZ,,CITES_EU,
99560,SPECIES,COUNTRY,NA,,CITES_EU,
99560,SPECIES,COUNTRY,NL,,CITES_EU,
99560,SPECIES,COUNTRY,NO,,CITES_EU,
99560,SPECIES,COUNTRY,OM,,CITES_EU,
99560,SPECIES,COUNTRY,PL,,CITES_EU,
99560,SPECIES,COUNTRY,PT,,CITES_EU,
99560,SPECIES,COUNTRY,QA,,CITES_EU,
99560,SPECIES,COUNTRY,RO,,CITES_EU,
99560,SPECIES,COUNTRY,RU,,CITES_EU,
99560,SPECIES,COUNTRY,RW,,CITES_EU,
99560,SPECIES,COUNTRY,SA,,CITES_EU,
99560,SPECIES,COUNTRY,RS,,CITES_EU,
99560,SPECIES,COUNTRY,SK,,CITES_EU,
99560,SPECIES,COUNTRY,SI,,CITES_EU,
99560,SPECIES,COUNTRY,SO,,CITES_EU,
99560,SPECIES,COUNTRY,ZA,,CITES_EU,
99560,SPECIES,COUNTRY,SS,,CITES_EU,
99560,SPECIES,COUNTRY,ES,,CITES_EU,
99560,SPECIES,COUNTRY,SD,,CITES_EU,
99560,SPECIES,COUNTRY,SZ,,CITES_EU,
99560,SPECIES,COUNTRY,SE,,CITES_EU,
99560,SPECIES,COUNTRY,CH,,CITES_EU,
99560,SPECIES,COUNTRY,SY,,CITES_EU,
99560,SPECIES,COUNTRY,TZ,,CITES_EU,
99560,SPECIES,COUNTRY,TN,,CITES_EU,
99560,SPECIES,COUNTRY,TR,,CITES_EU,
99560,SPECIES,COUNTRY,UG,,CITES_EU,
99560,SPECIES,COUNTRY,UA,,CITES_EU,
99560,SPECIES,COUNTRY,AE,,CITES_EU,
99560,SPECIES,COUNTRY,GB,,CITES_EU,
99560,SPECIES,COUNTRY,YE,,CITES_EU,
99560,SPECIES,COUNTRY,ZM,,CITES_EU,
99560,SPECIES,COUNTRY,ZW,,CITES_EU,
99576,SPECIES,COUNTRY,AF,,CITES_EU,
99576,SPECIES,COUNTRY,AL,,CITES_EU,
99576,SPECIES,COUNTRY,DZ,,CITES_EU,
99576,SPECIES,COUNTRY,AD,,CITES_EU,
99576,SPECIES,COUNTRY,AM,,CITES_EU,
99576,SPECIES,COUNTRY,AT,,CITES_EU,
99576,SPECIES,COUNTRY,AZ,,CITES_EU,
99576,SPECIES,COUNTRY,BY,,CITES_EU,
99576,SPECIES,COUNTRY,BE,,CITES_EU,
99576,SPECIES,COUNTRY,BT,,CITES_EU,
99576,SPECIES,COUNTRY,BA,,CITES_EU,
99576,SPECIES,COUNTRY,BG,,CITES_EU,
99576,SPECIES,COUNTRY,CN,,CITES_EU,
99576,SPECIES,COUNTRY,HR,,CITES_EU,
99576,SPECIES,COUNTRY,CY,,CITES_EU,
99576,SPECIES,COUNTRY,CZ,,CITES_EU,
99576,SPECIES,COUNTRY,DK,,CITES_EU,
99576,SPECIES,COUNTRY,EE,,CITES_EU,
99576,SPECIES,COUNTRY,FI,,CITES_EU,
99576,SPECIES,COUNTRY,FR,,CITES_EU,
99576,SPECIES,COUNTRY,GE,,CITES_EU,
99576,SPECIES,COUNTRY,DE,,CITES_EU,
99576,SPECIES,COUNTRY,GR,,CITES_EU,
99576,SPECIES,COUNTRY,HU,,CITES_EU,
99576,SPECIES,COUNTRY,IN,,CITES_EU,
99576,SPECIES,COUNTRY,IR,,CITES_EU,
99576,SPECIES,COUNTRY,IE,,CITES_EU,
99576,SPECIES,COUNTRY,IT,,CITES_EU,
99576,SPECIES,COUNTRY,JP,,CITES_EU,
99576,SPECIES,COUNTRY,KZ,,CITES_EU,
99576,SPECIES,COUNTRY,KP,,CITES_EU,
99576,SPECIES,COUNTRY,KR,,CITES_EU,
99576,SPECIES,COUNTRY,KG,,CITES_EU,
99576,SPECIES,COUNTRY,LV,,CITES_EU,
99576,SPECIES,COUNTRY,LB,,CITES_EU,
99576,SPECIES,COUNTRY,LI,,CITES_EU,
99576,SPECIES,COUNTRY,LT,,CITES_EU,
99576,SPECIES,COUNTRY,LU,,CITES_EU,
99576,SPECIES,COUNTRY,MK,,CITES_EU,
99576,SPECIES,COUNTRY,MN,,CITES_EU,
99576,SPECIES,COUNTRY,ME,,CITES_EU,
99576,SPECIES,COUNTRY,MA,,CITES_EU,
99576,SPECIES,COUNTRY,MM,,CITES_EU,
99576,SPECIES,COUNTRY,NP,,CITES_EU,
99576,SPECIES,COUNTRY,NL,,CITES_EU,
99576,SPECIES,COUNTRY,NO,,CITES_EU,
99576,SPECIES,COUNTRY,PK,,CITES_EU,
99576,SPECIES,COUNTRY,PL,,CITES_EU,
99576,SPECIES,COUNTRY,PT,,CITES_EU,
99576,SPECIES,COUNTRY,RO,,CITES_EU,
99576,SPECIES,COUNTRY,RU,,CITES_EU,
99576,SPECIES,COUNTRY,RS,,CITES_EU,
99576,SPECIES,COUNTRY,SK,,CITES_EU,
99576,SPECIES,COUNTRY,SI,,CITES_EU,
99576,SPECIES,COUNTRY,ES,,CITES_EU,
99576,SPECIES,COUNTRY,SE,,CITES_EU,
99576,SPECIES,COUNTRY,CH,,CITES_EU,
99576,SPECIES,COUNTRY,SY,,CITES_EU,
99576,SPECIES,TERRITORY,TW,,CITES_EU,
99576,SPECIES,COUNTRY,TJ,,CITES_EU,
99576,SPECIES,COUNTRY,TN,,CITES_EU,
99576,SPECIES,COUNTRY,TR,,CITES_EU,
99576,SPECIES,COUNTRY,TM,,CITES_EU,
99576,SPECIES,COUNTRY,UA,,CITES_EU,
99576,SPECIES,COUNTRY,GB,,CITES_EU,
