taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
17487,SPECIES,COUNTRY,MY,18813,CITES_EU
16072,SPECIES,COUNTRY,LA,18813,CITES_EU
18926,SPECIES,COUNTRY,VN,18813,CITES_EU
23407,SPECIES,COUNTRY,PG,18813,CITES_EU
29091,SPECIES,COUNTRY,MY,18813,CITES_EU
18230,SPECIES,COUNTRY,IN,18813,CITES_EU
18230,SPECIES,COUNTRY,LA,18813,CITES_EU
18230,SPECIES,COUNTRY,MM,18813,CITES_EU
18230,SPECIES,TERRITORY,TW,18813,CITES_EU
16686,SPECIES,COUNTRY,MM,18813,CITES_EU
24122,SPECIES,TERRITORY,AS,18813,CITES_EU
29104,SPECIES,COUNTRY,MY,18813,CITES_EU
26890,SPECIES,COUNTRY,PG,18813,CITES_EU
22485,SPECIES,COUNTRY,KR,18813,CITES_EU
21292,SPECIES,COUNTRY,MY,18813,CITES_EU
22956,SPECIES,COUNTRY,PG,18813,CITES_EU
18671,SPECIES,COUNTRY,MY,18813,CITES_EU
18671,SPECIES,COUNTRY,VN,18813,CITES_EU
14288,SPECIES,COUNTRY,MY,18813,CITES_EU
25276,SPECIES,COUNTRY,KR,18813,CITES_EU
24318,SPECIES,COUNTRY,MY,18813,CITES_EU
17513,SPECIES,COUNTRY,IN,18813,CITES_EU
17580,SPECIES,COUNTRY,KR,18813,CITES_EU
