Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,Designation,AcceptedRank,AcceptedRecID
conjuncta,Species,93832,Genus,30832,S,"(Fischer, 1888)",,CITES_EU,Species,22329
conjunctus,Species,93831,Genus,4942,S,"Fischer, 1888",,CITES_EU,Species,22329
connata,Species,42333,Genus,834,S,"(Ortmann, 1892)",,CITES_EU,Species,2219
connivens,Species,97129,Genus,1752,S,"Latham, 1801",,CITES_EU,Species,14775
conotrochoides,Species,88679,Genus,470,S,"(Yabe & Eguchi, 1932)",,CITES_EU,Species,2401
conotrochoides,Species,88680,Genus,30307,S,"Yabe & Eguchi, 1932",,CITES_EU,Species,2401
consagensis,Species,88681,Genus,6634,S,"Durham & Barnard, 1952",,CITES_EU,Species,17098
conspicillata,subspecies,69776,Species,36234,S,"Linnaeus, 1758",,CMS,Species,41568
conspicillata,Species,96664,Genus,4101,S,"Lafresnaye, 1848",,CITES_EU,Species,8662
conspicua,Species,88682,Genus,2983,S,"Nemenzo, 1980",,CITES_EU,Species,13802
constanciae,Species,62353,Genus,30233,S,"Myers, 1942",,CITES_EU,Species,6084
constantii,Species,97851,Genus,30558,S,"DeLattre, 1843",,CITES_EU,Species,9823
constrictor,Species,28057,Genus,30194,S,"(Linnaeus, 1758)",,CITES_EU,Species,2836
Constrictor,Genus,30194,,,S,,,CITES_EU,,
contignatio,Species,88685,Genus,2175,S,"(Forskål, 1775)",,CITES_EU,Species,10290
contignatio,Species,88686,Genus,2715,S,"Forskål, 1775",,CITES_EU,Species,10290
contigua,Species,88687,Genus,2715,S,"Esper, 1797",,CITES_EU,Species,18405
contorta,Species,87912,Genus,9409,S,"Brook, 1889",,CITES_EU,Species,1698
contorta,Species,87984,Genus,30286,S,"(van Pesch, 1910)",,CITES_EU,Species,4917
contorta,Species,88688,Genus,2983,S,"Nemenzo & Montecillo, 1981",,CITES_EU,Species,13756
contorta,Species,103512,Genus,306,S,"(Brook, 1889)",,CITES_EU,Species,1698
Conurus,Genus,30195,,,S,,,CITES_EU,,
conversii,Species,28122,Genus,30655,S,"(Bourcier & Mulsant, 1846)",,CITES_EU,Species,17988
conversii,Species,97630,Genus,4923,S,"Bourcier, 1846",,CITES_EU,Species,17988
convexa,Species,88689,Genus,2715,S,"Dana, 1846",,CITES_EU,Species,42239
convexa,Species,88690,Genus,3951,S,"(Verrill, 1864)",,CITES_EU,Species,18052
convexa,Species,88691,Genus,30781,S,"Verrill, 1864",,CITES_EU,Species,18052
convexus,Species,27900,Genus,298,S,"Temminck, 1831",,CITES_EU,Species,1621
cooki,subspecies,90839,Species,8056,S,"Hickson, 1912",,CITES_EU,Species,30442
cookii,subspecies,93710,Species,93714,S,"Linnaeus, 1758",,CITES_EU,Species,29339
cookii,subspecies,93711,Species,31815,S,"(Linnaeus, 1758)",,CITES_EU,Species,29339
cookii,subspecies,93712,Species,5329,S,"(Linnaeus, 1758)",,CITES_EU,Species,29339
cookii,Species,29134,Genus,593,S,"(Gray, 1842)",,CITES_EU,Species,29339
cookii,Species,96835,Genus,3842,S,"G. R. Gray, 1859",,CITES_EU,Species,5996
cooperi,Species,81810,Genus,30481,S,"(Ridgway, 1878)",,CITES_EU,Species,29292
cooperi,Species,88692,Genus,30184,S,"Gardiner, 1904",,CITES_EU,Species,15729
cooperi,Species,88693,Genus,7954,S,"(Gardiner, 1909)",,CITES_EU,Species,8732
cooperi,Species,88694,Genus,1796,S,"Gardiner, 1909",,CITES_EU,Species,8732
cooperi,Species,88695,Genus,4940,S,"Gardiner, 1905",,CITES_EU,Species,22226
cooperi,Species,97076,Genus,5180,S,"Ridgway, 1878",,CITES_EU,Species,29292
cooperii,Species,95225,Genus,1752,S,"Bonaparte, 1828",,CITES_EU,Species,98
copei,Species,42682,Genus,2169,S,"Duméril, 1870",,CITES_EU,Species,223
cophodactyla,Species,88696,Genus,2715,S,"Brook, 1892",,CITES_EU,Species,42240
coprotheres,subspecies,95168,Species,9589,S,"(Hablizl, 1783)",,CITES_EU,Species,9588
coprotheres,Species,95167,Genus,5078,S,"J. R. Forster, 1798",,CITES_EU,Species,9588
coquereli,subspecies,98463,Species,18353,S,"A. Grandidier, 1867",,CITES_EU,Species,18355
coquereli,Species,13584,Genus,2894,S,"A. Grandidier, 1867",,CITES_EU,Species,13322
cora,Species,97856,Genus,3406,S,"Lesson, 1827",,CITES_EU,Species,30672
corbicula,Species,88702,Genus,6511,S,"Pourtalès, 1878","Perhaps fossil (?)' (Pourtalès, 1878)",CITES_EU,Species,22068
corbicula,Species,90824,Genus,30098,S,"(Pourtalès, 1878)",,CITES_EU,Species,22068
cordylus,Species,93965,Genus,30414,S,"Linnaeus, 1758",,CITES_EU,Species,5335
cordylus,Species,200173,Genus,30858,S,,,CITES_EU,,
corensis,Species,81795,Genus,30594,S,"(Jacquin, 1784)",,CITES_EU,Species,36009
coriacea,Species,94264,Genus,4767,S,"Linnaeus, 1766",,CITES_EU,Species,6494
coriacea,Species,94270,Genus,30752,S,"(Linnaeus, 1766)",,CITES_EU,Species,6494
Coriphilus,Genus,30196,,,S,,,CITES_EU,,
cornigera,Species,88704,Genus,809,S,"Lamarck, 1816",,CITES_EU,Species,6460
cornu,Species,88705,Genus,30224,S,"Gardiner, 1904",,CITES_EU,Species,11085
cornu,Species,88706,Genus,30224,S,"Moseley, 1881",,CITES_EU,Species,5533
cornu,Species,88707,Genus,2382,S,"(Gardiner, 1904)",,CITES_EU,Species,11085
cornucopia,Species,6461,Genus,1370,S,"Pourtalès, 1871",,CITES_EU,Species,29576
cornuformis,Species,30394,Genus,809,S,"Pourtalès, 1868",,CITES_EU,Species,3942
cornuta,Species,28222,Genus,2029,S,"(Wied, 1821)",,CITES_EU,Species,9777
cornuta,Species,88708,Genus,2715,S,"Duchassaing & Michelotti, 1860",,CITES_EU,Species,404
cornutus,Species,96832,Genus,4103,S,"Gmelin, 1788",,CITES_EU,Species,8263
cornutus,Species,97849,Genus,4923,S,"Wied, 1821",,CITES_EU,Species,9777
cornwallisius,Species,93600,Genus,5733,S,"Günther, 1879",,CITES_EU,Species,32979
coromanda,Species,97098,Genus,4616,S,"Latham, 1790",,CITES_EU,Species,3135
coromanda,Species,97937,Genus,136,S,"Latham, 1790",,CITES_EU,Species,9637
coromandeliana,Species,95398,Genus,239,S,"Gmelin, 1789",,CITES_EU,Species,30726
coromandelicus,Species,91512,Genus,30146,S,"Fitzinger, 1843",,CITES_EU,Species,4510
coromandelicus,Species,94280,Genus,4913,S,"Geoffroy, 1809",,CITES_EU,Species,12122
coronadosensis,Species,90930,Genus,434,S,"Durham, 1947",,CITES_EU,Species,2230
coronalis,Species,88709,Genus,1910,S,"Quelch, 1886",,CITES_EU,Species,9324
coronata,Species,88710,Genus,30074,S,"Dana, 1846",,CITES_EU,Species,13725
coronata,Species,88712,Genus,2715,S,"Brook, 1892",,CITES_EU,Species,323
coronata,Species,88713,Genus,2978,S,"(Dana, 1846)",,CITES_EU,Species,13725
coronata,Species,90980,Genus,30553,S,"(Dana, 1846)",,CITES_EU,Species,13725
coronata,Species,95256,Genus,15391,S,"Vieillot, 1817",,CITES_EU,Species,9738
coronatus,subspecies,28167,Species,8202,S,"(Linnaeus, 1766)",,CITES_EU,Species,8199
coronatus,subspecies,94999,Species,200163,S,"(Gmelin, 1789)",,CMS,Species,16835
coronatus,Species,15114,Genus,30540,S,"(Pourtalès, 1867)",,CITES_EU,Species,29540
coronatus,Species,28477,Genus,30607,S,"(Gray, 1842)",,CITES_EU,Species,8199
coronatus,Species,28890,Genus,4548,S,"(Linnaeus, 1766)",,CITES_EU,Species,20772
coronatus,Species,29230,Genus,2468,S,"Gray, 1842",,CITES_EU,Species,8199
coronatus,Species,88714,Genus,3857,S,"Pourtalès, 1867",,CITES_EU,Species,29540
coronatus,Species,88715,Genus,4925,S,"(Pourtalès, 1867)",,CITES_EU,Species,29540
coronatus,Species,94998,Genus,30328,S,"Wahlberg, 1855",,CMS,Species,16835
coronatus,Species,95296,Genus,1752,S,"Linnaeus, 1766",,CITES_EU,Species,20772
coronatus,Species,95864,Genus,30765,S,"(Boddaert, 1783)",,CMS,Species,22856
coronatus,Species,95865,Genus,911,S,"Boddaert, 1783",,CMS,Species,22856
coronatus,Species,98039,Genus,663,S,"Boddaert, 1783",,CITES_EU,Species,1622
coronulatus,Species,96255,Genus,30688,S,"G. R. Gray, 1858",,CITES_EU,Species,36072
corrugatus,Species,28995,Genus,6467,S,"(Temminck, 1832)",,CITES_EU,Species,146
corrugatus,Species,98029,Genus,663,S,"Temminck, 1832",,CITES_EU,Species,146
corsicana,Species,45545,Genus,4429,S,"(Koenig, 1899)",,CITES_EU,Species,20146
corsicus,Species,88716,Genus,1095,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,18110
cortezi,Species,2225,Genus,434,S,"Durham & Barnard, 1952",,CITES_EU,Species,2230
cortezi,Species,88717,Genus,1370,S,"Durham & Barnard, 1952",,CITES_EU,Species,6475
corticata,Species,94228,Genus,30799,S,"Girard, 1858",,CITES_EU,Species,3897
coruscans,Species,97601,Genus,4923,S,"Gould, 1846",,CITES_EU,Species,5114
coryi,subspecies,28835,Species,28834,S,"Linnaeus, 1771",,CITES_EU,Subspecies,18869
corymbosa,Species,88718,Genus,809,S,"(Forskål, 1775)",,CITES_EU,Species,12248
corymbosa,Species,88719,Genus,2715,S,"Forskål, 1775",,CITES_EU,Species,12248
corymbosa,Species,90990,Genus,3019,S,"(Forskål, 1775)",,CITES_EU,Species,12248
Coryphoenas,Genus,30197,,,S,,,CITES_EU,,
corythaix,subspecies,28700,Species,21544,S,"(Linnaeus, 1758)",,CITES_EU,Species,21536
corythaix,Species,96845,Genus,30749,S,"Wagler, 1827",,CITES_EU,Species,21536
Corythaix,Genus,30198,,,S,,,CITES_EU,,
Corythornis,Genus,30199,,,S,,,CITES_EU,,
Coscinarea,Genus,30200,,,S,,,CITES_EU,,
Coscinastrea,Genus,30201,,,S,,,CITES_EU,,
coscoroba,Species,95340,Genus,239,S,"Molina, 1782",,CITES_EU,Species,5428
Cosmoporites,Genus,30202,,,S,,,CITES_EU,,
costae,Species,97870,Genus,30558,S,"Bourcier, 1839",,CITES_EU,Species,3653
costaricensis,subspecies,28732,Species,22006,S,"(Sclater & Salvin, 1871)",,CITES_EU,Species,22005
costaricensis,subspecies,28836,Species,28834,S,"Linnaeus, 1771",,CITES_EU,Subspecies,18870
costaricensis,Species,96449,Genus,30555,S,(Lawrence 1868),,CITES_EU,Species,36056
costaricensis,Species,96683,Genus,30833,S,"Cory, 1913",,CITES_EU,Species,22005
costata,Species,88721,Genus,3019,S,"Dana, 1846",,CITES_EU,Species,12248
costatum,Species,88722,Genus,1392,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,6513
costulata,Species,42283,Genus,7954,S,"(Ortmann, 1889)",,CITES_EU,Species,8711
costulata,Species,88724,Genus,30426,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,8313
cottoni,Species,105445,Genus,862,S,"Lydekker, 1908",,CITES_EU,Subspecies,4183
Coturnicops,Genus,30203,,,S,,,CMS,,
coturnix,Species,95583,Genus,4774,S,"Linnaeus, 1758",,CMS,Species,5450
couchii,Species,200171,Genus,4791,S,,,CITES_EU,,
couguar,subspecies,28837,Species,28834,S,"Linnaeus, 1771",,CITES_EU,Subspecies,18871
coui,Species,94187,Genus,4767,S,"Daudin, 1802",,CITES_EU,Species,9014
couloni,Species,44377,Genus,30665,S,"(P. L. Sclater, 1876)",,CITES_EU,Species,1967
couloni,Species,73303,Genus,359,S,"P. L. Sclater, 1876",,CITES_EU,Species,1967
courtoisi,Species,101687,Genus,1829,S,"Ménégaux, 1923",,CITES_EU,Species,8929
cowieii,Species,94394,Genus,154,S,"A. Smith, 1937",,CITES_EU,Species,5664
coxeni,subspecies,28909,Species,28430,S,"(Hombron & Jacquinot, 1841)",,CITES_EU,Subspecies,6022
crandalli,subspecies,19830,Species,19814,S,"(Spix, 1823)",,CITES_EU,Species,74594
Cranopsis,Genus,30204,,,S,,,CITES_EU,,
Cranorrhinus,Genus,30205,,,S,,,CITES_EU,,
crassa,Species,343,Genus,2715,S,"Milne Edwards & Haime, 1860",,CITES_EU,Species,42237
crassa,Species,19145,Genus,4196,S,"Jerdon, 1853",,CITES_EU,Species,40506
crassa,Species,20119,Genus,4424,S,"Quelch, 1886",,CITES_EU,Species,20120
crassa,Species,79097,Genus,30012,S,"Baur, 1896",,CITES_EU,Species,15509
crassa,Species,88725,Genus,102,S,"Verrill, 1901",,CITES_EU,Species,670
crassa,Species,88726,Genus,1796,S,"Dana, 1846",,CITES_EU,Species,5788
crassa,Species,88728,Genus,9424,S,"Dana, 1846",,CITES_EU,Species,16437
crassa,Species,88729,Genus,4969,S,"Bernard, 1896",,CITES_EU,Species,22485
crassa,Species,90890,Genus,2082,S,"(Dana, 1846)",,CITES_EU,Species,5788
crassa,Species,93601,Genus,13351,S,"Macleay, 1886",,CITES_EU,Species,32979
crassa,Species,105206,Genus,30201,S,NULL,,CITES_EU,Species,5421
crassicaudatus,Species,41668,Genus,1804,S,"É. Geoffroy, 1812",,CITES_EU,Species,15643
crassiceps,Species,94034,Genus,30237,S,"Gray, 1870",,CITES_EU,Species,32267
crassicollis,Species,79100,Genus,1580,S,"Gray, 1831",,CITES_EU,Species,32272
crassicollis,Species,94045,Genus,30101,S,"(Gray, 1831)",,CITES_EU,Species,32272
crassicornis,subspecies,91427,Species,200131,S,"(Kuhl, 1820)",,CITES_EU,Species,4437
crassior,Species,88732,Genus,30663,S,"Milne Edwards & Haime, 1850",,CITES_EU,Species,8525
crassirostris,subspecies,96662,Species,8664,S,"(Linnaeus, 1758)",,CITES_EU,Species,8667
crassirostris,Species,42568,Genus,1784,S,"(Taczanowski, 1883)",,CITES_EU,Species,8667
crassirostris,Species,45685,Genus,30757,S,"(Landbeck, 1877)",,CITES_EU,Species,33517
crassirostris,Species,96362,Genus,4968,S,"Gould, 1856",,CITES_EU,Species,36026
crassirostris,Species,96363,Genus,30197,S,"(Gould, 1856)",,CITES_EU,Species,36026
crassirostris,Species,96663,Genus,4101,S,"Taczanowski, 1883",,CITES_EU,Species,8667
crassispinis,Species,43600,Genus,30807,S,"Günther, 1877",,CITES_EU,Species,10750
crassitentaculata,Species,88733,Genus,1796,S,"Quoy & Gaimard, 1833",,CITES_EU,Species,9821
crassolamellata,Species,88734,Genus,1796,S,"Milne Edwards & Haime, 1851",,CITES_EU,Species,8717
crassum,Species,88735,Genus,1772,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,22391
crassus,subspecies,96746,Species,17888,S,"(Peters, 1854)",,CITES_EU,Species,17887
crassus,Species,88736,Genus,30359,S,"Dana, 1846",,CITES_EU,Species,9962
crassus,Species,88737,Genus,30768,S,"Jourdan, 1895",,CITES_EU,Species,20776
crassus,Species,96745,Genus,30629,S,"Sharpe, 1884",,CITES_EU,Species,17887
crassus,Subspecies,200200,Species,7816,S,"Cope, 1862",,CITES_EU,Species,93738
crater,Species,88738,Genus,2715,S,"Pallas, 1766",,CITES_EU,Species,22475
Craterastrea,Genus,30206,,,S,,,CITES_EU,,
crateriformis,Species,88739,Genus,2715,S,"Gardiner, 1898",,CITES_EU,Species,344
crenulatum,Species,88740,Genus,1772,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,22403
crespoi,subspecies,29200,Species,29271,S,"Molina, 1810",,CITES_EU,Subspecies,15313
crex,Species,95730,Genus,4188,S,"Linnaeus, 1758",,"CITES_EU,CMS",Species,5520
cribripora,Species,88741,Genus,55,S,"(Dana, 1846)",,CITES_EU,Species,325
cribripora,Species,88742,Genus,2715,S,"Dana, 1846",,CITES_EU,Species,325
criniger,Species,96475,Genus,30575,S,"Pucheran, 1853",,CITES_EU,Species,8837
crinigera,Species,102880,Genus,1816,S,"(Pucheran, 1853)",,CITES_EU,Species,8837
crispa,Species,87915,Genus,306,S,"(Brook, 1889)",,CITES_EU,Species,1699
crispa,Species,88743,Genus,102,S,"Ehrenberg, 1834",,CITES_EU,Species,11752
crispa,Species,88744,Genus,30244,S,"Pourtalès, 1871",,CITES_EU,Species,8738
crispa,Species,88745,Genus,30338,S,"(Ehrenberg, 1834)",,CITES_EU,Species,11752
crispa,Species,88746,Genus,2771,S,"Lamarck, 1816",,CITES_EU,Species,15729
crispa,Species,88747,Genus,2852,S,"Dana, 1846",,CITES_EU,Species,13202
crispata,Species,88748,Genus,30074,S,"Lamarck, 1816",,CITES_EU,Species,15727
crispus,subspecies,95011,Species,16491,S,"Gmelin, 1789",,CITES_EU,Species,16487
crispus,Species,14306,Genus,3075,S,"(Temminck, 1836)",,CITES_EU,Species,3811
cristagalli,Species,13759,Genus,2983,S,"(Hemprich & Ehrenberg, 1834)",,CITES_EU,Species,13752
cristagalli,Species,42218,Genus,1392,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,6513
cristagalli,Species,88750,Genus,2715,S,"Hemprich & Ehrenberg, 1834",,CITES_EU,Species,13752
cristagalli,Species,88751,Genus,2932,S,"Duchassaing & Michelotti, 1864",,CITES_EU,Species,13526
cristata,Species,28765,Genus,3970,S,"(Raffles, 1821)",,CITES_EU,Species,22035
cristata,Species,47554,Genus,30199,S,"(Pallas, 1764)",,CITES_EU,Species,797
cristata,Species,88753,Genus,30456,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,16432
cristata,Species,88754,Genus,2715,S,"Ellis & Solander, 1786",,CITES_EU,Species,16432
cristata,Species,90952,Genus,9424,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,16432
cristata,Species,95386,Genus,30681,S,"Kuroda, 1917",,CITES_EU,Species,21320
cristata,Species,96492,Genus,1115,S,"Pallas, 1764",,CITES_EU,Species,9412
cristata,Species,96858,Genus,3018,S,"Vieillot, 1816",,CITES_EU,Species,5415
cristata,Species,97089,Genus,4616,S,"Daudin, 1800",,CITES_EU,Species,12329
cristatus,Species,41791,Genus,4881,S,"(Raffles, 1821)",,CITES_EU,Species,22035
cristatus,Species,42459,Genus,30454,S,"(Linnaeus, 1758)",,CITES_EU,Species,16379
cristatus,Species,91516,Genus,30146,S,"Stutchbury, 1837",,CITES_EU,Species,4449
cristatus,Species,94953,Genus,30192,S,"Linnaeus, 1758",,"CITES_EU,CMS",Species,17808
cristatus,Species,95102,Genus,30784,S,"Boddaert, 1783",,CITES_EU,Species,12330
cristatus,Species,97613,Genus,4923,S,"Linnaeus, 1758",,CITES_EU,Species,15554
cristatus,Species,105269,Genus,907,S,"(Stutchbury, 1837)",,CITES_EU,Species,4449
cristatus,Species,200161,Genus,3662,S,,,CITES_EU,,
cristinae,Species,29301,Genus,4818,S,"Ruschi, 1975",,CITES_EU,Species,21830
Crocethia,Genus,30207,,,S,,,"CITES_EU,CMS",,
crocodilus,Species,94345,Genus,30414,S,"Linnaeus, 1758",,CITES_EU,Species,3452
crocodilus,Species,94349,Genus,30405,S,"(Linnaeus, 1758)",,CITES_EU,Species,3452
Crocodilus,Genus,30208,,,S,,,CITES_EU,,
croesus,Species,99158,Genus,30662,S,"(Wallace, 1859)",,CITES_EU,Species,15517
croesus,Species,99159,Genus,30661,S,"(Wallace, 1859)",,CITES_EU,Species,15517
cropanii,Species,41666,Genus,30847,S,"Hoge, 1953",,CITES_EU,Species,23101
crosslandi,Species,88756,Genus,30184,S,"Matthai, 1928",,CITES_EU,Species,30392
crossoptilon,Species,95622,Genus,30612,S,"Hodgson, 1838",,CITES_EU,Species,5680
Crotaphytus,Genus,30209,,,S,,,CITES_EU,,
cruciger,Species,76995,Genus,30717,S,"(Quoy & Gaimard, 1824)",,CITES_EU,Species,11144
crudigularis,Species,95597,Genus,30556,S,"Swinhoe, 1864",,CITES_EU,Species,2026
cruenta,Species,8046,Genus,1651,S,"Boschma, 1968",,CITES_EU,Species,8056
cruentatus,Species,96632,Genus,4103,S,"Wied, 1820",,CITES_EU,Species,19002
cruentus,Species,95614,Genus,30612,S,"Hardwicke, 1821",,CITES_EU,Species,10888
crumenifera,Species,95086,Genus,1021,S,"Lesson, 1831",,CITES_EU,Species,11736
crusalbum,Species,105404,Genus,852,S,"Grubb, 1978",,CITES_EU,Species,4148
cruzi,Species,13530,Genus,2932,S,"Nemenzo, 1975",,CITES_EU,Species,13544
cruziana,Species,96411,Genus,30191,S,"(Prévost, 1843)",,CITES_EU,Species,36041
cruziana,Species,96412,Genus,1115,S,"Prévost, 1843",,CITES_EU,Species,36041
Cryptabacia,Genus,30210,,,S,,,CITES_EU,,
Cryptoglaux,Genus,30211,,,S,,,CITES_EU,,
Cryptohelia,Genus,30212,,,S,,,CITES_EU,,
Cryptonyx,Genus,30213,,,S,,,CITES_EU,,
Cryptophidion,Genus,30214,,,S,,,CITES_EU,,
cryptoxanthus,Species,96747,Genus,4103,S,"Peters, 1854",,CITES_EU,Species,17888
Cryptura,Genus,30215,,,S,,,CITES_EU,,
Ctenophyllia,Genus,30216,,,S,,,CITES_EU,,
cubensis,Species,88758,Genus,809,S,"Milne Edwards & Haime, 1849",,CITES_EU,Species,20044
cucullata,Species,30372,Genus,2516,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,11743
cucullata,Species,88760,Genus,2715,S,"Ellis & Solander, 1786",,CITES_EU,Species,11743
cucullata,Species,104141,Genus,7174,S,"(Gray, 1831)",,CITES_EU,Species,4450
cucullatus,Species,28355,Genus,2845,S,"Linnaeus, 1758",,"CITES_EU,CMS",Species,12312
cucullatus,Species,28668,Genus,30757,S,"(Swainson, 1820)",,CITES_EU,Species,3863
cucullatus,Species,29010,Genus,30751,S,"Swainson, 1837",,CITES_EU,Species,12278
cucullatus,Species,31786,Genus,907,S,"(Gray, 1831)",,CITES_EU,Species,4450
cucullatus,Species,91413,Genus,30146,S,"Gray, 1831",,CITES_EU,Species,4450
cucullatus,Species,98109,Genus,4118,S,"Gould, 1846",,CITES_EU,Species,1267
cuculoides,Species,97122,Genus,30527,S,"Vigors, 1831",,CITES_EU,Species,9216
culpaeus,Species,6929,Genus,1498,S,"Molina, 1782",,CITES_EU,Species,18439
culpaeus,Species,87778,Genus,30673,S,"(Molina, 1782)",,CITES_EU,Species,18439
cultrifera,Species,3944,Genus,809,S,"Alcock, 1902",Note that C. cultrifera has page priority over C. scobinosa,CITES_EU,Species,3977
Cultrunguis,Genus,30217,,,S,,,CITES_EU,,
cumanensis,Species,93896,Genus,1213,S,"Humboldt, 1813",,CITES_EU,Species,5684
cumingi,subspecies,91625,Species,22896,S,"(Laurenti, 1768)",,CITES_EU,Species,29126
cumingii,Species,88762,Genus,1392,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,6513
cumingii,Species,88763,Genus,1772,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,22392
cumingii,Species,94283,Genus,3624,S,"Gray, 1864",,CITES_EU,Species,16502
cuneata,Species,88764,Genus,2715,S,"Dana, 1846",,CITES_EU,Species,345
cuneata,Species,96395,Genus,1115,S,"Latham, 1801",,CITES_EU,Species,25075
cunicularia,Species,27930,Genus,30750,S,"(Molina, 1782)",,CITES_EU,Species,20469
cunicularia,Species,97152,Genus,4616,S,"Molina, 1782",,CITES_EU,Species,20469
cuoro,Species,93983,Genus,1580,S,"Schweigger, 1812",,CITES_EU,Species,5958
cupido,Species,95472,Genus,4774,S,"Linnaeus, 1758",,CITES_EU,Species,22589
cupreicauda,Species,88508,Genus,30721,S,"(Salvin & Godman, 1884)",,CITES_EU,Species,78802
cupreiceps,Species,97735,Genus,1709,S,"Lawrence, 1866",,CITES_EU,Species,7666
cupreoventris,Species,97806,Genus,4923,S,"Fraser, 1840",,CITES_EU,Species,8020
cupressina,Species,87916,Genus,306,S,"Pallas, 1766",,CITES_EU,Species,1682
cupreus,subspecies,28669,Species,3552,S,"(Hoffmannsegg, 1807)",,CITES_EU,Species,3547
cupreus,Species,93737,Genus,30276,S,"Fischer, 1856",,CITES_EU,Species,7816
cupreus,Species,93739,Genus,1611,S,"(Fischer, 1856)",,CITES_EU,Species,7816
cupripennis,Species,97770,Genus,4923,S,"Bourcier, 1843",,CITES_EU,Species,689
cursor,Species,96073,Genus,911,S,"Latham, 1787",,CITES_EU,Species,5973
curta,Species,88766,Genus,30074,S,"Dana, 1846",,CITES_EU,Species,13725
curta,Species,90932,Genus,30553,S,"(Dana, 1846)",,CITES_EU,Species,13725
curta,Species,93824,Genus,30832,S,"Garman, 1887",,CITES_EU,Species,22324
curticeps,Species,105405,Genus,852,S,"Grubb & Groves, 2002",,CITES_EU,Species,4150
curtisi,subspecies,6950,Species,200132,S,"(I. Lea, 1857)",,CITES_EU,Species,7867
curtisi,subspecies,103303,Species,32195,S,NULL,,CITES_EU,Species,7867
curtisii,subspecies,7870,Species,32195,S,"(I. Lea, 1857)",,CITES_EU,Species,7867
curtus,subspecies,79236,Species,19022,S,"Schlegel, 1872",,CITES_EU,Species,19022
curtus,subspecies,93825,Species,22333,S,"(Gundlach, 1840)",,CITES_EU,Species,22324
curtus,Species,78865,Genus,4942,S,"(Garman, 1887)",,CITES_EU,Species,22324
