rank_name,rec_id,listing,effective_from,party_iso2,is_current,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en,SpeciesIndexAnnotation,HistoryAnnotation,hash_note,Notes
GENUS,2996,II,29/07/1983,,1,,"AF,BT,IN,MM,NP,PK",0,,,,All populations except those included in Appendix I,"Todas las poblaciones, excepto las incluidas en el Apéndice",Toutes les populations sauf celles de à l'Annexe I,"The populations of Afghanistan, Bhutan, India, Myanmar, Nepal and Pakistan are included in Appendix I. All other populations are included in Appendix II.",7,,,
GENUS,2996,I,29/07/1983,,1,"AF,BT,IN,MM,NP,PK",,0,,,,"Populations of AF, BT, IN, MM, NP, PK","Poblaciones de AF, BT, IN, MM, NP, PK","Populations de AF, BT, IN, MM, NP, PK","The populations of Afghanistan, Bhutan, India, Myanmar, Nepal and Pakistan are included in Appendix I. All other populations are included in Appendix II.",7,,,
GENUS,2996,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
GENUS,2996,II/r,29/07/1983,JP,0,,,0,,,,,,,,,,,
GENUS,2996,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
GENUS,2996,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,2996,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,2996,II/w,01/04/1989,JP,0,,,0,,,,,,,,,,,
GENUS,2996,II/r,07/10/1993,KR,0,,,0,,,,,,,,,,,
GENUS,2996,II/w,06/10/1996,KR,0,,,0,,,,,,,,,,,
GENUS,3093,I,29/07/1983,,0,,,0,,,,,,,,,,,
GENUS,3093,DELI,16/02/1995,,1,,,0,,,,Listing subsequently changed to named species.,Inclusión modificada ulteriormente para citar las especies.,Inscription modifiée ultérieurement pour citer les espèces.,,,,,
GENUS,3099,III,28/05/2003,NZ,0,,,0,,,,,,,,,,,
Genus,3099,II,12/06/2013,,1,,,0,,,,,,,,,,,
GENUS,3099,DELIII,12/06/2013,NZ,0,,,0,,,,,,,,,,,
GENUS,3106,I,01/07/1975,,1,,,0,,,,,,,,,,,
GENUS,3246,II,28/06/1979,,0,,,0,,,,,,,,,,,
GENUS,3246,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
GENUS,3262,I,13/09/2007,,1,,,0,,,,,,,,,,,
GENUS,3399,II/r,16/02/1979,DK,0,,,0,,,,,,,,,,,
GENUS,3399,II,28/06/1979,,0,,,0,,,,Sensu d'Abrera,,,,,,,
GENUS,3399,II/w,01/01/1980,DK,0,,,0,,,,,,,,,,,
GENUS,3399,II,12/01/2005,,1,,,0,,,,,,,,,,,
GENUS,3493,I,04/02/1977,,1,,,0,,,,,,,,,,,
GENUS,3596,II,01/07/1975,,0,,,0,,,,NZ species,Especies de NZ,Espéce de NZ,New Zealand species.,,,,
GENUS,3596,DELII,18/09/1997,,1,,,0,,,,,,,,,,,
GENUS,3607,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,3607,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,3607,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,3607,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
GENUS,3610,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,3610,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,3610,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,3610,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
GENUS,3624,II,13/02/2003,,1,,,0,,,,,,,,,,,
GENUS,3631,III,26/02/1976,GH,0,,,0,,,,,,,,,,,
GENUS,3631,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
GENUS,3631,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
GENUS,3631,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
GENUS,3634,II,11/06/1992,,1,,,0,,,,,,,,,,,
GENUS,3716,II,04/02/1977,,1,,,0,,,,Includes generic synonym <i>Rhoptropella</i>.,Incluye el sinónimo genérico <i>Rhoptropella</i>.,Inclut le synonyme générique <i>Rhoptropella</i>.,,,,,
GENUS,3766,II/r,22/10/1987,CH,1,,,0,,,,,,,,,,,
GENUS,3766,II/r,22/10/1987,LI,1,,,0,,,,,,,,,,,
GENUS,3766,II,22/10/1987,,1,,,0,,,,,,,,,,,
GENUS,3810,III,22/04/1976,TN,0,,,0,,,,,,,,,,,
GENUS,3810,DELIII,01/07/1977,TN,1,,,0,,,,,,,,,,,
GENUS,3840,I,06/06/1981,,1,,,0,,,,,,,,,,,
GENUS,3845,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,3845,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,3845,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,3845,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
GENUS,3892,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,3892,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,3892,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,3892,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
GENUS,3899,II,01/07/1975,,1,,,0,,,,,,,,,,,
GENUS,3899,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,3899,I/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,3934,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,3934,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,3934,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,3934,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
Genus,4012,II/r,24/06/1981,CH,0,,,,,,Species: 18369,,,,,,,,
Genus,4012,II/w,01/01/1982,CH,1,,,,,,Species: 18369,,,,,,,,
GENUS,4125,II,18/01/1990,,1,,,0,,,,Except Pteropus brunneus and the species included in Appendix I.,Excepto Pteropus brunneus y las especies incluidas en el Apéndice I.,Sauf Pteropus brunneus et les espèces inscrites à l'Annexe I.,"Except the species included in Appendix I and Pteropus brunneus, which is excluded from the Appendices.",46,,,
GENUS,4125,II,18/01/1990,,0,,,0,,,,,,,,,,,
GENUS,4156,I/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,4156,I,01/08/1985,,1,,,0,,,,,,,,,,,
GENUS,4156,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,4170,II/r,20/03/1987,CH,1,,,0,,,,,,,,,,,
GENUS,4170,II/r,20/03/1987,LI,1,,,0,,,,,,,,,,,
GENUS,4171,II,01/07/1975,,0,,,0,,,,,,,,,,,
GENUS,4171,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,4171,II,04/02/1977,,1,,,1,969,FAMILY,,Included in Pythonidae spp.,Incluida en Pythonidae spp.,Inscrip sous Pythonidae spp.,,,,,
GENUS,4171,I/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,4174,II,01/07/1975,,0,,,0,,,,,,,,,,,
GENUS,4174,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,4174,II,04/02/1977,,1,,,1,801,FAMILY,,Included in Testudinidae spp.,Incluida en Testudinidae spp.,Inscrit sous Testudinidae spp.,,,,,
GENUS,4174,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,4207,II,01/07/1975,,1,,,0,,,,,,,,,,,
GENUS,4232,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,4232,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,4232,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,4232,II,12/06/2013,,1,,,0,,,"SPECIES:19475,SPECIES:19476",Except Rheobatrachus silus and Rheobatrachus vitellinus.,Excepto Rheobatrachus silus y Rheobatrachus vitellinus.,Sauf Rheobatrachus silus et Rheobatrachus vitellinus.,"Except Rheobatrachus silus and Rheobatrachus vitellinus, which are excluded from the Appendices.",47,,,
GENUS,4246,I/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,4246,I,01/08/1985,,1,,,0,,,,,,,,,,,
GENUS,4246,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,4282,I,06/06/1981,,1,,,0,,,,,,,,,,,
GENUS,4310,II,01/07/1975,,1,,,0,,,,,,,,,,,
GENUS,4424,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,4424,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,4424,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,4424,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
GENUS,4496,I/r,28/06/1979,CA,0,,,0,,,,,,,,,,,
GENUS,4496,I/r,28/06/1979,ZA,0,,,0,,,,,,,,,,,
GENUS,4496,I,28/06/1979,,1,,,0,,,,,,,,,,,
GENUS,4496,I/w,17/02/1981,ZA,0,,,0,,,,,,,,,,,
GENUS,4496,I/w,29/10/1982,CA,0,,,0,,,,,,,,,,,
GENUS,4497,I/r,28/06/1979,CA,0,,,0,,,,,,,,,,,
GENUS,4497,I/r,28/06/1979,ZA,0,,,0,,,,,,,,,,,
GENUS,4497,I,28/06/1979,,1,,,0,,,,,,,,,,,
GENUS,4497,I/w,17/02/1981,ZA,0,,,0,,,,,,,,,,,
GENUS,4497,I/w,29/10/1982,CA,0,,,0,,,,,,,,,,,
GENUS,4537,I,16/02/1995,,1,,,0,,,,,,,,,,,
GENUS,4642,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
GENUS,4642,II,01/08/1985,,0,,,0,,,,,,,,,,,
GENUS,4642,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
GENUS,4642,II,18/01/1990,,1,,,1,137,ORDER,,Included in SCLERACTINIA spp.,Incluida en SCLERACTINIA spp.,Inscrit sous SCLERACTINIA spp.,,,,,
GENUS,4744,II,16/02/1995,,1,,,0,,,,,,,,,,,
GENUS,4750,II,22/10/1987,,1,,,0,,,,,,,,,,,
GENUS,4766,II,16/02/1995,,1,,,0,,,,,,,,,,,
GENUS,4767,II,01/07/1975,,0,,,0,,,,,,,,,,,
GENUS,4767,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,4767,II,04/02/1977,,1,,,1,801,FAMILY,,Included in Testudinidae spp.,Incluida en Testudinidae spp.,Inscrit sous Testudinidae spp.,,,,,
GENUS,4767,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,4937,II/r,16/02/1979,DK,0,,,0,,,,,,,,,,,
GENUS,4937,II,28/06/1979,,0,,,0,,,,Sensu d'Abrera,,,,,,,
GENUS,4937,II/w,01/01/1980,DK,0,,,0,,,,,,,,,,,
GENUS,4937,II,12/01/2005,,1,,,0,,,,,,,,,,,
GENUS,4939,II/r,16/02/1979,DK,0,,,0,,,,,,,,,,,
GENUS,4939,II,28/06/1979,,0,,,0,,,,Sensu d'Abrera,,,,,,,
GENUS,4939,II/w,01/01/1980,DK,0,,,0,,,,,,,,,,,
GENUS,4939,II,12/01/2005,,1,,,0,,,,,,,,,,,
GENUS,4967,II,04/02/1977,,1,,,0,,,,"<i>Tupinambis merianae</i> (Duméril & Bibron, 1839) was until 1 August 2000 listed as <i>Tupinambis teguixin</i> (Linnaeus, 1758) (Distribution: northern Argentina, Uruguay, Paraguay, southern Brazil, extending in to southern Amazonian Brazil). <i>Tupinambis teguixin</i> (Linnaeus, 1758) was until 1 August 2000 listed as <i>Tupinambis nigropunctatus</i> (Spix, 1824) (Distribution: Colombia, Venezuela, Guianas, Amazonian basin of Ecuador, Peru, Bolivia and Brazil, in Brazil south into state of Sao Paulo).","<i>Tupinambis merianae</i> (Duméril & Bibron, 1839), incluida hasta el 1 de agosto de 2000 como <i>Tupinambis teguixin</i> (Linnaeus, 1758) (Distribución: Norte de Argentina, Uruguay, Paraguay, sur de Brasil, extendiéndose hasta la parte meridional de la Amazonia brasileña). <i>Tupinambis teguixin</i> (Linnaeus, 1758), incluida hasta el 1 de agosto de 2000 como <i>Tupinambis nigropunctatus</i> (Spix, 1824) (Distribución: Colombia, Venezuela, Guayanas, cuenca amazónica de Ecuador, Perú, Bolivia y Brasil, al sur de Brasil hasta el Estado de Sao Paulo).","<i>Tupinambis merianae</i> (Duméril & Bibron, 1839) a été inscrit comme <i>Tupinambis teguixin</i> (Linnaeus, 1758) jusqu'au 1er août 2000 (Répartition: nord de l'Argentine, Uruguay, Paraguay, sud du Brésil jusque dans le sud de l'Amazonie brésilienne). <i>Tupinambis teguixin</i> (Linnaeus, 1758) a été inscrit comme <i>Tupinambis nigropunctatus</i> (Spix, 1824) jusqu'au 1er août 2000 (Répartition: Colombie, Venezuela, Guyanes, bassin amazonien de l'Equateur, du Pérou, de la Bolivie et du Brésil; au Brésil, au sud jusque dans l'Etat de Sao Paulo).",,,,,
GENUS,5027,II,04/02/1977,,1,,,0,,,,,,,,,,,
GENUS,5044,II,01/07/1975,,1,,,0,,,,,,,,,,,
GENUS,5044,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,5044,II/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,5139,II,04/02/1977,,1,,,0,,,,,,,,,,,
GENUS,5183,II,12/01/2005,,1,,,0,,,,,,,,,,,
GENUS,5196,I,01/07/1975,,1,,,0,,,,Formerly included in <i>Nectophrynoides</i> spp.,Anteriormente incluida en <i>Nectophrynoides</i> spp.,Précédemment inscrit sous <i>Nectophrynoides</i> spp.,,,,,
GENUS,5197,I,01/07/1975,,1,,,0,,,,Formerly included in <i>Nectophrynoides</i> spp.,Anteriormente incluida en <i>Nectophrynoides</i> spp.,Précédemment inscrit sous <i>Nectophrynoides</i> spp.,,,,,
GENUS,5200,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,,,,,
GENUS,5200,II/r,22/10/1987,CH,1,,,0,,,,,,,,,,,
GENUS,5200,II/r,22/10/1987,LI,1,,,0,,,,,,,,,,,
GENUS,5232,II/r,23/06/2010,CA,1,,,0,,,,,,,,,,,
GENUS,5232,II,23/06/2010,,1,,,0,,,,,,,,,,,
GENUS,6315,II,01/07/1975,,0,,,0,,,,Formerly included in <i>Geochelone</i> spp.,Abteriormente incluida en <i>Geochelone</i> spp.,Précédemment inscrit sous <i>Geochelone</i> spp.,,,,,
GENUS,6315,II/r,31/01/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,6315,II,04/02/1977,,1,,,1,801,FAMILY,,Included in Testudinidae spp.,Incluida en Testudinidae spp.,Inscrit sous Testudinidae spp.,,,,,
GENUS,6315,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,6325,II,11/06/1992,,1,,,0,,,,Formerly included in <i>Aceros</i> spp.,Anteriormente incluida en <i>Aceros</i> spp.,Précédemment inscrit sous <i>Aceros</i> spp.,,,,,
GENUS,6337,II,01/07/1975,,0,,,0,,,,Formerly included in <i>Geochelone</i> spp.,Abteriormente incluida en <i>Geochelone</i> spp.,Précédemment inscrit sous <i>Geochelone</i> spp.,,,,,
GENUS,6337,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,6337,II,04/02/1977,,1,,,1,801,FAMILY,,Included in Testudinidae spp.,Incluida en Testudinidae spp.,Inscrit sous Testudinidae spp.,,,,,
GENUS,6337,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
GENUS,6467,II,11/06/1992,,1,,,0,,,,Formerly included in <i>Aceros</i> spp.,Anteriormente incluida en <i>Aceros</i> spp.,Précédemment inscrit sous <i>Aceros</i> spp.,,,,,
GENUS,7174,II,04/02/1977,,1,,,0,,,,Formerly included in <i>Chamaeleo</i> spp.,Anteriormente incluida en <i>Chamaeleo</i> spp.,Précédemment inscrit sous <i>Chamaeleo</i> spp.,,,,,
GENUS,16353,II,13/02/2003,,1,,,0,,,,Formerly included in <i>Kachuga</i> spp.,Anteriormente incluida en <i>Kachuga</i> spp.,Précédemment inscrit sous <i>Kachuga</i> spp.,,,,,
GENUS,18421,II,04/02/1977,,1,,,0,,,,Formerly included in <i>Chamaeleo</i> spp.,Anteriormente incluida en <i>Chamaeleo</i> spp.,Précédemment inscrit sous <i>Chamaeleo</i> spp.,"Formerly included in <i>Chamaeleo</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19635,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Epipedobates</i> spp.,Anteriormente incluida en <i>Epipedobates</i> spp.,Précédemment inscrit sous <i>Epipedobates</i> spp.,"Formerly included in <i>Epipedobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19635,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Epipedobates</i> spp.,Reserva formulada como <i>Epipedobates</i> spp.,Réservation inscrite sous <i>Epipedobates</i> spp.,"Reservation entered under <i>Epipedobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19635,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Epipedobates</i> spp.,Reserva formulada como <i>Epipedobates</i> spp.,Réservation inscrite sous <i>Epipedobates</i> spp.,"Reservation entered under <i>Epipedobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19640,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,"Formerly included in <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19640,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19640,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19677,II,04/02/1977,,1,,,0,,,,Formerly included in <i>Bradypodion</i> spp.,Anteriormente incluida en <i>Bradypodion</i> spp.,Précédemment inscrit sous <i>Bradypodion</i> spp.,,,,,
GENUS,19678,II,04/02/1977,,1,,,0,,,,Formerly included in <i>Bradypodion</i> spp.,Anteriormente incluida en <i>Bradypodion</i> spp.,Précédemment inscrit sous <i>Bradypodion</i> spp.,,,,,
GENUS,19845,II,04/02/1977,,1,,,0,,,,Formerly included in <i>Uromastyx</i> spp.,Anteriormente incluida en <i>Uromastyx</i> spp.,Précédemment inscrit sous <i>Uromastyx</i> spp.,"Formerly included in <i>Uromastyx</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19846,II,04/02/1977,,1,,,0,,,,Formerly included in <i>Calumma</i> spp.,Anteriormente incluida en <i>Calumma</i> spp.,Précédemment inscrit sous <i>Calumma</i> spp.,"Formerly included in <i>Calumma</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19849,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,"Formerly included in <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19849,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,19849,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30013,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,"Formerly included in <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30013,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30013,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30040,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,"Formerly included in <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30040,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30040,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30299,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,"Formerly included in <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30299,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30299,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30496,II,22/10/1987,,1,,,0,,,,Formerly included in <i>Dendrobates</i> spp.,Anteriormente incluida en <i>Dendrobates</i> spp.,Précédemment inscrit sous <i>Dendrobates</i> spp.,"Formerly included in <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30496,II/r,22/10/1987,CH,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
GENUS,30496,II/r,22/10/1987,LI,1,,,0,,,,Reservation entered under <i>Dendrobates</i> spp.,Reserva formulada como <i>Dendrobates</i> spp.,Réservation inscrite sous <i>Dendrobates</i> spp.,"Reservation entered under <i>Dendrobates</i> spp., prior to taxonomic change adopted at CoP16.",,,,
