Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species Author,notes,Designation
debelius,Species,105240,Genus,2126,A,"Gomon & Kuiter, 2009",,CITES_EU
narinensis,Species,105239,Genus,19635,A,"Mueses-Cisneros, Cepeda-Quilindo & Moreno-Quintero, 2008",,CITES_EU
affinis,Species,105234,Genus,532,A,"(Cantor, 1847)",,CITES_EU
rainerguentheri,Species,105232,Genus,5044,A,"Ziegler, Böhme & Schmitz, 2007",,CITES_EU
bulabula,Species,105231,Genus,632,A,"Fisher, Harlow, Edwards & Keogh 2008",,CITES_EU
necasi,Species,105230,Genus,907,A,"Ullenbruch, Krause & Böhme, 2007",,CITES_EU
ambreense,Species,105229,Genus,7174,A,"(Ramanantsoa, 1974)",,CITES_EU
boehmei,Species,105228,Genus,19677,A,"Lutzmann & Necas, 2002",,CITES_EU
vosseleri,Species,105226,Genus,19677,A,"(Nieden, 1913)",,CITES_EU
uluguruensis,Species,105225,Genus,19677,A,"(Loveridge, 1957)",,CITES_EU
multituberculata,Species,105224,Genus,19677,A,"(Nieden, 1913)",,CITES_EU
matschiei,Species,105223,Genus,19677,A,"(Werner, 1895)",,CITES_EU
fischeri,Species,105222,Genus,19677,A,"(Reichenow, 1887)",,CITES_EU
caeruleogula,Species,105221,Genus,642,A,"Raw & Brothers, 2008",,CITES_EU
parvifrons,Species,105220,Genus,4170,A,"Arndt, 2008",,CITES_EU
maculata,Species,105219,Genus,365,A,"(Statius Müller, 1776)",,CITES_EU
taewanus,Species,105218,Genus,1829,A,"Swinhoe, 1859",,CITES_EU
satanas,Species,105217,Genus,1501,A,"Moser, 1909",,CITES_EU
ravenala,Species,105147,Genus,3716,A,"Raxworthy, Ingram, Rabibisoa & Pearson, 2007",,CITES_EU
pasteuri,Species,105146,Genus,3716,A,"Meier, 1984",,CITES_EU
kochi,Species,105145,Genus,3716,A,"Mertens, 1954",,CITES_EU
grandis,Species,105144,Genus,3716,A,"Gray, 1879",,CITES_EU
gueldenstaedtii x stellatus,Species,105143,Genus,43,H,NULL,,CITES_EU
septumdentatus,Species,105128,Genus,1199,A,"Kitahara & Cairns, 2008",,CITES_EU
naccarii x gueldenstaedtii,Species,104728,Genus,43,H,NULL,,CITES_EU
dauricus x Acipenser gueldenstaedtii,Species,104725,Genus,2169,H,NULL,,CITES_EU
flabellum,Species,104714,Genus,306,A,"Pallas, 1766",,CITES_EU
capitolii,Species,104708,Genus,19739,A,"Kitahara & Cairns, 2005",,CITES_EU
nikei,Species,104707,Genus,4637,A,"Benzoni & Pichon, 2004",,CITES_EU
subfolionidificans,Species,104692,Genus,5199,N,"(Lima, Sanchez & Souza, 2007)",,CITES_EU
granti,Species,104691,Genus,5199,N,"(Kok, MacCulloch, Gaucher, Poelman, Bourne, Lathrop & Lenglet, 2007)",,CITES_EU
caribe,Species,104690,Genus,5199,N,"(Barrio-Amorós, Rivas-Fuenmayor & Kaiser, 2006)",,CITES_EU
relictualis,Species,104636,Genus,7217,N,"Schargel, Rivas Fuenmayor, Barros & Péfaur, 2007",,CITES_EU
solus,Species,104625,Genus,2154,A,"Branch, 2007",,CITES_EU
dauricus x Acipenser schrenckii,Species,104577,Genus,2169,H,NULL,,CITES_EU
baerii x naccarii,Species,104576,Genus,43,H,NULL,,CITES_EU
auretenra,Species,104325,Genus,2714,A,"Locke, Weil & Coates, 2007 ",,CITES_EU
aruensis,Species,104294,Genus,4125,A,"Peters, 1867",,CITES_EU
spumaponens,Species,104282,Genus,5199,N,"Kok & Ernst, 2007",,CITES_EU
meridionalis,Species,104262,Genus,487,N,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina et al., 2006",,CITES_EU
ramanantsoavani,Species,104261,Genus,487,N,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, et al., 2006",,CITES_EU
betsileo,Species,104260,Genus,487,N,"Andriantompohavana, Lei, Zaonarivelo, Engberg, et al., 2007",,CITES_EU
peyrierasi,Species,104258,Genus,487,N,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, et al., 2006",,CITES_EU
raceyi,Species,104242,Genus,3810,N,"Bates, Ratrimomanarivo, Harrison & Goodman, 2006",,CITES_EU
superciliosa,Species,104235,Genus,762,A,"(Günther, 1863)",,CITES_EU
paulsoni,Species,104234,Genus,762,A,"(Stull, 1956)",,CITES_EU
ntunte,Species,104146,Genus,18421,A,"(Necas, Modry & Slapeta, 2005)",,CITES_EU
tsycorne,Species,104140,Genus,7174,A,"Raxworthy & Nussbaum, 2006",,CITES_EU
peltierorum,Species,104139,Genus,7174,A,"Raxworthy & Nussbaum, 2006",,CITES_EU
jejy,Species,104138,Genus,7174,A,"Raxworthy & Nussbaum, 2006",,CITES_EU
hafahafa,Species,104137,Genus,7174,A,"Raxworthy & Nussbaum, 2006",,CITES_EU
crypticum,Species,104136,Genus,7174,A,"Raxworthy & Nussbaum, 2006",,CITES_EU
amber,Species,104135,Genus,7174,A,"Raxworthy & Nussbaum, 2006",,CITES_EU
excubitor,Species,104127,Genus,19677,A,"(Barbour, 1911)",,CITES_EU
atromontanum,Species,104124,Genus,642,A,"Branch, Tolley & Tilbury, 2006",,CITES_EU
giganteus,Species,104123,Genus,5183,A,"Glaw, Kosuch, Henkel, Sound & Böhme, 2006",,CITES_EU
isabellae,Species,104122,Genus,1645,A,"Cortés-Diago, Ortega, Mazariegos-Hurtado & Weller, 2007",,CITES_EU
otto,Species,104121,Genus,2488,N,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina & Radespiel, 2007",,CITES_EU
manasamody,Species,104120,Genus,2488,N,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina & Radespiel, 2007",,CITES_EU
xanthogaster,Species,104072,Genus,4942,A,"Domínguez, Moreno & Hedges, 2006",,CITES_EU
hirondelle,Species,104071,Genus,3560,A,"Molodtsova, 2006",,CITES_EU
margaritae,Species,104069,Genus,18010,A,"Molodtsova, 2005",,CITES_EU
robusta,Species,104068,Genus,1440,A,"Lindner, Cairns & Guzman, 2004",,CITES_EU
albopicta,Species,104064,Genus,4031,A,"Benzoni, 2006",,CITES_EU
flavius,Species,103905,Genus,838,A,"Schreber, 1774",,CITES_EU
yemenensis,Species,103896,Genus,5027,A,"Wilms & Schmitz, 2007",,CITES_EU
lokobensis,Species,103891,Genus,2894,N,"Olivieri, Zimmermann, Randrianambinina, Rasoloharijaona, et al., 2007",,CITES_EU
danfossi,Species,103890,Genus,2894,N,"Olivieri, Zimmermann, Randrianambinina, Rasoloharijaona, et al., 2007",,CITES_EU
bongolavensis,Species,103889,Genus,2894,N,"Olivieri, Zimmermann, Randrianambinina, Rasoloharijaona, et al., 2007",,CITES_EU
vietnamensis,Species,103852,Genus,6266,A,"Böhme, Schöttler, Nguyen & Köhler, 2005",,CITES_EU
yungicola,Species,103623,Genus,19635,A,"(Lötters, Schmitz & Reichle, 2006)",,CITES_EU
dorisswansonae,Species,103621,Genus,30040,A,"(Rueda-Almonacid, Rada, Sánchez-Pacheco, et al., 2006)",,CITES_EU
daleswansoni,Species,103619,Genus,30040,A,"(Rueda-Almonacid, Rada, Sánchez-Pacheco, et al., 2006)",,CITES_EU
uakarii,Species,103617,Genus,19640,A,"(Brown, Schulte & Summers, 2006)",,CITES_EU
litocrada,Species,103509,Genus,19644,A,"Opresko, 2006",,CITES_EU
adinocrada,Species,103507,Genus,19644,A,"Opresko, 2006",,CITES_EU
japonicum,Species,103496,Genus,1154,A,"Kishinouye, 1903",,CITES_EU
wrighti,Species,103487,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
tymerlachsoni,Species,103486,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
seali,Species,103485,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
petteri,Species,103484,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
milanoii,Species,103483,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
jamesi,Species,103482,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
hubbardi,Species,103481,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
grewcocki,Species,103480,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
fleuretae,Species,103479,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
betsileo,Species,103478,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
ahmansoni,Species,103477,Genus,2488,N,"Louis, Engberg, Lei, Geng, Sommer, Randriamampionona, et al., 2006",,CITES_EU
sylvatica,Species,103405,Genus,19849,A,"(Funkhouser, 1956)",,CITES_EU
sirensis,Species,103388,Genus,19640,A,"(Aichinger, 1991)",,CITES_EU
machalilla,Species,103369,Genus,19635,A,"(Coloma, 1995)",,CITES_EU
peruviridis,Species,103358,Genus,19635,A,"Bauer, 1986",,CITES_EU
midae,Species,103329,Genus,13309,A,"Linnaeus, 1758",,CITES_EU
bushi,Species,103320,Genus,5044,A,"Aplin, Fitch & King, 2006",,CITES_EU
alis,Species,103308,Genus,2116,A,"Molodtsova, 2006",,CITES_EU
hivaensis,Species,103307,Genus,2116,A,"Molodtsova, 2006",,CITES_EU
simus,Species,103227,Genus,2360,A,"(Owen, 1866)",,CMS
habroptila,Species,103185,Genus,4615,A,"Gray, 1845",,CITES_EU
saisseti,Species,103182,Genus,1261,A,"J. Verreaux & Des Murs, 1860",,CITES_EU
pyrrhopterus,Species,103180,Genus,653,A,"(Latham, 1801)",,CMS
melanophris,Species,103173,Genus,30796,A,"(Temminck, 1828)",,CMS
calolaemus,Species,102865,Genus,2416,A,"(Salvin, 1865)",,CITES_EU
erhardti,Species,102029,Genus,2325,A,"Cairns, 2004",,CITES_EU
vestergaardi,Species,101660,Genus,3106,N,"Menegon, Salvidio & Loader, 2004",,CITES_EU
pseudotornieri,Species,101659,Genus,3106,N,"Menegon, Salvidio & Loader, 2004",,CITES_EU
poyntoni,Species,101658,Genus,3106,N,"Menegon, Salvidio & Loader, 2004",,CITES_EU
laevis,Species,101657,Genus,3106,N,"Menegon, Salvidio & Loader, 2004",,CITES_EU
frontierei,Species,101656,Genus,3106,N,"Menegon, Salvidio & Loader, 2004",,CITES_EU
mamiratra,Species,101606,Genus,2894,N,"Andriantompohavana, Zaonarivelo, Engberg, et al., 2006",,CITES_EU
simmonsi,Species,101543,Genus,2894,N,"Louis, Coles, Andriantompohavana, Sommer, Engberg, et al., 2006",,CITES_EU
mittermeieri,Species,101542,Genus,2894,N,"Louis, Coles, Andriantompohavana, Sommer, Engberg, et al., 2006",,CITES_EU
jollyae,Species,101541,Genus,2894,N,"Louis, Coles, Andriantompohavana, Sommer, Engberg, et al., 2006",,CITES_EU
lariang,Species,101536,Genus,4729,A,"Merker & Groves, 2006",,CITES_EU
aureipalatii,Species,101523,Genus,714,A,"Wallace, Gómez, A. Felton & A. M. Felton, 2006",,CITES_EU
camiguinensis,Species,101317,Genus,2631,N,"Tello, Degner, Bates & Willard, 2006",,CITES_EU
silvatica,Species,101265,Genus,19841,A,,,CITES_EU
macrocephala,Species,101250,Genus,7233,A,"(Gray, 1859)",,CITES_EU
meculae,Species,101229,Genus,1157,A,"Branch, Roedel & Marais, 2005",,CITES_EU
borealis,Species,101222,Genus,4326,A,"(Tschersky, 1876)",,"CITES_EU,CMS"
erlangeri,Species,101217,Genus,1836,A,"Neumann, 1906",,CMS
rubidus,Species,101213,Genus,777,A,"Blyth, 1863",,CITES_EU
milneedwardsii,Species,101212,Genus,777,A,"David, 1869",,CITES_EU
temama,Species,101204,Genus,2770,A,"(Kerr, 1792)",,CITES_EU
togeanensis,Species,101197,Genus,496,A,"(Sody, 1949)",,CITES_EU
celebensis,Species,101196,Genus,496,A,"(Deninger, 1909)",,CITES_EU
bolabatuensis,Species,101195,Genus,496,A,"Hoojer, 1950",,CITES_EU
pajeros,Species,101179,Genus,2474,A,"(Desmarest, 1816)",,CITES_EU
braccatus,Species,101175,Genus,2474,A,"(Cope, 1889)",,CITES_EU
queirozi,Species,101142,Genus,838,N,"Pontes, Malta & Asfora, 2006","Name invalid according to Oliveira & Langguth (2006) and is antedated by Simia flavia Schreber, 1774",CITES_EU
insignis,Species,101077,Genus,4699,A,"Blyth, 1862",,CMS
keyensis,Species,101058,Genus,4125,A,"Peters, 1867",,CITES_EU
sapiens,Species,101007,Genus,19549,N,"Linnaeus, 1758",,CITES_EU
dentatus,Species,101005,Genus,4729,A,"Miller & Hollister, 1921",,CITES_EU
nyasae,Species,101004,Genus,1804,A,"Elliot, 1907",,CITES_EU
ankaranensis,Species,101003,Genus,2488,A,"Rumpler & Albignac, 1975",,CITES_EU
griseorufus,Species,101002,Genus,2894,A,"Kollman, 1910",,CITES_EU
adipicaudatus,Species,101001,Genus,924,A,"Grandidier, 1868",,CITES_EU
moellendorffi,Species,100999,Genus,4966,A,"Matschie, 1898",,CITES_EU
stellarum,Species,100994,Genus,1367,A,"Flannery & Seri, 1990",,CITES_EU
decasepta,Species,100973,Genus,3951,A,"Clareboudt, 2006",,CITES_EU
spathulata,Species,100939,Genus,55,A,"(Brook, 1891)",,CITES_EU
pulcherrimus,Species,100920,Genus,1367,A,"Flannery, 1993",,CITES_EU
sahamalazensis,Species,100914,Genus,2488,N,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, et al., 2006",,CITES_EU
randrianasoli,Species,100913,Genus,2488,N,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, et al., 2006",,CITES_EU
aeeclis,Species,100912,Genus,2488,N,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, et al., 2006",,CITES_EU
cleesei,Species,100911,Genus,487,N,"Thalmann & Geissmann, 2005",,CITES_EU
kipunji,Species,100900,Genus,19560,A,"(Ehardt, Butynski, Jones & Davenport, 2005)",,CITES_EU
hanaki,Species,100841,Genus,3810,N,"Benda, Hulva & Gaisler, 2004",,CITES_EU
zugorum,Species,100352,Genus,5044,A,"Böhme & Ziegler, 2005",,CITES_EU
borrii,Species,100338,Genus,1660,A,"Lanza & Nistri, 2005",,CITES_EU
thalassoros,Species,100286,Genus,8135,A,"Loiola & Castro, 2005",,CITES_EU
longipinnula,Species,100285,Genus,8135,A,"Loiola & Castro, 2005",,CITES_EU
hockingi,Species,100260,Genus,365,N,"Arndt, 2005",,CITES_EU
suprarbuscula,Species,100214,Genus,1370,A,"Ogawa & Takahashi, 2000",,CITES_EU
paragracilis,Species,100213,Genus,1370,A,"Ogawa & Takahashi, 2000",,CITES_EU
minima,Species,100212,Genus,1370,A,"Ogawa & Takahashi, 2000",,CITES_EU
futojiku,Species,100211,Genus,1370,A,"Ogawa & Takahashi, 2000",,CITES_EU
pacifica,Species,100186,Genus,18013,A,"Opresko, 2005",,CITES_EU
gracilis,Species,100185,Genus,18011,A,"Opresko, 2005",,CITES_EU
wingi,Species,100184,Genus,18006,A,"Opresko, 2005",,CITES_EU
bacotaylorae,Species,100183,Genus,19504,A,"Opresko, 2005",,CITES_EU
fragilis,Species,100182,Genus,18009,A,"Opresko, 2005",,CITES_EU
boutillieri,Species,100181,Genus,18009,A,"Opresko, 2005",,CITES_EU
bipinnata,Species,100180,Genus,19503,A,"Opresko, 2005",,CITES_EU
helioanthes,Species,100179,Genus,19503,A,"Opresko, 2005",,CITES_EU
seculata,Species,100178,Genus,538,A,"Opresko, 2005",,CITES_EU
churinceanus,Species,100000,Genus,2883,A,,,CITES_EU
tampicoensis,Species,99826,Genus,5011,A,"I. Lea, 1838",,CITES_EU
infundibuliferus,Species,99622,Genus,4636,A,"Cairns, 2005",,CITES_EU
griggi,Species,99621,Genus,4636,A,"Cairns, 2005",,CITES_EU
asulcata,Species,99620,Genus,1440,A,"Cairns, 2005",,CITES_EU
heinsohni,Species,99482,Genus,3368,A,"Beasley, Robertson & Arnold, 2005",,"CITES_EU,CMS"
lehilahytsara,Species,99290,Genus,2894,N,"Roos & Kappeler, 2005",,CITES_EU
zaza,Species,99289,Genus,2947,N,"Kappeler & Roos, 2005",,CITES_EU
nubeculosus,Species,99197,Genus,1358,A,"Jungfer & Böhme, 2004",,CITES_EU
reisingeri,Species,99193,Genus,5044,A,"Eidenmüller & Wicker, 2005",,CITES_EU
variolata,Species,99148,Genus,13351,N,"(Retzuis, 1805)",,CITES_EU
mippughae,Species,99124,Genus,2987,N,"Hoser, 2003",,CITES_EU
macburniei,Species,99123,Genus,2987,N,"Hoser, 2003",,CITES_EU
endesa,Species,99104,Genus,4768,A,"Cairns, Häussermann & Försterra, 2005",,CITES_EU
huinayensis,Species,99103,Genus,809,A,"Cairns, Häussermann & Försterra, 2005",,CITES_EU
munzala,Species,99041,Genus,2672,A,"Sinha, Datta, Madhusudan and Mishra, 2005",,CITES_EU
wenxianensis,Species,98937,Genus,6266,A,"Fei, Ye & Yang, 1984",,CITES_EU
laoensis,Species,98934,Genus,3554,A,"Stuart & Papenfuss, 2002",,CITES_EU
cupulatta,Species,98821,Genus,3631,N,"Bour & Maran, 2003",,CITES_EU
verbana,Species,98794,Genus,2137,A,"Carena, 1820",,CITES_EU
troctina,Species,98793,Genus,2137,N,"Johnson, 1816",,CITES_EU
nipponia,Species,98792,Genus,2137,N,"Whitman, 1886",,CITES_EU
macconnelli,Species,98791,Genus,172,A,"(Linnaeus, 1766)",,CITES_EU
hainanus,Species,98789,Genus,7651,A,"(Thomas, 1892)",,CITES_EU
albibarbis,Species,98788,Genus,2200,A,"Lyon, 1911",,CITES_EU
cynosuros,Species,98787,Genus,972,A,"(Scopoli, 1786)",,CITES_EU
kandti,Species,98786,Genus,870,A,"Matschie, 1905",,CITES_EU
doggetti,Species,98785,Genus,870,A,"Pocock, 1907",,CITES_EU
siberu,Species,98492,Genus,2672,A,"Fuentes & Olson, 1995",,CITES_EU
cinerea,Species,98491,Genus,4156,A,"Nadler, 1997",,CITES_EU
shortridgei,Species,98490,Genus,4881,A,"(Wroughton, 1915)",,CITES_EU
hatinhensis,Species,98489,Genus,4881,A,"(Dao, 1970)",,CITES_EU
germaini,Species,98488,Genus,4881,A,"(Milne-Edwards, 1876)",,CITES_EU
ebenus,Species,98487,Genus,4881,A,"(Brandon-Jones, 1995)",,CITES_EU
barbei,Species,98486,Genus,4881,A,"(Blyth, 1847)",,CITES_EU
schistaceus,Species,98476,Genus,4417,A,"Hodgson, 1840",,CITES_EU
priam,Species,98475,Genus,4417,A,"Blyth, 1844",,CITES_EU
hector,Species,98474,Genus,4417,A,"(Pocock, 1928)",,CITES_EU
dussumieri,Species,98473,Genus,4417,A,"I. Geoffroy, 1843",,CITES_EU
ajax,Species,98472,Genus,4417,A,"(Pocock, 1928)",,CITES_EU
natunae,Species,98471,Genus,3970,A,"(Thomas & Hartert, 1894)",,CITES_EU
chrysomelas,Species,98470,Genus,3970,A,"(Müller, 1838)",,CITES_EU
sibreei,Species,98459,Genus,924,A,"Forsyth Major, 1896",,CITES_EU
crossleyi,Species,98458,Genus,924,A,"A. Grandidier, 1870",,CITES_EU
cameronensis,Species,98457,Genus,1804,A,"(Peters, 1876)",,CITES_EU
catus,Species,98436,Genus,1759,A,"Linnaeus, 1758",,CITES_EU
israelita,Species,98369,Genus,956,A,"(Spix, 1823)",,CITES_EU
chiropotes,Species,98368,Genus,956,A,"(Humboldt, 1811)",,CITES_EU
cinereiceps,Species,98257,Genus,1687,A,"(A. Grandidier & Milne-Edwards, 1890)",,CITES_EU
kawaii,Species,98254,Genus,1111,A,"Mizukami, 1996",,CITES_EU
dendrochristos,Species,97406,Genus,306,A,"Opresko, 2005",,CITES_EU
anselli,Species,97393,Genus,2359,N,"Cotterill, 2005",,CITES_EU
kitsoni,Species,96185,Genus,6507,N,"(Dennant, 1901)",,CITES_EU
hecki,Species,96165,Genus,3249,A,"Cairns, 2004",,CITES_EU
spongiosa,Species,96164,Genus,504,A,"Cairns, 2004",,CITES_EU
minuta,Species,96163,Genus,3826,A,"Cairns, 2004",,CITES_EU
cylindrica,Species,96162,Genus,3826,A,"Cairns, 2004",,CITES_EU
cuneolus,Species,96161,Genus,4538,A,"Cairns, 2004",,CITES_EU
alatus,Species,96160,Genus,2263,A,"Cairns, 2004",,CITES_EU
parkeri,Species,96159,Genus,6507,A,"Cairns, 2004",,CITES_EU
wallaceae,Species,96158,Genus,1493,A,"Cairns, 2004",,CITES_EU
formosus,Species,96157,Genus,1129,A,"Cairns, 2004",,CITES_EU
wellsi,Species,96156,Genus,4925,A,"Cairns, 2004",,CITES_EU
imperialis,Species,96155,Genus,4589,A,"Cairns, 2004",,CITES_EU
darwinensis,Species,96154,Genus,3529,A,"Cairns, 2004",,CITES_EU
gregarius,Species,96153,Genus,1199,A,"Cairns, 2004",,CITES_EU
pocilliformis,Species,96152,Genus,18885,A,"Cairns, 2004",,CITES_EU
curvatus,Species,96151,Genus,18884,A,"Cairns, 2004",,CITES_EU
cryptozoicus,Species,95916,Genus,2159,A,"Jewell & Leschen, 2004",,CITES_EU
vanheygeni,Species,95893,Genus,3716,A,"Lerner, 2004",,CITES_EU
kely,Species,95892,Genus,3716,A,"Schönecker, Bach & Glaw, 2004",,CITES_EU
punicus,Species,94787,Genus,3051,A,"Felten, Spitzenberger & Storch, 1977",,CMS
punctatus,Species,94767,Genus,3099,A,"(Gray, 1843)",,CITES_EU
torulosa,Species,94755,Genus,1617,A,"(Rafinesque, 1820)",,CITES_EU
ebenaui,Species,94680,Genus,2742,A,"(Boettger, 1880)",,CITES_EU
pongoensis,Species,94654,Genus,19635,A,"(Schulte, 1999)",,CITES_EU
rubrocephala,Species,94616,Genus,19640,A,"(Schulte, 1999)",,CITES_EU
flavovittata,Species,94602,Genus,19640,A,"(Schulte, 1999)",,CITES_EU
amazonica,Species,94593,Genus,19640,A,"(Schulte, 1999)",,CITES_EU
rubusiformis,Species,94580,Genus,306,A,"Warner & Opresko, 2004",,CITES_EU
colini,Species,94567,Genus,18560,A,"Opresko, 2004",,CITES_EU
tanycrada,Species,94566,Genus,18558,A,"Opresko, 2004",,CITES_EU
crassus,Species,93738,Genus,1611,A,"Cope, 1862",,CITES_EU
bivittatus,Species,93643,Genus,4171,A,"Kuhl, 1820",,CITES_EU
mooreorum,Species,93569,Genus,1879,A,"da Silva, Coelho & Gonzaga, 2002",,CITES_EU
pietschmanni,Species,93565,Genus,5183,A,"Böhle and Schönecker, 2003",,CITES_EU
occidentalis,Species,93561,Genus,4600,A,"(Gray, 1860)",,CITES_EU
denhartogi,Species,93540,Genus,162,A,"Opresko, 2003",,CITES_EU
disticha,Species,93539,Genus,18562,A,"Opresko, 2004",,CITES_EU
arachniformis,Species,93538,Genus,18560,A,"Opresko, 2004",,CITES_EU
pinnata,Species,93537,Genus,18558,A,"Opresko, 2004",,CITES_EU
squamata,Species,93534,Genus,55,N,"Latypov, 1992",,CITES_EU
rosagularis,Species,93501,Genus,3716,A,"Vinson & Vinson, 1969",,CITES_EU
narraioca,Species,93359,Genus,18421,A,"(Necas, Modry & Slapeta, 2003)",,CITES_EU
rongelapensis,Species,93332,Genus,55,A,"Richards & Wallace, 2004",,CITES_EU
burhani,Species,92778,Genus,3213,A,"Indrawan & Somadikarta, 2004",,CITES_EU
blainvillii,Species,92645,Genus,3761,A,"Gray, 1839",,CITES_EU
wigginsi,Species,92644,Genus,3761,A,"Montanucci, 2004",,CITES_EU
alfaroana,Species,92597,Genus,187,N,"Underwood, 1896",,CITES_EU
thilohoffmanni,Species,91010,Genus,3436,A,"Warakagoda & Rasmussen, 2004",,CITES_EU
hicksoni,Species,90802,Genus,1651,A,"Cairns, 1991",,CITES_EU
boehmei,Species,90613,Genus,5044,A,"Jacobs, 2003",,CITES_EU
moretonensis,Species,89653,Genus,2110,A,"Wells, 1964",,CITES_EU
carmabi,Species,89544,Genus,2714,A,"Vermeij, Diekmann & Bak, 2003",,CITES_EU
klossi,Species,89361,Genus,4543,A,"Richmond, 1902",,CITES_EU
campbelli,Species,88505,Genus,368,A,"(Robinson, 1904)",,CITES_EU
monteiri,Species,88501,Genus,3429,A,"(Bartlett, 1863)",,CITES_EU
secchini,Species,88140,Genus,1034,A,"Echeverria, 2002",,CITES_EU
hainanensis,Species,88043,Genus,1034,A,"Zou & Zhou, 1982",,CITES_EU
colombiana,Species,88041,Genus,15821,A,"(Opresko & Sánchez, 1997)",,CITES_EU
staurocrada,Species,88039,Genus,18008,A,"Opresko, 2002",,CITES_EU
triadocrada,Species,88035,Genus,19645,A,"(Opresko, 1999)",,CITES_EU
dissecta,Species,88027,Genus,306,A,"Duchassaing & Michelotti, 1864",,CITES_EU
robusta,Species,88012,Genus,4600,A,"Gravier, 1918",,CITES_EU
maldivensis,Species,88010,Genus,4600,A,"Forster Cooper, 1904",,CITES_EU
setacea,Species,88006,Genus,4600,A,"(Gray, 1860)",,CITES_EU
pourtalesi,Species,88004,Genus,4600,A,"Brook, 1889",,CITES_EU
indica,Species,88003,Genus,4600,A,"Schultze, 1903",,CITES_EU
flagellum,Species,87999,Genus,4600,A,"Roule, 1902",,CITES_EU
dissimilis,Species,87997,Genus,4600,A,"Roule, 1902",,CITES_EU
richardi,Species,87996,Genus,4600,A,"Roule, 1902",,CITES_EU
eustropha,Species,87995,Genus,4600,A,"Pax, 1931",,CITES_EU
euoplos,Species,87994,Genus,4600,A,"Schultze, 1903",,CITES_EU
simpsoni,Species,87992,Genus,306,A,"(Summers, 1910)",,CITES_EU
diversa,Species,87991,Genus,1034,A,"Brook, 1889",,CITES_EU
sieboldii,Species,87983,Genus,1034,A,"Blainville, 1834",,CITES_EU
propinqua,Species,87982,Genus,1034,A,"Brook, 1889",,CITES_EU
gardineri,Species,87981,Genus,1034,A,"Forster Cooper, 1904",,CITES_EU
spinulosa,Species,87977,Genus,306,A,"(Schultze, 1896)",,CITES_EU
tristis,Species,87971,Genus,306,A,"(Duchassaing, 1870)",,CITES_EU
tenuispina,Species,87969,Genus,19644,A,"(Silberfeld, 1909)",,CITES_EU
rubra,Species,87960,Genus,306,A,"Forster Cooper, 1904",,CITES_EU
regularis,Species,87957,Genus,306,A,"Forster Cooper, 1904",,CITES_EU
fragilis,Species,87945,Genus,306,A,"Gravier, 1918",,CITES_EU
indistincta,Species,87938,Genus,306,A,"van Pesch, 1914",,CITES_EU
herdmani,Species,87935,Genus,306,A,"Forster Cooper, 1909",,CITES_EU
clathrata,Species,87909,Genus,15710,A,"(Pallas, 1766)",,CITES_EU
gracilis,Species,87903,Genus,306,A,"Gray, 1860",,CITES_EU
americana,Species,87893,Genus,18013,A,"Opresko, 2003",,CITES_EU
australiensis,Species,87892,Genus,2116,A,"Opresko, 2003",,CITES_EU
speciosa,Species,87891,Genus,18011,A,"Opresko, 2003",,CITES_EU
formosa,Species,87890,Genus,18011,A,"Opresko, 2003",,CITES_EU
tetracrada,Species,87889,Genus,18012,A,"Opresko, 2003",,CITES_EU
pseudotristicha,Species,87888,Genus,18012,A,"Opresko, 2003",,CITES_EU
arctica,Species,87886,Genus,18008,A,"(Lütken, 1871)",,CITES_EU
helicosticha,Species,87884,Genus,3560,A,"Opresko, 1999",,CITES_EU
isocrada,Species,87883,Genus,18009,A,"Opresko, 2002",,CITES_EU
grandis,Species,87882,Genus,18009,A,"Opresko, 2002",,CITES_EU
lyriformis,Species,87878,Genus,18007,A,"Opresko, 2002",,CITES_EU
cauliformis,Species,87875,Genus,3869,A,"Ditlev, 2003",,CITES_EU
