SpcRecID,Scientific name,Rank,Accepted RecID,Accepted rank,Status,RefRecIDs
79102,punctatus,Species,19488,Species,S,
79103,pentalineatus,Species,19488,Species,S,
79104,pontoppidani,Species,4292,Species,S,
79105,angiova,Species,4292,Species,S,
79106,gunnerianus,Species,4292,Species,S,
79107,homianus,Species,4292,Species,S,
79108,pelegrinus,Species,4292,Species,S,
79109,peregrinus,Species,4292,Species,S,
79110,gunneri,Species,4292,Species,S,
79112,isodus,Species,4292,Species,S,
79114,elephas,Species,4292,Species,S,
79115,rashleighanus,Species,4292,Species,S,
79116,rhinoceros,Species,4292,Species,S,
79117,cetaceus,Species,4292,Species,S,
79118,macer,Species,4292,Species,S,
79119,blainvillei,Species,4292,Species,S,
79120,pennantii,Species,4292,Species,S,
79121,maccoyi,Species,4292,Species,S,
79145,aurea,Species,22434,Species,S,
79148,specularis,Species,1240,Species,S,
79149,cirrocephalus,Species,11315,Species,S,
79157,major,Species,17810,Species,S,
79165,terek,Species,22179,Species,S,
79166,intermedia,Species,31064,Species,S,
79167,asiaticus,Species,7813,Species,S,
79168,plumifera,Species,9069,Species,S,
79169,scripta,Species,9070,Species,S,
79170,smithii,Species,9067,Species,S,
79176,diophthalma,Species,6021,Species,S,
79181,platei,Species,6616,Species,S,
79184,albus,Species,4000,Species,S,
79185,intermedia,Species,31064,Species,S,
79186,ibis,Species,3145,Species,S,
79198,najadum,Species,5173,Species,S,
79236,curtus,subspecies,19022,Species,S,
79237,breitensteini,subspecies,74050,Species,S,
79238,brongersmai,subspecies,74051,Species,S,
79239,lacertinus,Species,5658,Species,S,
79444,heptneri,subspecies,4896,Species,S,
79445,orientalis,Subspecies,1957,Species,S,
79446,nipalensis,subspecies,1957,Species,S,
79458,macqueenii,subspecies,42556,Species,S,
79479,euptilura,Species,18146,Species,S,
79482,japonica,subspecies,78854,Species,S,
79488,bonasus,Species,2814,Species,S,
79489,gutturosa,Species,18232,Species,S,
79493,hyperboreus,Species,1574,Species,S,
79494,canagica,Species,30724,Species,S,
79495,indica,Species,30723,Species,S,
79496,cygnoides,Species,1577,Species,S,
79497,angustirostris,Species,12811,Species,S,
79498,mlokosiewiczi,Species,21670,Species,S,
79500,sieboldii,Species,22081,Species,S,
79623,ituriensis,subspecies,4516,Species,S,
80254,ralloides,Subspecies,2083,Species,S,
80381,senegalensis,Subspecies,36147,Species,S,
80382,inornatus,subspecies,36147,Species,S,
80384,paludivaga,Subspecies,2083,Species,S,
80555,madagascariensis,Species,23367,Species,S,
80965,rhodostoma,Species,23388,Species,S,
80966,rhodostoma,Species,23388,Species,S,
81691,maculata,Species,4962,Species,S,
81696,colocolo,Species,15309,Species,S,
81772,gigas,Species,6209,Species,S,
81788,lucianii,Species,19013,Species,S,
81789,roseifrons,Species,19013,Species,S,
81790,amazonum,Species,19013,Species,S,
81791,leucocephala,Species,36006,Species,S,
81792,squamosa,Species,36008,Species,S,
81793,speciosa,Species,36007,Species,S,
81794,picazuro,Species,36010,Species,S,
81795,corensis,Species,36009,Species,S,
81796,maculosa,Species,36011,Species,S,
81797,fasciata,Species,36012,Species,S,
81798,araucana,Species,5205,Species,S,
81799,caribaea,Species,5185,Species,S,
81800,cayennensis,Species,36013,Species,S,
81801,flavirostris,Species,36014,Species,S,
81802,oenops,Species,5194,Species,S,
81803,inornata,Species,5188,Species,S,
81804,plumbea,Species,36015,Species,S,
81805,subvinacea,Species,36016,Species,S,
81806,nigrirostris,Species,36017,Species,S,
81807,goodsoni,Species,36018,Species,S,
81808,kennicotti,Species,15685,Species,S,
81809,seductus,Species,28952,Species,S,
81810,cooperi,Species,29292,Species,S,
81811,trichopsis,Species,15709,Species,S,
81812,asio,Species,15669,Species,S,
81813,choliba,Species,15676,Species,S,
81814,koepckeae,Species,15686,Species,S,
81815,roboratus,Species,15701,Species,S,
81816,clarkii,Species,15677,Species,S,
81817,barbarus,Species,15673,Species,S,
81818,ingens,Species,15683,Species,S,
81819,colombianus,Species,15717,Species,S,
81820,petersoni,Species,28956,Species,S,
81821,marshalli,Species,15693,Species,S,
81822,watsonii,Species,15712,Species,S,
81823,guatemalae,Species,29290,Species,S,
81824,vermiculatus,Species,15711,Species,S,
81825,roraimae,Species,15711,Species,S,
81826,napensis,Species,15711,Species,S,
81827,hoyi,Species,28947,Species,S,
81828,atricapilla,Species,15670,Species,S,
81829,sanctaecatarinae,Species,15705,Species,S,
81830,nudipes,Species,15698,Species,S,
81831,albogularis,Species,15667,Species,S,
81832,scandiacus,Species,14924,Species,S,
81869,emma,Species,19008,Species,S,
87085,alleni,Species,8785,Species,S,
87086,gabonensis,Species,45010,Species,S,
87092,khur,Species,7955,Subspecies,S,
87329,albiceps,Species,27854,Species,S,
87330,pallidus,Species,27853,Species,S,
87331,pallidum,Species,27853,Species,S,
87332,albopilosus,Species,2967,Species,S,
87333,angustus,Species,2968,Species,S,
87334,aureoceps,Species,2970,Species,S,
87335,aureoceps,Species,2970,Species,S,
87336,embrithes,Species,2980,Species,S,
87337,embrithes,Species,2980,Species,S,
87338,emilia,Species,2973,Species,S,
87339,epicureana,Species,2974,Species,S,
87340,epicureanus,Species,2974,Species,S,
87341,epicureana,Species,2974,Species,S,
87342,fossorius,Species,2975,Species,S,
87346,sabulosum,Species,2976,Species,S,
87347,sabulosus,Species,2976,Species,S,
87348,sabulosum,Species,2976,Species,S,
87349,smithi,Species,2977,Species,S,
87350,vagans,Species,2978,Species,S,
87351,dupontii,Species,2978,Species,S,
87352,vagans,Species,2978,Species,S,
87353,ruhnaui,Species,87321,Species,S,
87354,pallida,Species,27853,Species,S,
87774,jubata,Species,14224,Species,S,
88008,occidentalis,Subspecies,93561,Species,S,
88021,aenea,Species,1682,Species,S,
88080,sclateri,Subspecies,12363,Species,S,
88235,leloii,Species,19071,Species,S,
88247,affinis,Species,364,Species,S,
88248,delicatula,Species,432,Species,S,
88249,abrotanoides,Species,42237,Species,S,
88250,abrotanoides,Species,13752,Species,S,
88251,actiniformis,Species,9821,Species,S,
88253,aculeus,Species,318,Species,S,
88258,acuticollis,Species,29491,Species,S,
88259,acutidens,Species,8721,Species,S,
88261,adminicularis,Species,7724,Species,S,
88262,adrianae,Species,8713,Species,S,
88266,affinis,Species,2521,Species,S,
88268,affinis,Species,12307,Species,S,
88270,affinis,Species,13717,Species,S,
88271,affinis,Species,2521,Species,S,
88274,africana,Species,19978,Species,S,
88277,agariciformis,Species,8717,Species,S,
88279,agaricites,Species,670,Species,S,
88281,agassizi,Species,6122,Species,S,
88285,aiharai,Species,4057,Species,S,
88287,alcicornis,Species,16459,Species,S,
88289,alcocki,Species,12689,Species,S,
88290,alcocki,Species,6450,Species,S,
88292,allnutti,Species,6753,Species,S,
88293,alta,Species,8719,Species,S,
88295,alveolata,Species,18055,Species,S,
88296,amarantum,Species,22032,Species,S,
88300,amicorum,Species,2550,Species,S,
88303,amoena,Species,29565,Species,S,
88304,amphelioides,Species,7724,Species,S,
88306,amphelioides,Species,7724,Species,S,
88308,ampliata,Species,13202,Species,S,
88310,ananas,Species,2550,Species,S,
88316,angulata,Species,375,Species,S,
88317,angulata,Species,13740,Species,S,
88318,angulata,Species,20120,Species,S,
88320,angulosa,Species,14008,Species,S,
88321,angulosa,Species,14008,Species,S,
88323,angusta,Species,13776,Species,S,
88324,annae,Species,19649,Species,S,
88326,annularis,Species,13722,Species,S,
88327,annularis,Species,13722,Species,S,
88328,annularis,Species,13722,Species,S,
88331,antarctica,Species,8037,Species,S,
88332,antarctica,Species,8037,Species,S,
88337,antarcticum,Species,10931,Species,S,
88338,antarcticum,Species,10931,Species,S,
88340,anthophyllites,Species,18110,Species,S,
88341,anthophyllites,Species,18110,Species,S,
88342,anthophyllum,Species,13717,Species,S,
88343,anthophyllum,Species,13717,Species,S,
88344,anthophyllum,Species,3945,Species,S,
88349,aperta,Species,17249,Species,S,
88357,arabica,Species,17505,Species,S,
88358,arabica,Species,409,Species,S,
88359,arborea,Species,6477,Species,S,
88361,arbuscula,Species,4943,Species,S,
88362,arbuscula,Species,12683,Species,S,
88364,arbuscula,Species,1558,Species,S,
88365,arcticus,Species,8601,Species,S,
88366,arcuata,Species,348,Species,S,
88370,arenosa,Species,18032,Species,S,
88371,arenosa,Species,18032,Species,S,
88372,areolata,Species,12760,Species,S,
88374,argus,Species,13724,Species,S,
88375,armata,Species,348,Species,S,
88379,armata,Species,8519,Species,S,
88380,armata,Species,21097,Species,S,
88381,aspera,Species,6126,Species,S,
88382,aspera,Species,6993,Species,S,
88383,aspera,Species,8422,Species,S,
88385,aspera,Species,8801,Species,S,
88387,aspera,Species,325,Species,S,
88388,aspera,Species,6993,Species,S,
88389,aspera,Species,8038,Species,S,
88391,aspera,Species,6993,Species,S,
88392,aspera,Species,8503,Species,S,
88395,aspera,Species,15729,Species,S,
88396,asperata,Species,5789,Species,S,
88401,astreata,Species,8800,Species,S,
88404,astreiformis,Species,17504,Species,S,
88405,astrinus,Species,8525,Species,S,
88406,astroites,Species,13722,Species,S,
88408,atlanticus,Species,3933,Species,S,
88409,aurantiaca,Species,22434,Species,S,
88410,aurantiaca,Species,22434,Species,S,
88411,aurea,Species,22434,Species,S,
88412,aurea,Species,22434,Species,S,
88413,aurorae,Species,10290,Species,S,
88414,austera,Species,327,Species,S,
88415,australensis,Species,9318,Species,S,
88417,australiensis,Species,5097,Species,S,
88419,australis,Species,20043,Species,S,
88421,avis,Species,18527,Species,S,
88424,axillaris,Species,6001,Species,S,
88425,axillaris,Species,6001,Species,S,
88426,baeodactyla,Species,353,Species,S,
88429,bairdi,Species,22403,Species,S,
88430,barbadensis,Species,8912,Species,S,
88431,bartschi,Species,19659,Species,S,
88434,bennettae,Species,15728,Species,S,
88437,biformis,Species,13798,Species,S,
88438,bithalamus,Species,21029,Species,S,
88440,blattea,Species,21030,Species,S,
88441,bocki,Species,21031,Species,S,
88444,borealis,Species,3980,Species,S,
88446,borealis,Species,3980,Species,S,
88447,boreopacifica,Species,21032,Species,S,
88458,brachiata,Species,399,Species,S,
88459,brachyclados,Species,364,Species,S,
88460,brachystoma,Species,5788,Species,S,
88463,brasiliensis,Species,42362,Species,S,
88464,brasiliensis,Species,42362,Species,S,
88465,brasseyae,Species,6753,Species,S,
88466,braziliana,Species,13724,Species,S,
88469,braziliensis,Species,14011,Species,S,
88470,brevicollis,Species,353,Species,S,
88472,breviconus,Species,10294,Species,S,
88473,brevicornis,Species,17769,Species,S,
88474,breviserialis,Species,6753,Species,S,
88475,brighami,Species,18404,Species,S,
88476,britannica,subspecies,11728,Species,S,
88478,brueggemanni,Species,6129,Species,S,
88480,brueggemanni,Species,13760,Species,S,
88482,brunneus,Species,5259,Species,S,
88483,brunneus,Species,5259,Species,S,
88484,bulbosa,Species,17769,Species,S,
88485,bulbosa,Species,18006,Species,S,
88489,cacharias,Species,8723,Species,S,
88490,cactus,Species,16432,Species,S,
88492,cailleti,Species,11742,Species,S,
88495,naevius,Species,23237,Species,S,
88498,nyasae,Species,101004,Species,S,
88499,demidovii,Species,8791,Species,S,
88500,cocos,Species,8792,Species,S,
88503,utahickae,Subspecies,4688,Species,S,
88504,wahlbergi,Species,1961,Species,S,
88508,cupreicauda,Species,78802,Species,S,
88513,calendula,Species,3945,Species,S,
88515,caliculata,Species,13748,Species,S,
88516,californica,Species,21095,Species,S,
88519,calycularis,Species,2264,Species,S,
88521,canaliculata,Species,376,Species,S,
88522,canaliculata,Species,398,Species,S,
88529,candida,Species,12689,Species,S,
88531,capense,Species,3939,Species,S,
88532,capensis,Species,8908,Species,S,
88533,capitata,Species,6129,Species,S,
88534,capitata,Species,8422,Species,S,
88535,capitata,Species,13749,Species,S,
88536,capricornis,Species,18009,Species,S,
88537,carcarensis,Species,22479,Species,S,
88538,carduus,Species,14008,Species,S,
88539,carduus,Species,6079,Species,S,
88540,carduus,Species,7004,Species,S,
88541,carduus,Species,334,Species,S,
88542,carduus,Species,14008,Species,S,
88544,carinata,Species,21039,Species,S,
88545,carinata,Species,11583,Species,S,
88546,carinata,Species,11583,Species,S,
88547,carinata,Species,13784,Species,S,
88548,carinata,Species,22500,Species,S,
88549,carinata,Species,29565,Species,S,
88550,carinatus,Species,11583,Species,S,
88552,carli,Species,8519,Species,S,
88555,carpenteri,Species,20742,Species,S,
88557,caryophyllia,Species,3980,Species,S,
88562,cavernosa,Species,8503,Species,S,
88565,cavernosa,Species,13724,Species,S,
88566,cavernosa,Species,13724,Species,S,
88567,cellulosa,Species,8514,Species,S,
88568,cellulosa,Species,8514,Species,S,
88571,cellulosa,Species,21112,Species,S,
88572,cellulosa,Species,15729,Species,S,
88573,cerealis,Species,336,Species,S,
88574,cerebriformis,Species,6669,Species,S,
88575,cerebriformis,Species,6669,Species,S,
88576,cerebriformis,Species,6669,Species,S,
88578,cerebrum,Species,8505,Species,S,
88579,cerium,Species,9324,Species,S,
88581,cervicornis,Species,11603,Species,S,
88582,cervicornis,Species,337,Species,S,
88583,cervicornis,Species,6227,Species,S,
88585,cespitosa,Species,8801,Species,S,
88586,caespitosa,Species,4944,Species,S,
88591,challengeri,Species,20752,Species,S,
88592,chinensis,Species,8526,Species,S,
88593,cinerascens,Species,22485,Species,S,
88594,cinnabarina,Species,6760,Species,S,
88598,clava,Species,16434,Species,S,
88600,clavaria,Species,18048,Species,S,
88602,clavus,Species,3980,Species,S,
88604,clavus,Species,16434,Species,S,
88605,clementei,Species,15863,Species,S,
88606,clivosa,Species,6668,Species,S,
88607,clouei,Species,8518,Species,S,
88609,coalescens,Species,459,Species,S,
88610,coalita,Species,13738,Species,S,
88611,coalitum,Species,8609,Species,S,
88613,coccinea,Species,22434,Species,S,
88614,coccinea,Species,4950,Species,S,
88616,cochlea,Species,9990,Species,S,
88617,cochlea,Species,10022,Species,S,
88618,cochleata,Species,8045,Species,S,
88621,columna,Species,5420,Species,S,
88622,communis,Species,42540,Species,S,
88626,camargoi,subspecies,16814,Species,S,
88632,anaca,Species,19008,Species,S,
88633,complanata,Species,21040,Species,S,
88635,complanata,Species,21040,Species,S,
88636,composita,Species,13737,Species,S,
88638,compressa,Species,29509,Species,S,
88647,compressa,Species,364,Species,S,
88650,concamerata,Species,7004,Species,S,
88652,concentrica,Species,9665,Species,S,
88653,concinna,Species,430,Species,S,
88654,concinna,Species,7007,Species,S,
88656,conferta,Species,377,Species,S,
88659,conferta,Species,29407,Species,S,
88660,conferta,Species,6129,Species,S,
88661,conferta,Species,6453,Species,S,
88662,conferta,Species,6749,Species,S,
88665,conferta,Species,377,Species,S,
88666,conferta,Species,13799,Species,S,
88667,conica,Species,2521,Species,S,
88671,confertus,Species,16063,Species,S,
88672,conglomerata,Species,18055,Species,S,
88673,conglomerata,Species,18055,Species,S,
88678,conigera,Species,424,Species,S,
88679,conotrochoides,Species,2401,Species,S,
88680,conotrochoides,Species,2401,Species,S,
88682,conspicua,Species,13802,Species,S,
88685,contignatio,Species,10290,Species,S,
88687,contigua,Species,18405,Species,S,
88688,contorta,Species,13756,Species,S,
88689,convexa,Species,42239,Species,S,
88690,convexa,Species,18052,Species,S,
88693,cooperi,Species,8732,Species,S,
88694,cooperi,Species,8732,Species,S,
88695,cooperi,Species,22226,Species,S,
88704,cornigera,Species,6460,Species,S,
88705,cornu,Species,11085,Species,S,
88706,cornu,Species,5533,Species,S,
88707,cornu,Species,11085,Species,S,
88709,coronalis,Species,9324,Species,S,
88710,coronata,Species,13725,Species,S,
88714,coronatus,Species,29540,Species,S,
88715,coronatus,Species,29540,Species,S,
88718,corymbosa,Species,12248,Species,S,
88721,costata,Species,12248,Species,S,
88725,crassa,Species,670,Species,S,
88726,crassa,Species,5788,Species,S,
88728,crassa,Species,16437,Species,S,
88733,crassitentaculata,Species,9821,Species,S,
88736,crassus,Species,9962,Species,S,
88737,crassus,Species,20776,Species,S,
88738,crater,Species,22475,Species,S,
88742,cribripora,Species,325,Species,S,
88745,crispa,Species,11752,Species,S,
88746,crispa,Species,15729,Species,S,
88748,crispata,Species,15727,Species,S,
88753,cristata,Species,16432,Species,S,
88754,cristata,Species,16432,Species,S,
88756,crosslandi,Species,30392,Species,S,
88760,cucullata,Species,11743,Species,S,
88764,cuneata,Species,345,Species,S,
88766,curta,Species,13725,Species,S,
88768,cuspidata,Species,8801,Species,S,
88769,cyathus,Species,3945,Species,S,
88770,cyathus,Species,3945,Species,S,
88774,clavus,Species,8800,Species,S,
88775,cyathus,Species,3945,Species,S,
88776,cylindraceus,Species,21655,Species,S,
88778,cylindrica,Species,22480,Species,S,
88780,cylindrus,Species,6407,Species,S,
88781,cymbicyathus,Species,336,Species,S,
88784,cytherea,Species,348,Species,S,
88785,cytherea,Species,12251,Species,S,
88788,daedalea,Species,17504,Species,S,
88789,daedalea,Species,17504,Species,S,
88792,damicornis,Species,17769,Species,S,
88799,danai,Species,18052,Species,S,
88803,decactis,Species,12674,Species,S,
88804,decamera,Species,20742,Species,S,
88805,decapali,Species,3973,Species,S,
88806,decipiens,Species,424,Species,S,
88810,decussata,Species,16437,Species,S,
88816,deformis,Species,8531,Species,S,
88817,deformis,Species,349,Species,S,
88818,delicata,Species,10933,Species,S,
88821,delicatum,Species,10933,Species,S,
88822,delicatus,Species,11085,Species,S,
88823,demidovii,Species,10290,Species,S,
88824,dendritica,Species,21112,Species,S,
88826,dendrum,Species,351,Species,S,
88828,dentata,Species,19887,Species,S,
88829,dentatus,Species,29504,Species,S,
88831,denticulata,Species,8514,Species,S,
88832,denticulata,Species,8503,Species,S,
88833,denticulata,Species,8503,Species,S,
88834,denticulata,Species,8503,Species,S,
88836,dentigera,Species,8727,Species,S,
88837,deshayesiana,Species,30385,Species,S,
88839,diadema,Species,20777,Species,S,
88840,diadema,Species,20777,Species,S,
88841,dianthus,Species,6513,Species,S,
88842,dianthus,Species,6513,Species,S,
88845,dichotoma,Species,20669,Species,S,
88846,dichotoma,Species,22490,Species,S,
88847,diffluens,Species,16438,Species,S,
88848,diffluens,Species,16438,Species,S,
88852,digitata,Species,21112,Species,S,
88853,digitata,Species,13761,Species,S,
88855,digitata,Species,21112,Species,S,
88856,digitifera,Species,353,Species,S,
88858,dilatata,Species,16436,Species,S,
88859,diminuta,Species,16454,Species,S,
88861,diomedeae,Species,5539,Species,S,
88862,dipsacea,Species,14013,Species,S,
88864,discoides,Species,20777,Species,S,
88865,discoides,Species,20777,Species,S,
88868,dispar,Species,371,Species,S,
88869,dispar,Species,12141,Species,S,
88870,disparata,Species,22495,Species,S,
88871,dissimilis,Species,459,Species,S,
88878,distorta,Species,8714,Species,S,
88879,distortum,Species,8714,Species,S,
88880,divaricata,Species,16439,Species,S,
88881,divaricata,Species,355,Species,S,
88882,divaricata,Species,13761,Species,S,
88883,divaricata,Species,16439,Species,S,
88885,divergens,Species,21045,Species,S,
88886,diversa,Species,430,Species,S,
88888,diversa,Species,16465,Species,S,
88890,doederleini,Species,3761,Species,S,
88891,doederleini,Species,3761,Species,S,
88893,doreyensis,Species,8514,Species,S,
88895,dumosa,Species,9332,Species,S,
88896,duncani,Species,22032,Species,S,
88897,duofaciata,Species,9354,Species,S,
88898,durvillei,Species,358,Species,S,
88899,eburnea,Species,19980,Species,S,
88901,eburnea,Species,29582,Species,S,
88902,eburnea,Species,10933,Species,S,
88904,eburneum,Species,10933,Species,S,
88906,echinata,Species,29632,Species,S,
88907,echinata,Species,20726,Species,S,
88908,echinata,Species,5789,Species,S,
88910,echinata,Species,358,Species,S,
88911,echinata,Species,5789,Species,S,
88912,echinata,Species,20726,Species,S,
88913,echinata,Species,6994,Species,S,
88914,echinatus,Species,21050,Species,S,
88918,edwardsii,Species,2237,Species,S,
88919,efflorescens,Species,42241,Species,S,
88920,effusa,Species,353,Species,S,
88921,effusa,Species,398,Species,S,
88922,effusa,Species,13765,Species,S,
88924,ehrenbergi,Species,8503,Species,S,
88932,ehrenbergii,Species,5789,Species,S,
88933,ehrenbergii,Species,5789,Species,S,
88935,ehrenbergii,Species,409,Species,S,
88937,elegans,Species,6264,Species,S,
88938,elegans,Species,8712,Species,S,
88939,elegans,Species,7007,Species,S,
88943,elegans,Species,360,Species,S,
88947,elegantula,Species,42242,Species,S,
88948,elephantotus,Species,14035,Species,S,
88951,ellisiana,Species,8525,Species,S,
88956,elongata,Species,21112,Species,S,
88957,elongata,Species,21112,Species,S,
88958,elongata,Species,16460,Species,S,
88962,eminens,Species,22481,Species,S,
88963,equisepta,Species,9317,Species,S,
88966,erecta,Species,6453,Species,S,
88969,erythraea,Species,21228,Species,S,
88971,erythraea,Species,21228,Species,S,
88973,erythraea,Species,13737,Species,S,
88974,erythraea,Species,21112,Species,S,
88977,esperi,Species,17504,Species,S,
88978,esperi,Species,17504,Species,S,
88981,eurystoma,Species,30366,Species,S,
88986,exesa,Species,10290,Species,S,
88987,exesa,Species,5422,Species,S,
88991,exigua,Species,9322,Species,S,
88992,exilis,Species,362,Species,S,
88994,eximia,Species,9325,Species,S,
88996,expanda,Species,21112,Species,S,
88998,expansa,Species,13785,Species,S,
89000,explanans,Species,20779,Species,S,
89001,explanata,Species,21072,Species,S,
89003,explanatus,Species,21072,Species,S,
89004,explanulata,Species,16441,Species,S,
89005,explanulata,Species,16441,Species,S,
89007,fascicularis,Species,8801,Species,S,
89008,fascicularis,Species,8801,Species,S,
89009,fastigiata,Species,8422,Species,S,
89010,fastigiata,Species,8422,Species,S,
89011,faveolata,Species,13722,Species,S,
89013,faviatella,Species,9324,Species,S,
89016,favosa,Species,8525,Species,S,
89018,favosa,Species,17786,Species,S,
89020,favosa,Species,8525,Species,S,
89021,favulus,Species,9322,Species,S,
89024,fecunda,Species,1558,Species,S,
89026,fenestrata,Species,965,Species,S,
89028,fieldi,Species,8726,Species,S,
89030,filicosa,Species,8525,Species,S,
89032,filograna,Species,6668,Species,S,
89033,filograna,Species,6668,Species,S,
89035,firma,Species,1192,Species,S,
89036,fisheri,Species,6760,Species,S,
89041,flabellata,Species,21112,Species,S,
89042,flabelliformis,Species,22032,Species,S,
89044,flabelliformis,Species,21051,Species,S,
89045,flabellina,Species,13202,Species,S,
89048,flexuosa,Species,8528,Species,S,
89053,florida,Species,364,Species,S,
89054,flos,Species,16789,Species,S,
89055,foliata,Species,11756,Species,S,
89057,foliosa,Species,13773,Species,S,
89058,folium,Species,10290,Species,S,
89060,folliculus,Species,16566,Species,S,
89061,formosa,Species,11730,Species,S,
89062,formosa,Species,22032,Species,S,
89063,formosa,Species,3936,Species,S,
89064,formosa,Species,12689,Species,S,
89065,formosa,Species,365,Species,S,
89067,formosa,Species,12141,Species,S,
89068,formosa,Species,12689,Species,S,
89069,formosissima,Species,11857,Species,S,
89070,forskaelana,Species,7004,Species,S,
89071,forskalana,Species,17505,Species,S,
89077,fossata,Species,30371,Species,S,
89078,foveolata,Species,13774,Species,S,
89079,fragilis,Species,8518,Species,S,
89081,fragilis,Species,6749,Species,S,
89084,fragilis,Species,420,Species,S,
89086,fragilis,Species,671,Species,S,
89087,fragilis,Species,17935,Species,S,
89089,fragrum,Species,8504,Species,S,
89090,fragum,Species,8504,Species,S,
89093,frondens,Species,22479,Species,S,
89094,frondifera,Species,16444,Species,S,
89095,frondifera,Species,16444,Species,S,
89099,fruticosa,Species,376,Species,S,
89101,fulvacea,Species,6760,Species,S,
89103,fungia,Species,17948,Species,S,
89104,fungiformis,Species,22490,Species,S,
89105,fungiformis,Species,13799,Species,S,
89106,fungites,Species,8717,Species,S,
89108,fuscomarginata,Species,17914,Species,S,
89109,fuscoviridis,Species,8525,Species,S,
89110,gaditana,Species,7078,Species,S,
89111,gailei,Species,8531,Species,S,
89114,galapagense,Species,10933,Species,S,
89117,galapagensis,Species,12689,Species,S,
89118,galaxea,Species,2256,Species,S,
89119,galaxea,Species,2256,Species,S,
89121,gardineri,Species,6126,Species,S,
89122,gardineri,Species,22230,Species,S,
89127,gemmacea,Species,7004,Species,S,
89128,gemmascens,Species,21053,Species,S,
89131,geoffroyi,Species,22032,Species,S,
89132,geoffroyi,Species,8503,Species,S,
89133,geoffroyi,Species,8503,Species,S,
89134,geoffroyi,Species,22032,Species,S,
89135,geographica,Species,6669,Species,S,
89136,gibbosa,Species,670,Species,S,
89137,gibbosa,Species,8525,Species,S,
89146,glabra,Species,7008,Species,S,
89147,glabra,Species,11589,Species,S,
89148,glabrescens,Species,8313,Species,S,
89149,glabrescens,Species,8313,Species,S,
89150,glabrescens,Species,8313,Species,S,
89151,glans,Species,8713,Species,S,
89152,glanulosa,Species,9332,Species,S,
89154,glaucopsis,Species,6629,Species,S,
89156,globiceps,Species,42245,Species,S,
89159,glomerata,Species,6129,Species,S,
89162,gomezae,Species,23230,Species,S,
89163,gonagra,Species,13532,Species,S,
89164,gonagra,Species,18405,Species,S,
89166,goodei,Species,20774,Species,S,
89168,goroensis,Species,2550,Species,S,
89176,gracilis,Species,365,Species,S,
89177,gracilis,Species,11740,Species,S,
89178,grandiflora,Species,6079,Species,S,
89188,granulata,Species,13789,Species,S,
89190,granulosa,Species,21055,Species,S,
89191,granulosa,Species,6749,Species,S,
89192,granulosa,Species,372,Species,S,
89193,gravida,Species,364,Species,S,
89194,gravieri,Species,17720,Species,S,
89196,gravieri,Species,17620,Species,S,
89202,guentheri,Species,21099,Species,S,
89204,guppyi,Species,13819,Species,S,
89207,gyrosa,Species,5168,Species,S,
89209,haeckeli,Species,8531,Species,S,
89211,haimei,Species,42246,Species,S,
89212,haimiana,Species,18410,Species,S,
89215,hanzawai,Species,21097,Species,S,
89216,harmeri,Species,13718,Species,S,
89218,harttii,Species,14012,Species,S,
89220,hassi,Species,21115,Species,S,
89223,hawaiiensis,Species,11650,Species,S,
89226,hayamaensis,Species,17102,Species,S,
89228,hebes,Species,325,Species,S,
89230,helianthoides,Species,8507,Species,S,
89232,heliopora,Species,6629,Species,S,
89233,helli,Species,7005,Species,S,
89234,hemisphaerica,Species,30403,Species,S,
89238,hemprichii,Species,29633,Species,S,
89239,hemprichii,Species,8527,Species,S,
89244,hentscheli,Species,17995,Species,S,
89247,hexagonalis,Species,8801,Species,S,
89249,hexagonalis,Species,8745,Species,S,
89253,hirtella,Species,20031,Species,S,
89254,hispida,Species,345,Species,S,
89257,hispida,Species,13785,Species,S,
89258,hispida,Species,14013,Species,S,
89260,hispidula,Species,13722,Species,S,
89261,hispidus,Species,18109,Species,S,
89262,hiugaensis,Species,5260,Species,S,
89264,hombronii,Species,8519,Species,S,
89265,hombronii,Species,8519,Species,S,
89269,horrescens,Species,285,Species,S,
89270,horrida,Species,7006,Species,S,
89271,horrida,Species,11607,Species,S,
89272,horrida,Species,375,Species,S,
89273,hospes,Species,5259,Species,S,
89276,humilis,Species,376,Species,S,
89279,hyacinthinus,Species,377,Species,S,
89280,hyades,Species,20319,Species,S,
89283,hystrix,Species,8801,Species,S,
89285,hystrix,Species,336,Species,S,
89287,immersa,Species,11646,Species,S,
89288,imperfecta,Species,382,Species,S,
89292,incerta,Species,2521,Species,S,
89294,incompleta,Species,21060,Species,S,
89295,inconstans,Species,22396,Species,S,
89296,inconstans,Species,13738,Species,S,
89297,incrassata,Species,13788,Species,S,
89303,incrustans,Species,13799,Species,S,
89306,inflata,Species,9562,Species,S,
89308,infundibulifera,Species,29446,Species,S,
89310,infundibuliformis,Species,22032,Species,S,
89311,infundibulum,Species,22475,Species,S,
89312,ingens,Species,6513,Species,S,
89313,ingolfi,Species,17620,Species,S,
89314,inornatus,Species,5536,Species,S,
89315,inornatus,Species,3957,Species,S,
89316,insignifica,Species,2230,Species,S,
89317,insignis,Species,10935,Species,S,
89319,inskipi,Species,3926,Species,S,
89320,integra,Species,8724,Species,S,
89322,intermedius,Species,29516,Species,S,
89325,interrupta,Species,6668,Species,S,
89326,intersepta,Species,8519,Species,S,
89327,intersepta,Species,20774,Species,S,
