Id,FullName,RankName,AuthorYear,PhylumName,ClassName,OrderName,FamilyName,CitesAccepted,CurrentListing,GenericAnnotationFullSymbol,CountriesIsoCodes,CountriesFullNames,#AnnotationEnglish,#AnnotationSpanish,#AnnotationFrench,AnnotationEnglish,AnnotationSpanish,AnnotationFrench
7402,Echinocereus pulchellus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8379,Echinocereus pulchellus acanthosetus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
12983,Echinocereus pulchellus amoenus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
7650,Echinocereus pulchellus pulchellus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8073,Echinocereus pulchellus sharpii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
12774,Echinocereus pulchellus venustus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8201,Echinocereus pulchellus weinbergii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
6368,Echinocereus rayonesensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
5473,Echinocereus reichenbachii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
8336,Echinocereus reichenbachii armatus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7552,Echinocereus reichenbachii baileyi,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
12993,Echinocereus reichenbachii caespitosus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8047,Echinocereus reichenbachii fitchii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
8067,Echinocereus reichenbachii perbellus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
7754,Echinocereus reichenbachii reichenbachii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
7007,Echinocereus rigidissimus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
7738,Echinocereus rigidissimus rigidissimus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
8038,Echinocereus rigidissimus rubispinus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
5111,Echinocereus roetteri,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
5656,Echinocereus russanthus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
13189,Echinocereus russanthus fiehnii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
13209,Echinocereus russanthus weedinii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
6475,Echinocereus scheeri,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8105,Echinocereus scheeri gentryi,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
13165,Echinocereus scheeri koehresianus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
7765,Echinocereus scheeri scheeri,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7067,Echinocereus schereri,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
6254,Echinocereus schmollii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
5072,Echinocereus sciurus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8187,Echinocereus sciurus floresii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7453,Echinocereus sciurus sciurus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7138,Echinocereus scopulorum,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
12807,Echinocereus scopulorum pseudopectinatus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
6845,Echinocereus spinigemmatus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
5194,Echinocereus stoloniferus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7887,Echinocereus stoloniferus stoloniferus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8362,Echinocereus stoloniferus tayopensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
5416,Echinocereus stramineus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
7839,Echinocereus stramineus stramineus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
7157,Echinocereus subinermis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7691,Echinocereus subinermis ochoterenae,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7725,Echinocereus subinermis subinermis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
5594,Echinocereus triglochidiatus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
8309,Echinocereus triglochidiatus arizonicus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
12879,Echinocereus triglochidiatus mojavensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
6822,Echinocereus viereckii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
13211,Echinocereus viereckii huastecensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
7527,Echinocereus viereckii major,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8099,Echinocereus viereckii morricalii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7778,Echinocereus viereckii viereckii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7780,Echinocereus viereckii viereckii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
6942,Echinocereus viridiflorus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
8241,Echinocereus viridiflorus chloranthus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx"", ""Us""","""Mexico"", ""United States Of America""","","","","","",""
8364,Echinocereus viridiflorus correllii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
8044,Echinocereus viridiflorus cylindricus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
7599,Echinocereus viridiflorus davisii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
7568,Echinocereus viridiflorus viridiflorus,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Us""","""United States Of America""","","","","","",""
5796,Echinocereus websterianus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
6677,Echinopsis adolfofriedrichii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Py""","""Paraguay""","","","","","",""
5519,Echinopsis ancistrophora,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
7752,Echinopsis ancistrophora ancistrophora,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8226,Echinopsis ancistrophora arachnacantha,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7612,Echinopsis ancistrophora cardenasiana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7578,Echinopsis ancistrophora pojoensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6330,Echinopsis angelesiae,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6457,Echinopsis antezanae,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6035,Echinopsis arboricola,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6747,Echinopsis arebaloi,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6569,Echinopsis atacamensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo"", ""Cl""","""Argentina"", ""Bolivia"", ""Chile""","","","","","",""
7981,Echinopsis atacamensis atacamensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
8333,Echinopsis atacamensis pasacana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
5729,Echinopsis backebergii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
12862,Echinopsis backebergii hertrichiana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
12846,Echinopsis backebergii schieliana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
13013,Echinopsis backebergii wrightiana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
13036,Echinopsis backebergii zecheri,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
5672,Echinopsis baldiana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
7366,Echinopsis bertramiana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7158,Echinopsis boyuibensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6465,Echinopsis bridgesii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7659,Echinopsis bridgesii bridgesii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8213,Echinopsis bridgesii yungasensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5742,Echinopsis bruchii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5821,Echinopsis cabrerae,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
7175,Echinopsis caineana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6285,Echinopsis cajasensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5604,Echinopsis calliantholilacina,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6922,Echinopsis callichroma,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5286,Echinopsis calochlora,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Br""","""Bolivia"", ""Brazil""","","","","","",""
7859,Echinopsis calochlora calochlora,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8347,Echinopsis calochlora glaetzleana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Br""","""Brazil""","","","","","",""
6140,Echinopsis camarguensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5315,Echinopsis candicans,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6574,Echinopsis cephalomacrostibas,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Pe""","""Peru""","","","","","",""
5373,Echinopsis cerdana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6795,Echinopsis chalaensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Pe""","""Peru""","","","","","",""
5696,Echinopsis chamaecereus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6963,Echinopsis chiloensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
6439,Echinopsis chrysantha,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
12962,Echinopsis chrysantha jajoiana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
12869,Echinopsis chrysantha marsoneri,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
7105,Echinopsis chrysochete,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6388,Echinopsis cinnabarina,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
12909,Echinopsis cinnabarina prestoana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
12866,Echinopsis cinnabarina taratensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
5489,Echinopsis clavatus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6579,Echinopsis cochabambensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5488,Echinopsis comarapana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6831,Echinopsis conaconensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6076,Echinopsis coquimbana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
7408,Echinopsis cotacajesii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5351,Echinopsis crassicaulis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6095,Echinopsis cuzcoensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Pe""","""Peru""","","","","","",""
6553,Echinopsis densispina,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5233,Echinopsis derenbergii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Py""","""Paraguay""","","","","","",""
5165,Echinopsis deserticola,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
5332,Echinopsis escayachensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5001,Echinopsis eyriesii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Br"", ""Uy""","""Argentina"", ""Brazil"", ""Uruguay""","","","","","",""
6512,Echinopsis fabrisii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6239,Echinopsis famatinensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5989,Echinopsis friedrichii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
7057,Echinopsis glauca,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl"", ""Pe""","""Chile"", ""Peru""","","","","","",""
5361,Echinopsis glaucina,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6694,Echinopsis graciliflora,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7125,Echinopsis haematantha,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
13004,Echinopsis haematantha chorrillosensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
12987,Echinopsis haematantha kuehnrichii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
6604,Echinopsis hahniana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Py""","""Paraguay""","","","","","",""
8376,Echinopsis hahniana bravoae,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7959,Echinopsis hahniana hahniana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8027,Echinopsis hahniana mendeliana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
8108,Echinopsis hahniana woodsii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Mx""","""Mexico""","","","","","",""
7263,Echinopsis hammerschmidii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5274,Echinopsis hertrichiana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
7346,Echinopsis huascha,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6176,Echinopsis huotii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7830,Echinopsis huotii huotii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8359,Echinopsis huotii vallegrandensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5084,Echinopsis hystrichoides,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7341,Echinopsis ibicuatensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7234,Echinopsis kladiwana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7189,Echinopsis klingleriana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5306,Echinopsis knuthiana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
5851,Echinopsis korethroides,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6638,Echinopsis lageniformis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5855,Echinopsis lamprochlora,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5871,Echinopsis lateritia,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7435,Echinopsis leucantha,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6986,Echinopsis litoralis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
6669,Echinopsis macrogona,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5618,Echinopsis mamillosa,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
7576,Echinopsis mamillosa mamillosa,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8363,Echinopsis mamillosa silvatica,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6297,Echinopsis marsoneri,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
8301,Echinopsis marsoneri matoense,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Br""","""Bolivia"", ""Brazil""","","","","","",""
6162,Echinopsis mataranensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6097,Echinopsis maximiliana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
12884,Echinopsis maximiliana caespitosa,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
12982,Echinopsis maximiliana quiabayensis,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
12997,Echinopsis maximiliana westii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
5791,Echinopsis mieckleyi,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
4978,Echinopsis minuana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6304,Echinopsis molesta,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5571,Echinopsis obrepanda,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
8057,Echinopsis obrepanda calorubra,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7823,Echinopsis obrepanda obrepanda,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8103,Echinopsis obrepanda tapecuana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
7378,Echinopsis oxygona,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Br"", ""Py"", ""Uy""","""Argentina"", ""Brazil"", ""Paraguay"", ""Uruguay""","","","","","",""
5175,Echinopsis pachanoi,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ec"", ""Pe""","""Ecuador"", ""Peru""","","","","","",""
7045,Echinopsis pampana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Pe""","""Peru""","","","","","",""
5783,Echinopsis pentlandii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
12974,Echinopsis pentlandii hardeniana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
13056,Echinopsis pentlandii larae,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
6477,Echinopsis pojoensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6842,Echinopsis pseudomamillosa,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6768,Echinopsis pugionacantha,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
7814,Echinopsis pugionacantha pugionacantha,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
8227,Echinopsis pugionacantha rossii,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5432,Echinopsis quadratiumbonatus,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
5108,Echinopsis rhodotricha,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Br"", ""Py"", ""Uy""","""Argentina"", ""Brazil"", ""Paraguay"", ""Uruguay""","","","","","",""
8042,Echinopsis rhodotricha chacoana,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Py""","""Paraguay""","","","","","",""
7783,Echinopsis rhodotricha rhodotricha,SUBSPECIES,,,,Caryophyllales,Cactaceae,,"", ,"","","","","","","",""
7193,Echinopsis riviere-de-caraltii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6197,Echinopsis saltensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5463,Echinopsis sanguiniflora,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5455,Echinopsis santaensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Pe""","""Peru""","","","","","",""
6735,Echinopsis schickendantzii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5411,Echinopsis schieliana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
7053,Echinopsis schoenii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Pe""","""Peru""","","","","","",""
7230,Echinopsis schreiteri,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6289,Echinopsis scopulicola,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6460,Echinopsis silvestrii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
5705,Echinopsis skottsbergii,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
6514,Echinopsis smrziana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
6079,Echinopsis spachiana,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
6841,Echinopsis spinibarbis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Cl""","""Chile""","","","","","",""
6926,Echinopsis strigosa,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Ar""","""Argentina""","","","","","",""
7188,Echinopsis subdenudata,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
6740,Echinopsis sucrensis,SPECIES,,,,Caryophyllales,Cactaceae,,"", ,"""Bo""","""Bolivia""","","","","","",""
