Kingdom,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,eurypleurum,Plesnik ex Ritter,NULL,NULL,NULL,NULL,106960,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,evansii,McCann,NULL,NULL,NULL,NULL,51760,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,evermanniana,(Britton & Rose) Orcutt,NULL,NULL,NULL,NULL,15669,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,everta,(Copel. 1942) R.Tryon 1970,NULL,NULL,NULL,NULL,174830,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,ewaldiana,Barthlott & Taylor,NULL,NULL,NULL,NULL,472,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,ewanii,(Alston 1958) R.Tryon 1970,NULL,NULL,NULL,NULL,176456,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,excavata,(Holttum 1935) R Tryon 1970,NULL,NULL,NULL,NULL,174831,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,excelsa,(R.Br. ex Endl. 1833) R.Tryon 1970,NULL,NULL,NULL,NULL,174570,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,excelsa,Sanchez-Mejorada,NULL,NULL,NULL,NULL,29548,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,exilis,Holttum,NULL,NULL,NULL,NULL,52044,A
Plantae,CARYOPHYLLALES,CACTACEAE,Schlumbergera,exotica,Barthlott & Rauh,NULL,NULL,NULL,NULL,17826,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,eyriesii,(Turpin) Pfeiffer & Otto,NULL,NULL,NULL,NULL,106534,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,eytianum,Cardenas,NULL,NULL,NULL,NULL,13280,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,fabrisii,(Kiesling) G.Rowley,NULL,NULL,NULL,NULL,106535,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,fabrisii,Rausch,NULL,NULL,NULL,NULL,16284,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,fadenii,Holttum,NULL,NULL,NULL,NULL,8746,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,falcata,(Mett. ex Kuhn 1869) Domin 1929,NULL,NULL,NULL,NULL,8249,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,falcata,Ekman & Werdermann,NULL,NULL,NULL,NULL,22164,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,fallacina,(Domn 1929) Domn 1929,NULL,NULL,NULL,NULL,174839,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,famatinensis,(Spegazzini) Werdermann,NULL,NULL,NULL,NULL,12003,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pygmaeocereus,familiaris,Ritter,NULL,NULL,NULL,NULL,107948,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fantastica,Sedgw.,NULL,NULL,NULL,NULL,51761,A
Plantae,CARYOPHYLLALES,CACTACEAE,Haageocereus,fascicularis,(Meyen) Ritter,NULL,NULL,NULL,NULL,82343,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,fasciculatus,(Engelmann ex B.D.Jackson) L.Benson,NULL,NULL,NULL,NULL,11846,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,feani,(E.Brown 1931) R.Tryon 1970,NULL,NULL,NULL,NULL,174571,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,feeana,C.Chr. 1905,NULL,NULL,NULL,NULL,174861,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,feei,Glaziou ex Fée 1869,NULL,NULL,NULL,NULL,173583,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,felina,(Roxb.) Pic.Serm. 1991,NULL,NULL,NULL,NULL,173572,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,fendleri,(Engelmann) Seitz,NULL,NULL,NULL,NULL,17614,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,fendleri,(Engelmann) Seitz,ssp.,ssp.,hempelii,(Fobe) Blum,11859,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,fendleri,(Engelmann) Seitz,ssp.,ssp.,fendleri,NULL,61855,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,fendleri,(Engelmann) Seitz,ssp.,ssp.,rectispinus,(Peebles) Taylor,61860,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,fenicis,(Copel. 1909) C.Chr. 1913,NULL,NULL,NULL,NULL,174862,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,feracantha,Britton & Rose,NULL,NULL,NULL,NULL,27581,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,ferinandii,R.Tryon 1970,NULL,NULL,NULL,NULL,174863,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,fernambucensis,Lemaire,NULL,NULL,NULL,NULL,106296,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,fernambucensis,Lemaire,ssp.,ssp.,sericifer,(Ritter) Taylor & Zappi,7724,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,fernambucensis,Lemaire,ssp.,ssp.,fernambucensis,NULL,7723,A
Plantae,CARYOPHYLLALES,CACTACEAE,Harrisia,fernowii,Britton,NULL,NULL,NULL,NULL,22110,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,ferox,(Britton & Rose) Backeberg,NULL,NULL,NULL,NULL,106536,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,ferrarii,Kiesling,NULL,NULL,NULL,NULL,106372,A
Plantae,CARYOPHYLLALES,CACTACEAE,Acanthocalycium,ferrarii,Rausch,NULL,NULL,NULL,NULL,11381,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,ferreirianus,H.E.Gates,NULL,NULL,NULL,NULL,11877,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,ferreirianus,H.E.Gates,ssp.,ssp.,lindsayi,(Meyran) Taylor,27463,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,ferreirianus,H.E.Gates,ssp.,ssp.,ferreirianus,NULL,27453,A
Plantae,CARYOPHYLLALES,CACTACEAE,Discocactus,ferricola,Buining & Brederoo,NULL,NULL,NULL,NULL,106446,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,ferruginea,(Christ 1907) R.Tryon 1970,NULL,NULL,NULL,NULL,174865,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,ficus-indica,(L.) Miller,NULL,NULL,NULL,NULL,79766,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,fidaiana,(Backeberg) Hunt,NULL,NULL,NULL,NULL,107977,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,fidaiana,(Backeberg) Hunt,ssp.,ssp.,cintiensis,(Cardenas) Hunt,16294,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,fidaiana,(Backeberg) Hunt,ssp.,ssp.,fidaiana,NULL,16296,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,fiebrigii,(Guerke) Britton & Rose ex Bailey,NULL,NULL,NULL,NULL,107978,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,fiedleriana,(Schumann) Backeberg,NULL,NULL,NULL,NULL,103582,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,fieldianus,(Britton & Rose) Hunt,NULL,NULL,NULL,NULL,106373,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,fieldianus,(Britton & Rose) Hunt,ssp.,ssp.,fieldianus,NULL,11446,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,fieldianus,(Britton & Rose) Hunt,ssp.,ssp.,samnensis,(Ritter) Ostolaza,11463,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,fieldianus,(Britton & Rose) Hunt,ssp.,ssp.,tessellatus,(Akers & Buining) Ostolaza,11466,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Alluaudiopsis,fiherenensis,Humbert & Choux,NULL,NULL,NULL,NULL,9386,A
Plantae,ROSALES,BYBLIDACEAE,Byblis,filifolia,(Planch.),NULL,NULL,NULL,NULL,24350,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,filiformis,(Burch.) Schltr.,NULL,NULL,NULL,NULL,106057,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,filipendula,K. Schum.,NULL,NULL,NULL,NULL,111234,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fimbriata,E. Mey.,ssp.,ssp.,connivens,(R.A. Dyer) Bruyns,111002,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fimbriata,E. Mey.,ssp.,ssp.,geniculata,(R.A. Dyer) Bruyns,111003,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,fimbriatus,(Lamarck) Lourteig,NULL,NULL,NULL,NULL,108144,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fimbriifera,Beddome,NULL,NULL,NULL,NULL,51762,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,firma,(Baker 1877) Conant 1983,NULL,NULL,NULL,NULL,105540,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pterocactus,fischeri,Britton & Rose,NULL,NULL,NULL,NULL,107938,A
Plantae,LILIALES,AMARYLLIDACEAE,Sternbergia,fischeriana,(Herb.) M.Roem.,NULL,NULL,NULL,NULL,31969,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ariocarpus,fissuratus,(Engelm.) K. Schum.,var.,var.,fissuratus,NULL,84403,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ariocarpus,fissuratus,(Engelmann) Schumann,NULL,NULL,NULL,NULL,170687,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,fittkaui,Glass & Foster,NULL,NULL,NULL,NULL,15796,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,fittkaui,Glass & Foster,ssp.,ssp.,limonensis,(Reppenhagen) Luethy,14844,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,fittkaui,Glass & Foster,ssp.,ssp.,fittkaui,NULL,14842,A
Plantae,CARYOPHYLLALES,CACTACEAE,Disocactus,flagelliformis,(Linnaeus) Barthlott,NULL,NULL,NULL,NULL,11788,A
Plantae,GENTIANALES,APOCYNACEAE,Hoodia,flava,(N.E.Brown) Plowes,NULL,NULL,NULL,NULL,185009,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,flava,(R.M.Tryon) comb.ined.,NULL,NULL,NULL,NULL,176642,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,flavicentra,Backeberg ex Mottram,NULL,NULL,NULL,NULL,107255,A
Plantae,CARYOPHYLLALES,CACTACEAE,Micranthocereus,flaviflorus,Buining & Brederoo,NULL,NULL,NULL,NULL,107190,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,flavipulvinatus,(Buining & Brederoo) Ritter,NULL,NULL,NULL,NULL,107876,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,flavistyla,Ritter,NULL,NULL,NULL,NULL,107979,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ferocactus,flavovirens,(Scheidweiler) Britton & Rose,NULL,NULL,NULL,NULL,29463,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,fleischerianum,Backeberg,NULL,NULL,NULL,NULL,106963,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,flexibilispinus,Braun & Esteves Pereira,NULL,NULL,NULL,NULL,107877,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,flexuosa,(Backeberg) Rowley,NULL,NULL,NULL,NULL,107410,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,flexuosa,Fée 1869,NULL,NULL,NULL,NULL,174867,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,NULL,NULL,NULL,NULL,108081,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,ssp.,ssp.,floccosa,NULL,16720,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,ssp.,ssp.,hohenauensis,(Ritter) Barthlott & Taylor,16725,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,ssp.,ssp.,oreophila,Taylor & Zappi,16730,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,ssp.,ssp.,pittieri,(Britton & Rose) Barthlott & Taylor,16742,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,ssp.,ssp.,tucumanensis,(Weber) Barthlott & Taylor,16771,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,floccosa,Salm-Dyck ex Pfeiffer,ssp.,ssp.,pulvinigera,(Lindberg) Barthlott & Taylor,7708,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,floccosa,Salm-Dyck ex Winterfield,NULL,NULL,NULL,NULL,107411,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,floccosus,Byles & Rowley,NULL,NULL,NULL,NULL,107878,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,floccosus,Byles & Rowley,ssp.,ssp.,quadricostatus,(Ritter) Zappi,170176,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,floccosus,Byles & Rowley,ssp.,ssp.,floccosus,NULL,7764,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,floribunda,N.E. Br.,NULL,NULL,NULL,NULL,106061,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epiphyllum,floribundum,Kimnach,NULL,NULL,NULL,NULL,106660,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coleocephalocereus,fluminensis,(Miquel) Backeberg,NULL,NULL,NULL,NULL,106591,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coleocephalocereus,fluminensis,(Miquel) Backeberg,ssp.,ssp.,fluminensis,NULL,7804,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coleocephalocereus,fluminensis,(Miquel) Backeberg,ssp.,ssp.,decumbens,(Ritter) Taylor & Zappi,17080,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,foersteri,(Rosenst. 1912) R.Tryon 1970,NULL,NULL,NULL,NULL,174869,A
Plantae,GENTIANALES,APOCYNACEAE,Hoodia,foetida,Plowes,NULL,NULL,NULL,NULL,185010,A
Plantae,ROSALES,CEPHALOTACEAE,Cephalotus,follicularis,Labill.,NULL,NULL,NULL,NULL,32812,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ferocactus,fordii,(Orcutt) Britton & Rose,NULL,NULL,NULL,NULL,17189,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,formosa,(Pfeiffer) Jacobi ex Salm-Dyck,NULL,NULL,NULL,NULL,88108,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,formosa,Galeotti ex Scheidweiler,NULL,NULL,NULL,NULL,15671,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,formosa,Galeotti ex Scheidweiler,ssp.,ssp.,chionocephala,(J.A.Purpus) Hunt,17240,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,formosa,Galeotti ex Scheidweiler,ssp.,ssp.,formosa,NULL,17243,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,formosa,Galeotti ex Scheidweiler,ssp.,ssp.,microthele,(Muehlenpfordt) Hunt,17250,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,formosa,Galeotti ex Scheidweiler,ssp.,ssp.,pseudocrucigera,(Craig) Hunt,17253,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,formosa,Ritter,NULL,NULL,NULL,NULL,103664,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,formosa,Ritter,NULL,NULL,NULL,NULL,107635,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fortuita,R.A. Dyer,NULL,NULL,NULL,NULL,81582,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,fosbergii,C.B.Wolf,NULL,NULL,NULL,NULL,107412,A
Plantae,LILIALES,AMARYLLIDACEAE,Galanthus,fosteri,Baker,NULL,NULL,NULL,NULL,106032,A
Plantae,CARYOPHYLLALES,CACTACEAE,Peniocereus,fosterianus,Cutak,NULL,NULL,NULL,NULL,7669,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,fragilis,(Nuttall) Haworth,NULL,NULL,NULL,NULL,107413,A
Plantae,CARYOPHYLLALES,CACTACEAE,Harrisia,fragrans,Small ex Britton & Rose,NULL,NULL,NULL,NULL,104199,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,freudenbergeri,G.R.W.Frank,NULL,NULL,NULL,NULL,61854,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,fricii,Backeberg,NULL,NULL,NULL,NULL,11387,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,fricii,Sanchez-Mejorada,NULL,NULL,NULL,NULL,29595,A
Plantae,CARYOPHYLLALES,CACTACEAE,Frailea,friedrichii,Buining & Moser,NULL,NULL,NULL,NULL,106885,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,friedrichii,Rowley,NULL,NULL,NULL,NULL,106539,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,frigida,(Karsten 1859) Domin. 1929,NULL,NULL,NULL,NULL,8250,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,frigida,(Ritter) G.Navarro,NULL,NULL,NULL,NULL,14964,A
Plantae,CARYOPHYLLALES,CACTACEAE,Espostoa,frutescens,Madsen,NULL,NULL,NULL,NULL,106691,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,fruticosa,Ritter,NULL,NULL,NULL,NULL,107142,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,fugax,(Alderw. 1912) R.Tryon 1970,NULL,NULL,NULL,NULL,174573,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,fulgens,(C.Chr. 1937) Conant 1983,NULL,NULL,NULL,NULL,174875,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,fulgida,Engelmann,NULL,NULL,NULL,NULL,68451,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,fuliginosa,(Christ 1898) Copel. 1909,NULL,NULL,NULL,NULL,7930,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,fuliginosa,Griffiths,NULL,NULL,NULL,NULL,29549,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,fulva,(Martius & Galeotti) Fée,NULL,NULL,NULL,NULL,8052,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pachycereus,fulviceps,(Lemaire) Hunt,NULL,NULL,NULL,NULL,104831,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,fulvicoma,(Rauh & Backeberg) Rowley,NULL,NULL,NULL,NULL,107414,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,fulvilanatus,(Buining & Brederoo) Ritter,NULL,NULL,NULL,NULL,107879,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,fulvilanatus,(Buining & Brederoo) Ritter,ssp.,ssp.,rosae,(Braun) Zappi,16308,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,fulvilanatus,(Buining & Brederoo) Ritter,ssp.,ssp.,fulvilanatus,NULL,7770,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,fulviseta,Rausch,NULL,NULL,NULL,NULL,107981,A
Plantae,CARYOPHYLLALES,CACTACEAE,Haageocereus,fulvus,Ritter,NULL,NULL,NULL,NULL,107105,A
Plantae,CARYOPHYLLALES,CACTACEAE,Lasiocereus,fulvus,Ritter,NULL,NULL,NULL,NULL,107067,A
Plantae,CARYOPHYLLALES,CACTACEAE,Tacinga,funalis,Britton & Rose,NULL,NULL,NULL,NULL,108151,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,furcata,Werdermann,NULL,NULL,NULL,NULL,111126,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,furcinervia,(Domin 1930) C.Chr. 1934,NULL,NULL,NULL,NULL,174880,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,fusca,(Ritter) Hofacker & Braun,NULL,NULL,NULL,NULL,15791,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fusca,Bolle,NULL,NULL,NULL,NULL,3689,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,fusiformis,N.E. Brown,NULL,NULL,NULL,NULL,111367,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hatiora,gaertneri,(Regel) Barthlott,NULL,NULL,NULL,NULL,107061,A
Plantae,DIAPENSIALES,DIAPENSIACEAE,Shortia,galacifolia,Torr. & Gray,NULL,NULL,NULL,NULL,163044,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,galapageia,Henslow,NULL,NULL,NULL,NULL,171525,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,galeata,H. Huber,NULL,NULL,NULL,NULL,53729,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,galeata,H. Huber,NULL,NULL,NULL,NULL,53730,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,galerasensis,(Ritter) Hunt,NULL,NULL,NULL,NULL,14971,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,garaventae,(Ritter) Kattermann,NULL,NULL,NULL,NULL,11759,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,garciae,Glass & M.Mendoza,NULL,NULL,NULL,NULL,16486,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,gardneri,(Hook. 1844) D.B.Lellinger 1988,NULL,NULL,NULL,NULL,8191,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pachycereus,gatesii,(M.E.Jones) Hunt,NULL,NULL,NULL,NULL,104830,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pachycereus,gaumeri,Britton & Rose,NULL,NULL,NULL,NULL,31656,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Alluaudia,geayi,Choux,NULL,NULL,NULL,NULL,35653,A
Plantae,GENTIANALES,APOCYNACEAE,Pachypodium,geayi,Costantin & Bois,NULL,NULL,NULL,NULL,8602,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,geluensis,(Rosenst. 1908) R.Tryon 1970,NULL,NULL,NULL,NULL,174884,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,geminispina,Haworth,NULL,NULL,NULL,NULL,15674,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,geminispina,Haworth,ssp.,ssp.,geminispina,NULL,14867,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,geminispina,Haworth,ssp.,ssp.,leucocentra,(Berg) Hunt,14898,A
Plantae,CARYOPHYLLALES,CACTACEAE,Myrtillocactus,geometrizans,(Martius) Console,NULL,NULL,NULL,NULL,14560,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coryphantha,georgii,Boedeker,NULL,NULL,NULL,NULL,29477,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,gibbosa,(Klotzsch 1844) Domin. 1929,NULL,NULL,NULL,NULL,8252,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,gibbosum,(Haworth) Pfeiffer ex Mittler,NULL,NULL,NULL,NULL,106965,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,gibbosum,(Haworth) Pfeiffer ex Mittler,ssp.,ssp.,ferox,(Labouret ex Ruempler) Papsch,13311,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,gielsdorfianus,(Werdermann) John & Riha,NULL,NULL,NULL,NULL,104827,A
Plantae,CARYOPHYLLALES,CACTACEAE,Carnegiea,gigantea,(Engelmann) Britton & Rose,NULL,NULL,NULL,NULL,106224,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,gigantea,Hildmann ex Schumann,NULL,NULL,NULL,NULL,15675,A
Plantae,ROSALES,BYBLIDACEAE,Byblis,gigantea,J.Lindley,NULL,NULL,NULL,NULL,13209,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,gigantea,Wall. ex Hook. 1844,var.,var.,polynervata,(Miou ?) Q.Xia 1989,174887,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,gilgiana,Werdermann,NULL,NULL,NULL,NULL,111127,A
Plantae,APIALES,ARALIACEAE,Panax,ginseng,C. Meyer,NULL,NULL,NULL,NULL,31571,A
Plantae,CARYOPHYLLALES,CACTACEAE,Weberocereus,glaber,(Eichlam) Rowley,NULL,NULL,NULL,NULL,17508,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,glaberrima,(Holttum 1962) R.Tryon 1970,NULL,NULL,NULL,NULL,174889,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coryphantha,glanduligera,(Otto ex Dietrich) Lemaire,NULL,NULL,NULL,NULL,75711,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,glandulosa,Stolze 1984,NULL,NULL,NULL,NULL,75777,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,glassii,R.A.Foster,NULL,NULL,NULL,NULL,15034,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,glassii,R.A.Foster,ssp.,ssp.,ascensionis,(Reppenhagen) Hunt,29811,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,glassii,R.A.Foster,ssp.,ssp.,glassii,NULL,29809,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,glauca,(Blume 1828) R.Tryon 1970,NULL,NULL,NULL,NULL,174577,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,glauca,(Ritter) Friedrich & Rowley,NULL,NULL,NULL,NULL,82463,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ferocactus,glaucescens,(De Candolle) Britton & Rose,NULL,NULL,NULL,NULL,29464,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,glaucescens,Buining & Brederoo,NULL,NULL,NULL,NULL,69514,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,glaucifolia,R.Tryon 1970,NULL,NULL,NULL,NULL,174896,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,glaucina,Friedrich & Rowley,NULL,NULL,NULL,NULL,17173,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,glaucochrous,(Werdermann) Byles & Rowley,NULL,NULL,NULL,NULL,107881,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,glaucus,(Schumann) Benson,NULL,NULL,NULL,NULL,26976,A
Plantae,CARYOPHYLLALES,CACTACEAE,Arthrocereus,glaziovii,(Schumann) Taylor & Zappi,NULL,NULL,NULL,NULL,106167,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,glaziovii,Domin,NULL,NULL,NULL,NULL,173409,A
