Kingdom,SpcRecID,CtyRecID,CtyShort
Plantae,156712,13,Australia
Plantae,156720,13,Australia
Plantae,156752,13,Australia
Plantae,156753,13,Australia
Plantae,156754,13,Australia
Plantae,156763,13,Australia
Plantae,156843,13,Australia
Plantae,156856,13,Australia
Plantae,156899,13,Australia
Plantae,157028,13,Australia
Plantae,157223,13,Australia
Plantae,157315,13,Australia
Plantae,157400,13,Australia
Plantae,157465,13,Australia
Plantae,157469,13,Australia
Plantae,157520,13,Australia
Plantae,157529,13,Australia
Plantae,158098,194,South Africa
Plantae,158607,194,South Africa
Plantae,159159,194,South Africa
Plantae,159263,194,South Africa
Plantae,160127,194,South Africa
Plantae,161380,135,Mauritius
Plantae,161380,176,Réunion
Plantae,161381,135,Mauritius
Plantae,161381,176,Réunion
Plantae,161382,135,Mauritius
Plantae,161382,176,Réunion
Plantae,161383,135,Mauritius
Plantae,161383,176,Réunion
Plantae,161384,135,Mauritius
Plantae,161384,176,Réunion
Plantae,161385,135,Mauritius
Plantae,161385,176,Réunion
Plantae,161386,135,Mauritius
Plantae,161477,126,Madagascar
Plantae,161477,48,Comoros
Plantae,161478,126,Madagascar
Plantae,161481,126,Madagascar
Plantae,161482,126,Madagascar
Plantae,161483,126,Madagascar
Plantae,161485,126,Madagascar
Plantae,161485,48,Comoros
Plantae,161488,48,Comoros
Plantae,161488,126,Madagascar
Plantae,161490,176,Réunion
Plantae,162304,137,Mexico
Plantae,162304,222,United States
Plantae,164108,53,Cuba
Plantae,164108,106,Jamaica
Plantae,164450,163,Panama
Plantae,167035,229,Viet Nam
Plantae,167060,229,Viet Nam
Plantae,167094,229,Viet Nam
Plantae,167121,229,Viet Nam
Plantae,167143,229,Viet Nam
Plantae,167148,229,Viet Nam
Plantae,169965,137,Mexico
Plantae,169966,137,Mexico
Plantae,170013,137,Mexico
Plantae,170107,171,Puerto Rico
Plantae,172770,18,Bangladesh
Plantae,172770,145,Myanmar
Plantae,172770,44,China
Plantae,172770,99,India
Plantae,172770,116,Lao People's Democratic Republic
Plantae,172770,208,Thailand
Plantae,172770,25,Bhutan
Plantae,172770,148,Nepal
Plantae,172770,229,Viet Nam
Plantae,172773,145,Myanmar
Plantae,172774,167,Philippines
Plantae,172774,100,Indonesia
Plantae,172775,167,Philippines
Plantae,172776,100,Indonesia
Plantae,172777,229,Viet Nam
Plantae,172778,145,Myanmar
Plantae,172778,208,Thailand
Plantae,172778,229,Viet Nam
Plantae,172778,99,India
Plantae,172778,116,Lao People's Democratic Republic
Plantae,172779,229,Viet Nam
Plantae,172779,128,Malaysia
Plantae,172779,208,Thailand
Plantae,172779,36,Cambodia
Plantae,172779,116,Lao People's Democratic Republic
Plantae,172780,128,Malaysia
Plantae,172780,100,Indonesia
Plantae,172781,145,Myanmar
Plantae,172781,25,Bhutan
Plantae,172781,99,India
Plantae,172781,44,China
Plantae,172782,100,Indonesia
Plantae,172783,44,China
Plantae,172784,229,Viet Nam
Plantae,172784,208,Thailand
Plantae,172784,116,Lao People's Democratic Republic
Plantae,172786,145,Myanmar
Plantae,172789,145,Myanmar
Plantae,172794,145,Myanmar
Plantae,172795,44,China
Plantae,172805,44,China
Plantae,172805,229,Viet Nam
Plantae,172806,208,Thailand
Plantae,172806,44,China
Plantae,172814,137,Mexico
Plantae,172814,22,Belize
Plantae,172814,153,Nicaragua
Plantae,172814,163,Panama
Plantae,172814,89,Guatemala
Plantae,172814,51,Costa Rica
Plantae,172817,92,Guyana
Plantae,172817,228,Venezuela
Plantae,172817,30,Brazil
Plantae,172817,199,Suriname
Plantae,172823,26,Bolivia
Plantae,172823,30,Brazil
Plantae,172827,165,Paraguay
Plantae,172827,166,Peru
Plantae,172827,26,Bolivia
Plantae,172832,106,Jamaica
Plantae,172845,30,Brazil
Plantae,172846,30,Brazil
Plantae,172847,199,Suriname
Plantae,172847,92,Guyana
Plantae,172847,30,Brazil
Plantae,172849,95,Honduras
Plantae,172849,89,Guatemala
Plantae,172849,137,Mexico
Plantae,172849,153,Nicaragua
Plantae,172849,51,Costa Rica
Plantae,172849,64,El Salvador
Plantae,172849,228,Venezuela
Plantae,172851,30,Brazil
Plantae,172851,228,Venezuela
Plantae,172851,47,Colombia
Plantae,172851,26,Bolivia
Plantae,172851,92,Guyana
Plantae,172851,199,Suriname
Plantae,172851,75,French Guiana
Plantae,172866,30,Brazil
Plantae,172866,228,Venezuela
Plantae,172866,92,Guyana
Plantae,172867,47,Colombia
Plantae,172870,47,Colombia
Plantae,172871,163,Panama
Plantae,172871,51,Costa Rica
Plantae,172871,47,Colombia
Plantae,172871,64,El Salvador
Plantae,172872,47,Colombia
Plantae,172873,51,Costa Rica
Plantae,172874,47,Colombia
Plantae,172875,47,Colombia
Plantae,172879,51,Costa Rica
Plantae,172879,163,Panama
Plantae,172879,47,Colombia
Plantae,172940,163,Panama
Plantae,172940,51,Costa Rica
Plantae,172940,137,Mexico
Plantae,172940,64,El Salvador
Plantae,172943,64,El Salvador
Plantae,172943,51,Costa Rica
Plantae,172985,30,Brazil
Plantae,172985,165,Paraguay
Plantae,172985,10,Argentina
Plantae,172985,26,Bolivia
Plantae,172989,30,Brazil
Plantae,172989,166,Peru
Plantae,172989,228,Venezuela
Plantae,172990,30,Brazil
Plantae,172995,47,Colombia
Plantae,172995,30,Brazil
Plantae,172995,163,Panama
Plantae,174328,30,Brazil
Plantae,174331,30,Brazil
Plantae,174376,228,Venezuela
Plantae,174413,166,Peru
Plantae,174413,228,Venezuela
Plantae,174413,30,Brazil
Plantae,174413,92,Guyana
Plantae,174413,47,Colombia
Plantae,174416,26,Bolivia
Plantae,174481,166,Peru
Plantae,174485,30,Brazil
Plantae,174485,92,Guyana
Plantae,174485,75,French Guiana
Plantae,174513,47,Colombia
Plantae,174518,166,Peru
Plantae,174544,75,French Guiana
Plantae,174544,92,Guyana
Plantae,174544,30,Brazil
Plantae,174548,30,Brazil
Plantae,174556,166,Peru
Plantae,174606,92,Guyana
Plantae,174606,30,Brazil
Plantae,174606,47,Colombia
Plantae,174606,75,French Guiana
Plantae,174606,228,Venezuela
Plantae,174606,199,Suriname
Plantae,174780,75,French Guiana
Plantae,174780,92,Guyana
Plantae,174780,47,Colombia
Plantae,174780,62,Ecuador
Plantae,174780,26,Bolivia
Plantae,174780,199,Suriname
Plantae,174780,228,Venezuela
Plantae,174780,166,Peru
Plantae,174781,166,Peru
Plantae,174785,26,Bolivia
Plantae,174785,166,Peru
Plantae,174797,92,Guyana
Plantae,174799,228,Venezuela
Plantae,174799,92,Guyana
Plantae,174799,47,Colombia
Plantae,174799,166,Peru
Plantae,174802,62,Ecuador
Plantae,174842,171,Puerto Rico
Plantae,174842,59,Dominica
Plantae,177296,30,Brazil
Plantae,178226,30,Brazil
Plantae,182401,145,Myanmar
Plantae,182770,207,United Republic of Tanzania
Plantae,182770,144,Mozambique
Plantae,182770,127,Malawi
Plantae,182771,144,Mozambique
Plantae,182771,127,Malawi
Plantae,182771,238,Zimbabwe
Plantae,182771,237,Zambia
Plantae,182772,236,Democratic Republic of the Congo
Plantae,182772,78,Gabon
Plantae,182772,37,Cameroon
Plantae,182772,82,Ghana
Plantae,182773,90,Guinea
Plantae,182773,188,Sierra Leone
Plantae,182773,120,Liberia
Plantae,182773,56,Côte d'Ivoire
Plantae,182773,209,Togo
Plantae,182773,37,Cameroon
Plantae,182773,155,Nigeria
Plantae,182773,82,Ghana
Plantae,182773,186,Senegal
Plantae,182774,41,Central African Republic
Plantae,182775,6,Angola
Plantae,182775,207,United Republic of Tanzania
Plantae,182775,110,Kenya
Plantae,182775,218,Uganda
Plantae,182775,68,Ethiopia
Plantae,182775,237,Zambia
Plantae,182776,236,Democratic Republic of the Congo
Plantae,182776,82,Ghana
Plantae,182776,65,Equatorial Guinea
Plantae,182776,207,United Republic of Tanzania
Plantae,182776,41,Central African Republic
Plantae,182776,6,Angola
Plantae,182776,218,Uganda
Plantae,182776,37,Cameroon
Plantae,182777,127,Malawi
Plantae,182777,207,United Republic of Tanzania
Plantae,182778,236,Democratic Republic of the Congo
Plantae,182778,207,United Republic of Tanzania
Plantae,182778,218,Uganda
Plantae,182778,237,Zambia
Plantae,182778,37,Cameroon
Plantae,182778,41,Central African Republic
Plantae,182779,126,Madagascar
Plantae,182780,110,Kenya
Plantae,182780,207,United Republic of Tanzania
Plantae,182781,207,United Republic of Tanzania
Plantae,182781,110,Kenya
Plantae,182782,126,Madagascar
Plantae,182783,78,Gabon
Plantae,182783,37,Cameroon
Plantae,182784,127,Malawi
Plantae,182785,207,United Republic of Tanzania
Plantae,182785,65,Equatorial Guinea
Plantae,182785,37,Cameroon
Plantae,182786,126,Madagascar
Plantae,182787,126,Madagascar
Plantae,182788,126,Madagascar
Plantae,182789,218,Uganda
Plantae,182790,110,Kenya
Plantae,182790,144,Mozambique
Plantae,182790,127,Malawi
Plantae,182790,207,United Republic of Tanzania
Plantae,182791,237,Zambia
Plantae,182791,207,United Republic of Tanzania
Plantae,182791,236,Democratic Republic of the Congo
Plantae,182791,144,Mozambique
Plantae,182791,218,Uganda
Plantae,182791,41,Central African Republic
Plantae,182791,90,Guinea
Plantae,182791,175,Rwanda
Plantae,182791,198,Sudan
Plantae,182791,68,Ethiopia
Plantae,182791,238,Zimbabwe
Plantae,182791,35,Burundi
Plantae,182791,110,Kenya
Plantae,182791,155,Nigeria
Plantae,182791,127,Malawi
Plantae,182792,110,Kenya
Plantae,182792,207,United Republic of Tanzania
Plantae,182792,41,Central African Republic
Plantae,182792,37,Cameroon
Plantae,182792,68,Ethiopia
Plantae,182792,218,Uganda
Plantae,182792,236,Democratic Republic of the Congo
Plantae,182793,236,Democratic Republic of the Congo
Plantae,182794,218,Uganda
Plantae,182794,37,Cameroon
Plantae,182794,110,Kenya
Plantae,182794,68,Ethiopia
Plantae,182794,41,Central African Republic
Plantae,182794,207,United Republic of Tanzania
Plantae,182794,236,Democratic Republic of the Congo
Plantae,182795,126,Madagascar
Plantae,182796,207,United Republic of Tanzania
Plantae,182797,237,Zambia
Plantae,182797,127,Malawi
Plantae,182797,207,United Republic of Tanzania
Plantae,182798,126,Madagascar
Plantae,182798,48,Comoros
Plantae,182799,127,Malawi
Plantae,182799,207,United Republic of Tanzania
Plantae,182800,126,Madagascar
Plantae,182801,126,Madagascar
Plantae,182802,126,Madagascar
Plantae,182803,126,Madagascar
Plantae,182804,126,Madagascar
Plantae,182805,126,Madagascar
Plantae,182805,48,Comoros
Plantae,182806,194,South Africa
Plantae,182806,68,Ethiopia
Plantae,182806,207,United Republic of Tanzania
Plantae,182806,238,Zimbabwe
Plantae,182806,127,Malawi
Plantae,182806,110,Kenya
Plantae,182807,126,Madagascar
Plantae,182807,48,Comoros
Plantae,182808,237,Zambia
Plantae,182808,127,Malawi
Plantae,182809,41,Central African Republic
Plantae,182809,37,Cameroon
Plantae,182809,236,Democratic Republic of the Congo
Plantae,182810,207,United Republic of Tanzania
Plantae,182810,218,Uganda
Plantae,182810,110,Kenya
Plantae,182811,110,Kenya
Plantae,182811,236,Democratic Republic of the Congo
Plantae,182811,35,Burundi
Plantae,182811,218,Uganda
Plantae,182812,236,Democratic Republic of the Congo
Plantae,182812,237,Zambia
Plantae,182812,194,South Africa
Plantae,182812,144,Mozambique
Plantae,182812,238,Zimbabwe
Plantae,182812,207,United Republic of Tanzania
Plantae,182812,127,Malawi
Plantae,182812,6,Angola
Plantae,182813,238,Zimbabwe
Plantae,182866,126,Madagascar
Plantae,182971,126,Madagascar
Plantae,182972,126,Madagascar
Plantae,182973,126,Madagascar
Plantae,182974,126,Madagascar
Plantae,182975,126,Madagascar
Plantae,182976,126,Madagascar
Plantae,182977,126,Madagascar
Plantae,182978,126,Madagascar
Plantae,182979,126,Madagascar
Plantae,182980,155,Nigeria
Plantae,182980,236,Democratic Republic of the Congo
Plantae,182980,37,Cameroon
Plantae,182980,78,Gabon
Plantae,182980,82,Ghana
Plantae,182980,127,Malawi
Plantae,182981,126,Madagascar
Plantae,182982,184,São Tomé and Principe
Plantae,182982,65,Equatorial Guinea
Plantae,182982,184,São Tomé and Principe
Plantae,182982,37,Cameroon
Plantae,182982,155,Nigeria
Plantae,182982,236,Democratic Republic of the Congo
Plantae,182983,126,Madagascar
Plantae,182984,126,Madagascar
Plantae,182985,49,Congo
Plantae,182985,37,Cameroon
Plantae,182985,56,Côte d'Ivoire
Plantae,182986,126,Madagascar
Plantae,182987,126,Madagascar
Plantae,182988,126,Madagascar
Plantae,182989,120,Liberia
Plantae,182989,37,Cameroon
Plantae,182989,188,Sierra Leone
Plantae,182989,56,Côte d'Ivoire
Plantae,182989,155,Nigeria
Plantae,182989,82,Ghana
Plantae,182990,135,Mauritius
Plantae,182990,176,Réunion
Plantae,182991,126,Madagascar
Plantae,182992,176,Réunion
Plantae,182993,126,Madagascar
Plantae,182994,207,United Republic of Tanzania
Plantae,182995,176,Réunion
Plantae,182995,135,Mauritius
Plantae,182996,126,Madagascar
Plantae,182996,176,Réunion
Plantae,182996,135,Mauritius
Plantae,182996,48,Comoros
Plantae,182996,144,Mozambique
Plantae,182996,187,Seychelles
Plantae,182997,126,Madagascar
Plantae,182998,135,Mauritius
Plantae,182998,176,Réunion
Plantae,182998,126,Madagascar
Plantae,182999,126,Madagascar
Plantae,183000,126,Madagascar
Plantae,183001,126,Madagascar
Plantae,183002,176,Réunion
Plantae,183003,126,Madagascar
Plantae,183004,126,Madagascar
Plantae,183005,126,Madagascar
Plantae,183006,176,Réunion
Plantae,183007,126,Madagascar
Plantae,183008,176,Réunion
Plantae,183009,126,Madagascar
Plantae,183010,126,Madagascar
Plantae,183011,176,Réunion
Plantae,183011,135,Mauritius
Plantae,183012,126,Madagascar
Plantae,183013,176,Réunion
Plantae,183014,126,Madagascar
Plantae,183015,78,Gabon
Plantae,183016,176,Réunion
Plantae,183017,207,United Republic of Tanzania
Plantae,183017,238,Zimbabwe
Plantae,183017,237,Zambia
Plantae,183017,144,Mozambique
Plantae,183017,127,Malawi
Plantae,183017,194,South Africa
Plantae,183017,110,Kenya
Plantae,183018,126,Madagascar
Plantae,183019,126,Madagascar
Plantae,183020,126,Madagascar
Plantae,183021,126,Madagascar
Plantae,183022,126,Madagascar
Plantae,183023,126,Madagascar
Plantae,183024,126,Madagascar
Plantae,183025,126,Madagascar
Plantae,183026,126,Madagascar
Plantae,183027,120,Liberia
Plantae,183027,218,Uganda
Plantae,183027,78,Gabon
Plantae,183027,41,Central African Republic
Plantae,183027,155,Nigeria
Plantae,183027,188,Sierra Leone
Plantae,183027,82,Ghana
Plantae,183027,6,Angola
Plantae,183027,37,Cameroon
Plantae,183027,23,Benin
Plantae,183027,49,Congo
Plantae,183027,236,Democratic Republic of the Congo
Plantae,183027,56,Côte d'Ivoire
Plantae,183027,90,Guinea
Plantae,183028,135,Mauritius
Plantae,183028,176,Réunion
Plantae,183029,234,Yemen
Plantae,183029,207,United Republic of Tanzania
Plantae,183029,110,Kenya
Plantae,183030,126,Madagascar
Plantae,183031,126,Madagascar
Plantae,183032,126,Madagascar
Plantae,183033,207,United Republic of Tanzania
Plantae,183033,110,Kenya
Plantae,183034,48,Comoros
Plantae,183034,187,Seychelles
Plantae,183034,126,Madagascar
Plantae,183035,126,Madagascar
Plantae,183036,126,Madagascar
Plantae,183037,78,Gabon
Plantae,183037,155,Nigeria
Plantae,183038,236,Democratic Republic of the Congo
Plantae,183038,78,Gabon
Plantae,183038,6,Angola
Plantae,183038,155,Nigeria
Plantae,183038,37,Cameroon
Plantae,183039,78,Gabon
Plantae,183039,37,Cameroon
Plantae,183040,126,Madagascar
Plantae,183041,126,Madagascar
Plantae,183042,126,Madagascar
Plantae,183043,207,United Republic of Tanzania
Plantae,183043,237,Zambia
Plantae,183043,110,Kenya
Plantae,183043,218,Uganda
Plantae,183044,35,Burundi
Plantae,183045,176,Réunion
Plantae,183046,176,Réunion
Plantae,183047,126,Madagascar
Plantae,183048,126,Madagascar
Plantae,183049,126,Madagascar
Plantae,183049,176,Réunion
Plantae,183049,135,Mauritius
Plantae,183050,37,Cameroon
Plantae,183050,218,Uganda
Plantae,183050,110,Kenya
Plantae,183051,126,Madagascar
Plantae,183052,126,Madagascar
Plantae,183053,126,Madagascar
Plantae,183053,48,Comoros
Plantae,183054,78,Gabon
Plantae,183054,236,Democratic Republic of the Congo
Plantae,183055,237,Zambia
Plantae,183056,126,Madagascar
Plantae,183056,48,Comoros
Plantae,183056,176,Réunion
Plantae,183057,126,Madagascar
Plantae,183058,176,Réunion
Plantae,183059,126,Madagascar
Plantae,183060,126,Madagascar
Plantae,183061,110,Kenya
Plantae,183061,238,Zimbabwe
Plantae,183061,207,United Republic of Tanzania
Plantae,183062,126,Madagascar
Plantae,183063,126,Madagascar
Plantae,183064,126,Madagascar
Plantae,183064,176,Réunion
Plantae,183065,126,Madagascar
Plantae,183065,176,Réunion
Plantae,183065,135,Mauritius
Plantae,183066,218,Uganda
Plantae,183066,68,Ethiopia
Plantae,183066,184,São Tomé and Principe
Plantae,183066,184,São Tomé and Principe
Plantae,183066,37,Cameroon
Plantae,183066,175,Rwanda
Plantae,183066,155,Nigeria
Plantae,183066,236,Democratic Republic of the Congo
Plantae,183066,110,Kenya
Plantae,183067,126,Madagascar
Plantae,183068,126,Madagascar
Plantae,183069,126,Madagascar
Plantae,183070,48,Comoros
Plantae,183070,126,Madagascar
Plantae,183071,126,Madagascar
Plantae,183072,126,Madagascar
Plantae,183073,65,Equatorial Guinea
Plantae,183074,126,Madagascar
Plantae,183075,126,Madagascar
Plantae,183076,176,Réunion
Plantae,183077,176,Réunion
Plantae,183078,126,Madagascar
Plantae,183079,126,Madagascar
Plantae,183080,126,Madagascar
Plantae,183081,126,Madagascar
Plantae,183082,175,Rwanda
Plantae,183083,126,Madagascar
Plantae,183083,176,Réunion
Plantae,183083,135,Mauritius
Plantae,183084,126,Madagascar
Plantae,183084,48,Comoros
Plantae,183085,126,Madagascar
Plantae,183086,126,Madagascar
Plantae,183087,126,Madagascar
Plantae,183088,238,Zimbabwe
Plantae,183088,237,Zambia
Plantae,183088,68,Ethiopia
Plantae,183088,207,United Republic of Tanzania
Plantae,183089,56,Côte d'Ivoire
Plantae,183090,176,Réunion
Plantae,183091,126,Madagascar
Plantae,183092,155,Nigeria
Plantae,183092,120,Liberia
Plantae,183092,90,Guinea
Plantae,183092,218,Uganda
Plantae,183092,78,Gabon
Plantae,183092,175,Rwanda
Plantae,183092,49,Congo
Plantae,183092,56,Côte d'Ivoire
Plantae,183092,65,Equatorial Guinea
Plantae,183092,37,Cameroon
Plantae,183092,207,United Republic of Tanzania
Plantae,183093,120,Liberia
Plantae,183094,126,Madagascar
Plantae,183095,135,Mauritius
Plantae,183095,126,Madagascar
Plantae,183095,187,Seychelles
Plantae,183095,176,Réunion
Plantae,183096,78,Gabon
Plantae,183096,90,Guinea
Plantae,183096,155,Nigeria
Plantae,183096,82,Ghana
Plantae,183096,209,Togo
Plantae,183096,188,Sierra Leone
Plantae,183097,126,Madagascar
Plantae,183098,126,Madagascar
Plantae,183099,126,Madagascar
Plantae,183100,135,Mauritius
Plantae,183100,176,Réunion
Plantae,183101,126,Madagascar
Plantae,183102,90,Guinea
Plantae,183103,135,Mauritius
Plantae,183103,176,Réunion
Plantae,183104,126,Madagascar
Plantae,183105,126,Madagascar
Plantae,183106,126,Madagascar
Plantae,183107,126,Madagascar
Plantae,183108,126,Madagascar
Plantae,183109,135,Mauritius
Plantae,183109,176,Réunion
Plantae,183110,126,Madagascar
Plantae,183111,176,Réunion
Plantae,183111,135,Mauritius
Plantae,183112,126,Madagascar
Plantae,183113,176,Réunion
Plantae,183113,135,Mauritius
Plantae,183113,126,Madagascar
Plantae,183113,48,Comoros
Plantae,183114,126,Madagascar
Plantae,183115,126,Madagascar
Plantae,183116,126,Madagascar
Plantae,183117,126,Madagascar
Plantae,183118,175,Rwanda
Plantae,183119,126,Madagascar
Plantae,183120,176,Réunion
Plantae,183120,135,Mauritius
Plantae,183121,126,Madagascar
Plantae,183122,236,Democratic Republic of the Congo
Plantae,183122,56,Côte d'Ivoire
Plantae,183122,120,Liberia
Plantae,183122,82,Ghana
Plantae,183122,155,Nigeria
Plantae,183122,37,Cameroon
Plantae,183123,126,Madagascar
Plantae,183124,126,Madagascar
Plantae,183125,126,Madagascar
Plantae,183126,126,Madagascar
Plantae,183127,126,Madagascar
Plantae,183128,126,Madagascar
Plantae,183129,176,Réunion
Plantae,183130,126,Madagascar
Plantae,183131,126,Madagascar
Plantae,183132,37,Cameroon
Plantae,183132,236,Democratic Republic of the Congo
Plantae,183132,155,Nigeria
Plantae,183132,65,Equatorial Guinea
Plantae,183133,194,South Africa
Plantae,183133,238,Zimbabwe
Plantae,183133,201,Swaziland
Plantae,183134,107,Japan
Plantae,183135,56,Côte d'Ivoire
Plantae,183135,37,Cameroon
Plantae,183135,155,Nigeria
Plantae,183136,126,Madagascar
Plantae,183137,236,Democratic Republic of the Congo
Plantae,183137,218,Uganda
Plantae,183137,37,Cameroon
Plantae,183138,126,Madagascar
Plantae,183139,126,Madagascar
Plantae,183140,126,Madagascar
Plantae,183141,126,Madagascar
Plantae,183142,126,Madagascar
Plantae,183143,126,Madagascar
Plantae,183144,126,Madagascar
Plantae,183145,37,Cameroon
Plantae,183145,110,Kenya
Plantae,183145,207,United Republic of Tanzania
Plantae,183145,237,Zambia
Plantae,183145,175,Rwanda
Plantae,183145,35,Burundi
Plantae,183145,127,Malawi
Plantae,183145,201,Swaziland
Plantae,183145,144,Mozambique
Plantae,183145,218,Uganda
Plantae,183145,238,Zimbabwe
Plantae,183145,194,South Africa
Plantae,183145,236,Democratic Republic of the Congo
Plantae,183146,126,Madagascar
Plantae,183147,176,Réunion
Plantae,183148,126,Madagascar
Plantae,183149,37,Cameroon
Plantae,183150,126,Madagascar
Plantae,183151,48,Comoros
Plantae,183152,126,Madagascar
Plantae,183153,126,Madagascar
Plantae,183154,126,Madagascar
Plantae,183155,126,Madagascar
Plantae,183156,126,Madagascar
Plantae,183157,126,Madagascar
Plantae,183158,126,Madagascar
Plantae,183159,126,Madagascar
Plantae,183160,207,United Republic of Tanzania
Plantae,183161,176,Réunion
Plantae,183162,194,South Africa
Plantae,183162,238,Zimbabwe
Plantae,183162,127,Malawi
Plantae,183163,126,Madagascar
Plantae,183164,144,Mozambique
Plantae,183164,127,Malawi
Plantae,183164,236,Democratic Republic of the Congo
Plantae,183164,237,Zambia
Plantae,183164,207,United Republic of Tanzania
Plantae,183165,176,Réunion
Plantae,183166,236,Democratic Republic of the Congo
Plantae,183166,37,Cameroon
Plantae,183166,82,Ghana
Plantae,183166,65,Equatorial Guinea
Plantae,183166,155,Nigeria
Plantae,183166,188,Sierra Leone
Plantae,183166,56,Côte d'Ivoire
Plantae,183167,126,Madagascar
Plantae,183168,176,Réunion
Plantae,183168,126,Madagascar
Plantae,183169,176,Réunion
Plantae,183170,126,Madagascar
Plantae,183171,126,Madagascar
Plantae,183172,110,Kenya
Plantae,183172,207,United Republic of Tanzania
Plantae,183173,126,Madagascar
Plantae,183174,126,Madagascar
Plantae,183175,126,Madagascar
Plantae,183176,176,Réunion
Plantae,183176,135,Mauritius
Plantae,183177,127,Malawi
Plantae,183178,176,Réunion
Plantae,183178,135,Mauritius
Plantae,183179,126,Madagascar
Plantae,183180,126,Madagascar
Plantae,183181,126,Madagascar
Plantae,183181,48,Comoros
Plantae,183182,126,Madagascar
Plantae,183182,48,Comoros
Plantae,183183,126,Madagascar
Plantae,183184,207,United Republic of Tanzania
Plantae,183184,110,Kenya
Plantae,183185,176,Réunion
Plantae,183186,48,Comoros
Plantae,183187,135,Mauritius
Plantae,183188,126,Madagascar
Plantae,183400,238,Zimbabwe
Plantae,183404,164,Papua New Guinea
Plantae,183405,44,China
Plantae,183406,100,Indonesia
Plantae,183407,44,China
Plantae,183408,229,Viet Nam
Plantae,183409,71,Fiji
Plantae,183410,36,Cambodia
Plantae,183410,44,China
Plantae,183410,116,Lao People's Democratic Republic
Plantae,183410,99,India
Plantae,183410,229,Viet Nam
Plantae,183411,99,India
Plantae,183412,44,China
Plantae,183413,44,China
Plantae,183414,100,Indonesia
Plantae,183415,44,China
Plantae,183415,229,Viet Nam
Plantae,183416,44,China
Plantae,183417,164,Papua New Guinea
Plantae,183418,100,Indonesia
Plantae,183419,100,Indonesia
Plantae,183419,164,Papua New Guinea
Plantae,183420,128,Malaysia
Plantae,183420,100,Indonesia
Plantae,183421,100,Indonesia
Plantae,183422,100,Indonesia
Plantae,183423,148,Nepal
Plantae,183423,99,India
Plantae,183423,145,Myanmar
Plantae,183423,44,China
Plantae,183423,208,Thailand
Plantae,183424,229,Viet Nam
Plantae,183426,44,China
Plantae,183427,51,Costa Rica
Plantae,183427,106,Jamaica
Plantae,183427,137,Mexico
Plantae,183427,47,Colombia
Plantae,183427,93,Haiti
Plantae,183427,53,Cuba
Plantae,183427,89,Guatemala
Plantae,183427,60,Dominican Republic
Plantae,183427,163,Panama
Plantae,183427,95,Honduras
Plantae,183428,164,Papua New Guinea
Plantae,183429,116,Lao People's Democratic Republic
Plantae,183429,208,Thailand
Plantae,183429,229,Viet Nam
Plantae,183430,128,Malaysia
Plantae,183431,44,China
Plantae,183432,100,Indonesia
Plantae,183432,164,Papua New Guinea
Plantae,183433,100,Indonesia
Plantae,183434,229,Viet Nam
Plantae,183435,148,Nepal
Plantae,183435,25,Bhutan
Plantae,183436,164,Papua New Guinea
Plantae,183437,128,Malaysia
Plantae,183437,44,China
Plantae,183437,145,Myanmar
Plantae,183437,99,India
Plantae,183437,229,Viet Nam
Plantae,183437,208,Thailand
Plantae,183438,100,Indonesia
Plantae,183439,164,Papua New Guinea
Plantae,183440,128,Malaysia
Plantae,183440,167,Philippines
Plantae,183441,164,Papua New Guinea
Plantae,183442,164,Papua New Guinea
Plantae,183443,100,Indonesia
Plantae,183444,164,Papua New Guinea
Plantae,183445,167,Philippines
Plantae,183446,44,China
Plantae,183446,107,Japan
Plantae,183447,44,China
Plantae,183447,44,China
Plantae,183447,44,China
Plantae,183447,44,China
Plantae,183448,145,Myanmar
Plantae,183448,107,Japan
Plantae,183448,229,Viet Nam
Plantae,183448,208,Thailand
Plantae,183448,148,Nepal
Plantae,183448,44,China
Plantae,183449,100,Indonesia
Plantae,183450,107,Japan
Plantae,183451,107,Japan
Plantae,183452,44,China
Plantae,183452,113,"Korea, Republic of"
Plantae,183452,112,Democratic People's Republic of Korea
Plantae,183452,107,Japan
Plantae,183453,107,Japan
Plantae,183454,107,Japan
Plantae,183455,44,China
Plantae,183455,229,Viet Nam
Plantae,183456,229,Viet Nam
Plantae,183457,44,China
Plantae,183458,44,China
Plantae,183459,100,Indonesia
Plantae,183459,164,Papua New Guinea
Plantae,183460,100,Indonesia
Plantae,183461,44,China
Plantae,183461,44,China
Plantae,183461,44,China
Plantae,183461,44,China
Plantae,183461,44,China
Plantae,183462,164,Papua New Guinea
Plantae,183463,164,Papua New Guinea
Plantae,183464,100,Indonesia
Plantae,183465,107,Japan
Plantae,183465,229,Viet Nam
Plantae,183465,44,China
Plantae,183466,99,India
Plantae,183467,100,Indonesia
Plantae,183468,100,Indonesia
Plantae,183468,128,Malaysia
Plantae,183469,44,China
Plantae,183470,100,Indonesia
Plantae,183471,25,Bhutan
Plantae,183471,99,India
Plantae,183471,145,Myanmar
Plantae,183471,44,China
Plantae,183472,167,Philippines
Plantae,183473,44,China
Plantae,183474,167,Philippines
Plantae,183475,44,China
Plantae,183475,44,China
Plantae,183475,44,China
Plantae,183475,44,China
Plantae,183475,44,China
Plantae,183476,107,Japan
Plantae,183477,126,Madagascar
Plantae,183478,100,Indonesia
Plantae,183479,71,Fiji
Plantae,183480,164,Papua New Guinea
