Kingdom,SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes
Plantae,73585,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,13732,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,154961,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,154961,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,13732,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20860,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20860,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50435,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24265,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24265,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50435,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105556,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,72144,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,72144,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105661,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105661,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105556,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102440,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102440,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172775,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172786,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172786,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172780,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172780,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172775,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172784,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50436,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50436,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172783,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172783,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172784,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172781,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172782,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172782,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172779,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172779,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172781,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172777,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172778,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172778,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172776,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172776,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172777,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172773,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172774,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172774,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172770,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172770,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172773,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,42011,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,42011,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,28300,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,28300,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,28301,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,28301,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,16729,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,16729,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,16731,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,16731,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,17816,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,17816,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52468,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52468,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172943,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20865,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20865,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,169966,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,169966,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172943,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20866,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20866,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20861,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,169965,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,169965,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20861,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20868,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,17817,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,17817,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20867,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20867,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20868,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20863,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20864,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20864,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,51412,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,51412,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20863,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,54381,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,53625,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,53625,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,61664,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,61664,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,54381,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172958,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105047,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105047,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172940,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172940,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172958,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,33759,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,33759,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,80366,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,80366,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24833,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24833,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,21037,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,21037,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,104555,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,104555,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,43088,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,43088,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52312,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52312,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109929,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52202,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52202,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,167094,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,167094,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,109929,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,112106,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,112106,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,54417,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20870,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20870,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82736,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82736,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,54417,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20878,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20879,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20879,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20876,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20876,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20878,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20872,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20874,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20874,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20869,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20869,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20872,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,53626,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,53627,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,53627,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,54384,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,54384,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,53626,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,62089,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,54382,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,54382,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,164108,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,164108,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,62089,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172794,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172794,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,62552,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,62552,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172789,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172789,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172795,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172795,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172805,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172805,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172806,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172806,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49748,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49748,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,175866,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,175866,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82738,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82738,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82739,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82739,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,158607,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,158607,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,5219,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,5219,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,47365,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,160127,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,160127,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,48540,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,48540,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,47365,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,170107,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,170107,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24875,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24875,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,29413,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,29413,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,29414,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,29414,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82742,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82742,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82743,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82743,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82744,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82744,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82746,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82746,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82741,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,53628,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,53628,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82741,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52728,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52728,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82745,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82745,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,58385,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,159159,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,159159,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,58385,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,59372,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,11077,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,11077,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105557,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105557,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,59372,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67722,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67722,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,41788,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,41788,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,21041,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,21041,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,21022,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,177653,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,177653,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,27121,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,27121,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,21022,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105818,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105818,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172845,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172845,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172846,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172846,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172849,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172849,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172985,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172985,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172989,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172989,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172990,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172990,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172995,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172995,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172814,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172814,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172823,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172823,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172827,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172827,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172832,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172832,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172847,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172847,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172851,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,172851,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172817,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,172817,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,61687,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,61687,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24876,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24876,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,20880,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,20880,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174544,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174544,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,176711,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,176711,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174780,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174780,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174781,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174781,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174785,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174785,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174797,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174797,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174799,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174799,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174802,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174802,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,177171,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,177171,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,177173,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,177173,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,177177,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,177177,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174599,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174599,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174606,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174606,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174328,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174328,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174331,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174331,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174366,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174366,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174416,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174416,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174481,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174481,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174485,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174485,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174513,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174513,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174518,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174518,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174548,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174548,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,176708,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,176708,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174376,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174376,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174413,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174413,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,174556,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174556,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82748,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82748,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82749,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82749,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105984,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105984,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,53629,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,53629,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,61688,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,61688,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40136,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,43001,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,43001,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40136,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40137,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40138,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40138,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109930,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,109930,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40137,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174842,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,174842,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105980,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,73587,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,73587,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,176730,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,176730,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105980,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,75671,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,75671,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68957,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68957,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67739,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67739,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69026,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69026,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,59373,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,59373,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,54385,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,54385,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50449,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50449,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50472,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
