Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,gallus,"(Günther, 1877)",NULL,NULL,NULL,4459,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,gastrotaenia,"(Boulenger, 1888)",NULL,NULL,NULL,4460,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,globifer,"(Günther, 1879)",NULL,NULL,NULL,4461,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,goetzei,"(Tornier, 1899)",NULL,NULL,NULL,4462,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,gracilis,"Hallowell, 1842",NULL,NULL,NULL,4463,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,guibei,"(Hillenius, 1959)",NULL,NULL,NULL,4464,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,hoehnelii,"(Steindachner, 1891)",NULL,NULL,NULL,4465,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,incornutus,"(Loveridge, 1932)",NULL,NULL,NULL,4466,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,jacksonii,"(Boulenger, 1896)",NULL,NULL,NULL,4467,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,johnstoni,"(Boulenger, 1901)",NULL,NULL,NULL,4468,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,kinetensis,"Schmidt, 1943",NULL,NULL,NULL,4469,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,laevigatus,"Gray, 1863",NULL,NULL,NULL,4471,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,lateralis,"(Gray, 1831)",NULL,NULL,NULL,4472,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,laterispinis,"(Loveridge, 1932)",NULL,NULL,NULL,4473,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,linota,"(Müller, 1924)",NULL,NULL,NULL,4474,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,malthe,"(Günther, 1879)",NULL,NULL,NULL,4475,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,marsabitensis,"Tilbury, 1991",NULL,NULL,NULL,4476,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,melleri,"(Gray, 1865)",NULL,NULL,NULL,4478,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,monachus,"(Gray, 1865)",NULL,NULL,NULL,4480,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,monoceras,"(Boettger, 1913)",NULL,NULL,NULL,4481,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,montium,"Buchholz, 1874",NULL,NULL,NULL,4482,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,namaquensis,"Smith, 1831",NULL,NULL,NULL,4483,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,nasutum,"(Duméril & Bibron, 1836)",NULL,NULL,NULL,4484,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,oshaughnessyi,"(Günther, 1881)",NULL,NULL,NULL,4485,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,oustaleti,"(Mocquard, 1894)",NULL,NULL,NULL,4486,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,oweni,"Gray, 1831",NULL,NULL,NULL,4487,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,pardalis,"(Cuvier, 1829)",NULL,NULL,NULL,4488,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,parsonii,"(Cuvier, 1824)",NULL,NULL,NULL,4489,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,petteri,"(Brygoo & Domergue, 1966)",NULL,NULL,NULL,4490,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,peyrierasi,"(Brygoo, Blanc & Domergue, 1974)",NULL,NULL,NULL,4491,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ammotragus,lervia,"(Pallas, 1777)",NULL,NULL,NULL,1151,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Amyda,cartilaginea,"(Boddaert, 1770)",NULL,NULL,NULL,1181,A
Animalia,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Amytornis,goyderi,"(Gould, 1875)",NULL,NULL,NULL,1184,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,pfefferi,"(Tornier, 1900)",NULL,NULL,NULL,4492,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,polleni,"(Peters, 1874)",NULL,NULL,NULL,4493,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,quadricornis,"Tornier, 1899",NULL,NULL,NULL,4494,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,quilensis,"Bocage, 1866",NULL,NULL,NULL,4495,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,rhinoceratus,"(Gray, 1845)",NULL,NULL,NULL,4496,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,rudis,"(Boulenger, 1906)",NULL,NULL,NULL,4497,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,schoutedeni,"Laurent, 1952",NULL,NULL,NULL,4499,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,schubotzi,"(Sternfeld, 1912)",NULL,NULL,NULL,4500,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,senegalensis,"Daudin, 1802",NULL,NULL,NULL,4501,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,tempeli,"(Tornier, 1899)",NULL,NULL,NULL,4502,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,tigris,"(Kuhl, 1820)",NULL,NULL,NULL,4503,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Calumma,tsaratananense,"(Brygoo & Domergue, 1968)",NULL,NULL,NULL,4504,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,tuzetae,"(Brygoo, Bourgat & Domergue, 1972)",NULL,NULL,NULL,4505,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,verrucosus,"(Cuvier, 1829)",NULL,NULL,NULL,4506,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,werneri,"(Tornier, 1899)",NULL,NULL,NULL,4507,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,wiedersheimi,"(Nieden, 1910)",NULL,NULL,NULL,4508,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Furcifer,willsii,"(Günther, 1890)",NULL,NULL,NULL,4509,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,zeylanicus,"Laurenti, 1768",NULL,NULL,NULL,4510,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,harennae,"Largen, 1995",NULL,NULL,NULL,4515,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,ituriensis,"Schmidt, 1919",NULL,NULL,NULL,4516,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,tremperi,"Necas, 1994",NULL,NULL,NULL,4517,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,balebicornutus,"Tilbury, 1998",NULL,NULL,NULL,4518,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,conirostratus,"Tilbury, 1998",NULL,NULL,NULL,4519,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,jacksonii,"(Boulenger, 1896)",ssp.,merumontanus,"Rand, 1958",4521,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Charina,bottae,"(Blainville, 1835)",NULL,NULL,NULL,4566,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,aureicincta,"(E. L. Layard, 1875)",NULL,NULL,NULL,4569,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,diadema,"(Verreaux & Des Murs, 1860)",NULL,NULL,NULL,4570,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,josefinae,"(Finsch, 1873)",NULL,NULL,NULL,4571,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,margarethae,"Tristram, 1879",NULL,NULL,NULL,4572,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,meeki,"(Rothschild & Hartert, 1901)",NULL,NULL,NULL,4573,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,multistriata,"(Rothschild, 1911)",NULL,NULL,NULL,4574,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,palmarum,"(Gmelin, 1788)",NULL,NULL,NULL,4575,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,papou,"(Scopoli, 1786)",NULL,NULL,NULL,4576,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,placentis,"(Temminck, 1834)",NULL,NULL,NULL,4577,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,pulchella,"Gray, 1859",NULL,NULL,NULL,4578,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,rubrigularis,"(Sclater, 1881)",NULL,NULL,NULL,4579,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,rubronotata,"(Wallace, 1862)",NULL,NULL,NULL,4580,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,toxopei,"(Siebers, 1930)",NULL,NULL,NULL,4581,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Charmosyna,wilhelminae,"(A. B. Meyer, 1874)",NULL,NULL,NULL,4582,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,major,"É. Geoffroy, 1812",NULL,NULL,NULL,4598,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,medius,"É. Geoffroy, 1812",NULL,NULL,NULL,4599,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Chelictinia,riocourii,"(Vieillot, 1822)",NULL,NULL,NULL,4605,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,CHELIDAE,Chelodina,mccordi,"Rhodin, 1994",NULL,NULL,NULL,4606,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Chelonia,mydas,"(Linnaeus, 1758)",NULL,NULL,NULL,4615,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chersina,angulata,"(Schweigger, 1812)",NULL,NULL,NULL,4623,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,boucardi,"(Mulsant, 1877)",NULL,NULL,NULL,1014,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,castaneiventris,"(Gould, 1856)",NULL,NULL,NULL,1016,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,chionogaster,"(Tschudi, 1846)",NULL,NULL,NULL,1017,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,brevirostris,"(Lesson, 1829)",NULL,NULL,NULL,1018,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,cyanifrons,"(Bourcier, 1843)",NULL,NULL,NULL,1019,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,cyanocephala,"(Lesson, 1829)",NULL,NULL,NULL,1020,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,cyanura,"Gould, 1859",NULL,NULL,NULL,1021,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,edward,"(DeLattre & Bourcier, 1846)",NULL,NULL,NULL,1024,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,fimbriata,"(Gmelin, 1788)",NULL,NULL,NULL,1025,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,franciae,"(Bourcier & Mulsant, 1846)",NULL,NULL,NULL,1026,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,lactea,"(Lesson, 1829)",NULL,NULL,NULL,1027,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,leucogaster,"(Gmelin, 1788)",NULL,NULL,NULL,1028,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,luciae,"(Lawrence, 1867)",NULL,NULL,NULL,1029,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,rosenbergi,"(Boucard, 1895)",NULL,NULL,NULL,1030,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,rutila,"(DeLattre, 1842)",NULL,NULL,NULL,1031,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,saucerrottei,"(DeLattre & Bourcier, 1846)",NULL,NULL,NULL,1032,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,tobaci,"(Gmelin, 1788)",NULL,NULL,NULL,1033,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,tzacatl,"(de la Llave, 1833)",NULL,NULL,NULL,1034,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,versicolor,"(Vieillot, 1818)",NULL,NULL,NULL,1035,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,violiceps,"(Gould, 1859)",NULL,NULL,NULL,1036,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,viridicauda,"(Berlepsch, 1883)",NULL,NULL,NULL,1037,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,viridifrons,"(Elliot, 1871)",NULL,NULL,NULL,1038,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,viridigaster,"(Bourcier, 1843)",NULL,NULL,NULL,1039,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,yucatanensis,"(Cabot, 1845)",NULL,NULL,NULL,1040,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,aestiva,"(Linnaeus, 1758)",NULL,NULL,NULL,1041,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,agilis,"(Linnaeus, 1758)",NULL,NULL,NULL,1042,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,albifrons,"(Sparrman, 1788)",NULL,NULL,NULL,1043,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,amazonica,"(Linnaeus, 1766)",NULL,NULL,NULL,1044,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,arausiaca,"(Müller, 1776)",NULL,NULL,NULL,1045,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,auropalliata,"(Lesson, 1842)",NULL,NULL,"(Lesson, 1842)",1046,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,autumnalis,"(Linnaeus, 1758)",NULL,NULL,NULL,1047,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,barbadensis,"(Gmelin, 1788)",NULL,NULL,NULL,1048,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,brasiliensis,"(Linnaeus, 1758)",NULL,NULL,NULL,1049,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,collaria,"(Linnaeus, 1758)",NULL,NULL,NULL,1050,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,dufresniana,"(Shaw, 1812)",NULL,NULL,NULL,1051,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,farinosa,"(Boddaert, 1783)",NULL,NULL,NULL,1052,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,festiva,"(Linnaeus, 1758)",NULL,NULL,NULL,1053,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,finschi,"(Sclater, 1864)",NULL,NULL,NULL,1054,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,guildingii,"(Vigors, 1837)",NULL,NULL,NULL,1055,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,imperialis,"Richmond, 1899",NULL,NULL,NULL,1056,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,chinchilla,"(Lichtenstein, 1829)",NULL,NULL,NULL,4651,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,lanigera,"(Molina, 1782)",NULL,NULL,NULL,4652,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,chinchilla,"(Lichtenstein, 1829)",ssp.,boliviana,"Brass, 1911",4653,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Mauremys,nigricans,"(Gray, 1834)",NULL,NULL,NULL,4656,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,lilianae,"Shelley, 1894",NULL,NULL,NULL,662,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,nigrigenis,"W. L. Sclater, 1906",NULL,NULL,NULL,663,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,personatus,"Reichenow, 1887",NULL,NULL,NULL,664,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,pullarius,"(Linnaeus, 1758)",NULL,NULL,NULL,665,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,roseicollis,"(Vieillot, 1818)",NULL,NULL,NULL,666,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,swindernianus,"(Kuhl, 1820)",NULL,NULL,NULL,667,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,taranta,"(Stanley, 1814)",NULL,NULL,NULL,668,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Xanthopsar,flavus,"(Gmelin, 1788)",NULL,NULL,NULL,679,A
Animalia,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Agelastes,meleagrides,"Bonaparte, 1850",NULL,NULL,NULL,681,A
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Agkistrodon,bilineatus,"Günther, 1863",NULL,NULL,NULL,682,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Aglaeactis,aliciae,"Salvin, 1896",NULL,NULL,NULL,687,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Aglaeactis,castelnaudii,"(Bourcier & Mulsant, 1848)",NULL,NULL,NULL,688,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Aglaeactis,cupripennis,"(Bourcier, 1843)",NULL,NULL,NULL,689,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Aglaeactis,pamela,"(d'Orbigny, 1838)",NULL,NULL,NULL,690,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Aglaiocercus,coelestis,"(Gould, 1861)",NULL,NULL,NULL,691,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Aglaiocercus,kingi,"(Lesson, 1832)",NULL,NULL,NULL,692,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,"(Linnaeus, 1766)",NULL,NULL,NULL,699,A
Animalia,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Meleagris,ocellata,"Cuvier, 1820",NULL,NULL,NULL,702,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,guariba,"(Humboldt, 1812)",NULL,NULL,NULL,912,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,kawalli,"Grantsau & Camargo, 1989",NULL,NULL,NULL,1057,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,mercenaria,"(Tschudi, 1844)",NULL,NULL,NULL,1059,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,ochrocephala,"(Gmelin, 1788)",NULL,NULL,NULL,1060,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,oratrix,"Ridgway, 1887",NULL,NULL,"Ridgway, 1887",1061,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,pretrei,"(Temminck, 1830)",NULL,NULL,NULL,1062,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,rhodocorytha,"(Salvadori, 1890)",NULL,NULL,NULL,1063,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,tucumana,"(Cabanis, 1885)",NULL,NULL,NULL,1064,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,ventralis,"(Müller, 1776)",NULL,NULL,NULL,1065,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,versicolor,"(P. L. S. Müller, 1776)",NULL,NULL,NULL,1066,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,vinacea,"(Kuhl, 1820)",NULL,NULL,NULL,1067,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,viridigenalis,"(Cassin, 1853)",NULL,NULL,NULL,1068,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,vittata,"(Boddaert, 1783)",NULL,NULL,NULL,1069,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,xantholora,"(G. R. Gray, 1859)",NULL,NULL,NULL,1070,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,xanthops,"(Spix, 1824)",NULL,NULL,NULL,1071,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,festiva,"(Linnaeus, 1758)",ssp.,festiva,"(Linnaeus, 1758)",1072,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,dufresniana,"(Shaw, 1812)",ssp.,dufresniana,"(Shaw, 1912)",1073,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinerea,"(Illiger, 1815)",NULL,NULL,NULL,1077,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Amblyospiza,albifrons,"(Vigors, 1831)",NULL,NULL,NULL,1084,A
Animalia,CHORDATA,REPTILIA,SAURIA,IGUANIDAE,Amblyrhynchus,cristatus,"Bell, 1825",NULL,NULL,NULL,1086,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Spilornis,klossi,"Richmond, 1902",NULL,NULL,NULL,89361,A
Animalia,CHORDATA,REPTILIA,SAURIA,VARANIDAE,Varanus,boehmei,"Jacobs, 2003",NULL,NULL,NULL,90613,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,thilohoffmanni,"Warakagoda & Rasmussen, 2004",NULL,NULL,NULL,91010,A
Animalia,CHORDATA,REPTILIA,SAURIA,IGUANIDAE,Phrynosoma,wigginsi,"Montanucci, 2004",NULL,NULL,NULL,92644,A
Animalia,CHORDATA,REPTILIA,SAURIA,IGUANIDAE,Phrynosoma,blainvillii,"Gray, 1839",NULL,NULL,NULL,92645,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,burhani,"Indrawan & Somadikarta, 2004",NULL,NULL,NULL,92778,A
Animalia,CHORDATA,REPTILIA,SAURIA,CHAMAELEONIDAE,Chamaeleo,narraioca,"Necas, Modry & Slapeta, 2003",NULL,NULL,NULL,93359,A
Animalia,CHORDATA,REPTILIA,SAURIA,GEKKONIDAE,Phelsuma,rosagularis,"Vinson & Vinson, 1969",NULL,NULL,NULL,93501,A
Animalia,CHORDATA,REPTILIA,SAURIA,GEKKONIDAE,Uroplatus,pietschmanni,"Böhle and Schönecker, 2003",NULL,NULL,NULL,93565,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,mooreorum,"da Silva, Coelho & Gonzaga, 2002",NULL,NULL,NULL,93569,A
Animalia,CHORDATA,REPTILIA,SAURIA,GEKKONIDAE,Phelsuma,kely,"Schönecker, Bach & Glaw, 2004",NULL,NULL,NULL,95892,A
Animalia,CHORDATA,REPTILIA,SAURIA,GEKKONIDAE,Phelsuma,vanheygeni,"Lerner, 2004",NULL,NULL,NULL,95893,A
Animalia,CHORDATA,REPTILIA,SAURIA,GEKKONIDAE,Hoplodactylus,cryptozoicus,"Jewell & Leschen, 2004",NULL,NULL,NULL,95916,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorostilbon,alice,"(Bourcier & Mulsant, 1848)",NULL,NULL,NULL,4752,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorostilbon,assimilis,"Lawrence, 1861",NULL,NULL,NULL,4753,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorostilbon,aureoventris,"(d'Orbigny & Lafresnaye, 1838)",NULL,NULL,NULL,4754,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorostilbon,canivetii,"(Lesson, 1832)",NULL,NULL,NULL,4756,A
